milliseconds,x,y,y0
0,0.02,0.2,0.5
100,0.02254297619149588,0.23271534785663592,0.450940873084726
200,0.025140287118968985,0.2577497888845686,0.407357696272881
300,0.027812560870719455,0.27631234835073815,0.3686882309068665
400,0.03058987634635102,0.2894493687528411,0.3344335182169311
500,0.03351025611217566,0.298068096378304,0.3041513066071065
600,0.03661867247094208,0.30295393499925266,0.2774513104398092
700,0.039966508897471276,0.3047862555017845,0.253990755641733
800,0.043611491000282165,0.30415242592116054,0.23347027416300606
900,0.04761802069079992,0.3015599850232144,0.21563034013192972
1000,0.052057831958108515,0.29744689867356694,0.20024829967821048
1100,0.05701093003359213,0.29219196380346235,0.1871354331568112
1200,0.06256676832862017,0.2861237597050498,0.17613455377509157
1300,0.06882564399202218,0.27952765575224026,0.16711832258055734
1400,0.07590010496739134,0.27265225332179777,0.15998788250281132
1500,0.08391642315572674,0.26571576193007823,0.15467167288468128
1600,0.09301604765882796,0.2589115627797827,0.1511245852826544
1700,0.10335692007838261,0.2524132890483103,0.14932735471303163
1800,0.11511446671119945,0.24637892897773786,0.14928642831991476
1900,0.1284820077946395,0.24095482154226439,0.15103383464563525
2000,0.143670521447527,0.2362793805183103,0.15462703815848033
2100,0.16090689286309073,0.23248644997578083,0.1601486639467755
2200,0.1804315418121458,0.2297085264019719,0.16770607509853985
2300,0.20249141355025885,0.22807914838842563,0.1774300415012648
2400,0.22733220946973068,0.2277352851620114,0.18947282006445215
2500,0.25518643582271655,0.22881917347344558,0.2040049343575416
2600,0.286256548784325,0.2314795337451689,0.2212102416159134
2700,0.3206924860326207,0.2358720171862794,0.2412787089149193
2800,0.3585637468195071,0.24215874527417428,0.26439636548150436
2900,0.39982545947813686,0.2505066525020284,0.29073186161067527
3000,0.44427957084971037,0.2610843883364674,0.32041935126365173
3100,0.49153281523234527,0.27405743666545257,0.35353729585686344
3200,0.5409554254927442,0.2895812163691597,0.3900834868458289
3300,0.5916463003868467,0.3077920045364555,0.42994722717499895
3400,0.6424122028751547,0.3287956256078597,0.47288035936978234
3500,0.6917704684966318,0.3526541095091202,0.5184699607214344
3600,0.7379837018602619,0.3793709179262221,0.5661164011730209
3700,0.7791325696874126,0.40887554983951174,0.6150207996539337
3800,0.8132436030799088,0.4410089445346247,0.6641901858473079
3900,0.8384401114428385,0.4755118616100788,0.7124593925629572
4000,0.853124282855955,0.5120175629356472,0.7585358841888006
4100,0.856162766896003,0.5500508808657757,0.8010662018005443
4200,0.8470395798216326,0.5890356989916447,0.838720221710522
4300,0.8259499618032683,0.6283108632646571,0.8702837467243553
4400,0.7938111110545787,0.6671547334517954,0.8947494918801372
4500,0.7521834320221598,0.7048163401727818,0.9113933828131319
4600,0.7031110973569629,0.7405507401499927,0.9198257897252036
4700,0.6489106023527362,0.7736549544204673,0.9200102204695902
4800,0.5919444632920036,0.8035010788781617,0.9122492871321268
4900,0.5344161037772204,0.8295632581561109,0.897140020156921
5000,0.4782137833013725,0.8514366617497747,0.8755090891746968
