milliseconds,G,M,C_T,T_beta,I_gamma
0,100019.44461077197,99564.40669965204,0.9998607681645981,4991.499421954317,8947.025596213593
100,100154.2462280387,-269.5396078677734,0.9970075103918923,7089.876835409745,8936.482891737956
200,100139.26287397432,-576.3634396726145,0.9909934005211306,8101.589698739186,8834.342275224026
300,100203.94598315789,-0.11131934368773777,0.9854424158739049,8587.489303177006,8733.556729888747
400,100339.42516403123,166.70225748551277,0.9803795996970557,8877.666051414562,8616.308188696454
500,100465.4807058828,99.07090385156316,0.9793341708221761,9012.406266534806,8583.21309522478
600,100510.6696779048,418.97490168197635,0.9743167668794139,9063.279192046595,8499.139183258467
700,100619.90672992534,308.48055450104744,0.9713302945222186,9113.94760750294,8374.44029867195
800,100776.81778392933,120.21240627697105,0.9659222808521377,9097.04843636161,8338.596594306073
900,100736.2501769878,38.36520837337386,0.9598486011034221,9144.34470715377,8245.521333728599
1000,100823.61792616881,567.592858930925,0.9562352283810682,9130.533155536126,8074.508686325449
1100,100984.49423655776,330.51247222455373,0.9526009734610508,9160.243583164687,8010.165933395232
1200,101024.63013607931,-22.505122418759797,0.9469250043890192,9143.27166935619,7934.667092128519
1300,101091.45793926802,356.75856904542815,0.9423020872245406,9161.100877201257,7863.1706312751985
1400,101184.24066553732,-135.48994077893497,0.9394317822268805,9160.503321646276,7854.628505798113
1500,101344.50984548258,530.3377770260527,0.9350201161095015,9120.761874149428,7765.110892322167
1600,101463.09120781437,667.1099013160963,0.9315968676683589,9156.935089050252,7636.980920421941
1700,101470.81870729341,-197.2766030853493,0.9262300161649767,9111.008410600254,7583.058068270984
1800,101592.67889534666,-53.26236567500407,0.9199038078294276,9164.3552080657,7481.241801933415
1900,101733.17952796098,641.6975264426674,0.9171112582624104,9138.26328823202,7460.636929695605
2000,101772.70139280029,-688.3095494426574,0.9122740786234873,9128.444855528016,7336.562194791268
2100,101857.2403001298,-134.07820553012638,0.909530240746041,9155.034345708917,7289.101360494085
2200,101926.22278776311,-256.6601149689803,0.9018642462143838,9109.30585272823,7198.917642439321
2300,102068.7745855299,-170.8223404930557,0.8972027802781907,9163.723118575212,7144.137504439176
2400,102081.13082912922,642.6265931055228,0.8955716745254215,9122.549119523088,7028.214350652068
2500,102179.15096804837,531.0195249376928,0.8930302104187285,9145.535851571785,6987.837589689905
2600,102328.51066931026,-658.4622145822146,0.8847054321515507,9111.790359766856,6956.732663166177
2700,102374.06734984605,288.3547176283249,0.8852010931803842,9115.517262999356,6794.787616403962
2800,102468.39944835658,674.6925269631464,0.8792672671065676,9110.986261001563,6770.211272192313
2900,102643.97481153203,-114.90970551141223,0.8726696611426897,9164.692404550755,6678.915654464554
3000,102687.389557899,157.25598553828348,0.8691900753672928,9110.13793075321,6603.130970664589
3100,102799.1299483539,-264.86374622780505,0.8655713542073608,9137.481885091182,6607.122472703817
3200,102814.74399185667,-442.6699006500342,0.8591722293377372,9114.85840531039,6535.856745982208
3300,102935.8692661525,448.0370096178613,0.8552345512991518,9123.124202536228,6400.1647284929395
3400,103121.55139096227,160.74665591667952,0.8525984059243639,9123.328400629212,6375.848338696005
3500,103179.33824523172,-133.01717942722993,0.8508663764719193,9103.61943930332,6331.699674555631
3600,103185.23301832726,-648.0312013966853,0.8464226355325402,9118.455663587265,6262.670474087037
3700,103310.83473359735,-552.2469837558814,0.8404485677782656,9118.898984790563,6181.03565154799
3800,103397.4659121566,266.50130981432335,0.8368950247578918,9141.934091320629,6112.042556075219
3900,103517.35847029429,413.8212325204022,0.8356141719395128,9116.957273301037,6023.04174708546
4000,103537.0669362776,-524.1450689024578,0.832280547361697,9129.343891620341,6004.767159191253
4100,103635.28998890558,-560.5817436894927,0.8233135831689161,9147.718068118573,5946.431181863449
4200,103793.24634236042,557.7663104572752,0.8244035374260483,9123.846686556826,5827.391201141955
4300,103870.30890828128,586.4773495027464,0.818967720928849,9154.87253686065,5824.3792395465725
4400,103904.71296208768,-511.66419934353735,0.8165164637136977,9121.47799583485,5746.976004524516
4500,104057.05144393176,684.5640721833506,0.8137343757161515,9109.960739658647,5677.210027701703
4600,104105.99585679405,-611.7107753745671,0.8083223209647546,9146.490134431568,5649.792042546021
4700,104196.86967414619,324.8845258918978,0.8007103686467858,9150.996462651878,5580.250062854017
4800,104387.88015604645,-120.77896389149274,0.801883378191409,9104.524806241072,5462.59008859709
4900,104479.57553463541,132.04855629070528,0.7934888384919345,9135.913798091713,5453.689378267785
5000,104569.90411566001,-237.79858662916237,0.7910575409505454,9134.275146910139,5448.4016397355335
