miliseconds,X,E,P,Q
0,8.00378825558245,0.9994905126894784,-0.006444622126318428,0.01601604383022027
100,7.426685858067668,0.46936224828925455,0.5286851989245437,-0.01889406839295432
200,7.196303435978145,0.2580658975244049,0.7543867912724955,0.04173660781408512
300,7.044891857263069,0.14830283816390136,0.8435065897238306,0.09862669122202236
400,6.955607755302804,0.10832551574830333,0.887227410749931,0.12561777200238416
500,6.905353439855223,0.08313303636851388,0.9106461555442371,0.1790409404933185
600,6.833090732554606,0.07898261698326435,0.9187443190563279,0.19111328253693344
700,6.810135422764938,0.07407637311660217,0.9226449877019883,0.23681272595629838
800,6.741810848774164,0.07510710512883621,0.9311390024720888,0.2964671872432227
900,6.678018382051733,0.07667164898513344,0.9258143885612015,0.3426442875113665
1000,6.627116515140423,0.07557365334919126,0.9288951387184773,0.4088569232612566
1100,6.610179043197028,0.07185422088553056,0.9280397248545709,0.42842439567697604
1200,6.554630975334769,0.07525788486210874,0.9242533722426424,0.49034547975155074
1300,6.485869708660666,0.06572125646710843,0.930375093744266,0.5367280877138874
1400,6.479907980902161,0.0715682132378334,0.9345917534542674,0.5766980230818078
1500,6.4180927745364516,0.07000480095616508,0.930488000945414,0.636844924222761
1600,6.377243316299183,0.06741043989382352,0.9264552958240454,0.7098813032255405
1700,6.368939525777882,0.07748246491689659,0.9329918641697856,0.7037710948352669
1800,6.271411325294704,0.06972061685874319,0.9206409178802,0.7487674960577496
1900,6.250275537220123,0.07427075902572383,0.9289988468005842,0.8322599757205588
2000,6.177947896799422,0.06688191243492217,0.9248319840940279,0.839829027111752
2100,6.191885264451853,0.07231823134439873,0.9266525914748314,0.8974117324792459
2200,6.072771235570454,0.07213486242292556,0.9284585540984591,0.9697448134455482
2300,6.081668599295936,0.08040595731724787,0.9285256404156597,0.9940206116318754
2400,6.041295111689831,0.07082619212899728,0.9252086439978761,1.086263129244401
2500,5.935757002162262,0.07064385988416158,0.929570325828468,1.0726985355363012
2600,5.930572026664807,0.07175869446882314,0.9254328190930498,1.124705960798523
2700,5.852021600654034,0.08118695486249429,0.9263357052425817,1.2159771696220567
2800,5.819695407637915,0.08059367945009277,0.9240536753749361,1.2456525011745871
2900,5.8144544166296,0.07546092379194892,0.9174260604917224,1.2581421658471266
3000,5.726128900550705,0.08183053994481553,0.9218766875552457,1.3128819327165424
3100,5.72656824462805,0.08119417767401639,0.9169875300777676,1.412824885201639
3200,5.636561748169836,0.07519985219933344,0.9169545745620467,1.4388111658518548
3300,5.5723190011913735,0.07803477925034133,0.9170593056531898,1.4618994857790368
3400,5.5759252940454,0.07981508151866737,0.9244325363349789,1.5471763111739345
3500,5.534678358863169,0.07938774350677066,0.9160590454516063,1.5586709783869708
3600,5.4448531781928,0.08410718291280507,0.9110074583230022,1.6218928662723286
3700,5.4617212217574425,0.07678566510672055,0.9183623808245674,1.67950785063275
3800,5.407533623930546,0.08273141861114044,0.9147120778456147,1.705285906531698
3900,5.307006432188036,0.08165394732664057,0.9098203778410133,1.7615906072526595
4000,5.277612924700575,0.08986310167869384,0.9161130736966949,1.7615239298445655
4100,5.257801272502063,0.09010662093418402,0.9197635508109212,1.8125338941984448
4200,5.174790466548289,0.09222367362463965,0.9138085926021605,1.8616428232985782
4300,5.163124425358478,0.08324426846317363,0.9165966161244868,1.936692086911193
4400,5.111800641008501,0.0856725364589683,0.9089204271371989,1.9521845768747335
4500,5.087619571983032,0.08759126079184518,0.9175533802413273,2.0275137778497085
4600,5.000758836922989,0.09508557191759928,0.9039192631804763,2.078835453314862
4700,4.9476269836548905,0.09563383045554037,0.9078747075594445,2.108735394967437
4800,4.945287992609137,0.09129445621691158,0.9137395827829634,2.1776838209489653
4900,4.91170799870176,0.09401703229512134,0.9123895471674287,2.2137392427679146
5000,4.87731973077092,0.08907096672964282,0.9064234483625575,2.235782500826505
