milliseconds,X,E,P,Q
0,8.000692854918633,0.9958080446734168,-0.0010824025538079432,-0.0033253335495195767
100,7.457820885448269,0.4681625167549345,0.5214034079225667,-0.012329121047127085
200,7.188188348251184,0.2519997294766425,0.7481284069108689,0.062204449162584
300,7.048058874527857,0.15067306151666182,0.8476339804826823,0.07476338488266365
400,6.953000360605713,0.10224553975181672,0.8884544350016415,0.12530509399249443
500,6.879220077652328,0.08378133011117443,0.9201370671354672,0.17979799801851964
600,6.86209557339066,0.0809303909751386,0.9214201097687919,0.2552993487326205
700,6.839083794452396,0.06865132513668859,0.9322766795519272,0.24483398791369057
800,6.772631993646471,0.06911156951523637,0.9273811843249729,0.2846235619925749
900,6.691532644541212,0.07207876205686428,0.9340143276861574,0.3725989876916297
1000,6.680377356474498,0.07275901959147511,0.9317971819099156,0.4010252219581875
1100,6.604340208466333,0.07563188450892404,0.9287955378028039,0.4647706344286881
1200,6.569915845424662,0.07226346519430815,0.9319309695915309,0.5354617401683932
1300,6.559140519131852,0.06407800159385475,0.9242878823630184,0.5621300767924035
1400,6.452051652242471,0.06442218880440684,0.9311892569936562,0.6110476541640412
1500,6.457250752730658,0.07002728193655522,0.9233942632409096,0.6608182755921467
1600,6.374037641931077,0.07063677793475336,0.9330054018355227,0.7195159015648879
1700,6.357538389867557,0.0685249397354483,0.9259299340627091,0.7373351071301123
1800,6.26271107458923,0.07573978483055442,0.9207196080597937,0.8055111911147503
1900,6.281956249114362,0.07304551884398075,0.9212969713870781,0.858932145875103
2000,6.177883605624277,0.07994346587173796,0.9248674956000961,0.8641322380698135
2100,6.187242749329991,0.07328782951232443,0.9324502637793194,0.9003226329446309
2200,6.082250299602765,0.06874489422480055,0.9311201017566907,0.9876483411240194
2300,6.083831215891852,0.08022225594259308,0.9280150162986633,0.993881085618858
2400,6.048243688158699,0.08076859287776804,0.9231839243977445,1.0446513170156466
2500,5.983455676006116,0.07156126665251775,0.9262439286111755,1.0753569784579182
2600,5.904760121579241,0.07802941152533363,0.9171186329537077,1.1835586496192885
2700,5.915523318492832,0.07803997027189086,0.9284502067321482,1.1737033114277127
2800,5.816781014047221,0.07996795274862471,0.9221772910893872,1.2559537014209892
2900,5.800682556406337,0.07710714010101351,0.918590129137559,1.3026618550213949
3000,5.729347645445847,0.0825863016298111,0.92016086413227,1.3627269894803709
3100,5.664757036425136,0.07733213428206047,0.9196775304708296,1.40390131217168
3200,5.637287883144315,0.08077895426590898,0.9260140633185576,1.4580032406035985
3300,5.5996357676745525,0.08303789583737287,0.9203382261576574,1.4467088343204815
3400,5.556168657842924,0.07624679940152486,0.9119976168644479,1.5101641520744964
3500,5.5241156156825575,0.08461574692052364,0.9194071666349397,1.5675535736485429
3600,5.437801223913045,0.08605178849520649,0.912351296599469,1.5871145710361876
3700,5.414584127811078,0.08183599338084636,0.9109434169897596,1.64591122923363
3800,5.362662299020143,0.08448444138694132,0.9128263600883865,1.6981534849890871
3900,5.314465858451624,0.08737211202008957,0.9191873357402744,1.718509129093539
4000,5.308342578981671,0.09082042619914768,0.9163992145343285,1.7619987888175876
4100,5.219007548671486,0.08413869816412783,0.9175076064415603,1.837880148630889
4200,5.213220737418081,0.08700589527500223,0.9198793957330417,1.8551238773365464
4300,5.152454914225119,0.09118758160074004,0.9189725823831074,1.9192549460942412
4400,5.098840698925528,0.08951154114641909,0.9132621813343273,1.9911030002583776
4500,5.090150030355189,0.09188270828827405,0.9161228806474195,2.0381935491897187
4600,4.991901856458035,0.09285095448028986,0.9122283472621211,2.033934183216031
4700,4.97631435683213,0.09599807533492477,0.9051812168209804,2.1059967656258882
4800,4.8958007319204455,0.08673315991014086,0.9044579089196738,2.1384207460649503
4900,4.9225499586177,0.0874466959891234,0.9074094941924598,2.1777151671192514
5000,4.872201722968472,0.0876180602796004,0.905635298085624,2.2828204247607364
