miliseconds,C,X,M,Y,Z
0,-0.0029506554684787093,-1.3464887006804334e-05,-0.009189614679157531,1.0009800559544484,0.9981450797447098
100,0.02234900528451436,-0.0010430958330068683,-0.007382595400043709,1.0192025535901872,0.9960724067293133
200,0.03211599216522287,0.0016625544470698407,0.014259150269136591,1.0311133706731128,0.9894539439729458
300,0.04743257082770602,0.0012687498442695972,0.005755520057297593,1.0559968453307467,0.9842430231142091
400,0.06598460934477553,-0.0011451527340144859,0.02784543366694076,1.0686587138859422,0.9799894454946346
500,0.07416487536808762,0.002978047846496623,0.025466156608089905,1.0964141846588569,0.9718229037851658
600,0.09719045863579256,4.088918987601433e-05,0.027699228348404503,1.1285690784305469,0.968385525910054
700,0.10058215204642404,0.004440297052583297,0.05087226352798861,1.1425240863888964,0.9641117231269855
800,0.12612362641642352,0.004328565698526261,0.047515204288249555,1.1437742984833863,0.9565697959949497
900,0.12759771066381456,0.00636730824368068,0.07217113518204525,1.180910004580541,0.9530120096294837
1000,0.14593223994550963,0.006177730825156748,0.06837970120693451,1.181724351518573,0.9497771659372424
1100,0.16748515309515563,0.007008578116936219,0.07814523128958922,1.2188165174794392,0.9443769592051069
1200,0.17569142351017775,0.008077835539989975,0.10573344494730089,1.2343335576965817,0.9384039398905384
1300,0.18844424337432128,0.010022706153419252,0.12068403881941073,1.2417931586223603,0.9354165271774959
1400,0.20570335218517186,0.015349155665699207,0.13470959329560014,1.2685211378340375,0.9336376435601488
1500,0.21784987338640519,0.014035066350827845,0.14595981216303563,1.2793617133144435,0.9286250045933355
1600,0.22514394786194927,0.019618151765534594,0.15253653629107863,1.3073473111467082,0.9238994533519498
1700,0.23536713650967375,0.0182783482142128,0.17312075383747932,1.3041157064154876,0.9186471585901003
1800,0.25097360714241856,0.020169109059472334,0.1800677643529395,1.3220011414289603,0.916737501256357
1900,0.2673309054969886,0.021910521953859792,0.19282076979046078,1.3354045286304257,0.913223291836694
2000,0.2766864273593184,0.027931962151342547,0.21670307584171214,1.3560252045726522,0.9087876683129521
2100,0.2906836975086517,0.029640976664566165,0.22869334245505013,1.3717156838424438,0.9040923060098415
2200,0.2905027129822524,0.037077590670935606,0.2352096769212033,1.3883410826801341,0.9024145387345097
2300,0.30186239918414703,0.035240540414652785,0.26118695123114444,1.4157860029157552,0.899832932429494
2400,0.31979857591146865,0.03822254515258113,0.2745282968261178,1.4283443753368639,0.8965124020083756
2500,0.3283820944972356,0.04829076618735877,0.28217479048712907,1.442401752564312,0.895445137711093
2600,0.33918087265962343,0.04863297264445366,0.29691443991267613,1.448917371417742,0.8914749636967157
2700,0.34562151387625295,0.05270586662510967,0.31569284536699715,1.4793058332738969,0.888517788138094
2800,0.3573840978993516,0.05899506385562056,0.3277746663022637,1.4915512719267638,0.8851391211946242
2900,0.35588516781578594,0.06495944839541347,0.34430007255776157,1.5019529508631055,0.8859722767073293
3000,0.36929976287508,0.06500068741556936,0.35785505274284196,1.5063681215508264,0.8828337447669694
3100,0.37305973696055844,0.07292609439900588,0.38669210082731437,1.534341091367014,0.8798031462787148
3200,0.38808404309917116,0.0764407037131628,0.40453949581513526,1.5508291037570512,0.8766564189692534
3300,0.38751315701741135,0.08544270442952095,0.4143066647545544,1.5514012355701436,0.8756064653379777
3400,0.4050437550327107,0.09228116485264164,0.4303368625064624,1.5626468773376898,0.8725894720863596
3500,0.40359158990834954,0.09569680386214303,0.44831617705230936,1.59206016942117,0.8731656228061153
3600,0.40956308104946904,0.10264772376913543,0.46076561793725773,1.5984037763693015,0.8693728447425033
3700,0.42354365883855394,0.1085087122926956,0.4743501765148194,1.6050540878042665,0.8704596567402806
3800,0.42259768068159387,0.11421548405140393,0.4871770772753901,1.6298573791110047,0.865693839599624
3900,0.42593349910566497,0.12056605778456014,0.509416552739014,1.6422591707375327,0.8667296091381385
4000,0.4337807138482444,0.12573820196952007,0.5250179496008788,1.6378935572312912,0.8624073325930642
4100,0.44054674009323724,0.13824047848231785,0.531586387968375,1.6633829810170904,0.8619491811740897
4200,0.4436939257159804,0.14381759938482713,0.560453107649133,1.6711507244614603,0.8634711611495134
4300,0.447356284567559,0.15362010313147223,0.5794522998175874,1.690107436110668,0.8588112852440006
4400,0.44129210715997264,0.15692996034777204,0.5885527533506957,1.6942595555646294,0.8612098538186513
4500,0.4545048943328032,0.1653910887145165,0.6061925734338953,1.6997452818815746,0.8587081187270948
4600,0.4435993598155843,0.17833429294305275,0.6249279133765369,1.7253865780046773,0.8558031681746489
4700,0.4480684774928366,0.18603165059819796,0.6407266278721949,1.7378292656726393,0.8581415621385865
4800,0.45088357575580007,0.19282708528330492,0.6453816363002498,1.7476123473621534,0.8550716425587538
4900,0.4573007515347115,0.20152058963609784,0.6612886445581564,1.7582838400826264,0.852912646026073
5000,0.4545736398825082,0.21357908019665564,0.6711935655837832,1.7583918274361257,0.855435830160758
