miliseconds,C,X,M,Y,Z
0,0.00027260429584758305,0.0011813435207830736,-0.005144863066903103,0.9899376532711514,0.9993288297993145
100,0.01352969234999431,-0.001398227280922817,0.005807984044427969,1.0143317847473272,0.9934681777684967
200,0.031785811627288836,-0.001960678811866029,0.0030530520071742665,1.0460666289859024,0.9880306712832221
300,0.050031840155963285,-5.0410037399597606e-05,0.017399292979827962,1.0673851373161476,0.9815898755054236
400,0.05576143946232937,0.0020462649178770204,0.011555422776484015,1.0893718747954868,0.9801573677976664
500,0.0811131488683703,0.0026659439380906595,0.030555167050099006,1.1007881101170434,0.9728838123663429
600,0.09112477523297463,-0.0014845798609126302,0.045227426222131495,1.1121759641853952,0.9687491361506076
700,0.1051653139785577,0.0038907194839101237,0.04577458272766965,1.1380081050967976,0.9622211430525358
800,0.11447155537715123,0.0029953598387795085,0.04542175811877338,1.152215534570349,0.9591660686008633
900,0.1345294482623778,0.0014688341985465503,0.06177646847290575,1.1707540669779477,0.951363737944144
1000,0.15379285674295975,0.005402678876048689,0.07715646468081225,1.1986329514052896,0.9479328358589018
1100,0.15434854754646873,0.007620321782487476,0.09675052441796667,1.2090708966583834,0.9422655592881249
1200,0.17188628123431063,0.006847994374039821,0.09152905864363799,1.2208073961812012,0.9383264636639705
1300,0.19039775510677148,0.009271349917746438,0.11265212452792663,1.2535540438512074,0.9357118176483734
1400,0.20191539197996858,0.01222858562672261,0.12371560111052858,1.2658772532712337,0.9325452395188256
1500,0.22005764116875043,0.01208388300248984,0.13278883429987068,1.2804191754069199,0.929043488714733
1600,0.22027188194749328,0.016658903020743486,0.15779211542911464,1.2867783694421278,0.9216272619565998
1700,0.23657022238592182,0.01789198928502339,0.16672807360618977,1.3105468668209388,0.9198107220189534
1800,0.2498866390372859,0.021923197818092835,0.17821099199238533,1.3295743445333388,0.9173239433460529
1900,0.26193828770535954,0.025145594146528116,0.18925527353514118,1.3441895500761853,0.9113049055613014
2000,0.2730038389113387,0.02671316157290656,0.2047440021314065,1.3610704791573238,0.908051875499944
2100,0.2853176791993365,0.03407270200823041,0.22432953516962043,1.3746572028959227,0.908276869303816
2200,0.2901658532492826,0.036752034501642945,0.24938804539929793,1.3830676587950497,0.9016380704095212
2300,0.3023283316584068,0.038810457415358796,0.249345456076073,1.405321239707151,0.9021471929187248
2400,0.30980149439926746,0.038270676147133344,0.2664031228480746,1.4324211760034973,0.8993024547546447
2500,0.3227597785779574,0.044286368374743666,0.2811772612476698,1.4351394565215452,0.8924080895045442
2600,0.3396678273932853,0.05162616265370683,0.3050757525695366,1.4463102979611528,0.8907079936641794
2700,0.341943023076237,0.05156511062006595,0.3196398710576708,1.4634452348495093,0.8901616226557739
2800,0.3589788463728669,0.05864668212420434,0.3415194937463315,1.4927807296092444,0.8878016396209325
2900,0.368759536276083,0.06574333394260062,0.3437393379137784,1.4921975477509954,0.8826837793154501
3000,0.37326726273000255,0.06965866237954557,0.3660546190315925,1.5036757453321294,0.8812730658115937
3100,0.37963078074050155,0.07181514273595563,0.3914211229109679,1.5167918323407947,0.8797052486600955
3200,0.38787273136064754,0.079445513120789,0.39172714098167905,1.5513499988033113,0.876286668496779
3300,0.3967091328168803,0.08059345652434066,0.41433650807867917,1.5507250882412917,0.8757137741350284
3400,0.4071134574494319,0.0913694597359933,0.42759175644870995,1.5674812175201005,0.8730008233278258
3500,0.4071212882958705,0.09556499452313315,0.4380626671353971,1.5841576629028145,0.8706559849888373
3600,0.40969227872262237,0.10309301891370105,0.46802182755910676,1.5987502039187191,0.8681949760510155
3700,0.4171635485390028,0.11090784741531039,0.46885578901748437,1.6115611116391608,0.869281208710863
3800,0.41799012513608913,0.11325869217653137,0.49363607398687864,1.6249223279948295,0.8671159576496269
3900,0.42599090672408585,0.12169340551310982,0.5210516075674041,1.6319429994380086,0.867560997683993
4000,0.4260022890995842,0.12792826652697994,0.5319042841349275,1.6391516922480598,0.8661687078128052
4100,0.435643611267795,0.13467838379523017,0.5335419617056155,1.651459429228633,0.8619081363825007
4200,0.4402490577864099,0.14541168140688554,0.5674015115953848,1.6660062524814014,0.8629085542430237
4300,0.4391648032561284,0.15102510730620783,0.5661122912526441,1.693042607780998,0.858724777428079
4400,0.45066587023590776,0.16126798921593813,0.5840756456932588,1.698042728839706,0.8611131845295724
4500,0.44678418635658174,0.16672743701986442,0.6112913378851201,1.7143864676028049,0.8586027108504393
4600,0.4462412309115995,0.17786910810927004,0.609452632721751,1.7255541481022891,0.8588126570021879
4700,0.45426976558300997,0.18677514817913804,0.6255036041639728,1.7306143883197722,0.8581343398749245
4800,0.45674640515175735,0.19298634253991082,0.6535927696547915,1.752443592082655,0.8536764157886737
4900,0.4548199532743661,0.20396999742104652,0.6473346600870402,1.768163485378424,0.8547825401901852
5000,0.4499204293282904,0.21276533141852597,0.667884752331746,1.7703802955719028,0.8539132558139656
