milliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
0,0.9969702576756784,-0.0012007483677234736,-5.751455534886074e-07,0.5949872330817761,0.25,0.2479591801186687,0.09818439896337362,0.4849360552531645,0.9900098656407085,0.0004538129584129492,0.9448049376811061,0.9849453733043482,0.02565821330912916
100,0.9964874252870168,0.0030151572766730747,3.9660697175272506e-05,0.5986535520171999,0.25,0.24849885097890154,0.09702108353698267,0.48457789853394023,0.9900017044423941,0.014817898071189856,0.9439934908239656,0.9539277806172664,0.02573007803276771
200,0.9962447321401673,0.0027680238307392874,3.9423164164589046e-05,0.5995385316754384,0.25,0.24850598807765745,0.0953343438716298,0.48422783699673294,0.9900062279506134,0.018743094267906393,0.9429405548164427,0.8475152797731056,0.02569944738005862
300,0.9967177407233072,0.002595445762907605,4.078080744613793e-05,0.5960310520951994,0.25,0.24853693655130382,0.09289343191459581,0.4838855798709554,0.9900358617893752,0.02040424653976426,0.9418615700435926,0.8055798967802391,0.025783728919113232
400,0.9976259510618999,0.006300254007023173,4.0565347654178505e-05,0.6001234032572157,0.25,0.24850891856857105,0.09116846850791953,0.48328895665867866,0.9900267927444731,0.02036244003914755,0.9413329027423815,0.7362215834824104,0.025823928328051055
500,0.9962187232584194,0.009174414995112904,4.129266703765153e-05,0.5970352769717834,0.25,0.24847781404051225,0.08887611591697318,0.4829103427583332,0.9900492787062573,0.01996388241127237,0.9407225188578794,0.7060898657831253,0.025877918599592632
600,0.9958436973984406,0.007957595539830681,4.27285855712793e-05,0.6010039014461753,0.25,0.24851319006297057,0.08677463737033611,0.4825253651874898,0.9900650621808565,0.018430645135050033,0.9401124801168523,0.6328966915571127,0.025991007655908116
700,0.996585495243359,0.009805613764172685,4.345760217020149e-05,0.5965654456265053,0.25,0.24843214292357094,0.08526390590481486,0.48233743448401234,0.9900596530372796,0.017948279520215618,0.9395697877192586,0.5557823513687234,0.02614864464986562
800,0.9968516289895404,0.011340811488873725,4.367415753859903e-05,0.5898122849487244,0.25,0.24846178346820383,0.08360214882675718,0.4820285293685694,0.9900590106029461,0.01749900262007812,0.9388810128630588,0.4905547976639058,0.026222486043539408
900,0.9966383688776123,0.0150744517646963,4.3848035706606154e-05,0.5949021307162581,0.25,0.24846878793934238,0.08219257596749356,0.48153001518100164,0.9900711128271064,0.01662788176078375,0.9389278582853978,0.46330050843313764,0.02635200213069694
1000,0.9951820791408618,0.013815959858676138,4.4216303942489935e-05,0.5901980423888805,0.25,0.2484494031658466,0.07975355998818859,0.4813895616026436,0.9900809867402562,0.015136186803308565,0.9383118884113855,0.38408165517455234,0.02641047498883654
1100,0.9952446727596016,0.01501597914645511,4.4356834618900806e-05,0.5866426793906206,0.25,0.2483753418303489,0.07867325329512957,0.4811908026740933,0.9901108894683813,0.014117505274961995,0.9381245608497297,0.3467291799075617,0.02654618234842814
1200,0.9956993728664644,0.01677689895985076,4.492343803566547e-05,0.5840322822056947,0.25,0.24844390543870912,0.07861729564592378,0.4810169720727077,0.9901005298496898,0.012052951473532098,0.9377320840792728,0.27641170549258404,0.026612199052697873
