milliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
0,0.9963622551158284,-0.001511337217087931,-2.149984400806512e-07,0.5953570390092451,0.25,0.24799468112969933,0.09802032986670706,0.48494045439069416,0.9900042239235508,-0.0001834266969422589,0.9449395716565333,0.9773448976896075,0.025666448646004633
100,0.996112086495227,0.00042072946209978173,3.90013698069191e-05,0.600654535714617,0.25,0.24848102932285865,0.09724840466298316,0.4847344046375528,0.990011306643671,0.014250957863300566,0.9439270124795944,0.906121509603016,0.025725015509842946
200,0.9961157066972515,0.0047232252187796005,3.9587172899029037e-05,0.6004829561015264,0.25,0.248498966201243,0.09456451202935526,0.48425287729283184,0.9900165719126249,0.018181136534885425,0.9429723332182626,0.8972819527866427,0.025782628177425312
300,0.9960488033685673,0.0029865061127249586,4.0342558543183134e-05,0.5968326776779056,0.25,0.24845987826507818,0.093149548835455,0.4837730549111556,0.9900310272568709,0.01962024096921806,0.9419808842379539,0.8087649571486928,0.025797014721049717
400,0.9960957306471565,0.007710712342662294,4.148295552763019e-05,0.5945301431913929,0.25,0.24844761430059908,0.09075956411919711,0.4834095693894964,0.9900487871596112,0.020109790007687794,0.9411506717569998,0.7691987981425137,0.025856578642263452
500,0.996995842596264,0.006416249043327471,4.23265124827592e-05,0.6003551310144846,0.25,0.24844914256515377,0.08814080320755582,0.48304586918306114,0.9900403266691354,0.02015109803275281,0.9407408356040621,0.6848868079402538,0.025877062743824297
600,0.9969952084466588,0.007796872246272063,4.22124254494335e-05,0.5975876527277337,0.25,0.24844295362497215,0.08689289835673099,0.482619337022397,0.9900530389757707,0.01923091024359411,0.9398435728740858,0.6117719497456994,0.025973203363205667
700,0.995577355546746,0.009704120556662397,4.265952227650547e-05,0.5990058352750458,0.25,0.24848628932005035,0.08527839292452874,0.4822322169407914,0.9900538016543945,0.018985676285219785,0.939556339559342,0.5637356374548248,0.026132145081744204
800,0.9953219913137185,0.011181454297039756,4.3299045953717495e-05,0.5947898939126054,0.25,0.24848082699715582,0.0833785102292034,0.48202142057754943,0.9900681005154488,0.01808020801270438,0.9391168015642359,0.511074266141008,0.026188919448542253
900,0.9955453393832783,0.012443696570902923,4.355549467547039e-05,0.5886387011535065,0.25,0.24841042738735195,0.0817780247151526,0.48151911806554926,0.9900933923664352,0.01714881814151002,0.9385948308126624,0.47256583648430345,0.026268339082625675
1000,0.9959462309471552,0.014019473982430504,4.4900515516030316e-05,0.5903128734448412,0.25,0.24845617532297004,0.08000806088742132,0.4812706812545367,0.9900906272615245,0.01476438365448651,0.9384400214326081,0.41364557143483055,0.026384762120908904
1100,0.9955492171048818,0.016573326687420308,4.49330381093155e-05,0.5939256049626386,0.25,0.2484240056646081,0.07874348252023919,0.48105234489405646,0.9901050117558837,0.013351268047252013,0.9380431134306617,0.323862970568158,0.026491517937208994
