milliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
0,0.9972818141685015,0.0014707937369221387,-5.12144339307095e-08,0.599667614351503,0.25,0.24797334862355289,0.09747113481133164,0.4849271866939958,0.9899922042973858,-0.00032901588463623085,0.9451009844881773,0.9937281622434373,0.02573641556410667
100,0.9962024992019197,-0.00013252370186211948,3.909830265893668e-05,0.5988057782709634,0.25,0.2485325444829899,0.0974074843131508,0.4846242082907097,0.9900029432966574,0.014322415194697149,0.9437713417556182,0.9188104375987111,0.025729786137281392
200,0.9977056754651583,0.0014720466211645264,3.979525807413436e-05,0.6038238096414672,0.25,0.24848073062241038,0.09466416179879046,0.4842538445769245,0.9900077059606762,0.01866576721136342,0.9430661139257225,0.8976025305271499,0.025765067434459048
300,0.9959223406732404,0.005405213584551746,4.0029950880063185e-05,0.5945006383684499,0.25,0.24848829405569006,0.0926856741425033,0.4838485515983051,0.9900331950986432,0.019160160699677343,0.9420404552429302,0.7938373326883658,0.02584639700373243
400,0.9975835624661177,0.006154863450173998,4.1569500152605e-05,0.6029972217605167,0.25,0.24851363259394066,0.09113939433090086,0.4832684226865828,0.9900381313477705,0.020309588461376298,0.941254340966533,0.7240149687679116,0.025866148555206605
500,0.9965195885914855,0.008686973551147345,4.1327964909903354e-05,0.5946494911441166,0.25,0.2485074218430111,0.08897261404723819,0.4830337127469635,0.9900439532424828,0.019129844639906402,0.9403849387039437,0.6670049727266582,0.025879278584865807
600,0.9964851145539015,0.009089297375361568,4.1840584094366785e-05,0.5950400429426115,0.25,0.2484445664170225,0.08655511437977242,0.4825947469423061,0.9900593740942994,0.018525541224637135,0.940058028831883,0.6544518179453206,0.026055561229848107
700,0.9952918849172955,0.011899257445052559,4.2875060674721465e-05,0.5962973521004665,0.25,0.24846718012340982,0.08517479225650987,0.4821895961117442,0.9900637323286331,0.01810554950706959,0.9396237534918477,0.550876456168334,0.026142927181221194
800,0.9958911653350141,0.012871573561384849,4.3034295242797477e-05,0.5976866744390792,0.25,0.24849598378614143,0.08300244153366701,0.48186507590230343,0.9900783330222891,0.017253339448371024,0.938944031943764,0.48248109192052496,0.026235989671689
900,0.9955351926354968,0.011840874269530968,4.362460571322802e-05,0.5918477843297254,0.25,0.24841700346776557,0.08149722159893104,0.48156207911656707,0.9900843351796157,0.015787373092392323,0.9386768266527958,0.44537872118266636,0.026354167517306445
1000,0.995777340900536,0.015582082482651274,4.434875384841112e-05,0.5902612820324592,0.25,0.2484212543569956,0.07988999652436408,0.48121997286697316,0.9900988384543686,0.014967455411224772,0.938240443875549,0.4109724763166694,0.026399001009863286
1100,0.9953511326914544,0.016224168257475663,4.422813170637993e-05,0.5896082625812543,0.25,0.24845243659267913,0.07917332450447995,0.4810776994453793,0.9901045835887214,0.013071911728901639,0.938308615072307,0.31165038188757976,0.02657826326599724
1200,0.9951188176952501,0.01905165060404285,4.480595346337451e-05,0.5868501470336058,0.25,0.24837531888111103,0.0786160277695238,0.48095102272128104,0.9901014733748852,0.011683088146508406,0.9377020288663519,0.26678909929827643,0.026585459050778106
1300,0.9948267719200979,0.018623037017038817,4.5817760693519126e-05,0.5853439801905915,0.25,0.24842367817179206,0.07765887193020313,0.4809571097121858,0.9901194674069852,0.009350736240934798,0.9374902922809556,0.22496662939623502,0.026694447187759596
1400,0.9939760835558079,0.019716833783456518,4.552640763654899e-05,0.5881396237915014,0.25,0.24833714872003473,0.077104894186962,0.4809533390076334,0.9901193584484178,0.007178743631094687,0.9374440265272166,0.17376207067088376,0.026820681635386385
1500,0.9936875622398492,0.022465354335138712,4.47282724283054e-05,0.5772151866464647,0.25,0.24840502595714783,0.07793332001984214,0.48101688383139557,0.9901385870409237,0.0050100564470084465,0.937413870875256,0.1256887809060575,0.02699840690715992
1600,0.9936979419462281,0.022208409351402326,4.4466729885069665e-05,0.5825506244769678,0.25,0.24836237384592316,0.07783542386974351,0.48099671149188294,0.9901505157515451,0.0016773016627438108,0.9372344724378675,0.04811769485868891,0.02707701941465289
1700,0.9937604567241459,0.025439799996618127,4.5141311445443444e-05,0.5789610576971784,0.25,0.24835043343610183,0.07901746295725169,0.48129429262959816,0.990162366366221,0.0003195287097029938,0.9370472357338194,-3.899044825240918e-05,0.02706813930668824
1800,0.9916777427679545,0.02445790427020559,4.4925857404516534e-05,0.5770867969354463,0.25,0.24827109352502336,0.0797385982790022,0.48136977637906364,0.9901679373211821,-0.00047071243412515355,0.9369263973614393,0.02592087850337107,0.027207635037562374
1900,0.9922546134820579,0.028698804821939514,4.447500176319183e-05,0.5671922423232043,0.25,0.2482708960688208,0.08010134190804925,0.48173655104168134,0.9901724105554293,-3.001061170289439e-05,0.9366914516954654,0.01735640505835876,0.027261323909057885
2000,0.9921335780583663,0.03000279897661748,4.434033765244506e-05,0.5694551795406093,0.25,0.2483082949619857,0.08045537621342357,0.4818151209033976,0.9901821326492166,-0.0006041909790995305,0.9368121166354111,-0.021388908770955863,0.027217460234808248
2100,0.990459639653722,0.02950516365359946,4.337517893143726e-05,0.5677200094744342,0.25,0.24824377112856852,0.08163465166096298,0.4819853795971601,0.9901967360946152,-0.00048134339212949117,0.9367765212340221,0.009215572381473427,0.027281419901403856
2200,0.9894893562154059,0.03029056626551804,4.310778935858994e-05,0.5616478518586226,0.25,0.24824953793506097,0.08152363376462174,0.4820189841751356,0.9902036660230387,0.0006897145513049684,0.93649371577689,0.004934455973828862,0.0272961004657084
2300,0.9892277823504806,0.031815457950737876,4.28014078859967e-05,0.5586504415859418,0.25,0.24820664505787676,0.08301652615426108,0.48224377509904404,0.9902015487501657,-0.00032705223172739567,0.9366058963660999,0.0069719397508740885,0.027291424743512153
2400,0.98970235695911,0.03297282295387865,4.272824982573585e-05,0.558646437788221,0.25,0.24819770254907295,0.0834767195789162,0.48223910027092587,0.9902011598694678,0.0005668540257694573,0.9364748664051193,-0.01380708225022195,0.02737189395764897
2500,0.9878262224973335,0.035874599747485865,4.236428238432962e-05,0.5515038507574638,0.25,0.2481145005027319,0.08352141632531797,0.4824759251328544,0.9902210588434412,0.0004528672434420462,0.9364082077458504,0.03125100866499304,0.02737174799989845
2600,0.9866581902213654,0.03707122835456283,4.285513867832799e-05,0.5425196811855936,0.25,0.24816551623366034,0.08395433461093225,0.4827186153319136,0.9902242593541264,0.00021497949948927336,0.936025771154035,0.009890069899009474,0.027326266633674184
2700,0.9877689423102993,0.0380840048906817,4.238861856351981e-05,0.5471624485371107,0.25,0.24809154660157146,0.0846915133987315,0.48283014470205166,0.9902497144639502,-0.0002645474946394155,0.9361720210652394,0.002349908344831935,0.027330314800623368
2800,0.9858591778197692,0.038178098536882685,4.2331436150658136e-05,0.5386870775458638,0.25,0.24810101523901826,0.08537488509103316,0.48294229635780894,0.9902356898722998,0.00012591199328652113,0.9362553945894255,0.006111156434778818,0.027375818071761645
2900,0.9847199009406369,0.04000999168453817,4.235912474893952e-05,0.5327679396040867,0.25,0.248065806193265,0.08588822496496422,0.4830515338072894,0.9902670697860925,0.00045867469158220324,0.9359982483228582,-0.0019566765053517306,0.027342742301715448
3000,0.9852532838193538,0.04321781323866859,4.1936280242998166e-05,0.5320874359548456,0.25,0.24802146019140298,0.08626031491953107,0.4830325388212753,0.990271237300484,0.0006979731506002738,0.935901558414893,0.006246917601049527,0.02735103728823885
3100,0.9835489680337772,0.0425926029043387,4.2134401627878985e-05,0.5301797764161775,0.25,0.24798768798500384,0.08647870193928198,0.48323546153818997,0.9902672979137649,0.00013935865038928688,0.935754227641419,0.018358233360742042,0.02736333595875395
3200,0.9834039624881256,0.045133624510099835,4.194898840462285e-05,0.5207953843821516,0.25,0.24794738809879496,0.08692854091163403,0.4832917574874651,0.990283993837051,-0.00018548182703801447,0.93568105132241,0.007615356465840705,0.027290177913521223
3300,0.9821594041018958,0.04573785403051876,4.1277361174732e-05,0.5218541330463935,0.25,0.2478954259153508,0.08811882525948943,0.4833181215395892,0.9902942637141237,0.00010866440863866887,0.9359326640154181,-0.006306508003944198,0.02735209636219576
3400,0.9806209352375153,0.04752146668808792,4.2188705563554464e-05,0.5181678711887129,0.25,0.24782383399543176,0.08895291597101143,0.48357266928197357,0.990303635540169,1.7771227132499908e-05,0.9358088599149011,0.02355623382579349,0.027323039930920372
3500,0.9806487469980606,0.04869837330489307,4.139543043643595e-05,0.5103947684605274,0.25,0.247833963086289,0.08873817974647442,0.4836448397278771,0.9903017709346678,0.00010035856141538037,0.935579644500958,0.0007504060607831406,0.027324523856844186
3600,0.9796713194883179,0.05058906605041479,4.102969665702814e-05,0.5069560436458531,0.25,0.24774383247042758,0.08976170481657975,0.48370143255180714,0.9903248759742387,-0.000353868040724311,0.9355343081285825,0.012917359581066296,0.027300878876605424
3700,0.9789148851740537,0.049786646341938225,4.187197654202183e-05,0.5032121042724851,0.25,0.24775362909653256,0.08991781310048062,0.4837460084251206,0.9903340045463235,0.0006824161714733473,0.935439006249134,-0.019755303118459563,0.027276866030842308
3800,0.9771115242225735,0.052726879881478755,4.10930509120457e-05,0.49270437569142667,0.25,0.2477357123801963,0.08988136804945591,0.4839395125569421,0.9903238588767799,-0.0002452541461451066,0.9358068391895733,-0.01264629902950248,0.027193436695039375
3900,0.9759404573408227,0.05455179528376119,4.162433004100536e-05,0.4929634886351015,0.25,0.2476668049113912,0.0909990682977827,0.4838115703870919,0.9903400975353501,0.00015294941795855464,0.935690251542368,0.029449383498230387,0.027249756432587133
