milliseconds,clb2,cdc20,cdh1,securin_total,separase_total,securin_separase,net1,net1cdc14,polo_total,men,polo,tem1,cdc15
0,0.9969171014573392,-0.00128730356313296,-3.9102078355986596e-07,0.5996277907835061,0.25,0.2479979670622562,0.097934579865783,0.48493358355366667,0.9899896361908772,0.0003004066101206573,0.944814132126959,1.0105264556397875,0.02567038245852781
100,0.9970412072872457,0.0015674007543779558,3.868985730120325e-05,0.6008167965991906,0.25,0.24848865593661207,0.09686749190750632,0.4847294323326458,0.9900170812868277,0.015146003258356397,0.9439778025532656,0.9516717411392895,0.025702314693580735
200,0.997606071928934,0.004784786828179342,3.9813344162368614e-05,0.5994103631061545,0.25,0.2484814349957028,0.09499640059486855,0.4842383148883895,0.9900165384133867,0.01928863017893395,0.942755242068206,0.8987818491972389,0.025749343615130503
300,0.997620793259298,0.006127037896135792,4.021057077212714e-05,0.5941411261369248,0.25,0.2484723959747486,0.09255500461417217,0.4836936368760764,0.9900203949190904,0.019918247264713286,0.9420630732483323,0.809350422922967,0.025797049454166283
400,0.9965099819051854,0.006790563745191422,4.126763288185446e-05,0.6004147671676928,0.25,0.24851947948436973,0.09107620964884407,0.4834260932080605,0.9900282290886939,0.019284773657222306,0.9412723030991902,0.774724728008418,0.025807513165681577
500,0.9975560400922524,0.005694999048944211,4.1398514390761986e-05,0.6019005531560884,0.25,0.24847470724744822,0.08826409421098551,0.4828859978242206,0.99004956385881,0.019026840086209747,0.9406110108041024,0.681049789543265,0.025939443685604364
600,0.9967866386220542,0.007551681349159418,4.19747427703136e-05,0.5984574518391944,0.25,0.24846923935962897,0.0867914900791086,0.48250950905415635,0.9900564596075893,0.018830239874543866,0.9401603943274346,0.6427888671855895,0.0259796606262924
700,0.9953210267756155,0.009627826949180882,4.345442596865343e-05,0.596500164405976,0.25,0.24848288797321189,0.08442138555329591,0.48235877633405233,0.9900750238413281,0.018055800759648015,0.9394911214943801,0.5893797096375473,0.026128857301547945
800,0.9968347227686641,0.010281156955019249,4.37680716429286e-05,0.595339239903352,0.25,0.24842340603675978,0.08317270337989859,0.48184731578761125,0.9900664458142046,0.01707726128272213,0.9392828428166323,0.533230015894989,0.02624367704956928
900,0.9966349097908026,0.011714174759680047,4.375709838078926e-05,0.5912643145820851,0.25,0.24843829669326584,0.08166052702032188,0.4816025800430978,0.9900705887374632,0.016547603155155327,0.9387606280607521,0.43668283405744845,0.026334552463431467
1000,0.9964383970268608,0.01292312116838363,4.484650790554009e-05,0.5915622560982603,0.25,0.24845291202875047,0.08089890981687074,0.48128740470529835,0.9901002458982223,0.015278313149937129,0.9384434689107234,0.37084178211216917,0.026449144757042044
