milliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
0,0.2,8.15018749994637e-05,0.23634320791448554,0.024388677965624318,0.06933015493021241,0.00700091750873691,0.47351442483863443,0.6569591479977906,0.4400588801274523,1.498191871157308,0.117019335295208,0.015435634177121215,0.9293606810966958,0.06914471686161852,0.1481695374356199,0.05170865284010613,0.06480630799265366,0.29572574637251775,0.2309204317261057,0.028028928838452274,7.373515215082198e-05,7.858235208420146e-05,0.1002674708984669,0.1,0.01,0.5525956967661777,0.017988593094688397,0.9652894274035476,-0.0012064016917497245,0.025320734602132508,0.12295493211090147,1.0314908211466896,0.600016245191621,0.015187610422811065,0.006335913693552589,-0.00044251096608052874,0.9500174129534362,0.020125599744016287,0.9011678195449367,0.029856207455124458,2.117966220014963,0.3974159687297913,0.7723766417009318,0.6634653375271398,0.12821188283496954,0.03374262614132088,0.4723750247593435,2.6390387394585995,0.0024365542730323394,0.37231878463424517
100,0.2,0.001252864064870097,0.24727952813767404,0.021323315334251088,0.07470771087745617,0.006384178315136917,0.4887360991441548,0.65572185263762,0.44436173373648397,1.431355855961967,0.12901256882242618,0.014927171819673114,0.951342265946464,0.04782114830172034,0.11927955500212305,0.04664572962317395,0.06383621896156035,0.30081489102545617,0.2435314552225919,0.024221679693827155,8.971531021916426e-05,5.9104551889554146e-05,0.09486339338282579,0.1,0.01,0.5537070827117306,0.01752996470958669,1.0012926787521241,0.01965406924143051,0.024582946856653704,0.12168492386237008,1.0971531235728167,0.532253959978096,0.03003652533289603,0.006048534670354111,0.005239166794792277,0.9466777439263062,0.018484097803092014,0.8781585787093792,0.029895855852012477,2.11701844049251,0.4050125262550727,0.7464977418431404,0.6340107637125322,0.1280695058079658,0.0337824773837191,0.24355233521691108,2.638844306498859,0.002771821634139943,0.3683638921655063
200,0.2,0.002500199425404736,0.23942163867693478,0.018021545433895662,0.08064442868782598,0.005667679359749485,0.509511922491536,0.6531335238026064,0.4405382654989967,1.3758159986918383,0.14729164615930376,0.013941720820964018,0.9713163041137249,0.02950879194337437,0.09408856514913075,0.04179126316542554,0.0643944495744483,0.31881952490052967,0.22974998667139304,0.020569370296765813,0.00010107494775029409,4.585007413659041e-05,0.08837709518929403,0.1,0.01,0.5543999824421946,0.01804770779826377,1.0139970081337277,0.0365291834059548,0.02280678498597578,0.12082646104200473,1.143810843398864,0.48197121001335197,0.033842544800653455,0.005607593307338919,0.00941098958170134,0.9445993880454905,0.017481366201428886,0.8616518886427158,0.02991466440371607,2.1164343890316393,0.39051098775818854,0.7991409975343438,0.6277558909091616,0.12685339343924854,0.033802311041362165,0.14332401017670118,2.6393107717593702,0.0030360084369763364,0.3915366893802459
300,0.2,0.0033097825843506398,0.24155062120256438,0.015709464096106594,0.08604703077892524,0.005316634186857098,0.4974996997024514,0.6542038519404964,0.43942911412172736,1.3284785673699941,0.1700047207711969,0.01298319697275433,0.9833926827182059,0.015443725215797734,0.07710180739261137,0.03518410772251039,0.06371260140573938,0.31777373020291205,0.2317541813793017,0.018085726183354304,0.00011444309370742691,3.517900007700019e-05,0.08489603502227971,0.1,0.01,0.5547002282912544,0.01706018634221189,1.001356251004991,0.05155808520436575,0.021699641155817424,0.11950127320012285,1.1952855375998905,0.43377138542880445,0.021791937293247146,0.005342322993716298,0.013488861791025524,0.9428073297222173,0.015602624642117851,0.8726017929664576,0.02994047368418094,2.115041817818786,0.4214667081898344,0.7987034687346118,0.6028194547866638,0.12517128188750035,0.03384805054944907,0.08568925674040019,2.6395285673352933,0.003395668853735285,0.38497705838046076
400,0.2,0.004880469830069469,0.24280528697438677,0.013451006944503012,0.09059284157621714,0.0048174629688177905,0.4911237278802515,0.6439573637758214,0.42091018290884324,1.3046436942402035,0.15254549481639387,0.012219283888292862,0.9923654742034529,0.007632895961335174,0.05875823361614026,0.029784092528074638,0.062129842830564976,0.33147551268177533,0.21880961611187544,0.014804667431697211,0.00012163116822925126,2.774551350427951e-05,0.07922197137720356,0.1,0.01,0.5544085387864344,0.01895462658224389,1.0021751776155599,0.06566825233905267,0.02107446085741005,0.11875820014037368,1.223783409594912,0.3987363170769753,0.03260520415483755,0.004882115045446065,0.015707537504311586,0.929946235032475,0.014775125547373575,0.8456564500656515,0.029948504800194058,2.1143286979467786,0.42020525788407415,0.8404807158088828,0.5730693115139317,0.12508556473154533,0.033831887684028464,0.04932768123141708,2.6406726407196217,0.0038850373793088847,0.4023457636399826
500,0.2,0.005070731519839786,0.25017393540897487,0.011360333562563964,0.09531188258044669,0.004268062136332232,0.48876927733655745,0.64968878890955,0.42081507266121376,1.2725806655248144,0.19294617648290377,0.011216733519107253,0.9953854345367621,0.0049933328028287345,0.04298524340576863,0.024132553905754837,0.061686965884911175,0.3381186021621599,0.22272668915323157,0.01191651140866003,0.00012865194563902444,2.247247237266138e-05,0.06826208913321909,0.1,0.01,0.5550332630574992,0.0192498405014686,0.9871430478686603,0.07351719960010376,0.019456995272860062,0.11775598042238265,1.2590760464971607,0.3889439195222626,0.037189826614356575,0.004545782302437705,0.0184869013637689,0.9286741570901103,0.013283410410880271,0.8444630600153149,0.02994898632795746,2.112901574542262,0.45474389983871627,0.8583921548214756,0.5219556977771023,0.12328642366621784,0.03386504439755092,0.032134700321787786,2.6403240704754913,0.004524538179277109,0.4272914415071949
600,0.2,0.006361708615054403,0.24491578731168667,0.010309233491335156,0.10099289587429823,0.003980229527919785,0.4764693891565708,0.6443005901476949,0.4197222511554702,1.2135429147735888,0.235015600091482,0.010206619053840031,0.9975480445580659,0.0027893844451466086,0.03337237408507052,0.01778462752144721,0.0613214987774078,0.3475709703750847,0.206738728195749,0.01031109066718502,0.00013393585605488218,1.6964224062173152e-05,0.06349593248834885,0.1,0.01,0.5550799928015878,0.01888736220676388,0.9763082270279987,0.0791915981954628,0.018876332273465347,0.11714747668304323,1.2736465020145162,0.3721500210750888,0.06438732643850378,0.004300719558787383,0.020577265308858134,0.9272701721140963,0.011683104534148118,0.8289705932578837,0.0300069112189073,2.110646940597242,0.44069462120647823,0.8568941899640641,0.5264945347542731,0.12253254362233257,0.03387276763599941,0.029218798142015417,2.641455483250629,0.005174623054296766,0.42658097674924694
700,0.2,0.007080628084179899,0.24148275391959276,0.009308183350996766,0.1044888348390962,0.0035913984525827837,0.46065985846058205,0.6421889333109633,0.41598464882830616,1.2191201227703587,0.22571401699494942,0.00964199478813526,0.9980180523628254,0.0012484032017140605,0.026799098810248532,0.01423508389647421,0.06045304321249491,0.3545132583844403,0.20327066581107847,0.008816328021192518,0.0001390702218783765,1.2117856812615611e-05,0.05784047240203088,0.1,0.01,0.5563828029921075,0.01997825872397865,0.9657740278646842,0.08525972075898616,0.01887124281138571,0.11595814048359607,1.312387110484735,0.35253885861643236,0.05248556868414278,0.003967190511280072,0.021803077474761286,0.9136063213861495,0.010588854378432773,0.8288208635341193,0.029999112450618537,2.1103689796723413,0.4732750307983608,0.8700404538983343,0.4861575146682572,0.12255723184415293,0.033931852070215186,0.011712196048522026,2.6412799192090675,0.005955928268312809,0.42727373282849135
800,0.2,0.007543259773860933,0.24007357096492463,0.007364820164001483,0.10722713216390375,0.0032632444257609935,0.44577072350202274,0.637810916941651,0.4007791237015678,1.1302444170383228,0.258833098596739,0.009150101705855947,0.9987657385519407,0.001613867254921155,0.021568892804763783,0.010929600759798992,0.058752430811519575,0.36523476769817487,0.19497401059441113,0.007687009798765797,0.00014350384658527377,1.0795576006539079e-05,0.0547716528947985,0.1,0.01,0.5564309049634141,0.022796525784444254,0.9500042035884014,0.08731475868546505,0.017747798949940476,0.11477243611756911,1.3465095802274731,0.3363264297071245,0.08363596674604083,0.003911393030237649,0.024113934887893044,0.9047132800397389,0.010183386245651698,0.8111221400533288,0.030062838904565414,2.1078969490167805,0.460929910458618,0.9364779826614786,0.460646624511531,0.1208458971391585,0.033957922974619185,0.02064390868504272,2.6428406849298454,0.006150063822975324,0.45096095191851504
900,0.2,0.007734291988095617,0.23592738226108068,0.006748045347345708,0.11012621617757913,0.002867548484256366,0.4316774529883083,0.6316530272490587,0.40185938934542603,1.1155631300903626,0.2864613305249029,0.008731090032276597,0.998356629011607,-8.007433373916984e-05,0.013859265132621696,0.008476452691414995,0.05921359645806825,0.37628893500490823,0.18519995115498203,0.006307142910737328,0.00014462304312998293,9.40886598705423e-06,0.051766104287852346,0.1,0.01,0.556979989601487,0.02141143153388292,0.9484013232792814,0.09065115964476655,0.016854666145205196,0.11446631326501658,1.3698067797181492,0.3132827040502438,0.0819650454251244,0.003911876947885723,0.02502532193853594,0.9009667070976728,0.008995309917015125,0.7939023166847292,0.030095759306700696,2.107491135480442,0.49245793458354353,0.9193392712175297,0.4379198789616627,0.11984089848706249,0.03395261228321961,0.004305472633152652,2.6430091850190376,0.006790207883147735,0.45403749980323327
