milliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
1000,0.2,0.008151231530671314,0.2281040509844659,0.005691341138618482,0.1118889565850898,0.0027058320164333447,0.42930631840732575,0.631582602578275,0.4020569173478919,1.076949349596519,0.29860158516361396,0.008342194273944874,1.0003362843673675,0.0015618718201593012,0.013668682174060002,0.005100018086344976,0.058454648046750796,0.3801043877397017,0.1780655031591495,0.0051206459117309425,0.00014659778394528387,8.667230490462466e-06,0.047164592337016,0.1,0.01,0.5577054269795617,0.024166973040191532,0.9243492239620071,0.09284475117423453,0.016721676308127275,0.11347426945883635,1.3941031456463961,0.3023709955185688,0.10027613732930997,0.003501744973185602,0.025546118748199915,0.900385845146169,0.008780690850150139,0.7744517818962464,0.03008579686637706,2.107177291639326,0.5004446114088718,0.9860533932398863,0.43919460847638886,0.11993182027124985,0.03400784486314273,0.007519999419546092,2.643571814066122,0.007091791944102797,0.45933297268003515
1100,0.2,0.008957275318810186,0.22583079312026988,0.005261064516694709,0.11363703959956735,0.0025251391547006768,0.4162776207267813,0.6274204917322883,0.3837128226663844,1.0145909084797506,0.3356127656851215,0.008032972162222707,0.9986434115358088,-0.0004654650477327575,0.01214397536772735,0.0031317604333917217,0.05783984815185118,0.390780132894064,0.15796888816585547,0.005076003378637477,0.00014674531131656437,6.526223247032893e-06,0.040242113273849016,0.1,0.01,0.5584183252326752,0.024632229242830758,0.9189766749816598,0.09608308738561659,0.016086391659117558,0.11290898415988106,1.4057669196890985,0.3020980842996754,0.11372300214722496,0.003633282042940441,0.026005488925828258,0.8980475281291292,0.008018514655318916,0.7748400490886147,0.030153278574195832,2.105453895461777,0.5214332162023394,0.96354494737989,0.40232574653604536,0.1192921368387045,0.03400581597545826,0.013994524500351827,2.6432054414231034,0.007239809470934491,0.48057703599795965
1200,0.2,0.008902891835460594,0.22713624109035965,0.005264608430512888,0.11370091338107083,0.0023914821386257557,0.4003580612481893,0.6302904385418239,0.38928175472030585,0.9666222750073249,0.33704533184921115,0.0077271247768268365,0.9985130744677619,0.00105534714606723,0.005509244211453754,0.003144564627916824,0.056779056773739955,0.39165985846309714,0.15080532607693717,0.004508295084351918,0.00014687547580450428,4.264110630420256e-06,0.03483556347676658,0.1,0.01,0.5578542503573392,0.023613004017957216,0.9124682805992814,0.09445651558585341,0.015528707295343329,0.11236410471133454,1.4170669992922138,0.2887832653251788,0.14000946233119882,0.00352160939748369,0.026261143962702977,0.8935726853272642,0.007271907548896415,0.7565530176518829,0.030155103727374927,2.1052393868600916,0.516959771132716,1.0064593184157506,0.4053632791442049,0.1172351374696843,0.03403689314056554,0.011519759176513576,2.644189915409785,0.007534182431272188,0.4822245644611899
1300,0.2,0.009497187518517945,0.21831610336195043,0.00416088490615497,0.11232075557873605,0.002213718515161024,0.3801672302576582,0.6263348884142571,0.3781217645715889,0.996043310213674,0.3616974902148253,0.007511989647601344,0.9991695717482941,-0.00011747853920552373,0.009702999882484974,0.0027909988831914074,0.05667703348139101,0.40391305423073776,0.1356356509559165,0.003092806183452178,0.00014518446321485005,5.094255282057096e-06,0.030205476447135282,0.1,0.01,0.558186033374698,0.02462541105861988,0.8940541865709712,0.09422716648826235,0.015348248462714714,0.11221436960066607,1.4429498101396174,0.28346641110356946,0.16173996278983468,0.0034526182164200583,0.027257022010983803,0.8724987177418415,0.006872337165623487,0.7532429068431783,0.030166062505895912,2.10372065248003,0.5399397914673165,1.0469751902439413,0.3746886736177137,0.11726812244509194,0.03410253956118424,0.007004951069865414,2.6450799553916786,0.0075737694237727115,0.48975791071044217
1400,0.2,0.009441518325793945,0.20776144030120097,0.0036104114705104036,0.11224019462167469,0.002177578419172382,0.3646680918733266,0.6210211525832363,0.3657368309110726,0.9267242258762138,0.4201033709904908,0.007453955931803679,0.9985094247724959,0.0006699833403824094,0.002949671215155023,0.0014545342965899568,0.055763435811973114,0.41028735755438933,0.13581293393230554,0.003246940838334192,0.00014495015715286887,4.839039034072789e-06,0.029611177497150806,0.1,0.01,0.5586556152225568,0.027408258846641897,0.8957746516930362,0.09458882285755568,0.014598892617979541,0.11164054593351008,1.4382620068321736,0.2751489470930064,0.15989503162850874,0.003703469540984192,0.027523297932233137,0.8765383522293702,0.0063548362571027835,0.7476208833324894,0.03018767688850897,2.1030937927050406,0.5327440526394512,1.0844236052837084,0.35810317266270764,0.11663282758048661,0.03409893882053373,0.006000968454337303,2.645001857387947,0.007925324439435761,0.5183235720837648
1500,0.2,0.009600444547796962,0.20945008789571934,0.0032725660027716685,0.11160147756890601,0.002023671809093647,0.3543666832632943,0.6143645165674286,0.3611065914814051,0.9127287212848246,0.4252671088272001,0.007286756332890154,0.998494673556126,0.0006176425184575727,0.0024484078170481974,0.0009397154071741303,0.05552738052875679,0.40922557801807596,0.12587819443434278,0.002658914774349906,0.00014472866866653737,5.0198655386616235e-06,0.023995362905993894,0.1,0.01,0.5597697124729034,0.028260890608932384,0.8818341811082288,0.097047651659939,0.01403356618549934,0.11096670473307389,1.4778845799571845,0.26917766426966444,0.17700616219633336,0.003575386803385618,0.027540144584705644,0.875839434442625,0.005757373865355584,0.7226105647378165,0.030219996712378322,2.101853462199537,0.569700806627805,1.1081160537944863,0.3263506630648288,0.11578776566115674,0.03410881004973553,-0.001996004826453504,2.6457478207697007,0.008098087249026584,0.5179609254568336
1600,0.2,0.009836007390389735,0.19561105349704166,0.0034551882950136724,0.11275560808570649,0.00195189345013764,0.3519634411456369,0.618034495783129,0.3617887966837942,0.835824794081732,0.4579172180241072,0.007280851269832004,0.9999930380169513,-0.0002651095438608817,0.0022877794248665675,0.0013279456358234218,0.05501219906214285,0.42513984015963413,0.10821833694569867,0.0027329145896319617,0.00014382729953954154,4.49469268859895e-06,0.022171751301773738,0.1,0.01,0.5605612586654872,0.02738457595553482,0.867852324109121,0.09553251257422651,0.014173661835293125,0.11086348069828153,1.4989074115742391,0.2753063404681028,0.20216860412001206,0.003782585893438429,0.02719367212367159,0.8562804259498688,0.005224536033068528,0.7140388331393701,0.030207430378005277,2.0997329216412925,0.5627559993858703,1.0821189155516615,0.3154849167429354,0.11462545003659387,0.03413574394226206,0.009377867908651976,2.646204295542847,0.008004904206774424,0.5351876625081174
1700,0.2,0.010534866914644208,0.19493755911687735,0.0029987077698693833,0.11116055784310505,0.0020678614603288517,0.33377476369457704,0.6127663548846606,0.3595698468153743,0.8357317485134897,0.48505254519362767,0.007318229145092506,0.9984897060373796,3.95921631458379e-05,0.0056669539322335895,0.0018192150932910376,0.054174303080797764,0.4206146624489717,0.10276378645774906,0.0019912983694364587,0.00014458980719121316,1.990974853352025e-06,0.019597126876045742,0.1,0.01,0.5601355693177985,0.029186715023468777,0.865910592044658,0.09569949633573072,0.013071035309667509,0.11015891329751519,1.5032896292463258,0.26168804831376974,0.22124876311040162,0.0038552804845012087,0.027309252645156656,0.8537682379259328,0.0053637865739822625,0.7083490598275489,0.030283375381433924,2.1006049113626597,0.5662978551005176,1.1493374231703701,0.31945337127528356,0.11495121742860696,0.03415021092543975,-0.004864572139218526,2.6465739208895296,0.008257397378107914,0.5379447521265901
1800,0.2,0.010156768636134057,0.1904104272940357,0.00347490107310874,0.11070096607871789,0.001998196802525355,0.3277553551783062,0.6074267113714873,0.34525910957450917,0.7797170143114878,0.46394610584430956,0.00735886504204526,0.9994717886309713,-0.0003681893990177058,0.0010854470630914277,0.001537408721585118,0.05397360462101452,0.43015255955978826,0.09907226565912455,0.0018122192634972278,0.00014224082123595963,4.219915566317807e-06,0.018336832147686825,0.1,0.01,0.5602635135410483,0.030453068202752138,0.8456435827047725,0.09599668747175925,0.013445985094369459,0.11005018645940057,1.4954908433700458,0.25979217174555197,0.23408614228038147,0.004104118222931913,0.027816820352650193,0.8507796447054394,0.004965206362949797,0.712273883652282,0.030249861844413632,2.0990456617866387,0.5935278712191365,1.1514085996959516,0.3094374258775911,0.11405984373056573,0.03416076342247284,0.004603971196095204,2.6468524203667325,0.00828357434089442,0.5604919373646811
1900,0.2,0.010586278171144882,0.18055797754034458,0.0027114125328693076,0.11005451731184397,0.0017373891826056949,0.31625400169341894,0.6064223710190845,0.34425346549633695,0.7984056269658744,0.4850470258916739,0.0074148032867855885,0.9996724614807682,0.001070682254819537,0.005412345640916466,0.0012191623684932973,0.05220203434670481,0.43910608543171914,0.09248947645043837,0.002383581376106075,0.00014292207973511974,2.9751864113718575e-06,0.01869057149037514,0.1,0.01,0.5612927496482001,0.032048217479660496,0.8408851039934024,0.09503994254792879,0.012592869519879086,0.11062819273293499,1.509366849544082,0.24404085727608932,0.2492770113197535,0.00403773081875537,0.028001809947247224,0.8374531338907648,0.0047593852969234855,0.6759017237020993,0.030287061706572985,2.0971913596362723,0.5867195974237398,1.1411265883474202,0.29826536040454327,0.11296975113909351,0.034217234370084844,-0.0010246601779217717,2.6478166451274165,0.00832652730794316,0.5528876974231195
2000,0.2,0.011372515712164332,0.1765857135593955,0.0029323827184029733,0.11054326147176055,0.0019078913008823421,0.3170782801313455,0.6016284178185278,0.33706450674473876,0.7803433205604502,0.5240622140688126,0.00744977156295445,0.9987069235429088,-3.4614812174791807e-06,0.005755070377145728,0.0006439941821484101,0.052601129044961004,0.45201020976287,0.09266868483482237,0.0012511006090004215,0.00014168502219730227,2.516660099356643e-06,0.0110430960999413,0.1,0.01,0.5613588886086285,0.034364515299169576,0.8282180109652235,0.09457608211399705,0.012833129771474959,0.11042006848909791,1.5203317576334563,0.2553342456405087,0.284502263928732,0.0041977649211829395,0.02772219786524912,0.8383472900929092,0.004434524395615518,0.6813494119508626,0.030324719491585685,2.0972407694225157,0.6222397995567749,1.1592793430185149,0.25713798231892965,0.11201916588557145,0.034271318455588326,0.004426679636327107,2.647328144170499,0.008378020380182686,0.5681421345003183
2100,0.2,0.010899649746391696,0.16602878777012658,0.002920957143335441,0.10964578636335465,0.0018659891721292128,0.2994008012493457,0.6008796511799801,0.32558827279993435,0.6986190394384328,0.5318060804756245,0.007825264726915158,0.9990701040117003,0.0001156675398939586,0.0008544844529072735,0.0003033186285956532,0.051039827170344006,0.4557169494188243,0.07441339298075303,0.0017715567292747865,0.00013887978976877605,3.076283624493581e-06,0.009739916887523797,0.1,0.01,0.5619389742581768,0.03435873845805461,0.8270161676584442,0.09432882387418871,0.012039631653342958,0.11071542259151843,1.5345656882046719,0.2397491058284094,0.305152474238396,0.0042929817982969975,0.028095404772909123,0.8367286812143664,0.0033205040448771655,0.6751659137749648,0.030360571868561812,2.0943811712137594,0.6125710917849176,1.199275369491555,0.2498399087933114,0.11199543981234535,0.034269717815879806,-0.0024432438679116647,2.6485236583378295,0.008420137170952921,0.588211408551973
2200,0.2,0.01182388601488055,0.16947265444531207,0.0029070924036473434,0.10853862337496033,0.0018582521856141763,0.29015874427025723,0.595847523366959,0.3232715693999403,0.677700702600379,0.5570558917118027,0.007928083505106208,0.9996941470119838,0.0006351929100632083,0.0010397133488887463,-0.00011283201168114671,0.05174457229570995,0.4642165078242393,0.0691876631299089,0.0013381491349427328,0.00013831584987481478,9.735412630903305e-07,0.013410932791712335,0.1,0.01,0.5627665746277347,0.0347174072711194,0.8161815285820669,0.09611699499375632,0.011398706540723206,0.11065351103773015,1.5652885292607357,0.24218281500723499,0.29989307493183076,0.004526604926817676,0.02722160225370153,0.820433944861646,0.0035060556963278076,0.6508748590003633,0.030355193426174088,2.0944666524286606,0.6292925676855085,1.2465742902916561,0.2364249120597426,0.11103837983907919,0.03429572455006626,-0.0039293743521090375,2.648190967660078,0.008276547734139904,0.6043417505533396
2300,0.2,0.011493936733834972,0.15668255335693065,0.0022981191440278313,0.10809962035318708,0.0017929968753361855,0.2945110935569944,0.5903914050958141,0.30743865851597,0.71222754981426,0.5924600496197976,0.008014999836704815,0.9998224799226619,0.00068933588394213,0.0013192097837960003,-0.0007003579282849995,0.05081654800468636,0.46980003239907775,0.06954130634722461,0.0008857191299115556,0.00013942075015457015,2.7294955081950646e-06,0.012128952576703142,0.1,0.01,0.5632043305646285,0.034318444019450584,0.8174480335768397,0.0952041498788809,0.011590929631752522,0.11019986823574346,1.5549930076892913,0.24182466462706884,0.33119903032092013,0.004553538308949092,0.028089773813441,0.8156216603362076,0.0033894792094947704,0.661070736649611,0.03038012338968574,2.092742439497243,0.6535278185559341,1.2684419861652725,0.250072901610037,0.10973264274948405,0.03431495860961369,-0.003552722600653765,2.6488659848076153,0.008401963069791647,0.6147104765380368
2400,0.2,0.011641811089761755,0.15442082648013733,0.0025607011866743113,0.10709862704579359,0.0018024602320885342,0.2885469434820715,0.5915636394683839,0.30099960179435914,0.6702974491022267,0.561976287931225,0.0081264106432241,0.9990032863185345,0.0015115460050614156,0.0026779855020312875,0.0005343385559788417,0.04948758802005258,0.4688779896802864,0.06029710009800062,0.0006076662356100682,0.0001385612266583403,1.2265423442838544e-06,0.009408101837839196,0.1,0.01,0.563730115142183,0.03605794823963793,0.7989922483508526,0.0955600898829946,0.011731816133116375,0.11057893925139001,1.5653007506640362,0.2323462573037674,0.3527414513981696,0.004875881687854794,0.028312670158907077,0.8131103276754174,0.002561628634872473,0.6473726701930946,0.03041242392854788,2.0939430455338712,0.6624896791837638,1.2515800285960061,0.2165413133193807,0.10936160189040467,0.03436692844040045,-0.003886140226208273,2.649711971965142,0.008544096230513451,0.6227369399158695
2500,0.2,0.012104938509999703,0.14703711496262997,0.0017713977486636672,0.10698895390854783,0.0017249553906382566,0.2753900172996645,0.5861490962943131,0.29773795207576487,0.6438295711461027,0.6112901698884914,0.008217451840515106,0.9999273197575727,-0.00021172709047029655,-0.0007965898391444806,0.0011962674057414907,0.05000668433086448,0.47107014601023883,0.05954508054613437,0.0011823291050132728,0.00013652897007916136,1.0990516289234453e-06,0.005557380426324861,0.1,0.01,0.5637463815677275,0.03931703100930161,0.8022878696989428,0.09296627886432159,0.011256269171576787,0.11059332693697244,1.5790474291812078,0.22894054687592552,0.3783208871289644,0.005190363342975471,0.02804085439909034,0.8128927670344384,0.002398868021004445,0.6182786609476633,0.030417040034605807,2.092611348344071,0.6768770393160017,1.2945214852491342,0.20330504934075547,0.10890460731494159,0.03435108139013961,0.005285821472660674,2.6497540509855253,0.008518606959442681,0.6264654625088845
2600,0.2,0.012287413361803966,0.14505148240614352,0.0016119390606413719,0.10706739298909983,0.0016033502847777575,0.2780897385213968,0.5835745832069413,0.29694474620368,0.6242302134000678,0.601613130364342,0.008338134808005474,0.9987436515824587,0.0011729649598352628,0.0007557325668790859,0.0010607814387453508,0.04902555010472329,0.485407923993663,0.05614972137223743,0.0004794931084348052,0.00013553049301355354,2.148401418042336e-06,0.005549002811535226,0.1,0.01,0.5647689855271726,0.0379971421453482,0.7975228322203489,0.09581912204682544,0.010326910070986352,0.11094162099356937,1.5782387364955461,0.22031743071866053,0.3873822950923526,0.005427332256730967,0.02793285989026519,0.799562859102989,0.002445591369314858,0.6086773993389623,0.030440776781371293,2.0913043709160326,0.6782939120381324,1.2936122940835066,0.21066465887927938,0.10904304137736148,0.03435290063361153,0.0035442987446434333,2.6511045939703632,0.008473696187106465,0.6354612897136078
2700,0.2,0.013018803802275027,0.1449467656531229,0.0019596158824694327,0.1063460228693005,0.0017350783920223982,0.27672863548976595,0.5837030074380166,0.28558476657680576,0.6236882511861451,0.6187902961994693,0.008482894155987445,1.0006480157136244,-0.0005694589265330286,0.003100247880159988,0.000304236080205947,0.04869192407612532,0.4940775300411725,0.05009259591714224,0.0010460116787616382,0.00013561490202322672,1.4141908439927733e-06,0.00735559477397456,0.1,0.01,0.5643786758029982,0.03873905284665605,0.7775851165592524,0.09421483539413462,0.01075277786746892,0.11179221994584998,1.608790276031769,0.23250147920974923,0.4022199548498862,0.005612309375451147,0.027219101149167865,0.8004866182389233,0.002661170365064837,0.6251137885053363,0.030491718235972423,2.0906030873582684,0.6914863943823835,1.3372413539827832,0.20028125116762605,0.10724006885554399,0.03440268812448429,0.005797655820286486,2.650747744991602,0.008702786982217412,0.6604947052586337
2800,0.2,0.01311926667525466,0.13379551477106963,0.0022473157992915264,0.1059608338586036,0.0015184044162635036,0.2539994013475301,0.5731845816643552,0.27898197102366074,0.5770433266846439,0.6633944635059789,0.008720512158165338,1.0005368625027724,-0.0003121730771456206,-0.00021372446940286054,-4.292676258488775e-05,0.047814615685645025,0.4946432976979915,0.04660831017285897,0.0013192029534438742,0.00013396667822335734,1.9321134816521605e-06,0.004314517906117543,0.1,0.01,0.5652998880527091,0.042460573311945776,0.7824554170920938,0.09461360360209502,0.009861434757216101,0.11223976488030811,1.594284373488338,0.22354262858913268,0.41720676230480075,0.0057548242622536975,0.027838415483580282,0.7851857598304804,0.0021098456533940255,0.6047955438652702,0.030542108593286016,2.089730171270601,0.7190642031556385,1.3872416520677944,0.19746005848083872,0.10721220187590277,0.034451572720183336,0.0077377082197276565,2.651471129348248,0.008606310024343202,0.6552710530326112
2900,0.2,0.01299421769859568,0.13393438846256583,0.002187476807108427,0.10474681920929614,0.0016818240932512912,0.2647915219646224,0.5696785102998561,0.27765434078580326,0.526229996166963,0.6776858520630769,0.009089934299849958,0.9989557602384678,-0.0003094461833872985,-0.00036915690637701927,0.00024259584041881371,0.04739303695343785,0.491454116481351,0.04550119329259889,0.0012706169555081134,0.0001325533578810642,2.4024385337762443e-06,0.002062945325355973,0.1,0.01,0.5653086250075989,0.043489451679460854,0.7797244786803492,0.09126570704332397,0.010242674162323759,0.11267481438095087,1.620803761508532,0.22647940410632658,0.41361528857010266,0.005982610618111194,0.027229653777870594,0.783046724216664,0.0017576024211562518,0.5858765284164961,0.03055459749569942,2.089470341601666,0.7214716849411026,1.363612800825711,0.17509933801754882,0.1069157440715405,0.03444126320590948,-0.002280969983361944,2.6520215380778795,0.00867316686334441,0.6673293751785778
