milliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
0,0.2,-8.093393320398564e-05,0.2355260384527657,0.024194128317303797,0.06992045629106106,0.006936088648566614,0.47112672541024914,0.6573308988947102,0.44779655076077657,1.505236351018348,0.09978666323908704,0.015595411821430292,0.9293130625339686,0.0696381263363954,0.14585796068836326,0.05106148186195724,0.06554452201565909,0.303068627946301,0.22908901833206785,0.027245466733727648,7.146499674910748e-05,7.804954580036268e-05,0.10009491692341041,0.1,0.01,0.5533323206504263,0.019330330904573107,0.9644029129602436,0.0014795387122639703,0.02532975200257891,0.1231530466582978,1.0558495853276297,0.5949318549304629,0.01909640561506951,0.006427573340109281,0.0005137244389367922,0.9449701869982796,0.020144102195368434,0.9012452383239692,0.02989541804101953,2.118736618136525,0.37393787340224455,0.7252882815038163,0.6797159407552393,0.1280419944979577,0.03376371796570627,0.47034333846626875,2.6385653805692435,0.0020915560154507445,0.3814283563591574
100,0.2,0.0017518905119553662,0.2394619613466368,0.02163354621002192,0.07492278571820053,0.006371554731966527,0.4933082009173889,0.6566260923065976,0.44321666447978997,1.4123493952133999,0.14522265783374322,0.014757478198265818,0.9510640346970922,0.04715729462611471,0.1214353868572283,0.0473813706248542,0.06493761029299577,0.31485273498544813,0.23636859698077417,0.023700143710953855,8.975967315722436e-05,5.938653864344189e-05,0.09716699586941899,0.1,0.01,0.5538828762708978,0.01770859112300248,1.0050991838814733,0.019579656628885625,0.02404696457166844,0.12234380417988895,1.0838137349844164,0.5217553199399829,0.005335937115496438,0.006215760413214751,0.005378543427057707,0.9444814712884062,0.018778078121698304,0.8857199000695882,0.029924595278172577,2.1164373066860858,0.380206871654076,0.7518513583101406,0.6407132493082554,0.12733703972458094,0.033777985276113615,0.24247082892445584,2.6387244506197485,0.0027338779313591946,0.3884897807045705
200,0.2,0.002754364901749582,0.25161842574645094,0.018444910249314887,0.07990284044683664,0.005807269540693621,0.5073490369948254,0.6523480403098804,0.4326323531632628,1.381085129707089,0.129008746196966,0.013954155745771097,0.9700937547052263,0.029458389911619347,0.09701746276500069,0.0411025917738573,0.06377641000497775,0.30871088756790205,0.24058545024903913,0.02124002610266264,0.00010289425310858949,4.6396540717953445e-05,0.08762531505242026,0.1,0.01,0.5537537227955424,0.018447269090246375,1.0067443914479641,0.03657043968329006,0.022310671650093417,0.12128600920563115,1.1399627413311448,0.4694451129174155,0.029976857099032653,0.00589261157167097,0.009474915517131716,0.9374966870866933,0.017514586591865885,0.8840261111726414,0.02994322364236441,2.1151171209564232,0.4074099391207308,0.8097591311526646,0.6045084237068109,0.12616599034374024,0.03380435883192491,0.13926536073762355,2.6398235167764454,0.003150482135961996,0.3752043677340755
300,0.2,0.0037247150988460164,0.25280291516501424,0.015525010658624511,0.08445538310887292,0.005185227333013285,0.49490259716380347,0.6524385920554954,0.43395225980024826,1.3302835692206987,0.17547166466181505,0.012802451964326752,0.9841128894288134,0.015240057237425497,0.07691686173366316,0.03404981696658761,0.06318213499368641,0.319846741914735,0.22380650146145684,0.01728198285572377,0.00011438394623167413,3.4929566306220935e-05,0.08460859561802664,0.1,0.01,0.554926618615703,0.016884602759501384,1.0099255999882166,0.05269573862983633,0.021591073190407793,0.12020108529055179,1.1881362806466742,0.43022454212211125,0.017499550885462213,0.005387099142208505,0.013293760063611045,0.9367633385155256,0.015322795078840955,0.8595399841813786,0.029924393652804998,2.114874610601032,0.41173873437357683,0.8438296352483106,0.5881242940100802,0.12514034100312055,0.033800969148894244,0.08788897331420846,2.6397957949268362,0.0034868854313967954,0.3967341431696393
400,0.2,0.005003310565658257,0.25393557111772247,0.01353934128092764,0.0907588082135123,0.004836547289297413,0.5048447184283545,0.6482399292830592,0.42613936402890207,1.3011885634994473,0.15836887691791837,0.012112554004175234,0.9930352521040325,0.006829343003708096,0.06002469565874096,0.028630401830207115,0.062450556704328246,0.33025099714574746,0.2186563483501877,0.014566152146796692,0.00012147891610490086,2.7471328064292378e-05,0.0747194961663941,0.1,0.01,0.5552097624914137,0.017688019193418017,0.9970090740670203,0.0623211459762094,0.020508380936020587,0.11839436996718461,1.2236045075840274,0.41182306635006916,0.06089122638256604,0.005064775685267156,0.01609794751465264,0.9275116012579154,0.014589178884679702,0.863103738383244,0.02994083926112626,2.1126622060991758,0.42819180305175963,0.8370574027327949,0.5673648306671112,0.12481871518618182,0.03386596417716817,0.05145860073012032,2.640206772191601,0.004212797388026807,0.41320445711550663
500,0.2,0.005147358289427588,0.24873285005409707,0.012312573762049953,0.09513539982555533,0.004390856226304905,0.4764127221461193,0.6479513884726921,0.42698912079798224,1.294506537187665,0.17422356341443568,0.011364607287882854,0.9967503070683673,0.004570554316068817,0.045890944708913264,0.02437614460805761,0.06084240206717134,0.33498015166435247,0.222064670013233,0.012449163169453015,0.0001280671821208387,2.041812947315895e-05,0.07256735298626527,0.1,0.01,0.5558423446485435,0.018871992536401476,1.003040677330269,0.07280561303281076,0.020141828079708286,0.11822917215667059,1.23525757237581,0.3863741132068632,0.06610481185470289,0.00451234691951992,0.018268778389586578,0.9316607894879542,0.013366574493055257,0.8308469783682984,0.029953962301077955,2.1130515057363106,0.45424565796471583,0.8609475873871193,0.5206668554227614,0.12485912200191923,0.03389310219058976,0.032757918895630324,2.640222444887431,0.004748597432090715,0.4152855586154162
600,0.2,0.005789987394436643,0.24531659001855896,0.01008473920224477,0.10026646503146137,0.004006278737720891,0.46738711013299905,0.642109685335693,0.41183051251078145,1.207890460524048,0.22989160022536462,0.010254706827136249,0.9967621870294713,0.002368388889825436,0.03623464211130963,0.018191182046838564,0.06038515685175273,0.348019667408307,0.20527904042698877,0.010083191132750555,0.00013494103207222787,1.812584797512383e-05,0.0672136680929784,0.1,0.01,0.5562766529244489,0.021261586100930773,0.9925523309377039,0.08062394358068883,0.018693652840594873,0.11714138669395707,1.2898837879358398,0.3586417167765944,0.0741709442539119,0.004572214404316618,0.021126945064761784,0.9264694880492245,0.012355972679791598,0.8130321205131257,0.02999960340076218,2.111438360607363,0.45154051299495024,0.8666665510195788,0.5272480005627526,0.12332112341819272,0.0338923412439325,0.026682158019686823,2.6417299566248595,0.005403632792512029,0.4125538496535595
700,0.2,0.007015245235553743,0.23978693980079188,0.00896428221576099,0.10354875669030743,0.003567190779081424,0.4662674349409477,0.6423666453959695,0.4153064560457364,1.168080281770546,0.23085489775636156,0.009539629952127829,0.9980403609150297,0.0016092456620632513,0.028035070113032877,0.015190456314998355,0.059827464225585644,0.3598352872990302,0.20504526399695017,0.008289291473714476,0.00013864138011553497,1.2607829669938206e-05,0.06081712063065633,0.1,0.01,0.5557239335355462,0.019565326435927455,0.9745556064862588,0.08359891575968825,0.01805627518178254,0.11592136857390939,1.3051859224497908,0.3449387500964915,0.05347773392892212,0.0042037673129641795,0.022872877555337033,0.9230720398938003,0.011395952176891263,0.8269044813508315,0.030016607804498843,2.1086636880245697,0.44721021295683017,0.9007915683935743,0.4953036249096582,0.12146482154309023,0.03389863854685148,0.011362843427734623,2.6416303337547227,0.005691824388127417,0.4261011944025794
800,0.2,0.00756925575809799,0.23774000237666923,0.008102865097385545,0.10803811957015566,0.003139113426672546,0.4346369074448114,0.6405958106351965,0.40585997678987584,1.1387479863673475,0.24161848911647066,0.008968504257152149,0.9978693713606769,0.0015703355828423733,0.019529481189759036,0.009638115174043116,0.05964042058457806,0.3669771070949741,0.1859990074195391,0.007141988146626311,0.0001431964764459051,1.1474675347365434e-05,0.05733238954107868,0.1,0.01,0.5570400336127989,0.020003771312375365,0.954611880005017,0.08819633761555662,0.017623688937722273,0.11550095564812526,1.326355898020261,0.3281084041401706,0.10329935894083844,0.0037669761747837326,0.02410000397961136,0.9145653342271143,0.010394826875055118,0.8008016840110997,0.03007649706952041,2.1101427499022525,0.47866124812407124,0.9405153711969437,0.4658099870180223,0.12192735474903334,0.033979836952226825,0.015343760779995212,2.6421417664633577,0.006165241527558343,0.4585228301831207
900,0.2,0.007689535709554692,0.2333545483560052,0.006796905549281691,0.1107832792179969,0.0029147293060724755,0.4403608285233931,0.6378889943420744,0.40368009744532335,1.1017428586394216,0.2664070927599563,0.008421337781175804,0.9993867001026387,0.0009132417885639338,0.013919874505077999,0.006857175269693639,0.05851778321617406,0.3662546794355044,0.18572355749498187,0.005958286560891262,0.00014383659137596837,8.43051615507753e-06,0.046718285738798604,0.1,0.01,0.5574554919381309,0.021677305347577457,0.9374829022875206,0.09306042267134136,0.017418339892564198,0.1143113482176135,1.3381315584121414,0.33017835082030045,0.08873821379618864,0.0036470175312424114,0.02504171186930617,0.9091803889413406,0.009120070238072922,0.7900287765171078,0.03004973465616977,2.1064951080800736,0.49955658717708346,0.950153236777043,0.4605482266510496,0.1204086716822531,0.0340101664549302,0.005487307621230272,2.642159706792971,0.006717279717943815,0.46272772020988157
