milliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
0,0.2,6.615295613028814e-05,0.24208678618373314,0.0244672132433102,0.07062322952099469,0.006949203173373541,0.46486101428413096,0.6608626751125618,0.44259008925243104,1.4509469220808915,0.11557786009893245,0.015442445051746006,0.930752669065247,0.06853653492879945,0.14686524121397562,0.05176293691857714,0.06579935474772365,0.3080861419027054,0.2426230593070708,0.02717255166001147,7.375311843959434e-05,7.996107237652411e-05,0.09863000343611131,0.1,0.01,0.553628289660273,0.019978094693530384,0.9598719128196599,-0.0010045484898827033,0.025378760226838257,0.12295151565425004,1.0585952773483134,0.6092051987232386,0.006011334810213365,0.006398927592081774,2.6904257057490428e-05,0.9427862964654511,0.01956419888035501,0.907279670349873,0.029857084632042848,2.1177403640544354,0.38543139722171216,0.7346651243022774,0.6647588923446958,0.12871962360315928,0.03378319081338673,0.4713446533720479,2.638423930221801,0.002178125968354567,0.3726664071653997
100,0.2,0.0011819331530190046,0.2434524860316022,0.021369939128458956,0.0751815274376769,0.006242296199204222,0.4859387230856986,0.6520428803838323,0.4406717425329741,1.4490002513181137,0.14539103440906515,0.014552282364323236,0.9518235137067987,0.04857543991290854,0.11855379654150648,0.04552159863444627,0.06526733986114773,0.30014726421596777,0.24254964361867598,0.02391909859315852,8.865448662224221e-05,5.9547779179562604e-05,0.09405814754858516,0.1,0.01,0.5537684445117715,0.017124958600631346,0.9940232062210783,0.022088533905127637,0.023901179911975025,0.12254932079539478,1.0851663564400318,0.5303021624829667,0.02392150603874824,0.006140510490334007,0.005329227891450938,0.9533393894127157,0.018577825635088353,0.8780427965909793,0.0298607007666071,2.117449853356917,0.38464742721472295,0.7741127963876245,0.6330275168989625,0.12823906992931283,0.03380393844295702,0.2363763651903156,2.6389770042908505,0.0024923964705233703,0.38240371587853894
200,0.2,0.002174306712155719,0.2515595211020134,0.01869982504277982,0.07997719917945426,0.0056699946019709005,0.5065093935831041,0.6559461167144491,0.43864218832526664,1.4255488987479963,0.1386473223138175,0.01369593744494761,0.9718450058432846,0.028857425081208078,0.09564416694687985,0.039914716116462336,0.06405565978607641,0.3158980969045823,0.2341173284929391,0.020284795572100226,0.00010209137700929407,4.654719608366721e-05,0.08942996953322428,0.1,0.01,0.5543944093688904,0.01617582407463828,1.0079850956979493,0.03931234783861693,0.02283520110285573,0.12099390775200963,1.1200622353756349,0.47170048951183796,0.010408364737487717,0.005773528328624936,0.00906840190101805,0.9504674868275123,0.016960791820645638,0.8787202458952532,0.029889106784342576,2.1162989336498113,0.42097809947712966,0.7758121140209484,0.607535606040654,0.1270544379717244,0.03381088708009434,0.13672463508653118,2.6399727827228787,0.0031487439656559865,0.38408750463440117
300,0.2,0.003671061366454798,0.24679481147680088,0.016177650397913204,0.08568631118132673,0.005277675409544427,0.4907095681570665,0.6478421812530507,0.42734059672178304,1.3531157434645364,0.17470359169203964,0.01294335121743456,0.9842200711736985,0.015782773162947263,0.07715684743803305,0.03625009778908616,0.06267645297915689,0.315004114686281,0.22642060561120927,0.017365510319663602,0.00011370732306256712,3.3672239295523215e-05,0.0837874495395999,0.1,0.01,0.5543913430054872,0.018649122034740045,0.9984196876678489,0.05387814271351032,0.021914290198301666,0.11952580801776323,1.1682116615965008,0.43776575191745476,0.04386667858692382,0.00555354355615301,0.01276169322919324,0.9429832729528863,0.015730904552932325,0.8585789991149885,0.02995261252632386,2.1152233925755533,0.4223613345996892,0.7935412667277139,0.5727088999897372,0.12662986953744584,0.03386697124747407,0.08070183884551232,2.639364352628499,0.0035940980146752176,0.39951715992043463
400,0.2,0.0044188020703184545,0.2512358228972434,0.013265304838526757,0.09031622996092056,0.004809609819888088,0.48549771524842067,0.6483083293100099,0.42055868879558933,1.340752516126729,0.16554807356364176,0.011955754137144683,0.9920084795220611,0.008023364843706323,0.06104523495452398,0.029107232858374087,0.06256961683371444,0.3299733840157762,0.23171542359677316,0.014732327234925683,0.00012161010276562347,2.7411088859197506e-05,0.0786342831218812,0.1,0.01,0.5542318986858317,0.018165152516089716,1.0039734307309691,0.06237574543690473,0.021191041037046433,0.11917795252218129,1.2293454349622577,0.4109096812646616,0.027180537551732716,0.005076121953115497,0.01592148666639332,0.937133996791986,0.014008198740817839,0.8426686624770198,0.029975254898868615,2.114451167068036,0.41571900362317815,0.821357736472749,0.5564619830709513,0.1255431210163874,0.03386689696267433,0.058296959686787976,2.640293519191763,0.0038975268297172247,0.40585318663243375
500,0.2,0.005606811991152665,0.24931501640685907,0.011433906727051073,0.09498900036118708,0.004246052000387796,0.48948932258470573,0.6445750798069595,0.4223232496515684,1.2440322754417552,0.18101882582172324,0.011100960207330514,0.9964143051183688,0.003430559740827401,0.04449339423975703,0.02509959130274166,0.06192604051232257,0.33215548960495195,0.2180625427582563,0.012397932564237086,0.0001289568872219103,1.9916839133654845e-05,0.07366490166721931,0.1,0.01,0.5556453384516573,0.01869009629094132,0.9852873668235684,0.07430138881293769,0.019739748540857555,0.11822474146659906,1.2598366805517702,0.3917319409460979,0.047404183416866266,0.0047187842586445105,0.019023807569196482,0.928581157234161,0.012957572489461902,0.8476192289275252,0.02996185478076869,2.111149255938648,0.43435982966697845,0.88569736240752,0.5356514920706252,0.12470234132306925,0.033868165725114134,0.035546024139193576,2.6404431939273265,0.004801778757330224,0.40996598984552585
600,0.2,0.006005522173196949,0.2436757593953794,0.010075019738870898,0.09974321165035929,0.003917043060175559,0.46438287624293045,0.6465356722112298,0.41857072804207296,1.244835547891818,0.2009394617850046,0.010549682414591753,0.9966848645605614,0.002497734692176589,0.03568534541042257,0.01958484498405996,0.06106302257315144,0.34267860015703905,0.21513439442301302,0.01043047142034839,0.00013544140399204563,1.6184451259694887e-05,0.06671679466050044,0.1,0.01,0.5557695838275769,0.01903664693898562,0.9883808794319695,0.08082399852669372,0.019181833458121005,0.11689798953421437,1.2794736035674406,0.3576622041411077,0.07487986014499275,0.004423219770087014,0.021257708190777155,0.9233418169085368,0.011899607606483736,0.8367004905402707,0.03000593722141744,2.1116127268004163,0.46498847259220105,0.8530198954600952,0.5106031414719439,0.12285208155528843,0.033924348704468234,0.02736889181138483,2.640771348364148,0.0053607965444409725,0.4257667754833357
700,0.2,0.006581085810288514,0.24488913913969654,0.009129924723922362,0.10503167458749085,0.0034781264638743927,0.4687421393752259,0.6402078246843781,0.4175306708675812,1.1890284750717366,0.21838136712376616,0.009806813443248925,0.9992705720964807,0.0028540094459556195,0.025645492265833607,0.015418036209375171,0.060815983520088226,0.3604991287793527,0.1996445611164592,0.009295919773180198,0.00013999081243908833,1.1955682756727528e-05,0.05699069868839008,0.1,0.01,0.5566393511655218,0.019657408491755315,0.9677563945102026,0.08361562214776051,0.018424500030972,0.11588479751757859,1.3071994921136438,0.3534894550601354,0.08092854215131906,0.003972548368048228,0.02294771855360163,0.9222660919219996,0.010748658638959359,0.8267764418539337,0.030037716892620518,2.1111423742846744,0.45464564228906645,0.8995175453524462,0.4741158120610055,0.12156457906180308,0.03394941753083869,0.024436605760641036,2.6420138476525703,0.005910497857598218,0.4296849464454738
800,0.2,0.00698913161483321,0.23512548027265615,0.007426451867649579,0.10694953926698257,0.0031066959072284335,0.44949868868932585,0.6411992056872624,0.4069592065399395,1.18002449774227,0.2688492743544796,0.009162976616066522,0.9980307620697071,0.0004100906723001669,0.02142373281358911,0.009670766301196222,0.05919496229143073,0.36873065918375514,0.19058036020676236,0.007684045787503835,0.00014249583268850593,1.0353456973776958e-05,0.053908770034399416,0.1,0.01,0.5571294864828306,0.022492631750192355,0.9629158491407882,0.08903496119895586,0.0182148176858507,0.115422032906708,1.3178908940833132,0.32626087024137135,0.09628090185495425,0.0038160331068568983,0.023193448407390224,0.91456639101932,0.010028662611389216,0.8003045548802846,0.03004578692901167,2.1084152731227546,0.4566845075124021,0.9463201706374649,0.4768438201742592,0.12158831241440139,0.03398268866511618,0.01786684673146057,2.6426520530698694,0.006341674758756083,0.4586766304508488
900,0.2,0.007534531731885263,0.23950976663669177,0.006617219413062024,0.11014351651355155,0.0030605415191768274,0.43260546465317656,0.6317719922734172,0.39868273849213476,1.1037761864802076,0.2838822644493519,0.008441804589551578,0.9994868321495817,0.0022192311896774113,0.017363345100765135,0.007052366341753373,0.05867072265805614,0.37132795290740744,0.1807877355363785,0.0059663956822242365,0.00014594571129550112,8.433910502975186e-06,0.04659025547073564,0.1,0.01,0.5571037340787071,0.02298850802836842,0.9387439785611733,0.09292905954539428,0.01715810820684912,0.11382647967012466,1.3597695235358849,0.32236752738821217,0.11884626998251872,0.0035659853744444887,0.024583089126660115,0.9093017510404288,0.009420735677478692,0.7821864510140533,0.030062497970894213,2.1079914221194764,0.48085573649789876,0.9717841698799231,0.43125081461757137,0.12004777388018659,0.03400260587352167,0.01739430052284275,2.6430761140944137,0.00660497126903281,0.45103848782329725
