milliseconds,CDc20,CDh1,CYCA,CYCB,CYCD,CYCE,DRG,var2,var5,ERG,GM,var1,CDc20T,MASS,P27,CA,CD,CE,var3,var6,IEP,PPX,var4
0,-0.009585309779102151,0.03488396671099852,1.377504733889258,2.812887788634055,0.442367978884131,0.025776399230275058,0.9005330015376545,0.9827492875674586,0.09688258157073601,0.01218090057854702,1.333330709332197,10.21618263729385,2.247519741403976,1.6650132771245565,-0.029267211005193628,0.036002853283663865,0.029645379054757132,0.014534992293813253,3.8123643388460655,-0.040495385358926606,0.12987082774662984,1.0,0.003714547718814249
100,0.010095751294445982,-0.030084378587022256,1.3970318077139523,2.7750642331040023,0.4560153249156679,0.022832608439175298,0.9005328979681528,0.9401715520784687,-0.027937169202728786,0.012180899738748356,1.3505902099375484,10.023248615932893,2.3624787447641658,1.6854354421890176,-0.03214255692113644,0.03575063825106162,-0.004235261336729204,-0.01866906692682562,4.110781998288365,-0.04745675378934289,0.1895102985301604,1.0,0.01614192675133663
200,-0.001189285111202201,0.04420491456198261,1.4478111782229512,2.904839914912737,0.4221707961670005,0.020732906467601477,0.9005328474603179,0.9678472307373027,-0.11976221201299041,0.012180898779465663,1.392690057004933,9.852824110845406,2.518211711084124,1.7036237743592602,-0.017822113401610457,0.034229740963452715,-0.00508190426602724,-0.016480866960937954,4.165866799457604,0.013682968049780997,0.2117629551290087,1.0,0.019015693510302988
300,0.016509305290189208,0.03336468672037071,1.37974713769587,3.0215558348680793,0.4402420935731931,0.021882154288229958,0.9005328306509113,0.9891928266607325,0.11475393174950779,0.012180898336052405,1.3763188175398067,9.804642304049986,2.4499165218684755,1.7011997127530951,-0.021378665781748674,0.03377124450448676,0.026529426870931634,-0.006671209442594975,3.948753118375436,0.0712785737662559,0.25303257988453576,1.0,-0.008824803680845011
400,0.00782657708833949,0.023768575851737122,1.4208118800724254,2.997781420814294,0.4356343151176577,0.022267470967110705,0.9005328194544465,0.9298572249227398,0.0019171517950182819,0.012180896740719814,1.3926096163709671,10.042351809626481,2.686577684356102,1.711173195134341,-0.005632062811238663,0.03305963324797301,0.0022071957461385888,-0.015551873659916608,4.1255037237627095,0.08478865850033838,0.26235336248585356,1.0,0.0051443164470340854
500,0.007339502485695542,0.022175288448987602,1.4239576564319372,3.0832581625680477,0.4428268556162401,0.021436122962770993,0.9005328180135446,0.9520261707925853,0.1680874084341551,0.012180896511734901,1.3923091940189973,10.00330452293013,2.7294219499326924,1.736741973825944,-0.003684693304019231,0.03385178405863397,-0.0026828493349243705,-0.00932564464788964,4.171978061936419,0.035164957980973535,0.276069836806808,1.0,-0.015914601841946097
600,0.008850020332676426,-0.0013055609950680372,1.4380407807243374,3.0767637995042083,0.43188219797016186,0.02041045777283812,0.9005328130713998,0.9705769792288809,-0.011026071494239502,0.012180896176874114,1.4221887961115065,10.206473511011877,2.754518480933841,1.7261186009742535,0.029805774443982545,0.03270312106505158,0.007528953477280195,-0.004856982392943457,4.037654054508703,0.05554298500090957,0.3018492275038436,1.0,-0.0007015544632061408
700,0.010746039581341451,-0.013294771820748159,1.4240816095922169,3.207426749982173,0.4445353025378034,0.02133167354088922,0.9005328148427931,0.8964715373503073,-0.18032615316799716,0.012180895232986287,1.4062170669364642,9.952386373979396,2.671840433765386,1.7197895620427837,-0.034998175820242665,0.03201915897361797,0.008229429972640447,-0.013563210815652994,4.040460447884521,0.07002589297406783,0.3709970908921422,1.0,-0.011052017660248563
800,-0.002631010854825819,-0.03614636370687117,1.3793853051764873,3.241837979605746,0.4490610505912921,0.019253899645832812,0.9005328102499853,0.9538779013720559,0.09420494702577045,0.01218089446533018,1.4104126676540136,9.76863008202537,2.828231998013457,1.7885391217037832,-0.0029955632064042007,0.03195663980193442,0.00722472243840399,-0.008303502924115566,4.115217666905214,-0.023782613682646066,0.3894204015254224,1.0,0.00015406536835759822
900,0.005382862995994001,0.03620196736682206,1.3049097839371737,3.1124761748135215,0.4508023609377801,0.025333076113290803,0.900532814473564,0.9319330790965286,-0.005935654618703984,0.012180893895804932,1.4383088043332386,10.125559155854267,2.9143096800868027,1.767188069785794,0.0367013526188515,0.030627520272677837,0.025915043632051736,-0.0035610649728933033,3.8981654147017295,-0.0185865713220134,0.4462576379925903,1.0,-0.006701355360158701
1000,0.023958412191149938,-0.018140287354381675,1.262262988749257,3.186886800883851,0.4585350297774454,0.02130142009381908,0.9005328137895758,0.9285815384204807,-0.010738521647442751,0.012180893297162005,1.4445026633109588,10.06162396567949,2.934649411111565,1.7527406373938466,0.0028168602814377317,0.02981029189777674,0.016535507015935442,-0.00033659610832899225,4.052283308917555,-0.04379352560718011,0.45099241789198563,1.0,-0.007123420973439146
1100,0.040061871142671866,0.013193042461123839,1.1571384680654349,3.37461513307416,0.4507357685496792,0.027873169333803485,0.9005328094467304,0.914616983741765,0.11018925362909422,0.012180893408196173,1.424888261582888,9.97339110526022,3.0110907720425364,1.7830356028849066,0.0018915593047812845,0.030066584436467522,0.015407552374816632,0.00042763245913214696,3.9491726826888947,-0.004816274884789116,0.5334394661766241,1.0,-0.015698155196331904
