milliseconds,CDc20,CDh1,CYCA,CYCB,CYCD,CYCE,DRG,var2,var5,ERG,GM,var1,CDc20T,MASS,P27,CA,CD,CE,var3,var6,IEP,PPX,var4
0,-0.0009917255235825017,0.01727523942809653,1.4328660384387821,2.790916609814869,0.4211993867452692,0.019443919791324232,0.9005330023348274,0.9575368417646775,-0.10259741184551904,0.012180899459490616,1.3457396307086567,9.79824458499898,2.4853316339126734,1.710167710980058,-0.03599012454138245,0.036685711141734106,0.015633426800787793,-0.009419971499403103,3.8139311156556728,-0.011179280844806721,0.15925015597377107,1.0,-0.007969881065890434
100,-0.0033079508516801115,-0.009394541153977753,1.389073085381981,2.7640314026028614,0.45182813674722705,0.022519725364730396,0.9005328969357042,0.9453622529203256,0.17760395673480087,0.012180899653455616,1.3584659839117745,10.00103993476131,2.539972391926591,1.6877930700777397,0.04898609786512519,0.035462079898247297,-0.0075266274887975035,-0.008368544209199314,4.16889836408523,0.0402802473056397,0.18692786807952003,1.0,0.01423348164778426
200,-0.015752375218294902,0.0006660901803581228,1.3763113000767733,2.8276904379416323,0.4285034142787869,0.025374215071591294,0.9005328479363622,0.9829972752123168,-0.07330305607264113,0.012180899057009106,1.3460281787008828,9.747045517439028,2.5680347998892588,1.7148386999816623,0.05266877556054217,0.03528407655979094,0.01590616890217632,-0.008759590994653647,3.9365543006525523,-0.032222002429124735,0.19504127971603122,1.0,0.017396244192807067
300,0.0035349266467319873,-0.013484839465175669,1.37667422383532,3.0035917211277257,0.44653517604311754,0.02097561938963061,0.9005328268804623,0.9225279835279584,-0.03279211028715559,0.01218089751568856,1.4001980613173566,10.004930910897908,2.460876958403114,1.7190238094601495,-0.0293838906618579,0.034022339399974406,0.009873680749378857,0.020591845613646336,3.9806811990123334,0.07852855278159133,0.2164436870030411,1.0,-0.015942206209224936
400,-0.006302875943880763,-0.0009845579485599741,1.3766866225452448,3.0790390682563897,0.4584098095348016,0.02080555981392073,0.9005328169167609,0.9578178391440784,-0.01451527219490388,0.012180896829698185,1.36396641806767,9.745051850668753,2.649285548267238,1.7390272969004203,-0.03758102644649342,0.03461505815878393,0.018428760059505618,-0.004947415899623661,3.8991047231922358,0.06349643794953168,0.2284290762626738,1.0,-0.01350913423108837
500,0.013956302529069058,0.027203109549847122,1.3853643996104892,3.047229245957574,0.44134411017823894,0.025217588537268264,0.9005328161512863,0.9663566377310114,0.05465296810585742,0.01218089674809632,1.4100284519158042,9.752827659560877,2.5784188090035975,1.7281267683543113,-0.015526978921522343,0.032644980288238756,-0.005212483612010162,0.014564022494727614,3.9513731262423226,-0.01026459571066048,0.2568058304721233,1.0,0.002843204211283791
600,0.01280073550898713,-0.030405818069513306,1.3534548519883673,3.17591781561859,0.4262479554467877,0.0211574779668077,0.9005328111068266,0.961712811049213,0.08542538639565811,0.012180895817197267,1.406733698679919,10.012563718622918,2.571878941654936,1.714724910734655,0.04183181771461549,0.032604032660613624,0.02227274718100731,0.0035232724014595948,3.945642946649641,0.08367512172177541,0.32027102465999013,1.0,-0.010216303387606323
700,0.02345074524334956,-0.028217124592129574,1.3723220776279086,3.063387045134002,0.4356945895923813,0.020710996897730965,0.9005328138186576,0.9005580792796452,0.014221960306140806,0.012180894638138384,1.400464716648161,9.805885512075253,2.6363323079618755,1.7211673626443547,0.015819564260765414,0.031025588574955677,0.02278807984699964,0.0076084599164468174,4.010320339401969,-0.010993034669744814,0.32506861933062947,1.0,-0.004621959554982169
800,0.010585550651931504,0.03034196540527301,1.3063437856942293,3.056428963221578,0.45960733182005303,0.019524849650525866,0.9005328115594248,0.9375806962265788,0.008036298235092929,0.012180894917352985,1.4201900548106,9.830430908091007,2.686765316491803,1.78695225533707,-0.021673613608711756,0.031159028887461828,-0.0026541282899472402,-0.0014762458202671335,3.9202814988297234,0.08094087044352319,0.4055500329527217,1.0,-0.0054954358727125575
900,0.0384459474227048,-0.024522678090593022,1.2872234926204917,3.257369911774005,0.45406540817862595,0.017979529425063128,0.9005328089513638,0.9464232340086592,0.1800752209700587,0.012180893637892539,1.396632413161039,10.064437472979566,2.8458714634660445,1.797213776882419,-0.01117380408785673,0.031640825266912004,0.018090833871953555,0.017573441986175473,4.047339127156459,0.08205539277076979,0.4420447423026822,1.0,0.005923415397751686
