milliseconds,C16AcylCarCYT,C14AcylCarCYT,C12AcylCarCYT,C10AcylCarCYT,C8AcylCarCYT,C6AcylCarCYT,C4AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6KetoacylCoAMAT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT
0,0.17092865746089062,0.021880852147521817,0.10899218904293315,0.018853061036344796,0.052842102844510755,0.018104994341100047,0.007862786045794195,0.0006327234491592683,-0.03396300303335861,-0.00035678717527646105,0.0011887250224498324,0.056020696177814404,-0.0009712386456745871,-0.001557513546553728,0.025566802383596106,-9.709000369850627e-05,0.005204071064029583,-0.033110264211968686,-0.0002878574016984573,0.0006198904708316912,-0.04216145313390309,-5.604048189998299e-05,-0.002218057683848588,-0.0018082390643611897,0.06635661030168138,0.0006387361250561414,0.00035487156428732226,-0.06753788825153405,0.19797290612251917,0.003162663498646433,30.000000000002117
100,0.193792536831183,0.02227300472233509,0.10761972946212964,0.02063404736655081,0.05116482105282915,0.01989655417869565,0.008457401297942119,0.19683022622432972,0.4146915256772153,0.019730105074976818,0.07705425845811636,0.8702664393286152,0.019372898163954745,0.1688951194266705,1.4506977341307687,0.02846738912292989,0.09937504063656005,1.455485047402233,0.027083277600368275,0.12002691038542794,1.3450019216851976,0.05628986566117461,0.096250248095925,3.235204114413937,4.0375427690520915,0.040109729667363654,0.028103293804741136,5.393701396160955,12.410779984150407,0.12672965267089467,30.000000001090996
200,0.22214478932422507,0.02451976188688295,0.10310688485837714,0.02151164229975557,0.05169946327790166,0.018485339697927233,0.008198532564445415,0.22557683948410068,0.5257130220241956,0.02184877877365617,0.0798971179273708,1.0819742537029318,0.022081914074034852,0.18143089940729765,1.602608095749912,0.0309132962226394,0.11007750924224374,1.6456601851462505,0.028045520871621897,0.12378815469656379,1.4759239285419403,0.061237982507071326,0.10506195298826992,3.489648339930941,4.207092303337397,0.040792021851688745,0.02938680216895555,6.092540491186405,14.424726773229958,0.1484499400949897,30.000000001173156
300,0.23963492935955735,0.025005128095918563,0.10118604901589173,0.022430932177001647,0.05231999392014725,0.021913387443592634,0.009007658666979553,0.25388388483504776,0.5677148712854022,0.023524254405228547,0.09346109544239053,1.1590224086916618,0.024995399803443924,0.1830386152910863,1.7068121357575676,0.03268264384511895,0.11782135811348868,1.8662633473782142,0.030675623180110873,0.12883904996740658,1.565570313333041,0.06434134194994355,0.10855230941567086,3.577737069652525,4.344853109624367,0.04259824283112805,0.03009765212365152,6.3903008805349355,15.534551333413647,0.15444468690976318,30.000000001202363
400,0.2652380324786792,0.025794149192700348,0.09954747836722051,0.027724477275051205,0.05175759553537653,0.024073672314861044,0.009007176004125421,0.27229059787271004,0.6433232979539003,0.027040057030888968,0.09968673902563939,1.3127884275958308,0.027721738779270765,0.18666950400447518,1.8007932044771313,0.03517964725917825,0.12725329365920332,1.8561097099415682,0.031599199778834255,0.13049664033489258,1.6202711843090098,0.06646596966412488,0.11134274432388237,3.761572865312044,4.5159232094675685,0.045292880250938305,0.031170850908150867,6.675211632253102,15.683636941842625,0.15601338465285156,30.000000001244405
500,0.27872023875295676,0.027534000695036347,0.09839491520147534,0.027106561779508064,0.05138461668833365,0.02701689627549785,0.009356175995330318,0.30047550962724845,0.766798198343784,0.0304515996567104,0.10650577220839778,1.4244259922598286,0.028972310750683822,0.19712847888867047,1.8888444992690927,0.037674045130253526,0.1382153340021713,2.068538757030631,0.032345146781598944,0.13118312762453166,1.68878004806525,0.069428776007588,0.11938565644547765,3.965416717959856,4.6448319790763,0.04560127190140347,0.03194191335264657,6.99426605065986,16.247730341389623,0.16484379669643767,30.000000001292733
600,0.3001534081561291,0.027150611522068074,0.09667332588537353,0.03276822717779235,0.05264681279005596,0.02692415520762829,0.010053587099333962,0.3241102275396121,0.8024405374596055,0.03179951944793766,0.11172718224313437,1.5498863784716674,0.03119385726520117,0.19907679171997045,2.0479015606247737,0.03836538919030088,0.14250260268483747,2.0761889532427316,0.03474903056882313,0.13533282189989476,1.7803379469300795,0.07194909849658389,0.12359864320234963,4.120291498151776,4.717643110837206,0.0480498532638171,0.03383981053289213,7.139548347762052,17.10999947467433,0.16848994233415387,30.000000001311466
700,0.322097979144861,0.028903112083091598,0.0963942806754648,0.03351284132802991,0.05208527141835336,0.0312075772912662,0.010157668887355762,0.3521921383042112,0.9119178849162353,0.03395831760245401,0.1273323367866233,1.6831906081440373,0.03535778954691663,0.19969637558464443,2.1724139784685086,0.04033256502679483,0.15382212030141784,2.3024954385682155,0.03674632177264737,0.13934488443008228,1.8804931186790512,0.07585151724717908,0.13256189511452143,4.275092196563361,4.856288876405678,0.04971101611267478,0.03502280401840772,7.48507898630256,17.46341606666512,0.17611043660155418,30.000000001352277
800,0.3408992099146875,0.03327730848468139,0.09598364896800288,0.03639854929070914,0.05374887225067215,0.03347028019592152,0.010562992836568131,0.3801157816128168,0.974445415388642,0.03658811647868145,0.13357363330151031,1.9408380189903256,0.03568370491118153,0.20657421588395922,2.257626984584594,0.041790935826618025,0.15442943616652796,2.3335132063756348,0.037923215427317684,0.13978451345919962,1.9416420833777,0.0751195350473723,0.13423459603607732,4.382322516182451,5.134380292843975,0.050196322345509,0.03600388034943395,7.681930336575511,17.70963094688011,0.17746987739058448,30.00000000139876
900,0.3560224352370103,0.03591480373066625,0.09436883725551173,0.039193026005942176,0.054415081995937926,0.03367923847805818,0.010646807557549697,0.4017931854695623,1.0090842814211196,0.04116598423988503,0.1435316739845525,1.9764239833939596,0.038134488027877445,0.2186729441719917,2.440173464710065,0.04358998685841943,0.16165334090021666,2.3947229160050063,0.038185598904023225,0.14746321257245346,2.040668263615328,0.07893799650654479,0.14644741590638358,4.5892144314886645,5.145271155645218,0.051547601949640254,0.036298575009522244,7.774273943011877,18.187225531059372,0.18324265505226478,30.000000001428248
