miliseconds,C16AcylCarCYT,C14AcylCarCYT,C12AcylCarCYT,C10AcylCarCYT,C8AcylCarCYT,C6AcylCarCYT,C4AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6KetoacylCoAMAT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT
0,0.16618217353982165,0.02431002226625463,0.10916762966968402,0.017862497822604722,0.05180461903227823,0.015537387347696547,0.00819145914664945,0.008144898416619573,-0.032179176650791716,-0.0005250807121100998,0.002455931547549817,-0.07208522191297438,0.0005690977453231315,-0.002251521857078244,0.01612149414422533,-0.0003881252791645243,-0.0011182572056673392,0.05795465032794493,-9.359196474785703e-05,-0.00149294817572028,-0.049781965170177155,-0.00031087404028155114,-0.0012309685331802604,0.02071758023805103,0.06787610962531346,-3.2289362584935724e-05,0.0006038790519210138,-0.13294805437411286,0.1962254199284444,-0.000219175294741856,29.9999999999914
100,0.19533569341040302,0.023360576369393968,0.10735894261359824,0.020978267532915384,0.051071565938132314,0.017090931433329966,0.008149110325302671,0.20146673738599843,0.4258265766968218,0.019142110241181346,0.0756604060205063,0.9321698100480257,0.01881881384700646,0.17011526367256205,1.4819535169651166,0.028077385923263663,0.10466456132418403,1.4511956225231237,0.027449101810370902,0.11822133287088124,1.3465262266275309,0.05662845088813658,0.09085192457857465,3.209888820324469,4.083040954909178,0.04063670868820988,0.027971263454138466,5.119227237069948,12.560828071702305,0.12241610216434726,30.00000000110897
200,0.2174018681734946,0.024309503407966955,0.1040674285727681,0.02331477744885548,0.05107011679233463,0.019861354623060868,0.008596329544251805,0.23722693902947017,0.5397191149047724,0.02066994283370654,0.07950085472717462,1.0366380435122415,0.023499545287442136,0.17467541058751584,1.5524774219950064,0.03050693943433977,0.10773159482322665,1.6200479209380791,0.02743803984686446,0.12605388861806868,1.4929049633248728,0.060480899368547066,0.10308951638392759,3.5161843820527854,4.144125428003664,0.0410605290641669,0.029891547574269376,6.179098214004073,14.69438900688775,0.14636970743568734,30.000000001157403
300,0.240115741766802,0.025756292229478228,0.10092525424412264,0.023174121834714456,0.0523419357318855,0.02328872313274356,0.008971659142425344,0.2616385170298489,0.5912790999784399,0.025728032740653096,0.09167375003089324,1.1430062890529396,0.023930128498280107,0.18166422234243088,1.6776583000140055,0.0339312005325465,0.11477839708986082,1.7370413579215633,0.029985109871537765,0.13044958725732375,1.5684702894739575,0.06479019101137187,0.1078801319387851,3.5256309467473455,4.3247394277688676,0.04312429277352379,0.03112524511140075,6.517786177066569,15.126244740452606,0.1508581004938591,30.000000001199787
400,0.26205384457942316,0.025539315058736026,0.09896720126338165,0.026718909173701014,0.05204381306704853,0.022725144285162466,0.008962447779106007,0.27178017685185035,0.6567572292692568,0.02661192035641083,0.09179340132336246,1.2840061735381874,0.026608733444089178,0.19106695380599104,1.862299252111695,0.0358051510545039,0.1291974815109362,1.940634387284274,0.03163713417754759,0.12910276731839465,1.6748681873708526,0.06510153928018392,0.11315010997000603,3.7062687272007357,4.549896873571063,0.0448711581584342,0.031107867787291448,6.785939628356007,16.1754709676229,0.16026192561257357,30.000000001239247
500,0.2865005529290761,0.026945412964260843,0.09925575942591189,0.02974553600212783,0.051605827862876125,0.02615770116474677,0.009523906854395452,0.30095746633985226,0.7465630859068577,0.030842959047923876,0.1029406957493432,1.483535080117482,0.030371622585188964,0.19257451182947413,1.9438179837365663,0.037922868440283426,0.13909350258559403,2.0135658659498796,0.03396644546621849,0.13576342696977792,1.696569156878468,0.06789096529881572,0.12340312799963624,3.972333894462468,4.6282857867502205,0.04665825948904022,0.033066325813515436,6.7429608663738865,16.712412832762972,0.1660424125418774,30.00000000128926
600,0.29670186933817566,0.028456715738102375,0.096800488469873,0.03201044324471342,0.05319371535543787,0.028531603222041964,0.009608206760700748,0.3200510299681902,0.8336410889525543,0.03240488686594818,0.11303159508413368,1.5597001971257711,0.03117153582712889,0.19407215528991847,2.1226403951763073,0.03800224664122418,0.14223488760663536,2.1858779289412587,0.03502422008794289,0.13692711701773583,1.8078032979366856,0.07203803728176315,0.12923553727365006,4.068924833088446,4.779856308847022,0.04787562773044521,0.03260293469411008,7.27912161642117,17.109361690686498,0.17143708058804463,30.000000001334
700,0.3169184845583365,0.03079008323154914,0.09684935519375573,0.03283396295458922,0.05210201278084665,0.030813972931340358,0.009945475495764551,0.3572994895266454,0.8950486392784875,0.035675810274323275,0.12577320822997537,1.7548868459040052,0.03529444490567854,0.20081272238382916,2.2060922913350085,0.04034308882299231,0.1466686762666771,2.233579463121319,0.03712006573526852,0.1390280516077038,1.853707898433614,0.07423764354639636,0.1282990085882188,4.1404591939865005,4.967928813852873,0.04875743578927922,0.03406368750838461,7.259598571034845,17.787749248727415,0.17109110109072762,30.00000000135818
800,0.33547293147946683,0.031914572217213014,0.0955346121082893,0.036062486702138796,0.05360478396579154,0.03360529534180129,0.010349177747280395,0.3734310898639011,0.9684771555525488,0.03798990554061652,0.13101159487487973,1.8771968827065848,0.03671665346153116,0.20657439980054976,2.2702326052969077,0.042331431943471914,0.16221605724044125,2.358136196125204,0.0372134385311173,0.1440529412937476,1.9038289954446639,0.07830716627665699,0.138068284103823,4.345124721054492,5.024869608639669,0.05097969498075187,0.03607517328339496,7.565092940017212,17.892574200872296,0.17981599783919866,30.000000001395478
900,0.3473664844092108,0.0325386497293184,0.09468233652173132,0.03814528996267627,0.053681245714829726,0.03483434033614425,0.010860153641952882,0.39877980810956637,1.0707540793045438,0.0408696974145876,0.13505216928523947,2.0013836078413254,0.0393028202872763,0.21078745488782089,2.4634909661602564,0.044738025561100986,0.16037604827785815,2.4011966258502326,0.0393139533864074,0.14382918650657056,2.0082943005670573,0.0800897438054657,0.14625955636087817,4.48358926758728,5.210982332164595,0.051503190903800664,0.03767185636122135,7.709193507924049,18.52732341559381,0.18276777062954283,30.00000000141137
1000,0.36566698907170514,0.038086378608143616,0.09421584077244971,0.039246607728481674,0.055300882837453935,0.03726651134844487,0.010966974695155085,0.42430561756412455,1.131136114255008,0.04115322390313699,0.1476398931789884,2.078488596153173,0.03991421582694258,0.22160245077234678,2.512827946592515,0.04569930224706118,0.16833372197191218,2.4967475691159153,0.040301110635025644,0.14907781166094766,2.1321034010234308,0.08221852856238708,0.15277043976191756,4.581054021587329,5.284560278321987,0.05368995964617274,0.03873185955234331,7.996521791892742,19.211000216905134,0.1901605177668323,30.000000001440952
1100,0.38712228838755514,0.037216868316869024,0.09445573388738883,0.04247539401171899,0.05510907658484253,0.03901910941411926,0.01192615071354937,0.42936454676968455,1.2000491283778079,0.04578661260671499,0.15914871595663163,2.202966725815629,0.04245658140829524,0.22837702431920048,2.5828188674935295,0.04739385767026253,0.179098174070082,2.577545917131981,0.041663428102445055,0.15101121080290245,2.1651733444949963,0.08562951532318304,0.15183039415001015,4.674440020483405,5.501818258243865,0.05465218977473833,0.03987107016669462,8.30331703071425,19.651408015380476,0.18898673327027873,30.00000000147912
1200,0.39366845699363884,0.03984012530342183,0.09582624083591862,0.04693723049020812,0.056768687037802266,0.041423737745114035,0.012146425508093436,0.45705868068044814,1.2790149884224953,0.048079979192375215,0.16400940978182432,2.4203174780021364,0.0438329406353546,0.22868810233264647,2.7799696154113103,0.04967481590818189,0.18760765141350716,2.781594971285628,0.04369147105502149,0.15723434751237228,2.222479478857126,0.08825278019555245,0.16327205209536472,4.8626966553233295,5.533402043161136,0.054810911414315884,0.04079262935869989,8.463344396404093,19.97498527274595,0.1961178736548058,30.00000000149264
1300,0.41045753286898196,0.04288333814372031,0.09518067632608417,0.05059124888553264,0.05636849619537242,0.041610906083912436,0.01251693406687796,0.4742762786438679,1.3417283264017612,0.04950625689958528,0.1763117473173278,2.4719253253682374,0.046172207767285325,0.2417585856854978,2.773269653105917,0.05081360213116869,0.1928848793125302,2.815103045011071,0.04514643705132997,0.16087048904901866,2.283345208176074,0.09075979905026481,0.17124654573512768,4.958813876344355,5.664365614935583,0.056249605536292095,0.040828613158554294,8.538526912546844,19.980249183581698,0.19960917539413978,30.000000001503757
1400,0.42083287983221074,0.04496883149127773,0.09473286336074105,0.051371190611670906,0.05682164552359949,0.04546139274715314,0.012862312234701556,0.48775768896299004,1.3561118503667442,0.051145307878986586,0.1803053787485569,2.6914890700670138,0.049628015121207444,0.24823945036786207,2.9503518984834143,0.05104303320263649,0.2050553754097972,2.9042026643609855,0.046133398379794445,0.1626034417410571,2.403155296710605,0.09122578255349122,0.1741791239924342,5.16500782620893,5.946655548044088,0.05734164607738243,0.042507722158244735,8.981093168338354,20.59614121548006,0.20567466048726085,30.000000001523542
1500,0.4355275245125279,0.047017029340587775,0.0955280286214028,0.05312263518856871,0.05867245851597199,0.0484375072164071,0.01336769773913839,0.5130628733257291,1.4416622205932144,0.05358684806924916,0.194081013047241,2.8070527143979316,0.05136665975332639,0.2525606821207222,3.0116398999481753,0.05426919165048363,0.21272180001130642,3.068109784860726,0.04717921452083242,0.16593370161054952,2.4087319268516314,0.09366381638533676,0.17717923991913848,5.369261714924661,6.014298060581224,0.059333763973198166,0.04366611669834025,9.2177936135755,21.05463058670189,0.2073780808404327,30.000000001545544
1600,0.4426084314579025,0.05179168559455736,0.09690654453007526,0.05800847719499376,0.05877859519489554,0.04890780063737082,0.013727383823569668,0.5223087395843098,1.5535897283128532,0.055774101022090836,0.19744558617601504,2.936252488062716,0.05239166376845749,0.2599771095135967,3.152215327719155,0.05486213937176204,0.21447285993124152,3.1352938398293166,0.04863256927714582,0.1660775940311975,2.5112991795423993,0.09477685136955268,0.18725749104061404,5.435313779532699,6.192774252370419,0.059966795554872845,0.04538400000003565,9.343909239646099,21.58617183382402,0.2135405008243207,30.000000001560327
1700,0.4503213743476467,0.05467628348362689,0.09879654190902828,0.05966464144849905,0.06091291178265416,0.05287992421701378,0.01398281868085325,0.5444364721538498,1.618602513481475,0.05721440463390455,0.2049765582777919,3.054999892159572,0.05449850844753505,0.261409197589511,3.2697568539218302,0.055532975813418636,0.22281025863062673,3.253885115023321,0.04930488490285364,0.17040047316678228,2.5854309096234602,0.09746630302130718,0.19095435667066993,5.551162077950467,6.138571260681011,0.0611337914441352,0.04526184519043744,9.4629779370679,21.872671491723626,0.22088224547629418,30.00000000157438
1800,0.4611144684067912,0.05749851427661828,0.099350028044373,0.0643655255051741,0.06215573170025178,0.05313078889486665,0.014450945169490073,0.5607759107797912,1.6373634971890296,0.0597099928338052,0.21374518556046007,3.1925364658220956,0.056780863631595395,0.26455626687338835,3.391961415750539,0.058453213182669904,0.22791555374049854,3.355464560122969,0.05146280424375168,0.17251961932736104,2.6222577815439645,0.10115174732512042,0.1999303228154448,5.724763216297515,6.397474371213528,0.06254794543809711,0.04757590425920703,9.762051503500778,22.15318142713036,0.22245285884219118,30.00000000160717
1900,0.4768673184057134,0.061209479913007354,0.09934670842057741,0.06596275914684518,0.06230719752550816,0.056811345485179125,0.014966367494974743,0.5778520203059548,1.7049587188684365,0.060816593235137474,0.2229508025395227,3.2668783953906706,0.05841714755168115,0.27488136143461245,3.4584791364825174,0.059167388029245094,0.2340754418617523,3.3317335388680194,0.052078397111009145,0.18028188650305038,2.641737115131411,0.10313311631864455,0.20443921423022982,5.764989418018321,6.510470472585717,0.06406384799030392,0.04824345995924576,9.952489254749262,23.13432190429437,0.22865313075080565,30.000000001614794
2000,0.49020374307040804,0.06392990187382104,0.10116080265669024,0.06900261142159823,0.0639523368514335,0.05902159703381049,0.01545444687284605,0.5764062850558975,1.7380347619015837,0.062364403092595146,0.23154971671061636,3.3406124794235272,0.059728121735775554,0.2809694216717007,3.452241610772746,0.060119305144405846,0.25054388576399955,3.5144264173487754,0.05332027484989322,0.1818552142377859,2.7445753820658076,0.1054668660673951,0.21169704222674499,5.955455356408704,6.507589818550453,0.06452938320292288,0.050048647323984514,10.018769804247151,23.443691944004332,0.23128994780713935,30.0000000016214
2100,0.4999192890613418,0.06579833993979878,0.10261643865571456,0.07314861872144765,0.06405412125944003,0.061043908993091936,0.015487838781435751,0.6036779842477914,1.797117276424771,0.06571319693434143,0.24650155694079076,3.447445483324217,0.059898066428130246,0.28265089233127966,3.5688566069176018,0.06122377429426262,0.25170116420472144,3.6361228290742367,0.055301141532243414,0.18478726557447492,2.845328142118902,0.10756607714417428,0.21930424106232346,5.9846440647902455,6.611015779747464,0.06669997298314534,0.05032830796844565,10.251290491994224,23.59335596892484,0.23290815265585768,30.000000001649383
2200,0.5013841235927803,0.06838504162598037,0.10528795271728433,0.07344014401839918,0.0661428160370815,0.06554604828597545,0.01653579450182192,0.6113215101680598,1.8576314247935397,0.06684331328949338,0.2554314581948187,3.5721638957241892,0.06308382082181124,0.2885992368520119,3.672139966594466,0.06237184024744061,0.25950450656803237,3.726884136232328,0.05631258490229141,0.18898372336171645,2.8324039935649217,0.10860386597953436,0.21944578735995462,6.296002319019487,6.756161000674758,0.06649498300381966,0.05134082512756988,10.638382993218205,24.039194063918693,0.24065040568752305,30.000000001647248
2300,0.5167004415005829,0.07355782312529399,0.10573838276127953,0.07559404502790615,0.0671398912126457,0.06734503343987643,0.016489244201381655,0.6201977825453994,1.9591279330998086,0.06734475250330846,0.26212152287865603,3.7264758578672206,0.06455275034660178,0.3005734729211118,3.8047709926088573,0.06548267349693368,0.26742758827701957,3.682499272838166,0.05804639715506697,0.19342525826309417,2.97672619756205,0.1138595729832793,0.227063485524224,6.424039718382147,6.922783484478356,0.06837900575350875,0.053317343292355,10.542714020940771,24.703424925374136,0.23866346780696848,30.000000001659487
2400,0.5152179790172784,0.07659867877525044,0.10751558473252039,0.0804804835783436,0.06870222421547366,0.06894825728014246,0.017289480336956424,0.6410555013556992,2.0121479979250485,0.06905134768480978,0.2628542223783197,3.759787217936117,0.0648144555210167,0.3009749218749566,3.9212127764844213,0.06648996568338628,0.2772242875536173,3.803951907536786,0.058638220230344984,0.19726620246798335,2.9548061434842903,0.11627982882444028,0.24165544153731017,6.358052008434047,7.108466197073412,0.06975645842654458,0.05300368240925433,10.957896326358384,24.8361969900906,0.24773511382748895,30.00000000168943
2500,0.5229704134018248,0.07707153462044007,0.10933852782022341,0.08169054242008365,0.06879909538721751,0.07287385427790846,0.017280141154014127,0.6412914158141082,2.025460409561012,0.07224971685025978,0.2745159199767661,3.9052245513850172,0.06745085093614812,0.3143642785494274,4.020834926415942,0.06713391810416731,0.2867784859709565,3.925211298915717,0.059432013581850546,0.1973127875284227,3.109939362648206,0.11606665452223593,0.24014195253325368,6.678570718511585,7.2191530092259795,0.07130497142693482,0.05457072021040947,11.212634637524902,25.331625601565495,0.247516030956948,30.000000001693298
2600,0.5319226467329248,0.08090727490401003,0.11063070135405897,0.0850671920534647,0.07061216921724066,0.07422246541472494,0.01799779684827066,0.6531407020351191,2.0749939030503968,0.07398032682538595,0.28608335642936117,3.9409956751302984,0.06865830200949025,0.3121676123983933,4.0580217851801565,0.06875652950814413,0.2905692603493968,4.005257270273148,0.061208575770307534,0.2037645801214693,3.125314281301859,0.1172674104981729,0.24768491828933942,6.686159531205051,7.197708054835749,0.07248508759197742,0.055718608162994336,11.267992758404251,25.723006829774196,0.25220694801769145,30.000000001700347
