milliseconds,C16AcylCarCYT,C14AcylCarCYT,C12AcylCarCYT,C10AcylCarCYT,C8AcylCarCYT,C6AcylCarCYT,C4AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6KetoacylCoAMAT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT
0,0.17190861024419332,0.02352100169198205,0.110142965130482,0.01923605775199852,0.05255953451065208,0.01593530943002328,0.007765439387796436,-0.008872285728574939,-0.02103443061914706,0.0008286889286169199,0.002043512819261909,0.011016029574174578,-0.00018605101582238457,0.001156157675133779,0.0437204757258042,0.0007792405898544807,0.003388736656096338,-0.041055995134586735,0.00041002580856057744,-0.000286148471545194,0.028128458256118302,0.00026763538526943236,-0.0003843676322589094,0.006822810760112322,-0.013424418242703766,0.0003235174976691262,-0.0005427944832970755,0.11876213392398667,0.12128876357923493,0.0005575208085887324,29.999999999995865
100,0.19038100794433852,0.024465082596987524,0.10584929859112158,0.018905285864215325,0.0509435895822942,0.019348195997354226,0.008358623927331157,0.20082862754986924,0.467461518205307,0.019386812065562403,0.0676211229824284,0.8965531216879326,0.019881787215282897,0.1673680069802563,1.476466273990847,0.029447116762651767,0.09611774144368934,1.4387597621759478,0.027231927266271973,0.11688348078310333,1.3720555226690112,0.059006777650861,0.09343334678825439,3.214771304691042,4.13462004337827,0.040954714350978784,0.02660679923833,5.151991107053533,12.908647353426016,0.12548122119809318,30.00000000109146
200,0.21442159656314053,0.024928373538086926,0.10421032711106784,0.023232680707022984,0.05120221679655314,0.01956204552241744,0.00854164621789502,0.23343153754240525,0.523020485914571,0.02232565923679488,0.08418431786439548,1.1015398203471922,0.02201942458721758,0.17710498337592742,1.561049533657139,0.030928880635551048,0.117217645486426,1.6542974211168948,0.028183735284663523,0.1228679162583005,1.490370313481608,0.06069052122423374,0.09783209762318637,3.3205861330954396,4.265448752309849,0.041805315591871624,0.029902524781013212,6.0643309914471555,14.95390363278121,0.14713676499747436,30.000000001150696
300,0.23648663950571897,0.026853995788162263,0.10205542148949985,0.025443339389042682,0.05137362688285566,0.020278764572688346,0.00870221363867154,0.2588650008141429,0.609423042892174,0.023952300662869224,0.09162110464687565,1.1941716921384151,0.025199345178752438,0.18428750118326398,1.734704321664059,0.03384532879418762,0.11569279317736002,1.8540952503941994,0.029872817222001753,0.1279936609682927,1.5682631590367286,0.06438134794995891,0.10848148351888967,3.600379443112048,4.413944102271793,0.04248359985012947,0.029878123106051445,6.333282250012935,15.671791515584294,0.15180911798007282,30.00000000121803
400,0.25803209022242046,0.02514893169494519,0.10051587193007795,0.027351904603878485,0.05203727154080194,0.023096992385631347,0.009365629177496131,0.27406398599152165,0.6655386923956396,0.028333299913626195,0.09533902046787891,1.4123763474860844,0.02705888374235092,0.18408671172577767,1.8185806762434402,0.03487756578047852,0.1225732309449764,1.8838397433150056,0.03156343013508289,0.13106873643242567,1.6487875198459236,0.0648268904918164,0.10900410820048363,3.7072621647150545,4.466520358041825,0.045092459155203504,0.031027069267832195,6.789635852470532,15.78118038777581,0.1599524030528258,30.000000001237687
500,0.2832455206920435,0.02694142876899194,0.0992867692553239,0.029657141603068284,0.05233732389382785,0.02453219621334217,0.00929557107630825,0.3097040216383856,0.7270793354600384,0.03043768837838024,0.10857127355965664,1.4097366458430396,0.02862688149993098,0.1906517136830073,1.9336643435947098,0.037107507820743305,0.13957777827912266,2.0888997878694293,0.033710017215978653,0.13640999492181144,1.752696481146554,0.06878709390305415,0.11866829678998435,3.9279061637351766,4.591005133928166,0.04662305408323022,0.033285250859208804,6.888360931616831,16.603389850757164,0.159990606328717,30.000000001284924
600,0.3061724802160748,0.02937810449056377,0.09678124861041028,0.02920324333298875,0.05270520351842764,0.02765333841918082,0.00998096634772988,0.33609306487815915,0.7945478668727788,0.03216740131583238,0.11153980269323496,1.572725783550402,0.03304828744761274,0.20146761366589455,2.087630602529198,0.038682826360466216,0.14703282748881083,2.1011461876976485,0.03420142278805325,0.13413892872423105,1.7963905481791393,0.07195908209762839,0.12842156996477888,4.10220711617511,4.806763456983736,0.04781316228435549,0.03323128623615006,7.159131296417013,16.829626034025225,0.1660875259732538,30.000000001334108
700,0.3208535473861653,0.03154023041494333,0.09521348858963351,0.03500224837905082,0.05296429890077655,0.029514143406207397,0.009937311897942946,0.35183696652400376,0.8926966719123951,0.03506275752040757,0.1267236796063885,1.7165275840449417,0.03350707921757273,0.20555222695542835,2.1606888763733467,0.04117238346131935,0.1549886060855123,2.1758832719160885,0.035410210161476455,0.14073916144284623,1.916340258691171,0.07585540160160877,0.12882263415463613,4.187253037247811,4.936727089099509,0.0493315593410957,0.03432081699863688,7.301175367067567,17.710340313426624,0.17503269048127265,30.00000000136243
800,0.3414375339799541,0.030731573529674153,0.09629128341884838,0.035437323167651844,0.05267252051996742,0.03040059359799619,0.010236684355991713,0.37757925316447977,0.9608088259267057,0.03845533909418476,0.1306880249556386,1.8546159780273996,0.037491478063068885,0.2062938599913887,2.2994742962408474,0.042749632655383424,0.15707081420892302,2.289793675583123,0.03823655794844671,0.1420455743446864,1.9721649383165671,0.07771128433699079,0.13324500591934776,4.451106047387166,5.103844797708527,0.050745960817252155,0.03543028060568657,7.653486063080268,17.781453114445192,0.18027040867068014,30.00000000137493
900,0.347829328460064,0.03494172531118024,0.09480014978865257,0.037441260568429946,0.05424092834259182,0.03485836431021851,0.0107471318638645,0.38479135321030977,1.0180084473514388,0.04000844754315399,0.14374422752496258,2.025173113920246,0.03781347516013187,0.21636420484252514,2.4258103265547466,0.04296890245446371,0.16776808275693567,2.394406023547146,0.03905865603864045,0.14776203520478012,2.029791801315765,0.07784863002230329,0.14780531837633765,4.421783630169827,5.198463512049074,0.051491447929858526,0.03592126465760269,7.708550014400636,18.210953407197565,0.18375336626358466,30.000000001410033
