miliseconds,C16AcylCarCYT,C14AcylCarCYT,C12AcylCarCYT,C10AcylCarCYT,C8AcylCarCYT,C6AcylCarCYT,C4AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6KetoacylCoAMAT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT
1000,0.36956051008374075,0.03727868910291087,0.09535488151916921,0.041290410318378996,0.0542481337758921,0.03699200239311539,0.011443354318728146,0.4143725494392429,1.086971532940201,0.04200465974888327,0.15081304420714717,2.187321137847363,0.03999243922936823,0.22100829533058317,2.5331286113770854,0.045673680089332945,0.17007880739971318,2.6064114067074633,0.04121806922359491,0.14827198789807872,2.1020414138432186,0.08102047904694515,0.14847889908644107,4.693865299779234,5.4216968603178675,0.052153514464385556,0.03859347991473636,8.0997678206772,19.071908197821685,0.18826818475739795,30.000000001453397
1100,0.38180609564816226,0.03748206334985878,0.09396068420789296,0.041657607641525804,0.05467755131641096,0.0402931607237374,0.011869682335701516,0.43580741887372604,1.2204205171278355,0.04488813750768939,0.15244912230577984,2.230471827271402,0.04362310814680126,0.2254228569823028,2.600156647537728,0.04663792688191998,0.18254703607465533,2.6375798350899533,0.04155642197843507,0.15118371076552925,2.1726521075645056,0.0857801189223403,0.15979641057518523,4.862416453545343,5.567115535278265,0.05335819670953369,0.03967023225504702,8.26752853296697,19.449603878534262,0.19496866088651904,30.00000000147021
1200,0.39543624252564186,0.04093772916551238,0.09549343983663415,0.04777787184368251,0.05634656429468226,0.039110805130854125,0.012089756665850672,0.45998137640112,1.2845689036390158,0.047568597763168144,0.16516576169219394,2.340490447152807,0.0438649635173388,0.23693077770897544,2.6808566943498655,0.04832325273846281,0.18567983160583487,2.7013625157371237,0.042444802998043776,0.1531121617116236,2.1757247753105315,0.08805754824730544,0.1601155493305747,4.981518440655877,5.603675115496203,0.05636136848356943,0.03942175721393129,8.32653545112807,19.77074824771256,0.19475963211603417,30.00000000149911
1300,0.41375590564938963,0.042997448802253556,0.09474039101628227,0.050167086513607226,0.05757927643764237,0.04270640274517688,0.012502781502519258,0.4731626247540583,1.3157249768903996,0.04816964556073234,0.1720490511507594,2.59404059432038,0.047696546834502106,0.24080454685852157,2.7839332592302153,0.05086619107613993,0.19701743046520165,2.8233721923686796,0.045453812269239335,0.1583090540635629,2.3143579814943314,0.0884364617184247,0.16583750676169612,4.991659979982485,5.829951019335504,0.05696061418858138,0.04085956857521783,8.715351161198369,19.99363789854556,0.20169348382798638,30.000000001507768
1400,0.427216776162051,0.04628413229969649,0.09654088788420279,0.05313758475753053,0.05743184787292531,0.04521213036885222,0.012735213231948405,0.483812914516825,1.4272391732694496,0.05032368096637104,0.17970497888675532,2.704442214026208,0.04803430775596176,0.24467087036191668,2.8876429090675977,0.05207749244696899,0.20350866991403793,2.9019945365010953,0.04606015623979012,0.15944655165238125,2.349372678938622,0.09187805898606634,0.17664660843666954,5.269548574830737,5.76762085183404,0.05781697777928299,0.04193196060458631,9.047208022380346,20.52232787895872,0.20604220963457853,30.00000000153787
1500,0.4380210184853448,0.047391841991742796,0.09680591460820998,0.05522414346790622,0.05876976264317858,0.04768464966966631,0.012960568011676894,0.4995209545664519,1.4769940143426021,0.05312958452243276,0.19682849746655323,2.710765370810659,0.050180972752414836,0.2478867442802764,3.0695973236646075,0.053856414650790815,0.2152242615885871,3.091820749461937,0.048029045990752146,0.1659215373981776,2.4184137810253516,0.09529840650613666,0.176119596106612,5.226063408307165,6.027292661441335,0.05843959367921509,0.043273723961629915,9.083244162921282,21.17557502832724,0.21093936771320193,30.000000001545413
1600,0.4464307772078311,0.05310426443654834,0.09688295001467381,0.058927075551587486,0.05858772990274541,0.051300523526221026,0.01353147264716462,0.519575643462556,1.5113010586019984,0.054739286066713966,0.20429327825273827,2.8394624856369584,0.05197642191287566,0.2541664756937583,3.1931691990905064,0.054856316518890474,0.2154705766044052,3.147398319961312,0.04849001019283913,0.17094114624438148,2.4686578606234053,0.09803393781782442,0.1900266012241153,5.503105205877354,6.081008357806742,0.059535408826207996,0.04528557406293594,9.216912150915856,21.777078065964474,0.21630553115808288,30.000000001573987
1700,0.4502554342688759,0.05412889052974904,0.09712269092406656,0.06040141482078174,0.06050838752073705,0.052846522537214294,0.01440699964948289,0.5479106248685359,1.5546419723147673,0.058420332693098764,0.208104298923506,3.0092888271110243,0.05498429711620411,0.26162581300667265,3.1668939990574625,0.05611630738635675,0.22739459361271316,3.218734904624954,0.049680590905995706,0.17091430604659094,2.5821640121961256,0.10054430692895928,0.19594278319361502,5.485196327054946,6.16501766003818,0.06247853479756479,0.046507933874546645,9.35873633838448,21.63990955445011,0.21689680320606333,30.000000001593538
1800,0.46643917707561894,0.05714062025222221,0.09936927875667524,0.06458992777386147,0.061673343903753876,0.05343302287630561,0.01445126774533725,0.5523359797760359,1.6632578744419124,0.05980288848874725,0.21990520539313743,3.1099336096216326,0.05540257451770159,0.26560552669902027,3.387313538742962,0.057579754084684444,0.23626430548723504,3.3280274894639317,0.052159189750255776,0.1777084289963836,2.6285683575897556,0.10069608453329308,0.1990107927408312,5.795401366407476,6.391335733841147,0.06322635311116427,0.04603535633302282,9.712868422096683,22.521140563260218,0.22238627449309673,30.000000001593026
1900,0.4710745715914904,0.06019398794335406,0.09966236758874403,0.06622688720995483,0.0628046978996691,0.05540889968777549,0.015190371049684013,0.5640572688098459,1.7115778428365898,0.062325068780892556,0.22151294539017263,3.2156330185565487,0.05763421424452249,0.2703343202252173,3.419271929863586,0.058757009113347136,0.24174655203437206,3.4407764943226162,0.0525346567274525,0.17843001281362417,2.693862143950257,0.10280630955855821,0.2099162002030645,5.881508594377809,6.489413348262797,0.06346639632039557,0.04835764426105222,9.98773997173574,22.902792423003444,0.22426828784237965,30.000000001600245
2000,0.4805358568698899,0.061158836211792064,0.10226126595828049,0.06730840275940306,0.06277585231588367,0.06102881710664614,0.015133105385877938,0.587331370841271,1.7591323865620396,0.06351999796251064,0.23384502739222018,3.3280368835811585,0.059165260860620406,0.2796585174459538,3.5814088217771127,0.0612550483138608,0.24872405818989643,3.4380260927999866,0.05443506972514317,0.179492034148533,2.771786989692479,0.10634466148161739,0.20970587843090757,5.958871155620777,6.541620371480139,0.06552847143966625,0.04860417663335892,10.013161905083466,22.975216562881126,0.23141475354980584,30.000000001620574
2100,0.4929549809613976,0.06384745666703251,0.10259734010001675,0.06985453344262889,0.06480380381877071,0.06309999404195471,0.016059981740579942,0.59184732055001,1.8035653447919993,0.0655584927985667,0.24604740126698757,3.386869799032552,0.061192240466717326,0.28476783146623785,3.5456606105868413,0.06174025834617485,0.2554661170800872,3.5976807898731096,0.055976076388231995,0.18553855998598756,2.849346295229431,0.10937274790904146,0.2162883358268561,6.074275156994708,6.735452639461515,0.06583961789103224,0.04989569570873779,10.20573336726817,23.94352802283105,0.23331962965600003,30.00000000164104
2200,0.5065599926419198,0.06868181257272112,0.10493354327282327,0.07334210488241205,0.0652319927694488,0.06442459590245131,0.016016673691658042,0.6158145287133702,1.9015832107966926,0.06746540678298099,0.24847750556179782,3.553852541548873,0.062225451484514596,0.29662204410370113,3.73196530580061,0.06402485305397451,0.26474339903479543,3.605300134064807,0.05577594063920257,0.19123865928293227,2.8359735239507193,0.10993979404031907,0.2289448763066017,6.134542649571318,6.722393463749389,0.06806339832076741,0.0518296969207873,10.389021078047653,23.760766527378603,0.2405966369757216,30.000000001665146
2300,0.5077596550925605,0.0728208633533423,0.10560007489860555,0.0765659683393928,0.06641113836214185,0.06648428977654976,0.016997254685322507,0.6336948916019987,1.9363731341822614,0.06730782491987036,0.262051589995525,3.713296789940992,0.06476193075694968,0.2948104109142955,3.8097667127304393,0.06501697688241942,0.27078933959547224,3.7840251694356204,0.05734956706655985,0.19139622042478038,2.9544508054426335,0.11324019409571137,0.22645353046350183,6.4005003961644205,6.891147019352071,0.06792876906185383,0.0519976393039755,10.659499554041899,24.203156164755182,0.2444167133987216,30.000000001653515
2400,0.522681733655924,0.0744766712602805,0.10730491793452218,0.07923918066473545,0.0682879495233893,0.06990693644721495,0.016862672708183566,0.6454864703130331,1.9652892146481105,0.07036055903529723,0.268806693548052,3.708543852944557,0.06514917369126351,0.3052095692838877,3.8730436473829513,0.0662714578979191,0.2790238896324907,3.8550438199177215,0.05906094273505224,0.1985054898407641,2.994489365928115,0.11464085857527333,0.23995335603659762,6.423949206259211,7.102512328530987,0.06966698154205922,0.05352756992890979,10.873385371253542,25.01800268436397,0.24564075749653505,30.000000001669054
2500,0.5211942638318195,0.07920475784590089,0.10852137533967365,0.08399147185994316,0.06828813579514705,0.07162931437565041,0.01726149203962613,0.6565442984986649,2.0224740689505887,0.07189559569832882,0.2715966673564906,3.8235420008429277,0.0679940780914911,0.3069655957814813,3.9449365558768474,0.06747969723412428,0.2806036279604738,3.914892311094929,0.059509755933048206,0.19818822034173478,3.0909227370504597,0.11776061327030829,0.24157678319814507,6.553426836692386,7.056936838812038,0.0714089236811784,0.05429321411154722,11.136410236919634,25.14640512284347,0.2495386568873271,30.000000001680306
2600,0.5332409357224758,0.07942534767119386,0.1103134486547472,0.08552236443095587,0.07098301284370963,0.0740983435014596,0.017940029710139527,0.6569556890169866,2.103556252860424,0.07218386427413581,0.2780159534998593,3.94798193950657,0.06911142891031039,0.3170882682400963,4.010954674468444,0.06877682828478873,0.2849982230665768,4.022690945119622,0.06200755928964557,0.2033788424292287,3.0855961600143273,0.11949920619833185,0.24879059820630786,6.620557255942296,7.296164214760578,0.07249629805556788,0.05718408674728811,11.19845710237549,25.39418956738555,0.2505613377596631,30.000000001709296
2700,0.5349434194964815,0.08488883411503274,0.11323286967395353,0.08956946003803816,0.07145469164234387,0.07792051452708719,0.018481096385401817,0.6635278627638763,2.1429377226454562,0.07327531001784066,0.28539196900592795,4.018140065396107,0.06977323733424137,0.31845621374149485,4.15483216506815,0.07035414930369141,0.290921451597698,4.1324975678474285,0.062101255079332715,0.20919801742774674,3.1693094750319224,0.12040334198385286,0.25719637439774307,6.767050266694839,7.457476766854503,0.07368901677594267,0.05813499102770307,11.570554553141008,26.101152216355942,0.2582047636374329,30.00000000171359
2800,0.5424003103234273,0.08827749584125019,0.11573145018846498,0.09151874899067079,0.07217100013642645,0.079734617677056,0.01930386587820615,0.6738605058707469,2.201270216028771,0.07652975036619744,0.29521946013396966,4.132852120899046,0.07124389870611637,0.33098353842252876,4.194087591646957,0.07101350825650227,0.2992071906974726,4.203290571627006,0.06275082996723733,0.2095325824479892,3.284211383381606,0.12420366502667524,0.2588379939838327,6.93169336042435,7.484674748620275,0.07365111805917723,0.05942535533232439,11.57492137189969,26.504970457174,0.2639377732871001,30.00000000170338
2900,0.555620351159302,0.08868769178812828,0.11718310550235383,0.09445749337391163,0.07437498509304402,0.08273081940214223,0.019251709829981967,0.6951260348348897,2.225399547464046,0.07736669101829537,0.3053286071399054,4.17878648896378,0.07195296533903846,0.33391926513748843,4.2758140611486475,0.07210437304377741,0.3040986394653495,4.261425001042795,0.06459490193489963,0.214423934599052,3.3222167540959715,0.1255202744880134,0.2679703952738329,7.138456246846766,7.664666405038472,0.07585303478424933,0.060446673379565184,11.681719310652406,26.50433655100512,0.26200367327216334,30.00000000174036
3000,0.5611174841102493,0.09474198326527784,0.11965160208107128,0.09639254583509303,0.07592081272764788,0.08443938810254173,0.019821472270638144,0.6938861719565691,2.237122182766527,0.07952677327452692,0.3142360990611368,4.345676141739803,0.07450729064153587,0.34323687812704157,4.3658544493299924,0.07290197168978074,0.32120947791186116,4.305715070179001,0.06673746342160804,0.21570978698329477,3.4091181972037496,0.12736131780303006,0.2803866244333951,7.2175865062510365,7.630070367340141,0.07652337651242491,0.06149840464705651,11.984139764300316,27.011418354670077,0.2715365417881105,30.0000000017227
3100,0.5613352036130852,0.09674041817807613,0.11967473143177906,0.10210016090406447,0.07631890100300888,0.08597425229178712,0.02052148135122405,0.7103974627337891,2.2873009464729184,0.07941605264528742,0.3139395678705874,4.335957089419991,0.0749935999980209,0.3436969038443841,4.437163383900411,0.07379371336935477,0.3262572458807437,4.374133801452045,0.06680821853477395,0.21906942217377282,3.394105995772677,0.1302250768115931,0.27880132260498935,7.232187398428368,7.838618036439866,0.07789177107949544,0.0625936782663768,12.254390881419909,27.42857931888683,0.2733773027297682,30.000000001727546
3200,0.563370993881497,0.09899483750201894,0.1224418104531702,0.10195408369066293,0.0789216201443284,0.09004718157562633,0.0206628025811291,0.7097324250984509,2.3013734223317464,0.08170906471627593,0.33047239565657655,4.436750757630964,0.07748366369339436,0.3485898292823269,4.515886878391405,0.07561179943370518,0.33339307486127695,4.495816429248082,0.06790428884831201,0.224226566174894,3.528693852157254,0.13010244976765165,0.2894274167327898,7.373530030270643,7.9244829222345,0.07787214947914546,0.06300195949700943,12.272211061069333,27.5646248452624,0.27561134393129194,30.000000001741043
3300,0.5725758139284967,0.10350287159485103,0.12429392183240041,0.10805294819684001,0.07993464677702744,0.09146488492772423,0.021385168220951704,0.7354915456709227,2.3593391317928925,0.08117764484579888,0.33108651262395683,4.505746276627742,0.0774223295645825,0.35818442028444725,4.535934425202236,0.0770149070707124,0.33652871867511486,4.573813381989084,0.0688984811027877,0.2264652729617746,3.6012307132392545,0.1331706715033971,0.2937165441881592,7.473098840791403,8.089091534565622,0.07991916373057949,0.06453381097488767,12.598775854523339,28.345199633061544,0.2809257559174673,30.000000001760384
3400,0.5700335429576587,0.10536503588204692,0.1261855844107006,0.10921030796534628,0.08068674395071283,0.09480069874832571,0.021651971743635826,0.7364863632040399,2.4238149412343315,0.08353141637217018,0.3392113877972228,4.6327523979027765,0.0793288758680099,0.3661861862767106,4.665263296246183,0.07794479324274951,0.34357238094068904,4.691804145972156,0.06962152236206132,0.23374498069102742,3.5914874454454515,0.13484107627239403,0.30124887569056064,7.610636815954241,8.080153021139136,0.07999908082476424,0.06648239248722108,12.762342676261822,28.267807848754565,0.2861748662662501,30.00000000176569
3500,0.5813459186137856,0.10864740492860069,0.12934284802672097,0.11211969025337283,0.08274191224178014,0.09632472110580671,0.02206254864647098,0.7449179547260827,2.444276650182288,0.08428776523650333,0.3482291585146026,4.647815062815546,0.08138355446783274,0.37063581012929797,4.766296206452832,0.07994865037052462,0.35045255782270696,4.7201067415344,0.07106282921241348,0.2375475838284919,3.64288117468821,0.13784941808535908,0.3119604721303219,7.854365271492333,8.28755524192773,0.08114268481280286,0.06733018546994718,12.810686309170501,28.951342515717975,0.2894422187275678,30.00000000177321
3600,0.583099290530209,0.1109047377417169,0.13049428921033973,0.11616851535613315,0.08337829747690452,0.09961928661457388,0.023153869911254843,0.754209603329817,2.4731909164681394,0.08599478954682914,0.3524658507069906,4.714028599814731,0.08222358212719683,0.3743968123185669,4.775717986399913,0.08066615540230819,0.3538271935411203,4.816237803965487,0.07178146984162342,0.23732916723854203,3.757168075374237,0.1374901847804782,0.31293630472002953,7.9669433708273285,8.253463847906243,0.08250144579716466,0.06820299881775874,12.923330848415537,29.399637004554865,0.28928972800224434,30.00000000177026
3700,0.578125708543956,0.1146657176537443,0.132383998776979,0.11837963730337155,0.0856891940653156,0.10389826178975956,0.023330924665050146,0.7480328214997242,2.4542629138442202,0.08606673648226473,0.3580856034915014,4.87961184628632,0.08259253095805975,0.374689628992377,4.812437987244804,0.08224370365571324,0.3634311280302947,4.904273596338178,0.07284781849157207,0.245047759330817,3.7970965840188136,0.13970114896821778,0.32175305851998426,8.01560730824159,8.447431936143117,0.08273349954413889,0.07023161851972394,13.30777845256975,29.892886271973502,0.29099108957120123,30.00000000178249
3800,0.5852889143336241,0.11784298546689216,0.13487832161591382,0.11917466479641961,0.08710626422389885,0.10579619925925193,0.02405774045139944,0.7580875688727812,2.479587364357834,0.08635578574668142,0.3608783521259476,4.809340771376898,0.08272211796868176,0.38021823746355243,4.878878754005012,0.0816662378666566,0.36948151969981513,5.022915782015484,0.07548260536267788,0.25050887095933844,3.8398455694759486,0.14417065619994746,0.3289272521948161,8.15359323028873,8.46046644004512,0.08490068595112697,0.07240603611422869,13.405103402614266,29.864380134975605,0.29677913307096765,30.000000001801666
3900,0.5920100786668157,0.11881267945938594,0.13774159659477908,0.12228569661466625,0.08736914907758365,0.10975821040072158,0.024351216830763578,0.7621527974632202,2.5064706029150936,0.08857607366043344,0.3733047346801715,4.894374030970049,0.08578593203634832,0.38760340778644425,4.945158986780942,0.08258961629949878,0.3726227969399026,5.032035263305472,0.07585530371800966,0.2522936223576036,3.873275194646019,0.14364573317008023,0.3302249687125243,8.166923590552194,8.665751951943696,0.08440963307089623,0.0731388132940018,13.739224965919025,30.62656822071272,0.2997436658698839,30.000000001801833
4000,0.5866550114570873,0.1237189686339876,0.13956447951336345,0.1263737830864484,0.090146191614206,0.11020964628229458,0.0246315814251646,0.7666814871956882,2.5977357102313596,0.08987356457379551,0.37954981392010373,4.922964311209922,0.08486784273706809,0.39265329552470213,5.073907172039197,0.08502132743044366,0.38164371044359324,5.069705481580865,0.07643250125926462,0.2556086016802318,3.9338795006268565,0.14769699629389438,0.3419119038208235,8.303237220455618,8.680183236550448,0.08565639411627221,0.07530565087469408,13.654887553817217,30.42283768719242,0.3047817613358193,30.0000000017849
4100,0.5914473869933108,0.12737079603898255,0.14065409425120273,0.12930190738078243,0.090439614128928,0.11282704069989177,0.025318609077671778,0.7812088146081896,2.6181237066770775,0.08939344052437972,0.3788900539093333,5.068047747471681,0.08779788763101887,0.4031178732988422,5.160465385841783,0.08558731733889316,0.38702869748665875,5.19343100435709,0.07718846485717583,0.2606159803917644,4.058231990734674,0.1494762675338316,0.35335001164346963,8.423437841304137,8.747696983868028,0.08661446336981693,0.07489609274601663,13.912322850973787,31.24243685676738,0.30602691012782335,30.000000001815764
4200,0.597558702335186,0.12794722647464996,0.14276909077950006,0.13015729240474055,0.09182304872706577,0.11757410986279296,0.025779999245458086,0.7717980962075287,2.588908441375294,0.09029480471943555,0.391592621102171,5.060883891297077,0.08817393792885958,0.40505081387942815,5.193738249679253,0.08552103879357441,0.40089533104339264,5.347741756100677,0.07804211128859315,0.2636795857320743,4.110272075146556,0.14976298872295823,0.35802621511141036,8.695797073036195,8.929639518057385,0.08790324975134174,0.07641222447778531,14.131196877155636,31.34139935462483,0.31142922497722014,30.000000001799606
4300,0.5996277294216421,0.13280974042899626,0.14615595566667478,0.13650868770096974,0.09473053068281813,0.12071637853840701,0.02619201785560513,0.7910882061863108,2.6399436761757484,0.09120626708527423,0.3874101953313671,5.1265697262242185,0.08897019701791532,0.40831238621485083,5.253076141335237,0.08749774834698539,0.40844993948656705,5.329592740544895,0.07913103756526361,0.268695651731663,4.103430291848353,0.15243676936755093,0.3608558919294898,8.764416976413473,8.959231726374222,0.08969436652934117,0.07813615128667005,14.242739802651318,31.511922706450612,0.31563357346578974,30.00000000181662
4400,0.5950180973240775,0.135407627468247,0.14906210831305974,0.13752942849840427,0.09604423464641011,0.12050134646293875,0.02730380079508598,0.7796006487692244,2.6219361487569985,0.09123218947096563,0.40043188324303186,5.124546003421643,0.0898593394523825,0.4133009434968345,5.251280305983894,0.08738916038547377,0.40668438801581186,5.493383553279098,0.07974838195131234,0.26926065560701573,4.201787117546152,0.15411187464727036,0.36769480211396466,8.820236903408672,9.019803001102192,0.09066717161347349,0.08079111868951484,14.548752870499131,32.29953845484879,0.31726394290287885,30.00000000181755
4500,0.5930685240951573,0.13780788516318032,0.1494887257546733,0.13923408820132274,0.09651571379346915,0.12284513633365152,0.027556808558064538,0.7894832214657925,2.634910549124465,0.09321761553754565,0.3989288172225052,5.168581455537407,0.09130876959836529,0.4210759273639732,5.314910518624928,0.08980621545386239,0.41600182555481174,5.566428886462843,0.08184507051743488,0.27660777113884516,4.2324460456712165,0.15645175810764012,0.37512591371231585,9.005626473602065,9.12766516660351,0.09069093489865845,0.0815770460919028,14.698747921499045,32.5636176470636,0.3194018672930104,30.000000001833257
4600,0.5999715403273851,0.13936233074870985,0.15264242374625442,0.14322269325916814,0.09838096822343403,0.12788414087849462,0.02788695512996895,0.7974245438716836,2.695639511559465,0.09346776824315808,0.4028210680971248,5.247970953511299,0.09192562292549214,0.42740953685132377,5.357259518207436,0.09097441710277308,0.4236430346755914,5.571378496679894,0.08240523707893928,0.279846832413266,4.283566750986363,0.1573163025432983,0.3828209557829612,9.139863281049024,9.203718120817838,0.09203114092248918,0.08333035595999828,14.81557781056335,32.51103360821814,0.32228603285938423,30.000000001831143
4700,0.598803471579283,0.1400572307303956,0.15416700957489446,0.14455005990675548,0.10040193870386283,0.12843130701503291,0.028428813008949286,0.8008426253548685,2.6605301450281953,0.09436283361417684,0.40696725756495883,5.263313616792243,0.09329516820460725,0.4237910047385842,5.397233966609508,0.09102304337455114,0.4273501916678187,5.593651516034735,0.08378563961831526,0.28574664758767987,4.336709138701075,0.15881558374050625,0.38549128688013384,9.25942240138384,9.371724111643113,0.09369456629322774,0.0831039783286225,15.010985681214601,32.92619921028733,0.3252284853129083,30.000000001834927
