miliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.00044018115810829663,3.9001738589181283,0.0877037715384694,221.06371041157877,4.284177506621698,0.001097718883582254,-0.6334254728365211,0.0019599958693966766,-7.400190109891339e-29,0.3889838551214166,6.5982960924047e-05,0.0009770697174968487,0.4431072448399636,0.0007555875470321501,1.593860170348246e-05,0.7654189440869645,0.7775462068480287,9.222440566680078,6.067711092915197,409.77541599641387,5.589620616285837,0.11648862216347346,-1.2316635023249815e-06,-0.42735475776460524,-0.004084165650121776,-3.1012892761761073e-29,0.0013005622365737856,0.3748516289594334,8.45136416853727e-05,0.980220377153202,0.610666418131981,9.389434155849955,6.044896222223258,0.009523952196243034,5.5698230271032525,0.1358885694979562,0.01614942329467317,-0.03962386805593167,-1.206352425894157e-28,0.013946503673664186
100,0.0004347858003631122,3.8998287346511105,0.08750985392979976,221.06364161915442,4.269561905632247,0.001092113735361283,706.5609514583377,-0.05526403087563735,-7.114583268445726e-29,0.3889949259076793,6.593945306946809e-05,0.0009764921447315596,0.43609428469806283,0.0007467384905365015,1.61072805515499e-05,0.7653700942786201,0.7775442013963161,9.222456490874166,6.1240244524747665,409.7754136746645,5.5898768164310715,0.11667280498132308,-0.03933326985543218,0.8141061433884276,0.00017743505730857662,-3.486756290391772e-29,0.001306784789234629,0.37498311831690356,8.477616486914696e-05,0.9803297612195866,0.6106776008647482,9.389437714661577,6.091707524487465,0.00919564313134712,5.5697105066728945,0.13679526338106626,0.4014120171299001,-0.02220905125753543,-1.1966483486884738e-28,0.016378658155631488
200,0.00045187260627483554,3.900186375022595,0.08715588239776856,221.06370893922198,-0.020562979682459133,0.0010885913237239449,693.0117776246877,5.386192528380564,-6.741608827336276e-29,0.38900385659144354,6.568268516390037e-05,0.000971816201147005,0.33300586408988464,0.0007592262078364897,1.5183791347068956e-05,0.7654093203657306,0.7775488108913573,9.222479309817045,4.265829853537808,409.7752326747473,5.589525830687503,0.11656449926251922,1.365581721511848,-0.08725743375577054,0.09674080975275617,-4.013589320902386e-29,0.00127287579918571,0.37496785297974544,8.277248249829406e-05,0.9803615238504073,0.6105939530983047,9.389323836915288,4.91813140786755,0.009427319724867685,5.570432048112618,0.13654546392470174,0.3653037948063064,0.7305181393376482,-1.1778938369616003e-28,0.03387675701283522
300,0.0004694402421855942,3.9000939833575248,0.0870882785957545,221.0636655278502,0.029162315435608193,0.0010823375200587643,688.4258839725662,5.980748316942,-6.489062884313947e-29,0.3890097855677544,6.543046075006915e-05,0.0009677770226576044,0.23123060006767182,0.0008198196586374946,1.324481435624839e-05,0.7654356667417394,0.7775547551996167,9.222474028223234,2.6723233444567174,409.7753276261653,5.589568732959503,0.11611381629767362,2.6880008070506247,0.3106005211149715,0.20642555059486062,-4.493731276125751e-29,0.0012424822629902054,0.37513170967443304,8.193267974472753e-05,0.9800490004894861,0.6107106679052624,9.389322933530021,3.7505838950370127,0.01018796744597867,5.570468135128921,0.13551343756527845,0.3647132023677928,1.489208503083227,-1.1535706821743757e-28,0.060104812987569575
400,0.000485197464935308,3.90020110364861,0.08681539823861592,221.06370749336395,-0.00244037247971074,0.0010830674412736854,694.7793987387561,6.491321201062222,-6.311625953402302e-29,0.3889537105789207,6.515880198832588e-05,0.0009636062672494311,0.10582216016699506,0.0008868212718169052,1.1033197790628803e-05,0.7653550568148185,0.7775599129837345,9.222439082117463,1.2165083420359348,409.77539183665215,5.589704365130497,0.11603433556894731,4.001893062494497,0.5394956432756056,0.3273609778672874,-4.8654084913578317e-29,0.0012165467122645006,0.3749819830238795,7.992027017146328e-05,0.9803182661239987,0.6106308389643326,9.389434766204115,2.744731764969266,0.010637983154210908,5.571431021234777,0.13479878506906254,0.33326411966655617,2.123213483152046,-1.1358064531494556e-28,0.06693883016092002
500,0.000508738725950219,3.9003033319699667,0.08717363287439218,221.0636545128019,0.017632427612210705,0.0010783635163817955,691.5375626537098,6.943420362168219,-6.168315370025017e-29,0.38899065698161395,6.496694059627718e-05,0.0009603009686578798,0.006551454525910399,0.0010575716876294417,8.111027699608182e-06,0.7653958732210363,0.7775464458609939,9.222436846526158,0.020320178979470832,409.77529920521334,5.590114211085212,0.11605247640438739,5.075997741546253,-0.556529950655674,0.44459741649139123,-5.156069596913501e-29,0.0011798197353370067,0.3751775242186146,7.860136498812166e-05,0.9802798618701005,0.6106896603111325,9.389392432990876,1.850112486117242,0.011506256517333988,5.571998080051307,0.13351589202896547,0.3911195237241872,2.8604087395899067,-1.1151120417799594e-28,0.08571431061220189
600,0.0005317055434453529,3.9004705349581,0.08703098888043555,221.06366766121113,-0.036629187419983555,0.0010786722921068668,682.2583255309761,7.327249400965966,-6.082364829802436e-29,0.38903517152015776,6.468485118107112e-05,0.000957756543854282,-0.0009678163240366425,0.0012332997841613346,6.375261572132762e-06,0.7654189839901427,0.7775400587492476,9.22243556043571,-0.03326848526921935,409.77537626520876,5.590109587462665,0.11591441540048363,5.212253163330161,0.852168980085495,0.46131003388425224,-5.453534064156095e-29,0.0011475214196370006,0.3752698915781313,7.670147552914407e-05,0.9801297039645275,0.6106064341675079,9.389358733204926,1.0997308348323482,0.012458922669905621,5.573020502675452,0.13249558294753708,-0.39403157854342824,3.5852071417292217,-1.0976357337147225e-28,0.11701352283456683
700,0.0005613604430151673,3.900945893546689,0.08636371399447072,221.06369665209888,-0.034592054683277904,0.0010708778534321388,683.414942946143,7.533584250965429,-6.017199342507346e-29,0.3889987492304663,6.455999199888931e-05,0.0009577441421422684,-0.0030552409416502065,0.0013890561410877444,5.760900233349562e-06,0.7653330804077417,0.7775312733561702,9.222448570521163,0.057332307192125474,409.7752598056217,5.5905485708027545,0.11564255943552547,5.184288188588134,3.4783388981812102,0.4568329335175463,-5.689102474767714e-29,0.001102662505894925,0.3752639377046597,7.506738886225928e-05,0.9797794892502396,0.6106555543889012,9.389372696102097,0.2886631149108888,0.013532019693558895,5.574106123481375,0.13134030305368163,-0.3794224754396778,4.237971996666164,-1.083102585451491e-28,0.15700821615717492
800,0.000585379775325027,3.90101282877582,0.08585914257446142,221.06365251627696,-0.008362166139969866,0.0010666825923915377,676.8585214995281,7.519886433482846,-5.97134503424547e-29,0.38904550055648046,6.456454023421255e-05,0.0009580212745818139,-0.004654804838331035,0.0014571739817838447,5.6592725967697805e-06,0.7653592664387056,0.7775219695942036,9.222465803136831,-0.023630829918734372,409.7752180533659,5.5906730257710455,0.1151234824713974,5.1547211298238,4.202213959025545,0.4795366397320762,-5.959015798866312e-29,0.0010809071481626196,0.37564598738474175,7.379397671191907e-05,0.9795312405000007,0.6106269307479055,9.38937453810099,0.08884157751526522,0.014743342739473267,5.575633677072773,0.12965969985833423,0.6495335229916803,4.521456352511889,-1.0573906530141899e-28,0.1718236064728898
900,0.0006161899545321928,3.9013668177373058,0.08537463219487677,221.06369205282394,0.035553493555565044,0.0010601420389971144,678.6200135160269,7.622540253619768,-5.932460352945348e-29,0.38905348926952865,6.438247023449981e-05,0.00094983513500621,-0.004439188432460303,0.0015957187541897802,5.742616671025134e-06,0.7652515942103785,0.7775619534842141,9.222436163684664,-0.02455813896548744,409.77530138068823,5.590794188609917,0.11507124650939682,5.178682231526133,5.362846936573984,0.47868589889221413,-6.204472328555333e-29,0.0010729961622324505,0.3757260858601695,7.297720385336709e-05,0.9793262864297603,0.6107373512418157,9.389321569139097,0.053841994465123395,0.01591317781925104,5.577112695364348,0.12884302717404708,1.2254187240776357,4.5706320328555075,-1.040322834901568e-28,0.2011913363966772
