miliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.0004396956976397577,3.9000871448559065,0.08772425638501818,221.06367217493437,4.292205188037534,0.0010905236979948023,1.9683374336559893,-0.04145658432748536,-7.415002064402597e-29,0.3889399149253093,6.588974482144664e-05,0.0009753126143373787,0.4338075101155716,0.0007417461415429498,1.6014264027149132e-05,0.7654306813445082,0.7775505044318147,9.22247294082586,6.1280927548024,409.77536354369505,5.589651884972931,0.11597723442922975,0.03930021980817696,-0.2319832810217581,-0.0017151938126136574,-3.110221055046254e-29,0.0013126923500641498,0.3750205104266064,8.43837303452909e-05,0.9802990871311741,0.6106889429518306,9.389429606672026,6.059138805507494,0.009166738098239188,5.569973186339267,0.13676230957947702,0.2656766110865043,-0.03583720906211311,-1.2038359229782195e-28,0.012869711369331469
100,0.00043869133868310663,3.899938221415085,0.08724165555091565,221.0636498204141,4.252087329477067,0.0010970527863228944,700.6736028899506,-0.08755298632975711,-7.127626699501839e-29,0.38898044718333047,6.60596855363122e-05,0.0009786109557926158,0.43403603184765427,0.0007472687932465424,1.612525318790238e-05,0.7654047294382454,0.7775298306752274,9.222438731169646,6.036009032759414,409.775223860882,5.589532532716756,0.11626645340289173,0.05800752717880687,-0.3709833378595112,-0.007632287693137881,-3.492490689844241e-29,0.0013022507050062357,0.3748960143792635,8.43269146134687e-05,0.9801906801240866,0.610649271612695,9.389301433506695,6.061284466312772,0.009532091893934813,5.569410543643057,0.13569355292376534,-0.3459239567932004,0.017509190513369206,-1.1934844963629955e-28,-0.005909005107415208
200,0.0004576255120123245,3.900038994292844,0.08767885204362409,221.06368047126026,-0.01715899555812535,0.0010874257263844879,697.8953173411014,5.289026118875768,-6.748042449987429e-29,0.3890055589631692,6.58520519210986e-05,0.0009749743697831969,0.3415195559488536,0.0007654446214847077,1.5143300492542884e-05,0.7654694687984742,0.7775488005764117,9.222468422418798,4.3076420294480045,409.7752720885692,5.589504331361008,0.11647600644740749,1.3277738674949453,0.5527660930652469,0.10757923605334986,-4.0817562286828206e-29,0.0012809671585038258,0.3750721821594073,8.330730504354866e-05,0.9801704958557472,0.6106583263767339,9.389337018051206,4.811457320294413,0.009559363456282709,5.570235477277328,0.13655385181793406,-0.30464967239067997,0.784048815954874,-1.1713753686660783e-28,0.03705778526041014
300,0.00046663789979923853,3.9001617208800945,0.08698611229203891,221.06367610990495,-0.03573300092041291,0.0010871925570932657,692.5816209597701,5.922051636422006,-6.503573725238303e-29,0.3889637086131162,6.557063458028381e-05,0.0009687113991672268,0.2286660297263207,0.0007882662291368732,1.3307831571966536e-05,0.765458916221774,0.7775492068122971,9.222455736595837,2.7412362618091817,409.7752424364442,5.5899957119145816,0.11652970424057808,2.6740127805984564,-0.22864268198124632,0.2074702727728256,-4.448865831314962e-29,0.0012424385671402105,0.3749925557597917,8.159191966865529e-05,0.98003153538475,0.6106131380051544,9.38937358425281,3.793081717550205,0.009834264613536352,5.570020410435728,0.13598656194978562,0.17803123551887332,1.4355565259531762,-1.1570396604669066e-28,0.03194300039279536
400,0.00048550944003785047,3.900163731382905,0.08741731338802615,221.0636488314535,-0.025978569693861177,0.0010784330695876347,688.605644008462,6.721064083413805,-6.311557597518401e-29,0.3889367941825305,6.524121061232135e-05,0.0009637781408849424,0.1129257477342937,0.0009127291398983351,1.1072922175950397e-05,0.7654086821549686,0.7775306130618356,9.222464010485286,1.1479101151599262,409.77526799654026,5.589980576493812,0.11623306243936657,4.004479391168925,-0.7633310580524671,0.3378444050699792,-4.9222728058776226e-29,0.0012118634311255388,0.3749178558736141,8.031442454323831e-05,0.9803502539397846,0.6106291949657136,9.38937864035941,2.8300852347489434,0.01053930348992981,5.570591619355528,0.1355234151693656,-0.3046929720550923,2.142514391780119,-1.142164147523961e-28,0.06235761377466943
500,0.0005043274657470057,3.900306375922826,0.08702980994784283,221.06370827311895,-0.003018309509854453,0.0010753109582610143,689.5555839391634,7.024026670953167,-6.178898280045994e-29,0.38894670559186606,6.471620483827543e-05,0.0009596911644303424,0.0037574416871074398,0.0010787987667740804,8.2580364547943e-06,0.7653362558872496,0.7775525191616448,9.22245406725742,0.053331451207136275,409.7753859172327,5.590044339670918,0.11577073374204092,5.148753825379929,-0.342068915172426,0.45170237951016984,-5.145405880460881e-29,0.0011846709357994684,0.3751057049723539,7.879599146644653e-05,0.9801244320826901,0.6106858832946009,9.389305157465444,1.9188118459700207,0.011443452376753345,5.572255000542624,0.1342245015170261,-0.01732602852190771,2.9111408305746176,-1.1154462470527918e-28,0.08724140945166976
600,0.0005293789375046009,3.9006671143481038,0.0865355399252135,221.0636422026614,0.034285526597507006,0.0010724014818785889,683.9942959401654,7.324383200292941,-6.08746569475937e-29,0.3889890026996681,6.446936461930261e-05,0.0009550637734297126,-0.003926802824290667,0.001232726484193366,6.451141971502247e-06,0.7653266166470004,0.7775512094752812,9.222483498309543,0.0017062007498711406,409.775398129161,5.590318396151872,0.11557047847646877,5.209410422413068,0.8235073600194333,0.45926744822070237,-5.469690002547308e-29,0.0011500518451521165,0.37515641050671605,7.650399484829022e-05,0.9798056934288045,0.6106257858631322,9.389278566629288,1.1135177915890162,0.012544615526312659,5.572641717934804,0.1331316476730943,-0.17587776272321967,3.626820640955582,-1.1014502642325742e-28,0.10599921255616483
700,0.0005551102008932197,3.9008630983804378,0.08621518216823514,221.06366762925188,0.013994660801190086,0.00106840339807512,681.4597090377139,7.327017906920847,-6.028013619556872e-29,0.3890454647807569,6.442612875236926e-05,0.0009576453847967573,-0.0009222336386685801,0.001381026992806199,5.776514714373019e-06,0.7652871024773141,0.7775425408527139,9.222476167411928,-0.030807288332388008,409.7754222403821,5.59021637112714,0.11598661065005873,5.194418446520839,3.846328127400081,0.465760773977598,-5.703388957032178e-29,0.001105806241828124,0.3754397556908786,7.472865688617635e-05,0.9797160447145844,0.6107318612938778,9.389409859914313,0.296839514249356,0.013821418052391512,5.574622219476794,0.13089886764417957,0.15801747945588124,4.319980858895791,-1.0792993148357685e-28,0.13860960425376606
800,0.0005872301517352773,3.901208618943946,0.08620083941639575,221.06366218793812,-0.01832762034127212,0.0010666843133354694,683.7819245482629,7.55785271943217,-5.950741612645159e-29,0.38904815238001716,6.448162924649578e-05,0.0009524599627668321,-1.521253864786423e-05,0.00147116325859502,5.600697776780695e-06,0.765296111692529,0.7775527584517005,9.222453358202388,0.02364226555344174,409.77528877335845,5.590803878923151,0.1151870668955608,5.227917374478584,4.567186569854831,0.47765302925671654,-6.033535498880096e-29,0.0010878043122757506,0.3756029530078962,7.329221373621166e-05,0.9798944837709689,0.6107480264042198,9.389241481295551,-0.005065434257770885,0.014809736069062515,5.575584220399102,0.13040618026123815,0.9046834705316431,4.571727176195193,-1.0631908971690172e-28,0.15362513047289025
900,0.0006167287168896813,3.90135952180406,0.08574396145384021,221.06364289968636,0.002090488452864099,0.001064507418985907,677.8609252341513,7.777284940035639,-5.92398985648981e-29,0.3890701352517041,6.437843727900566e-05,0.0009544909689268694,0.004363845464801735,0.00163594853915158,5.483577837444835e-06,0.7652724256861888,0.7775506865951605,9.222428143925375,0.06584842005205865,409.77525287504255,5.590878400218094,0.11544810721544285,5.212720597380315,5.4368338019886,0.4806167807399582,-6.198247390625112e-29,0.0010736991510057108,0.3757886899917002,7.309820468082795e-05,0.9796248401934626,0.6106509930414028,9.38935617483755,-0.005759996423458445,0.015734241804111215,5.577248987593574,0.1279841728519041,1.6062850507032036,4.542932916637138,-1.0478362677530687e-28,0.18030608207189816
