milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.0004371675255096731,3.8998870581977845,0.08706226356558658,221.0636658392601,4.224503679538076,0.0010949616514969837,-3.7895077359964384,0.07268755943247864,-7.418423627024403e-29,0.3889295147476731,6.586150179878582e-05,0.0009785037582974942,0.44115876626642114,0.0007032536517738709,1.5877521955557274e-05,0.7653915290967134,0.7775420201042337,9.222449382208788,6.090626397125606,409.7753598760184,5.58978883040208,0.11626683195642057,-0.05792317453993998,0.4891619536470542,-0.006774833720077061,-3.135733847875601e-29,0.0013085179398433125,0.37509450218266216,8.481207383879505e-05,0.9801887915025266,0.6106615089716569,9.389293994508401,6.040030192105323,0.00940568764692778,5.570036245274185,0.13619634109578052,0.25212749462606376,0.018212318785325584,-1.2066992890529798e-28,0.00956660798629534
100,0.0004306698163077723,3.899998108798504,0.0872971924933282,221.06369548817457,4.284944797816033,0.0010950329583397432,699.2840609589383,0.09837394425205204,-7.100643237544644e-29,0.388936300314832,6.58502225629849e-05,0.000976568432176657,0.4381221138047666,0.0007460207543337206,1.6027721463792345e-05,0.7654313740294888,0.7775510603806026,9.222486358351784,6.026752694156625,409.77524002335787,5.589698181161848,0.11662038677317947,-0.019142175433387868,0.0980985715856165,0.0007885350228466966,-3.556970498179692e-29,0.0013078573459344585,0.3750748320251236,8.424711765771717e-05,0.9804164752725254,0.6106182203353583,9.389423882719939,6.028174657969218,0.009274019240776863,5.569752727491823,0.13654133455385442,-0.3455712435594013,0.0459780993656395,-1.194652020146547e-28,-0.004856188577290695
200,0.0004554416486085196,3.899892430982017,0.08733798518667803,221.0636580173235,-0.009873834058244732,0.0010873834321776946,693.4406279230903,5.2821203144487185,-6.760480821200407e-29,0.3889684827591347,6.576218878390966e-05,0.0009708547888436941,0.33521949424472985,0.0007417151614299354,1.5081659715449831e-05,0.7653695832297043,0.7775479917336913,9.22244798649928,4.363317745472348,409.77539601574466,5.589501110199161,0.11623936013946592,1.405128835584954,0.025972675952092378,0.10274088009260512,-4.0801981694935596e-29,0.0012728764526251813,0.374823135376719,8.299936380766873e-05,0.9802561637193106,0.6105750619509678,9.389341792599215,4.9135351884773915,0.009651474165280307,5.569666723599808,0.13637314092047256,-0.20568213002309796,0.7284849032769276,-1.176781721452528e-28,0.03894034780783616
300,0.00046675564337592205,3.9002162010364363,0.08752417900776209,221.06368896130903,0.028302270010438408,0.0010815802685545987,689.3537469429962,5.983965162040609,-6.513611330207081e-29,0.38899689676755206,6.562711812897863e-05,0.0009688830589924324,0.23157836920374997,0.0008100023577383833,1.3274876293294653e-05,0.7654326478015702,0.7775390653417139,9.22248379923154,2.6438873380077714,409.77539107392215,5.589793036678483,0.11657672434950778,2.7275414764627697,0.057462477172621707,0.21995373358933604,-4.496962036533368e-29,0.0012485951234968277,0.3750421702541281,8.154959667532837e-05,0.9802875100711047,0.6106821864546138,9.38934505456608,3.7612935493348845,0.010158469708268957,5.57069901540186,0.13627325964736756,0.05611415399082626,1.4868228958640204,-1.1624570462260933e-28,0.055010724188538807
400,0.00048452746399265187,3.9001167898989677,0.08693818056534487,221.06367493339235,-0.0005154662606101283,0.0010835259063324027,686.3986168938897,6.718095454688531,-6.313787699570339e-29,0.3890119298813159,6.520492618049705e-05,0.0009634038726095082,0.10692574797554803,0.0009238456617866531,1.1232929770516155e-05,0.7653664615893797,0.7775392835698297,9.222453008311422,1.1429211461500333,409.77535172808143,5.589976539305342,0.11643738136813578,4.039687597255208,0.5384069360461924,0.3351491995938003,-4.879236149344685e-29,0.0012146246908484063,0.3751853094410277,7.985893059355138e-05,0.9803498194995609,0.610638873933406,9.38937964099851,2.7680617912167755,0.010759389397576265,5.570907815748455,0.13555009535129295,-0.05382861896669526,2.1323137045597877,-1.1370467491996191e-28,0.07954020755576093
500,0.0005080017278766272,3.9005150820285723,0.0869247539338839,221.063691990316,-0.011254322687794483,0.0010764616868497022,691.1105428749632,7.011855725117119,-6.188761477146213e-29,0.38902371157798643,6.481066758646977e-05,0.0009572835600974268,0.0060749721506928485,0.0010612463528780652,8.352880812921307e-06,0.7653466949457064,0.7775297819842968,9.22244872883329,0.10107479498480236,409.77534547337467,5.589870545029783,0.11631503983569592,5.089825210210593,-0.5325440210156435,0.4404666494513144,-5.251608108118148e-29,0.001175785281629729,0.3752407559190865,7.843039616906315e-05,0.9800270250216274,0.6105951828805521,9.389341262100245,1.8745041842003456,0.011381736025585372,5.57154878497501,0.1343987982631471,0.395378843201359,2.8472363758932917,-1.1215625252805847e-28,0.08958907840349237
600,0.0005271943119354769,3.900434651161832,0.08701707236397546,221.06367235681998,-0.03503518448697666,0.0010771922829426006,689.1288229172377,7.304554479218112,-6.090494581975946e-29,0.3889905589065278,6.463333937333216e-05,0.0009558991141896784,0.0029692566830971322,0.00124496475373066,6.391727314611844e-06,0.7653554961765194,0.7775553730041164,9.222458145413201,-0.030044241000132615,409.77531004653486,5.590088501294095,0.11597484336971287,5.121982140282129,2.2369107935700105,0.4502942694310662,-5.456816791390526e-29,0.0011524464273349473,0.3753249380602212,7.692335148263166e-05,0.9800719964557972,0.6107083742577253,9.389423586281985,1.0372914042021555,0.01262318419977334,5.572627297298638,0.1330215738869612,-0.08657794146120823,3.6211408704814287,-1.099332172486821e-28,0.12561165476244782
700,0.0005586261463735683,3.9009642447862847,0.08658367092231724,221.0636866664695,0.03670578352114821,0.0010748008219692356,685.4400754338801,7.422421424808227,-6.022451063273593e-29,0.38903362965987737,6.45319962343356e-05,0.0009566117281868064,0.005133513608047484,0.001335581146659107,5.743832547861649e-06,0.7653703484131343,0.7775491282705522,9.222478538693146,-0.004282205507919461,409.7752253408606,5.590435338299028,0.11600666431290096,5.2136408391351345,2.1336894806234072,0.4613814216205352,-5.720340687576896e-29,0.001106686506546815,0.37547493291011025,7.49541080831677e-05,0.9796609313359236,0.6106953844442714,9.389257817301027,0.3183822723812303,0.013599338398430897,5.574432745507873,0.13206474770561757,-0.2813760924514776,4.279155971327274,-1.077738837294469e-28,0.13328828754413763
800,0.0005839103049042394,3.9009589415408477,0.08616636487834671,221.06364419980957,-0.03685523578661328,0.001068072649898627,676.774159863797,7.4191056085270635,-5.965639596629862e-29,0.3890799967073203,6.456265676407608e-05,0.0009546754496263641,0.0018490835604561171,0.0014516566320281455,5.533364654400244e-06,0.7653419219409839,0.7775422072337355,9.222465253291203,0.0026538089880836766,409.77541105382295,5.590760487742398,0.11550487691220677,5.172507569150159,5.335778395199895,0.467783461483643,-5.957019932733544e-29,0.0010843346707829086,0.3754254977757514,7.373467341086854e-05,0.9797137459685658,0.6106479485431657,9.389319810242977,-0.005081847680211672,0.014996625064161601,5.57637398560079,0.1306359292396698,0.44158886894118005,4.515199650666589,-1.0600106297618355e-28,0.15446262414545983
900,0.0006153023421265598,3.9013761838931167,0.08565484447844691,221.06368536585904,0.021951202595437154,0.001063588250577156,676.8769813340416,7.75118488002638,-5.929191071259373e-29,0.3890374452722923,6.445680369585872e-05,0.0009510953555890861,-0.0002743160179046679,0.001627425870232569,5.700787214504144e-06,0.7653049231389116,0.777526673034524,9.22243959720101,-0.03800594728834731,409.77536939496304,5.590677811275032,0.11530312271664737,5.226065082016775,5.990360598125909,0.48462115966062747,-6.155621799376626e-29,0.0010623142794675005,0.3756412566606827,7.298991874555285e-05,0.9796735722464806,0.6107342309736503,9.389220921044982,-0.013344180699759773,0.015864772987987278,5.578010712056467,0.12889135412664462,1.5573380971840272,4.594463632407985,-1.042423853956547e-28,0.18263923766882653
