milliseconds,mwf626e95e_543f_41e4_aad4_c6bf60ab345b,mwbbbce920_e8dd_4320_9386_fc94bfb2fc99,mw810ff751_fa4e_4143_bd50_169b3e325e1e,mw114aa90f_5f5b_4fe8_9406_361c8489b6a1,mw30ae63db_6cd3_4b6f_93ad_3350cd360bcc,mw03db56ac_8dc6_4931_ae82_fef706d2ee3d,mwf345ed7a_0622_403c_b816_c8749a2c9ded,mw1da111f2_a036_4392_8512_015005bdcbb7,mw9947742a_0e4b_4636_9a4b_b6eef2a8f6ac,mw80848184_e2dd_47ce_86d7_7a21479342bd,mwd2d9d93a_3bd1_4f17_bac1_baba9ef2d55a,mw4638f126_8cb8_4021_ab41_6ae195743ba0,mw10315fa3_6f13_4618_bda8_a8694bd3c374,mw0adf3eb4_a196_4c48_b10d_4e9e9faaf9e1,mw7d86cc23_a1af_44c3_bdb9_71e9b1bb2a83,mw0eb6c959_d408_45a0_a450_928b8c5876bb,mw42054cd7_17af_46da_970c_7f99151906ad,mw39c2e431_fdc3_4964_be29_6ca856620b1b,mw2e464cf3_a09c_4b7c_9f3c_06720016a48e,mw36ea78c1_ed71_4def_96d3_857a442d7195,mw147d30ec_478e_4090_b496_128a131d29eb,mwab41493c_6349_45f1_a226_3030cfed0e06,mwf405687b_7401_44ec_a0d6_4a2b35c13e8a,mw3667a5e1_02c9_44a0_acb4_b0431faa822d,mw772cbf20_3fc1_4800_ae59_77884f1ae333,mw2ba2b802_9f07_4f4d_94c6_24c8de1a95cf,mw7becb5fe_8da8_4285_a821_0d77ad811b62,mw8c9107e6_f51d_442d_b2dc_2bfdbb8482ca,mw824bc3d4_1ac3_4912_9b51_8f14ff1c96b9,mw6cce2109_0e32_4dd9_98ec_41173e8ef07d,mw2b255f94_8018_4b99_bde8_918eeac45446,mw48867e93_f170_44e8_ac7a_185b23e1bf3b,mwd31f52cc_04e7_40e0_885f_c7b2d9e62215,mw2c9b0499_3325_4394_8af3_bbf653a944a0,mwd65b5b39_dc1b_4e77_a999_67277a880e5e,mw6335d5d7_c7b0_4bc0_b883_f7ee4915c2c3,mwf7796221_1fea_4274_a93e_c00adbf5778c,mw5d764bb8_5693_4ac8_9557_f65992cc5eb0,mwedc1bc00_adf7_4144_a1c2_7dc1a9565dc2,mwbc2f5464_81e5_43fd_8b39_f5a2756af72f
0,0.0004334400700530329,3.899852516450072,0.0875730231928298,221.06369356822367,4.287825714220129,0.001089911800013122,2.112172661938117,-0.05294290866747464,-7.417033332817159e-29,0.3889336990870686,6.596221179163964e-05,0.0009730055681289911,0.4372150243160722,0.0007432852440309443,1.606775189972692e-05,0.7654139845839255,0.7775178607175608,9.222475543849082,6.051851216287969,409.77540306865427,5.589710225909671,0.11644732697674924,-0.03608891410272748,-0.6342442117299015,-0.004823095235150427,-3.1328025997852335e-29,0.0013047982094189926,0.37510455541514764,8.461572517010508e-05,0.9801997219780292,0.6106391837383102,9.389435306947284,6.059747245544342,0.009226333081606957,5.569889497480651,0.13571343450418996,-0.29375229000533243,0.03470006087713275,-1.2080644870502488e-28,0.009429275055949348
100,0.0004326439051620089,3.9000050808433375,0.08742329607652548,221.06365018257904,4.2541076483011,0.0010908992655414317,706.1014814506391,-0.07821944880849921,-7.109263112217311e-29,0.3889387861218625,6.613860803152356e-05,0.0009763836770147457,0.4373926097267667,0.0007400051576622488,1.611781489917994e-05,0.7654646243309253,0.777551396234659,9.222489839711443,6.120200039556529,409.77525153055035,5.589552396734422,0.11619436891453837,-0.03271744353655552,-0.7567328105033442,0.006766639270864338,-3.5842595471061805e-29,0.00130444968215629,0.37489702123169416,8.416906697332688e-05,0.9804084863296759,0.6106906248229064,9.389401885563332,6.1300535691384335,0.009190102803794366,5.569467527729329,0.13615492446917127,0.38210852048615146,-0.016357288118747947,-1.1880144548276793e-28,-0.011505219001393313
200,0.00045416868176135545,3.8998801454223258,0.08748242287148746,221.0637080468276,-0.04001112438775547,0.0010823702602996907,697.8704718329979,5.176426133394866,-6.767207025701272e-29,0.38896876798652874,6.581961299396508e-05,0.0009728266412613091,0.33615076735618665,0.0007742437724985872,1.520028689122067e-05,0.7654067143925155,0.777541535560944,9.222476596891207,4.328500145101171,409.77539950210223,5.589793832471992,0.11653120111624267,1.3481354978098896,0.7856836470476213,0.09950985178313654,-4.10932880274125e-29,0.001272298732338514,0.3749211993673872,8.323104287813505e-05,0.980208834859641,0.6105964503896628,9.389295816920496,4.851846729457935,0.009411084719814704,5.570422591614076,0.13655163379815077,0.04241451390602965,0.6847177220795262,-1.1726230420348234e-28,0.024701036511379403
300,0.00046776771052164034,3.9002649934837934,0.08731889283701015,221.06370348616488,0.02906124720246075,0.001085007363212285,696.0080918299523,5.94956908343404,-6.498780030752653e-29,0.3889424957225602,6.56227522956189e-05,0.0009676487939427922,0.22613959090000324,0.0008373816462263352,1.3277698928254823e-05,0.7654304904711314,0.7775323047148358,9.22247283328581,2.698137288309126,409.7753243009401,5.5899406463219306,0.1161780641064578,2.7429781724327995,-0.25952429569944707,0.20520725095517112,-4.4952243268033383e-29,0.001251548497347678,0.3751424580929507,8.184948300696368e-05,0.9804045066283923,0.6106104529044729,9.389290923165275,3.8148563922681027,0.009903058875667337,5.5704775542338565,0.13528338846349205,0.30426395669577283,1.4121068028262007,-1.1570329257713089e-28,0.04315639184436484
400,0.00048744429678968226,3.9000647123063934,0.08716563756355647,221.06367869754536,0.01970218931193283,0.0010779204056624624,687.4740030251955,6.495482296072916,-6.321538093661999e-29,0.38894716196152085,6.507115934907884e-05,0.0009660590649605375,0.11275891618179747,0.000930917071864805,1.111205313224355e-05,0.7653430598463531,0.7775274709014386,9.222472419409588,1.25195691896341,409.7753476232645,5.589886893945937,0.1164137779690695,3.960795490317093,-0.379748805064791,0.33654028845982864,-4.868399597311974e-29,0.0012104864469882897,0.37520787706439584,7.98873004410842e-05,0.9800753656358108,0.6106352571364161,9.389391782086092,2.820482579272486,0.010599417899342475,5.571070803582589,0.1344078641554217,0.2529557221725302,2.2112045209496713,-1.1370573848834577e-28,0.08733971445782363
500,0.0005016072166486617,3.900221606256554,0.08698297955368217,221.06364180739916,-0.036984416739660596,0.0010776052456011112,690.5246765538309,6.936660291370384,-6.173159694019317e-29,0.38898233364900314,6.495032021849202e-05,0.0009570129913681394,0.006866326311472849,0.0010443140596892988,8.198865876984696e-06,0.7654183061224767,0.7775532721723231,9.222442645523424,0.027541149671369093,409.7753169647683,5.590133705086671,0.11598108441064714,5.101171964580852,0.5376488200739298,0.4450593861664443,-5.269462730491732e-29,0.0011819625771894446,0.3750420241031078,7.841167241231804e-05,0.9801671158453538,0.610656574376833,9.38928935261907,1.8823708408762967,0.01145729319033587,5.572448773901856,0.13354039268808737,-0.4341096118620368,2.837843150891115,-1.1125923055993273e-28,0.09839486342258796
600,0.0005290345224311827,3.9006802631888084,0.08649163439838789,221.06366860371594,-0.02224724936604798,0.0010800967586350877,686.7706788580766,7.15849149794879,-6.072482917595067e-29,0.38905278275666455,6.474408919278825e-05,0.0009574145481269628,-0.000857509619914932,0.0012067261082756074,6.5620423951202666e-06,0.7654041601184587,0.7775402805110351,9.222477535884293,0.06700063806147508,409.77533937499743,5.590393470443986,0.11600331801957907,5.119839994129685,2.21698121433895,0.4632152561279585,-5.556781865015345e-29,0.0011505745302205308,0.3753023076269873,7.676478099084568e-05,0.9798213368347117,0.6106401863201548,9.389291102334546,0.9776323240876788,0.012628780414146003,5.573192357700535,0.13276623227843057,0.21009170667177032,3.596970627196834,-1.096350346472383e-28,0.10536604779980091
700,0.0005574959903302496,3.900973271254463,0.0862262362426489,221.06370905826367,0.028899332956441353,0.0010716685922045346,685.8607698391585,7.465925077702902,-6.021397000290166e-29,0.3890122779037835,6.465721163223364e-05,0.0009584126854474748,0.003346131140419795,0.001323126026757396,5.851668446324333e-06,0.7653499251318817,0.7775605174646177,9.222464878298798,-0.04538444687792029,409.775390675787,5.590444052745122,0.1158212782958671,5.211349136835544,3.855161583096897,0.4688447753702139,-5.779474562316253e-29,0.001112809895759458,0.3753282332464737,7.503686673700503e-05,0.9800330133664443,0.6106387325184995,9.389266436050177,0.2528901527085169,0.013663827012992848,5.574682513566224,0.13090004469907038,-0.051297642283510685,4.237365317512337,-1.0805551544921962e-28,0.13012783871883093
800,0.0005908855197353821,3.9010011215854874,0.08590389120364829,221.06364093003057,0.009044000880221949,0.0010677439381803749,681.7192196099912,7.465773691961571,-5.960662931443743e-29,0.389102055061382,6.441740290633093e-05,0.0009540095020341715,-0.0006813256793282176,0.0014758848950980836,5.575267983975595e-06,0.7653590379709723,0.7775436069031553,9.222455263748078,0.04866202259594886,409.7753354387854,5.590586542729973,0.11547078572385083,5.170497200763843,3.910889927361312,0.4780978383845904,-6.022688004292992e-29,0.0010852865840737824,0.37562927203086127,7.37841626584782e-05,0.9798223524570242,0.6106934448093239,9.389363136377673,0.023852927440671443,0.014782413760956254,5.575763804707513,0.13027508687270953,0.15352615046494844,4.538504270750966,-1.055015731264151e-28,0.16231254083736021
900,0.0006104233708242036,3.901505478514855,0.08600192427282177,221.0636383562764,0.036764851133523166,0.0010616965157400407,675.3531569578406,7.706870642564052,-5.926891371593581e-29,0.38910029952186803,6.420226144063793e-05,0.0009524778124282379,0.002021169266541064,0.0016329182580188833,5.741970526339663e-06,0.7653476750770192,0.7775541093341651,9.222468054212206,0.03303185428115215,409.7753162469622,5.590940898183744,0.11515724562005002,5.22969732961566,5.3106999781702156,0.48163091673384717,-6.17668217355415e-29,0.0010633366126720505,0.3755613346376423,7.293919097289094e-05,0.9796084477570488,0.6107362325314161,9.389251966175378,0.05993934083890446,0.01598104346875964,5.577954119760171,0.12798500621172987,0.9199602037038748,4.581978714757465,-1.0407798504995902e-28,0.18660451890681537
