milliseconds,M,MpY,MpT,Mpp,MEK,MKP3
0,798.9543879211553,-0.29386666620625135,-0.07388812762752127,-0.00486484604389985,180.0,100.0
100,800.4085984326988,1.7150756769028281,-0.019509966812930823,-0.004012451674866128,180.0,100.0
200,798.9918774732253,0.7385777246533998,0.18816087799405742,0.001252149986252925,180.0,100.0
300,797.7542009339677,3.211299053960871,0.5003282255007931,-0.0028843493122984675,180.0,100.0
400,795.046364938533,4.3967462080121,0.6298246876698513,0.0010124619369372239,180.0,100.0
500,794.301258482428,4.041863526072637,0.6982180870516171,0.006072034299473644,180.0,100.0
600,794.5210824824161,5.061836331222227,0.9196024607410448,0.0064062548481515404,180.0,100.0
700,794.3159448006603,5.032899738450506,0.7544897414064167,0.003416138891728147,180.0,100.0
800,791.933971029425,5.919238869470195,0.9411053261455533,0.0011169830890505332,180.0,100.0
900,791.1505430662509,8.703622391886075,1.2393324830695625,0.009587373736338667,180.0,100.0
1000,788.5731355184549,9.196254204151233,1.382444671969481,0.0124749030551285,180.0,100.0
1100,787.5902282294408,9.530076832815997,1.395831176943243,0.00804014924564769,180.0,100.0
1200,786.7799489249477,10.559002976052822,1.698222071830597,0.009560912634616904,180.0,100.0
1300,786.9195585457205,10.328262820297656,1.5916060195251645,0.0106709955667435,180.0,100.0
1400,787.3360714768125,11.422395225473368,1.7165084496175687,0.017660188304565252,180.0,100.0
1500,785.3830828925531,13.424620082839708,2.0765113179996755,0.020917736505559288,180.0,100.0
1600,785.0807603373797,14.072405858787695,2.1676745954967305,0.014269074788875614,180.0,100.0
1700,783.9199585219138,15.763806701150994,2.389731089254461,0.01743151527830312,180.0,100.0
1800,782.8390258015704,14.932686894069219,2.5195584601665186,0.027992504955846216,180.0,100.0
1900,781.3430115090746,16.749114927368364,2.5190386423542024,0.02452115896627479,180.0,100.0
2000,779.091503583167,17.474517723812365,2.7460289361698025,0.033908141698483364,180.0,100.0
2100,778.2494274758735,17.470658677959964,2.6494840865005536,0.034500011403204044,180.0,100.0
2200,776.8742066908403,18.56741151299078,3.028709342894834,0.03995145082549108,180.0,100.0
2300,776.946097466522,18.79606773168299,3.030015456431613,0.038249208302478056,180.0,100.0
2400,776.8856235793863,19.54377224132562,3.0449035641996436,0.04659093903075743,180.0,100.0
2500,775.1810164458973,21.270480184794483,3.108586346746379,0.04811877426064039,180.0,100.0
2600,774.1806662545882,22.655526915706176,3.3235855635232854,0.04442268709522925,180.0,100.0
2700,773.3040697326463,22.26892517850394,3.4146686917325395,0.05838137452892589,180.0,100.0
2800,771.906808725155,23.488932962486935,3.5947091540959706,0.05628928393506624,180.0,100.0
2900,771.4145175637383,24.571945465140804,3.5976726799879577,0.0646664019195731,180.0,100.0
3000,770.8229024482779,25.767209125480502,4.0120847213402175,0.06886062729822913,180.0,100.0
3100,769.9759903975317,26.685255096648838,3.963741388687886,0.0748418112978024,180.0,100.0
3200,767.6817135950369,28.53555812637419,4.018142468256697,0.07064844421589556,180.0,100.0
3300,766.6748543165753,28.842211073544014,4.2382817923169664,0.08300512637879828,180.0,100.0
3400,766.6605802815697,29.094391363997786,4.269142225452204,0.0798962484245732,180.0,100.0
3500,765.9276140710797,30.160419666956933,4.509692107272952,0.08348241434208567,180.0,100.0
3600,765.7859958716614,31.354055418308477,4.460369405377196,0.09785489800868426,180.0,100.0
3700,764.1668319369633,31.251676439936247,4.8181219884521544,0.09922520244686087,180.0,100.0
3800,762.0050992381694,32.021591363874194,4.7125392202491,0.09910460011915351,180.0,100.0
3900,760.6454011699609,34.13591275489412,4.832396645572237,0.11290818906875023,180.0,100.0
4000,762.048962045246,32.87937342280317,5.060718764058638,0.1190201787504195,180.0,100.0
4100,760.7287134920523,34.340344999836866,5.364467887566723,0.11834611710873602,180.0,100.0
4200,759.9837046296482,36.0981700709955,5.498531040384848,0.1308548978828421,180.0,100.0
4300,757.9310991147324,36.73971082673914,5.399030963332477,0.12695372750277376,180.0,100.0
4400,758.4019153482144,37.295972337877025,5.714670131321867,0.141795662335608,180.0,100.0
4500,757.0129472060182,38.31072743723444,5.757107003141485,0.14197085692762262,180.0,100.0
4600,756.1596351339512,38.49134464809055,5.718535165290934,0.15237297782336526,180.0,100.0
4700,755.2043560442412,38.27067947483162,5.761557800360131,0.16127898378687813,180.0,100.0
4800,752.1940548260199,40.466468307071075,5.946900493320795,0.15914641549270017,180.0,100.0
4900,751.9687873158368,40.96016769497561,6.254444682707349,0.16725240030558258,180.0,100.0
5000,751.2515175236861,42.50268994691382,6.3777066913044855,0.178879491449678,180.0,100.0
