milliseconds,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P
0,20008.43445379091,300.5510956523839,-0.14415008191189785,-3.49046165188265e-07,-2.174676414296535,3.938289848339586,201.4009377243326,0.4010590121726649,201.02705715367492,2.3119704561074492,-21.57155786163658,2501.7733540507993,-0.6845784423090824,0.07434694186067019,-0.0017306371611483405,1.3978537603136884e-05,-4.9200355718879055e-06,-4.155071766619027e-06,-2.3542062765311144e-06,1.0925967084014051e-10,1399.999999994741,6.404171443323784e-11,-3.894129964145958e-09,45.675718962532486,4000.0,6525.204669776272,11.64047885811915,-1.8147329631675125e-10,1.4692519530007892e-09,4.1784666616562726e-08
100,19700.72521977059,2.2237843008976106,266.1254210740053,6.713341726096184e-05,28.039663802644586,0.013818652191144754,199.06715472583136,-1.266360637214188,201.9473217051694,-2.2323863472327345,57.27593009696741,2497.4882733092504,1.8842229292133066,-0.035825685499003224,-0.00038976373320622864,-1.46663090541494e-05,-1.3430768073660283e-06,9.291245091634513e-06,2.8851415920625096e-06,1.915932937048184e-10,1400.0000000018217,-1.3401835493557515e-10,-1.2712412748109982e-09,-24.480056160738073,4000.0,6478.04377881572,-23.794400255061223,-2.604014876737888e-09,-1.1378007082868903e-09,5.6887359970900885e-08
200,19678.012895674277,4.079846595390177,243.61870291745743,6.463622902198997e-05,56.664304929180425,9.560660617998657,196.5960787698804,3.8445909198375054,199.3520367461087,-0.2580648145896873,10.696511258666728,2497.456732450692,0.6613448956721699,-0.01717008370851638,0.0007612309933559663,-1.2669466877710875e-05,-1.3662426251383052e-05,-9.702447961560723e-06,1.817541531626309e-07,1.344899664186503e-11,1400.0000000008813,-1.4501819995525744e-10,3.836360782931621e-09,23.643858327252286,4000.0,6505.999413078361,3.3251082849806903,-2.4396342076377736e-10,1.2494022746208944e-09,-7.80592493458628e-08
300,19698.41237000014,1.3129145893359002,223.03649061949417,6.287554832653893e-05,76.6220055246483,5.89392529624488,193.64245083655703,1.2860639977432569,198.61178160470547,-1.4442841922600234,22.754711771453913,2500.4645262369277,0.7006543646873193,-0.04072379302256932,-0.000220995943842212,-6.929124343044626e-06,-5.693554716104567e-06,7.830274255318013e-06,1.3560530178803658e-06,-1.1605686543032861e-10,1400.0000000013945,9.073342079381974e-11,5.30859620355452e-10,-10.15232509264986,4000.0,6509.360388802727,23.582250087743663,-3.2777418895936002e-09,2.1690234439991704e-10,3.281741846602556e-08
400,19673.082460763075,-3.2897057550285442,209.3691903458703,6.185075179816944e-05,86.94859685150574,11.092962765666105,192.12226583786102,10.688740250711191,200.76763359251396,-0.8076623217236366,66.13677075463248,2503.5057404282256,-3.9390480832288675,0.005066175407267941,0.0008790168470939739,-8.873762808244634e-06,7.2080940219024745e-06,-3.1879756005922503e-06,1.6130363040298203e-06,2.1004892311815403e-10,1400.0000000042414,-1.0313204434916359e-10,1.077472427030954e-09,14.951810930073142,4000.0,6476.044654149296,-22.798024052261315,-3.3995764458533155e-09,5.54033364280517e-10,3.277040272880025e-08
500,19679.508143047497,-1.6713059099753043,199.69948907012343,6.211661288349657e-05,102.0927049706531,25.236630242627463,189.24655866733397,13.544778892944962,198.10636490222475,2.5680464877313454,121.40927546411564,2500.494352985309,3.094850274874759,-0.00026214716161175947,-0.00025272313789950816,2.114035922876924e-05,1.968783296959478e-06,-1.605656278658915e-06,-2.3438884082486135e-06,-8.814299458378262e-11,1400.0000000013297,-8.653286284004474e-11,-3.4760464660035827e-09,19.880199654667255,4000.0,6484.3962143650315,10.433401621330772,4.607268716077844e-09,7.275536884384916e-10,-8.609919513813883e-08
600,19677.21238993811,1.3785401638366575,186.72406895262114,5.992318004304363e-05,110.11881485112592,31.228133515942737,184.26349425054318,9.029097216319384,198.32786097444043,3.8147731158646017,-2.679838421081362,2496.5533661580553,-1.3824958056642611,0.09588510731979044,-0.0010655252850035346,1.6282318591768846e-05,-7.466604057553518e-06,3.77768861903483e-06,-1.573260178774341e-07,2.44638415313896e-10,1400.0000000025352,-9.247048606895976e-11,-2.9502653740281308e-09,-5.6444356245931235,4000.0,6507.624048930019,14.385682488248014,9.13377795930929e-10,-6.244596853008631e-10,-8.744987855824847e-08
700,19632.556419399745,-1.2562025545753246,180.5136060865568,6.090439808137611e-05,115.31131587725348,30.15590235263472,187.1790996199573,21.53416886776245,197.56089320009733,1.5137294213080374,-54.518683475404316,2498.4706315109797,0.5673085882585688,-0.08270913001317705,-0.0017508315248193306,-3.958816901065529e-06,-1.112137155750291e-05,-5.730108201478955e-07,-8.190047952234054e-08,-1.5249701346232108e-10,1400.0000000016446,1.4014185742729713e-10,1.9676536300069654e-09,34.86564141420987,4000.0,6510.622355960947,-4.374091824672519,3.6642058127197896e-09,-4.238018813788996e-10,5.234195021668171e-10
800,19625.67856751871,1.2282277416741456,177.75331740146257,6.044304641690416e-05,123.98454524772103,31.034309154127435,172.52736659894805,26.642810185283324,195.15297288480977,0.3615944922771752,92.22070190146654,2496.371159229097,2.2284308725281305,-0.0657747025058155,-0.0006805483542673123,1.607197412865847e-05,-1.0275226054788218e-05,1.0463465142300881e-05,1.0696532191997974e-06,1.5434484362547778e-10,1399.9999999995255,-6.675003787161299e-11,-3.0568343140151314e-09,-21.46765464705932,4000.0,6477.880312352124,16.761120310203868,3.1492407594335813e-09,3.288479811488695e-10,-1.949944902444115e-08
900,19619.351779449822,-3.493379956083569,168.59366976159288,5.959852341167823e-05,130.45908799343778,35.46049809639286,176.6883576413781,33.428850638608935,199.09066047085076,1.4688394944972585,89.79673263671334,2497.4762769105387,-1.1286922324313609,0.007751904106245736,-0.0016438505821809698,2.0417887961473666e-05,-9.012261546128343e-06,-6.218723628695405e-06,6.701632200507689e-08,-1.4100053646059755e-11,1399.999999994586,5.103055588330646e-11,4.626398197762378e-09,-12.121874990299627,4000.0,6494.368327118733,7.157104603103031,4.572226813195873e-09,6.806487317423626e-10,4.764936699288918e-09
