milliseconds,Ras2_GDP,Cdc25,Ras2_GDP_Cdc25,Ras2_Cdc25,Ras2_GTP_Cdc25,Ras2_GTP,Ira2,Ras2_GTP_Ira2,CYR1,Ras2_GTP_CYR1,cAMP,PKA,cAMP_PKA,IIcAMP_PKA,IIIcAMP_PKA,IVcAMP_PKA,C,R_2cAMP,R,R_C,Pde1,Pde1f,cAMP_Pde1f,AMP,PPA2,Pde2,cAMP_Pde2,Cdc25f,Ira2P,Ras2_GTP_Ira2P
0,20013.87579640526,300.51291503353815,-1.8349162800858714,-2.7692806920758e-07,-2.8459859546705726,5.941204699306376,205.75554544989282,-0.05712197597386901,199.24576282481559,-0.06135536793233113,113.00292112985329,2501.5012731961974,3.3984748309631434,-0.03630474003355812,0.000808489720851354,-2.0834398738821218e-05,1.1475087147637248e-06,-8.420155143443339e-06,-9.866622111645978e-07,-1.9488541358601217e-10,1400.0000000056684,8.564762941210939e-11,2.100057006679099e-09,53.315816457697544,4000.0,6493.0566075993465,-14.287250013633715,3.889496945702159e-10,-1.6463139183225393e-10,-6.918843743007846e-08
100,19696.788639294147,0.9453476531978119,268.1226880886412,6.75450001836164e-05,31.935966026228726,-2.045020131761321,202.03826716440037,-0.2956637055503425,201.1673408197706,-1.7369986200958436,-85.79776163211895,2503.4713581287983,-1.2457825399128322,-0.0334160570467951,0.00018506170018857098,-8.264641033605281e-06,3.803431243304295e-06,-7.326781780420518e-06,6.921083663729158e-07,-1.9601023059638858e-10,1400.0000000046507,1.5806127969863974e-11,3.86576889196558e-09,-1.558568801512726,4000.0,6501.29520550102,-10.470712685163267,4.875327887811407e-09,3.805645851720508e-10,-2.1829504007364917e-08
200,19699.60118101557,0.5192480666244028,246.6247135280571,6.490161219274041e-05,57.99231493972451,1.7947109982561953,198.22693197531368,-2.959042175557024,198.20119524416825,-1.7081225759435406,30.10303834550782,2498.033659265299,2.8465401059951607,0.0027128554793865527,0.00042985860134016986,-7.68417560704357e-06,1.0591976277256527e-05,-9.54608184394129e-06,-5.467645379465433e-07,1.7001723541509638e-10,1399.9999999943373,3.067842982372651e-11,5.047374409394976e-09,0.24492885979059598,4000.0,6488.114785178605,-22.49890167473967,-1.817463469006097e-10,1.10081577655636e-09,6.978859455380912e-08
300,19682.27224463094,0.038645610773083164,224.9393405083454,6.409522164307023e-05,71.30029318979643,3.5857964786434593,201.18250217685105,2.0166287101575695,199.32250219804135,1.2428096354231766,83.57295494093314,2502.729860676199,-0.9060247530208015,-0.056621458813050404,-0.0012191478526182098,1.6386789986605475e-05,-1.3180477248435792e-05,-7.516521929471088e-07,2.168888082462371e-06,-2.1952666062347658e-10,1399.9999999948382,-5.1793972268356346e-11,-1.7936598953764843e-09,-10.395817818003406,4000.0,6503.57518513201,-16.56382365258262,2.207578749999207e-09,5.189617564042189e-10,-2.7139130973253503e-08
400,19687.44641017166,2.100880855516942,211.31969835697646,6.248446651884126e-05,91.78806732889655,13.65809199879968,199.33058605499573,10.831990937580587,200.143252527294,2.4810610288536656,87.56365139587864,2501.931214191915,2.0293100744030483,-0.023574337389288165,0.0011056774655543197,-1.369065253572113e-05,7.240013494630336e-06,8.808325545876277e-06,3.1955057698665426e-07,-1.19719919859025e-10,1399.9999999956328,-5.978922223324278e-11,3.5326501599154144e-10,-48.67444835485682,4000.0,6525.141778223797,13.703321728679779,1.3467458667852632e-09,-1.4295559598577752e-10,-6.90309946248417e-08
500,19661.69360523278,-1.84899131644502,197.90057471741466,6.0969769275216504e-05,99.00435878754136,18.192758657857826,191.18170651884705,11.222967360254886,200.3686536365348,-1.7821555282398776,-106.19868587562965,2502.036684148606,0.9933825487313016,-0.05187263960990439,0.0006165697741919951,1.194274045082613e-05,-6.358580201499998e-06,4.305552661227421e-06,2.6362906540446804e-06,-8.014824126702992e-11,1399.9999999946265,4.2607281045099874e-11,1.369292634549845e-09,46.013700686757524,4000.0,6507.1311706708775,20.82642559648845,4.85750122273367e-09,-1.3714919034985955e-09,-8.650042002246755e-08
600,19652.665122139286,3.707390056428657,189.06845106641546,6.129652601553491e-05,112.00676695621488,27.610119750292515,193.32064851585085,12.29708050941611,199.69739398121095,2.973706000381812,137.63478324872102,2500.325962443631,-3.1867945841801255,0.053673882184395304,4.670963624068397e-06,-7.6119985955204655e-06,2.905513869547853e-06,-5.768302251807303e-06,1.5698546935623779e-06,2.039824516507467e-10,1400.0000000041864,7.262593835690086e-11,1.4102235755265336e-09,-40.054386190960756,4000.0,6507.982056093226,-10.28325757150117,3.2293989946739136e-09,-7.632179685625996e-10,-6.894038606397209e-08
700,19652.382013245584,4.069682171275491,184.5667001078582,5.9754031030472805e-05,118.0879744604393,26.38276762310953,180.24660601735803,16.854214527573717,196.5884783262886,2.1171170019990173,112.7776498344782,2503.0055710285355,0.27534756363875657,0.05009006947385079,0.0010949190825510803,1.1262092103225766e-05,-3.7192768634478385e-07,8.103236528833195e-06,1.5811363236875425e-06,-1.2556437411191605e-10,1400.0000000057964,2.7024217212194984e-11,3.9119250824083596e-10,-27.190029293438627,4000.0,6509.814984801026,-9.601376640266627,-3.994689882638215e-09,1.4773288259406534e-09,2.982597241181521e-09
800,19650.2146904649,-4.152688278733814,175.42265107145658,6.001008262773367e-05,124.48233125403198,32.780513800667244,182.34926393008067,29.04064118086443,198.2485701234925,0.46541429084516306,77.34145184960585,2497.60130366309,-2.166146573854133,0.01996315470221039,-0.00041793299628422497,-1.7380174192007562e-05,1.0240104254858017e-05,5.5126518638311385e-06,-1.6290004588866712e-07,-8.36600850678902e-11,1400.0000000047828,1.201791137385988e-10,-2.667503690520111e-10,37.77627580165365,4000.0,6474.0486249094165,-2.103270069166714,1.4969893075615506e-09,-1.1947099518814298e-09,2.415424690335996e-08
900,19627.657092500143,2.976375103611966,168.52612779857978,5.932833939674886e-05,126.8857328037435,40.581178856826504,169.09493956665983,32.50954762425183,196.21327085402078,1.7255341387520384,148.26771548963004,2501.6075165675334,-2.53982708227283,0.09793177379255008,-0.001408977496810749,1.4669925497184537e-05,-1.0748204927144111e-05,-8.77348522919532e-06,-3.011659201228115e-06,2.1865042755228129e-10,1400.0000000002328,5.116688591042069e-11,4.395094215287922e-09,10.861542413628209,4000.0,6512.238175418418,-16.084263609682015,-4.541956073748512e-09,-1.1535660192653117e-09,-6.967618919868115e-08
