milliseconds,P,Nstar,D,C_A
0,1.004134221747138,0.0010893678701247263,0.008317340842645658,0.12497631660601159
100,0.9988861259556333,0.0013865256356559606,0.00519737384015469,0.12599140379401355
200,1.0053841506130459,0.005375003206436907,-2.9496624230298826e-05,0.12346484071349456
300,1.0055477430114985,0.009444723668088387,0.006031552412068435,0.12502944794790904
400,1.0105505561381158,0.013000622192865897,-0.01134181937578959,0.12568093722453197
500,1.015379894456863,0.015375737172316961,0.011246060914597287,0.12493208440332673
600,1.0171711628963476,0.018329167719546638,-0.00638267907993173,0.12577912176020484
700,1.0173987555513397,0.020991976221229284,-0.00869945104538358,0.12645717102959556
800,1.011565040397323,0.0259700134550498,-0.011050886535990304,0.12632424401341852
900,1.0167814980339165,0.030550281688417277,-0.0029258981161220674,0.12640349306745122
1000,1.0090868468959089,0.030580982333158844,-0.002932765850392034,0.1244942089993818
1100,1.0075127549782084,0.03623858191479906,0.0030579667139916953,0.12468812936607038
1200,1.0077249944647455,0.03732434859944613,0.003468790164968117,0.12485555853679879
1300,1.0116759326828002,0.03987645336090179,0.0008128024140454744,0.12755168288085258
1400,1.003933825206923,0.04638053688604822,0.014490610348178355,0.12592812583850568
1500,1.0037275293219232,0.049674173257532296,-0.0029724673525143167,0.1264869906109019
1600,0.99763575023612,0.04898129510984724,0.009102754977191707,0.1282921123369006
1700,0.9887899278579041,0.054000981665880056,0.010983132844124863,0.12861309990122788
1800,0.9880379341897622,0.05807236422843554,0.02121997686539461,0.13297408956128406
1900,0.9799687099685875,0.06137583195786353,0.0154564097246607,0.1333336930514705
2000,0.9732476746238269,0.060900021088971856,0.029413055547661614,0.13559343855846046
2100,0.9665864454530839,0.06696754676343207,0.0385195669788044,0.1374160854678258
2200,0.9637251104182919,0.06985824552403477,0.05950317850724628,0.13994135361858817
2300,0.9626590438106163,0.06955213299787215,0.06617011696333609,0.1418151896779198
2400,0.9491340833785283,0.07274690478923257,0.08614114993785238,0.14559148022098203
2500,0.9477256141755387,0.07470397587684299,0.10560493513867891,0.14997092886566768
2600,0.9336814749913978,0.07740212590075561,0.11095165953199494,0.15121920896847646
2700,0.9226827405545378,0.08082974629596457,0.1281028852204855,0.15570306936849101
2800,0.9113982554608282,0.0855353796081596,0.15393573105186537,0.15765021567352386
2900,0.9033658114694731,0.08673427044420866,0.17313228722504173,0.16033210223963362
3000,0.8973853135337607,0.08946002168865418,0.19686962334974586,0.16502744693682264
3100,0.8939026193937879,0.09059553480109801,0.21359469645184637,0.16587937784121043
3200,0.8771059385994642,0.09282004795172442,0.24283539911720975,0.1712074059210808
3300,0.8672369285707986,0.09850738930374599,0.2721027956405252,0.1736496554241892
3400,0.8539462050585374,0.09969255440034867,0.28868791935825794,0.17764002414762411
3500,0.8495391659510347,0.09984654147066768,0.3227597362320744,0.17999433623134387
3600,0.8373140207126691,0.10521631014355085,0.34460166813044674,0.18157474897423584
3700,0.8226803058217436,0.10736467557517929,0.38332497063559845,0.1847596095012607
3800,0.8178466203635885,0.10926193982515955,0.3928274479697156,0.19038189119994187
3900,0.8043111744739212,0.10953778348391847,0.4232423711850303,0.19055100963422686
4000,0.7855012175945565,0.11239468830982488,0.45364290124154477,0.19512155913061888
4100,0.7740579353286878,0.11604676157061013,0.4707470112356998,0.19792134477444928
4200,0.7630454715402105,0.11795962849206891,0.5139606194909782,0.2019593314302585
4300,0.7513003676236696,0.11942989811443182,0.5404668805044549,0.20273543967261598
4400,0.7389398785907476,0.12093008126885495,0.5554933986839223,0.2064560089699494
4500,0.7228334110817239,0.12455789429149895,0.6043068863140364,0.21013056430759605
4600,0.718526879508173,0.12653875871883463,0.6172917030351147,0.21174990091480178
4700,0.7001236546546484,0.12592893279190612,0.6448359936000683,0.2165742792621116
4800,0.6878570129296369,0.12887706370787572,0.6880775144230492,0.21788701203967992
4900,0.6730887805059838,0.13081076060363483,0.7071103486054644,0.22153229501430174
5000,0.6633580140415141,0.1303919904347664,0.7254830172004336,0.22500008161509383
