milliseconds,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,Enz,Product
0,5.99690081403288,6.953065697358644,0.28010664178421113,17.254871964063476,0.004626486318295474,0.02479643082347204,0.00695995678237951
100,6.538419619316291,7.443378538413611,0.36741086008884216,17.54404297225797,0.006378145889594046,0.05865891882495525,0.015469629656967649
200,7.087387457239823,8.463788783658865,0.49375075010208375,17.897912940189585,0.009283779119330579,0.14536150703973996,0.036697510975354064
300,7.495912090323283,9.08959846462497,0.6804043511967024,17.74850256676982,0.01451976690950711,0.34880211788283916,0.08927336217120999
400,7.814331498357661,9.860980135500167,0.987642894319031,17.27708614668052,0.02463934411908318,0.6986153243932657,0.20159711750670065
500,7.815910721163177,10.558750881757895,1.4612604892389647,16.89484393546071,0.04730136631777426,1.1269409180565455,0.3879523633719645
600,7.678108446156064,11.327979574434242,1.9903661873526957,15.694193462587815,0.12020257195177833,1.5642625468534126,0.6389960976685916
700,7.349770252100686,11.890398431324504,2.147734217469838,14.513461942690764,0.31284416792842396,1.989169022526783,0.9369923217783425
800,6.744083242670323,12.367355372399755,1.7545118328126335,13.641208898854417,0.4487154690241955,2.397085199162003,1.2656319551597022
900,6.601113492342576,13.018498970341913,1.045947376261071,13.15876559139365,0.476331210484853,2.770989857687006,1.6111033520774307
1000,6.587328985945213,13.227097081137076,0.7047705772320675,13.15401701119302,0.48082086682123815,3.0259025579443013,1.949764974484027
1100,6.364111544561696,13.612698590595016,0.6635567981084819,12.982837549896551,0.4829690209666897,3.194592661313029,2.2521563975479717
1200,6.218347159391444,13.9649502662222,0.6573294789957143,13.080405062173288,0.48481995618397733,3.34674601454653,2.517460798299729
1300,6.233771227137775,14.288350834229085,0.6303279280705304,13.14638778977815,0.48654533356056556,3.481862281472741,2.751327035521871
1400,5.965572377574051,14.533168953685248,0.596717052397953,13.221671206875886,0.4878013553029194,3.589456534905386,2.9559871565290665
1500,5.925352000432184,14.479372957260521,0.5535784188868295,13.250722878427217,0.48869127769267157,3.661488322824421,3.1308411742309623
1600,5.872067564427854,14.585482041139452,0.5163934442997945,13.448878065994938,0.4890744676741194,3.6937803117875947,3.2735273149344803
1700,5.429153579504005,14.677836664557425,0.47115634221839,13.670401663070415,0.48905218079984514,3.6874433208545527,3.3823151366218926
1800,5.482124936920213,14.707210917401968,0.4187429620523327,13.835618060178,0.48874638715686364,3.6455540803295574,3.4562746556327633
1900,5.182231914218848,14.775905255245284,0.3822726298083541,14.395875360613173,0.48817647501715167,3.574944368696728,3.4962902081391016
2000,4.917766402515586,14.94206092982983,0.3380220805797242,14.57147867909724,0.4874585275452624,3.484042979134897,3.5046403902784635
2100,4.613691038426137,14.678344185262825,0.30408793759094666,14.763089051588338,0.4864580173120526,3.3787263437013695,3.48520151077359
2200,4.1609146788655345,14.492773677695912,0.25732465118542125,15.266378089502185,0.4855447553445484,3.2662860962622458,3.4426126782166384
2300,4.003260731972786,14.244052145143014,0.23414235994808566,15.219171402031346,0.4845550020881859,3.150365737381448,3.381067461895555
2400,3.4543637303053614,14.064872336570572,0.19239104159045153,15.65455475567844,0.48346965768120836,3.033019448931489,3.3054138132272084
2500,3.2543475474404113,13.69091566860001,0.17087133746104535,16.120331354225986,0.48259099445413517,2.9182032936086073,3.219019564798127
2600,2.7228169080441704,13.369905049086297,0.14254073629569688,16.510707765084522,0.4817506494519061,2.8057937689534693,3.125777068340439
2700,2.5107166495464366,12.711322694065013,0.11922926545008415,16.65862828703703,0.48091609319752326,2.6966123562596582,3.027850036560409
2800,2.138002560504101,12.32716850376205,0.0993586090657433,17.1942750749914,0.48012411342805994,2.5913590420763586,2.9276982052584226
2900,1.6839698963388918,11.841469080497959,0.0794651800180462,17.355688742258305,0.4795949918122353,2.4899001938302,2.8266703609013075
3000,1.1507796388325433,11.071492553077952,0.06260071564953966,17.93132366694393,0.4789886118217871,2.3923057791165188,2.7262085858502716
3100,0.6869567231823794,10.305127513137858,0.04661460245669929,18.06079376167235,0.4787086356250968,2.2988575364930295,2.6267713790440346
3200,0.2901546131881291,9.572226221263595,0.03942254285269975,18.16822982024835,0.4783591485063142,2.208316377631113,2.5294959860868826
3300,0.09614509358977978,8.865847431473835,0.03153507058615533,18.77062400636752,0.4781145693146516,2.1222639858812076,2.434446883948855
3400,-0.1359663607700085,8.29096722706972,0.029288514245350523,18.72179173405774,0.47784472002192047,2.0392440700373378,2.3420940981380274
3500,-0.07392968902668492,7.532275254310545,0.021110807433541844,19.215190470754813,0.47769046537714216,1.9592010747367334,2.25248821141064
3600,-0.09695891388182314,6.931905255446589,0.016848039028338722,19.021393777133756,0.4775265981442016,1.8824381439013291,2.1659625287805366
3700,0.07941543956392362,6.245078970501654,0.0196415270177401,19.19910879159048,0.4773780532434247,1.8085494641267892,2.082380003952207
3800,0.008937860273452645,5.86905396263209,0.014732932877087558,19.303689624567806,0.4772596770730306,1.7374561427030344,2.001625751152756
3900,0.0396686916435547,5.116862184114035,0.01205650240153731,19.5212994209233,0.4771082378575709,1.6692296117370187,1.9237295938496346
4000,0.07174054442581261,4.570813265002946,0.016629297358376996,19.758844218883908,0.47692272069120917,1.604008515449832,1.8489547942684212
4100,0.131396938769751,4.235150954747302,0.007529371820860411,19.9671828111584,0.47688596840062575,1.5411999999984012,1.776655269884355
4200,-0.08142768091411848,3.7257980461286295,0.010026646970377905,20.26744452448173,0.4767553139879773,1.4801505201242353,1.7073351294901982
4300,-0.10145196031438045,3.3526019154298115,0.005993654017869535,20.173852149438854,0.47668941377309143,1.4226268295585918,1.6406914757258293
4400,0.11825192833237252,3.275771602645616,0.0051205453501318365,20.359626709347047,0.4765818869241904,1.3666494503507673,1.5764424017736658
4500,0.08102826044700606,2.9378076108556828,0.009264936046984274,20.375347675327607,0.4765403479970497,1.3133149810348739,1.5147621000808513
4600,0.1205628252876204,2.628174162734804,0.0028218793811821616,20.266087885174674,0.47646722009155007,1.261484720401009,1.4553753372432885
4700,0.10422269279367562,2.494344611084054,0.008322220192939175,20.33989827707554,0.47641183769455864,1.2123306366908244,1.398425704675584
4800,0.16795530298127245,2.2031701682683678,-0.0002739120485352716,20.654466952223874,0.47629811501300245,1.1646309489138633,1.3436761383284617
4900,-0.08832187187243541,2.0805877028998485,0.004096347579429666,20.7515162710403,0.4763369256893683,1.1186859691846203,1.2909073882522484
5000,-0.010493322217168224,1.9115731350216711,0.005094220689582281,20.694762754856725,0.47632455744603214,1.0748074227419715,1.2404591052789835
