milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime
0,0.009971552212430165,0.1003517044706372,0.10211987693853197,0.09930216517118125,1.0081261630718283,0.9984437586145979,0.10326794363250577
100,0.009758248616836154,0.09752578290711271,0.1423701635807418,0.09671975320607144,0.9869878597169346,1.0218661947921486,0.11716153207494133
200,0.009523987468062645,0.09569555421259893,0.16891212176007991,0.09541831956083754,0.9725869164661443,1.0382871855560136,0.15677469062009128
300,0.009344159476128594,0.09426336485298636,0.2053457348228864,0.09418805170086168,0.9404680404702694,1.0559689295035177,0.16222057220507058
400,0.009000761718051978,0.09301323411871937,0.22797335079751266,0.09027904233524899,0.9355151304635728,1.0764997814101043,0.19935559408447573
500,0.008805911864680365,0.09190407851963563,0.2553653870228228,0.08930169212944465,0.9081164670677379,1.090637737655081,0.22474089797359087
600,0.008605898603594269,0.08953796667081705,0.28167813185196017,0.08672823926440365,0.9057005721943566,1.106346941710267,0.26062768712071166
700,0.008423854413866139,0.08800895443168437,0.308468209379008,0.08549093289231088,0.8807336737710592,1.1222695889274124,0.2747213211263379
800,0.008278420930751351,0.08650940633251192,0.3303941408804092,0.0821235943520631,0.875955118239432,1.134238340387702,0.29354100118823734
900,0.008062098181472676,0.08462706512385026,0.3488311567321737,0.08155768679882813,0.844149563144715,1.147508749391614,0.3381229144598602
1000,0.007924461059214405,0.08321584389655974,0.3605031800075039,0.07949972906948206,0.8433588961478883,1.1589508283569974,0.35441038728051727
1100,0.007692216263858822,0.08146126198277999,0.3746138722002386,0.07675059350089827,0.820785590598061,1.1670270790725772,0.3946097606400604
1200,0.007499587344262265,0.08120755006813012,0.39416442597118295,0.07465390939148073,0.8116064130436221,1.1794557237212229,0.4196534260888944
1300,0.007446359578369271,0.07956816897571128,0.40470304769835175,0.07270052003642843,0.801926456511271,1.18862127255417,0.4216673686187034
1400,0.007184391177228232,0.07732658647901061,0.4267964406416578,0.07194386047161086,0.7706459441341647,1.2001862663305833,0.46249433007098667
1500,0.0069547993038052095,0.07689225633278478,0.43382683616388257,0.0698808341670784,0.7733755550116544,1.2051752340345732,0.47698693373232753
1600,0.006863611003839592,0.07434002758341117,0.45285793071100333,0.06829300194017819,0.7504171541109471,1.2140753501734545,0.5124181266002089
1700,0.006744139563380473,0.07444076421215118,0.45463221283522276,0.06737594729621565,0.7360696844053441,1.2173738210306102,0.5345232240025084
1800,0.0066018180312905446,0.07273538759363925,0.4704990356149023,0.065213917117689,0.7192724572870624,1.2234759098055978,0.5568513568367495
1900,0.006321203522020542,0.0706158424754574,0.4760331207335709,0.06493492194325962,0.7206387967606301,1.2298024892320778,0.5739560024715871
2000,0.006258943943536972,0.06961584149220415,0.48369239846059153,0.06291212074558748,0.7069936906281992,1.2347955470883987,0.5965777021066577
2100,0.00617494791739014,0.06810953896716837,0.49466565421323916,0.06049853363856182,0.6836263256730173,1.240477715734434,0.6036032715110842
2200,0.005904146937690133,0.0673349227941758,0.5028428582428394,0.05963295520422343,0.6793071332343533,1.2434357975694323,0.646905598840936
2300,0.005876440543678101,0.065962651452702,0.513199774774835,0.05819185085712883,0.6664301453623149,1.2446960588626406,0.6626240645994056
2400,0.00569514950920837,0.06419803250494723,0.5204293861504684,0.05767435575319679,0.6507443890271846,1.2488857841460776,0.6900799967707935
2500,0.005523203596980275,0.06310713253433664,0.5310883956524493,0.054674485069266386,0.6360218807485367,1.2483227192801403,0.7032293498776342
2600,0.005479973837129237,0.0626589534354123,0.5357425305544947,0.054563353176379885,0.628124848926777,1.2480605269382963,0.7037354072154154
2700,0.005278995032267251,0.060870867142354644,0.5358650510374099,0.052417913703652175,0.6097875863624193,1.2542916238306294,0.7306045901043061
2800,0.005231605367971885,0.06077221936060355,0.5469883787700652,0.05174269166085463,0.6077141444451326,1.2546744789864432,0.744764327902984
2900,0.005136816753881575,0.05940359141054827,0.5549613977565885,0.05054342710527805,0.599450251763492,1.2544386991268146,0.7535098317037299
3000,0.0048878688956386545,0.0580873852773537,0.5590122145164416,0.04981560719536858,0.5740182172135246,1.2514540870580273,0.7725559822674657
