miliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime
0,0.010072585003799085,0.10016969950674356,0.10463273661333687,0.0995868450355431,1.005008006324875,1.0019145268108325,0.10965537347681283
100,0.009690698849606437,0.09891379770592029,0.13899176732047464,0.09737329686757966,0.9837941789702738,1.0207936702415183,0.12482189708775315
200,0.009477661061104281,0.09593244227878357,0.17635768561326418,0.09480010219096978,0.9619399124528485,1.0415057339221165,0.13206422755803884
300,0.009343064136175782,0.0941919509585376,0.20887483172956547,0.0940827792930797,0.9424317763026926,1.0597655467719922,0.1732137852674725
400,0.009011667358849817,0.09403183735867629,0.22984521946748718,0.09198546497785264,0.9356466290632467,1.0760580512689595,0.20459068179937218
500,0.008820559872758045,0.09156339656869239,0.25287019864092736,0.0884782777234417,0.9109294656892519,1.0904830322044492,0.21840789141874223
600,0.008651887155257502,0.08991505779936546,0.27727344150231187,0.08642917567350299,0.9058718469207909,1.1104820047269257,0.25060961874482346
700,0.008573378542196633,0.08896925173042043,0.2999186906550317,0.08547613448744142,0.8891499384866228,1.1218430644281159,0.2638221411415003
800,0.008325236112555865,0.08721346659364683,0.33053820432088354,0.08228194967126665,0.8598102949666677,1.136916805342222,0.3053664908260787
900,0.008092085062791568,0.08511018609705494,0.34760994307066784,0.08057472509140352,0.8575980612311,1.1495334664636443,0.3213897560639421
1000,0.007916949045327743,0.0835695908539057,0.3585933265837959,0.07842867372002543,0.8303173473806545,1.1580002096853756,0.36724998895979155
1100,0.0077518464502311785,0.0828550511513733,0.38541099503391385,0.0771289348476395,0.8262898909399633,1.1731565143692357,0.38865959481386336
1200,0.007598854866328009,0.0805121126546298,0.3993099298417077,0.07585648102985837,0.802492398545335,1.178287610381706,0.41660616652063714
1300,0.007327932950511246,0.080067753221037,0.4052195653690938,0.07423370403846646,0.7940827883804485,1.191904639790578,0.4321948148545554
1400,0.0072837779750218636,0.07851191078344193,0.4282870205814025,0.07130075380579612,0.7714254268407704,1.1947652647653255,0.45565660637899297
1500,0.007115219354166785,0.07603669865125125,0.43548111404135326,0.06934678074951223,0.7597241849354746,1.2070035031424282,0.4860236874654356
1600,0.006948680926930585,0.07480258507352551,0.4513159644708609,0.06946278499459603,0.7582190421406952,1.2111915834973537,0.5052010622922074
1700,0.006755941626457239,0.07450329002833389,0.456377362892443,0.06698995453646647,0.7325706354098316,1.2178169915421035,0.5211287125556003
1800,0.006496282061564146,0.0718949841567085,0.4754752263272766,0.06488715380158702,0.7227249001307176,1.225363992515388,0.5466369717209589
1900,0.006462772417027358,0.07113284924706287,0.4825837177867325,0.06490065590679078,0.7201722195361451,1.2275242075275843,0.5710280375121121
2000,0.006155317957963118,0.06981543590331339,0.4911571786920896,0.06212740320456969,0.6919143764940202,1.2347419944450848,0.5936348613814364
2100,0.006145156223119292,0.06815221685614084,0.5008667093480922,0.061720411839421487,0.6908320908619359,1.23770201618615,0.6239004040181308
2200,0.0058849712590705,0.06713273093814028,0.5013170327664676,0.05883710752323706,0.6737255447230958,1.2435820263855215,0.6409496325012229
2300,0.00578521503694588,0.06693540736618911,0.5145080946391112,0.058195250913791643,0.6593204165146642,1.2439215386603681,0.6497494935153382
2400,0.005584816454891665,0.06520998930654862,0.5226477241719006,0.05735998191435246,0.6436835328453462,1.247552970521977,0.6767325967536357
2500,0.00556463973750664,0.06455478479353569,0.5281836788261116,0.05540046891171717,0.6405308417564141,1.2467805000373233,0.7041818031116559
2600,0.005429077489259327,0.06351448599086187,0.5308468446557681,0.05325944718247964,0.6180129216277799,1.2476580377585218,0.7066193884529484
2700,0.005395350544562129,0.062255029122611605,0.5347697522953548,0.053770327348099896,0.6225638558443574,1.2534502461521944,0.7306812988118973
2800,0.005127266929232934,0.06077849232674821,0.5496763360698836,0.05245044406727559,0.595490094579928,1.2562405328678805,0.7505495583773099
2900,0.005103794690304836,0.059407194329177994,0.5521204746115889,0.050741386574189175,0.5886458373339911,1.251696459298618,0.7574319947146462
3000,0.005033481773120915,0.057829341716701524,0.5493010624316466,0.04870144577599252,0.5776895383018636,1.2569639612554036,0.7797310173121279
3100,0.004848426418208182,0.058071545080347266,0.555388720627907,0.0473308082796621,0.5802674534904012,1.2521492616687944,0.8029162334591675
