milliseconds,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime
0,0.010010153336807706,0.10043684917805647,0.10327175809209942,0.09913908091697941,0.9966981093368986,0.9988985772333745,0.10609352361038456
100,0.009701693011146137,0.09872060725416637,0.1370024680085851,0.09835762964144537,0.9818492693658651,1.0178143115204725,0.12725533315250365
200,0.00947107592129819,0.0963451108063876,0.16909820745562706,0.09443200773788875,0.9570681952706348,1.0425512120370546,0.14681178035175088
300,0.009320445734685573,0.09458118674306325,0.19920704309613232,0.09320708518921288,0.9445476192890155,1.0572421779487529,0.16673990113300394
400,0.009121278683652144,0.09393337087625869,0.23737918926911664,0.09037270336923571,0.9300381657776978,1.0755845538934348,0.20701278089899072
500,0.008954300158918002,0.09134957617754476,0.2618768264853647,0.08794366429767271,0.9151812380647226,1.0949538864085653,0.2212910028976861
600,0.008597432257999877,0.08917755780781045,0.28432877252627853,0.08711107211299056,0.9077028997346177,1.1068625522000342,0.26040540695599007
700,0.008412229454212203,0.08858708921572472,0.3070774942696728,0.08575497606421009,0.8820335882390278,1.1225407236165923,0.2739292252392557
800,0.008278361314314635,0.08720003299430736,0.32422763587032144,0.08266404568066664,0.8762366094422538,1.1346699028775937,0.2939463911931752
900,0.008089954258299344,0.08582879403998435,0.3500791346191495,0.08187171574487023,0.8479672566612901,1.1478079578601765,0.32804444118763676
1000,0.00788824637471459,0.08450796076272678,0.36435141614854694,0.07877212336580774,0.8381239217444361,1.1627205773429128,0.3646108430344906
1100,0.007818841354980705,0.08285209215027897,0.3756740311378624,0.077069714906136,0.8172834634785925,1.1678023799108763,0.3788230698004504
1200,0.007612045659036412,0.08065269594716654,0.3917896713913099,0.07508145604635945,0.8046410591656401,1.1826741909877776,0.41787738854543777
1300,0.007442630386915253,0.07917674332323801,0.41550149161724464,0.0738402122984003,0.7998416737575318,1.1874731341397906,0.44508321003391105
1400,0.007266561791161209,0.07826971598633584,0.4275087480897031,0.07255963707575555,0.7743862180658662,1.1964872855371904,0.45347049957824637
1500,0.0070363526551858865,0.07699860202846165,0.43374807061907455,0.07003289745084718,0.7708854180721778,1.2073136254963563,0.4818547369224649
1600,0.00687786926786769,0.07473680149114222,0.45062707495453236,0.06861126598168031,0.7512798538999257,1.2117250967593967,0.5035035613746239
1700,0.006658970596612667,0.07300653734043487,0.45373151500677794,0.06766271236731118,0.736106412669213,1.2207101316363835,0.5230600449044907
1800,0.006612454959836276,0.07280600480574857,0.4698739554407706,0.06631231236583718,0.7278933217661704,1.2234628411436193,0.5577892210736495
1900,0.006407811464338819,0.07107504954927625,0.4742075283710625,0.0646756615389869,0.717886177980483,1.2261420520093544,0.5727923980018526
2000,0.0061536092507709274,0.07067541429523921,0.4833351636815813,0.06276908493798454,0.6973970111024209,1.2327948240673723,0.5848493076932998
2100,0.00600165754956578,0.0686050655478086,0.4973431596332048,0.0601710992171171,0.6818262302898689,1.2360122735836985,0.6222381477767723
2200,0.005879964833216676,0.06667860254200222,0.5120843574583166,0.0603346488562716,0.6829495835036609,1.2420829689796613,0.6242885161525227
2300,0.0058948737645799125,0.06691578721719049,0.5162818893933752,0.05785911244920244,0.6671776751837618,1.2445383639851877,0.665396390563058
2400,0.005747004223908173,0.06566239854934935,0.5173445082039667,0.056459819798406315,0.6487502637325505,1.2471878797037836,0.6691893528292746
2500,0.005498016597792909,0.06379638831586568,0.5297707518994756,0.055390171182031295,0.6396223889106742,1.2472711953326905,0.7073916635524785
2600,0.005394885826226727,0.06193895431650755,0.5286726953897848,0.05393204427897789,0.6339643467140463,1.2476998930315961,0.7248197789385077
2700,0.00529113717050488,0.06220927777974379,0.5351088282371192,0.05273127817496284,0.6134252484527589,1.2543668064353466,0.727173669974068
2800,0.005226112303470181,0.060232257632849374,0.5382244686740305,0.0521892701764174,0.6022980758749596,1.2560515694462304,0.7554091424798297
2900,0.005119745390461766,0.0599222129100664,0.5484274490545588,0.050212725473443034,0.5900235969619347,1.2542204244111053,0.7622435775016867
3000,0.004869040060029615,0.05902344533339289,0.5522973814131641,0.049876672196013425,0.5756264123947341,1.2534224556468534,0.7857092855137905
3100,0.00487301196706265,0.05763318880031623,0.5576898823674125,0.048701155883168104,0.5735622809027746,1.2513826683357796,0.7810578290350598
3200,0.004804799771664204,0.056683262164184095,0.5562082637828067,0.048012143756564415,0.5686027674080432,1.252249816429438,0.8070985819036947
3300,0.004560929683404785,0.055922963915383594,0.5667984974488164,0.046502438721521086,0.54880344026999,1.250064526434722,0.8105577224081734
3400,0.004499671316885854,0.05353924414100648,0.5608744825701687,0.04538948519989513,0.5334345943911012,1.248782716999487,0.8300795368349382
3500,0.004383137605057565,0.05260925403595668,0.5628301688982458,0.04366290005262977,0.5300467162785978,1.2527050177747583,0.8398059690849602
3600,0.004284453146646896,0.05273837707994461,0.5685542516729724,0.04345632958273821,0.5265881328560816,1.24893721384927,0.8480871298960855
3700,0.004121817233894638,0.051460447328422296,0.5745315497722396,0.042107026356308336,0.5205996709450965,1.2460393081228063,0.8634769196613408
3800,0.004052209216516793,0.049529906204138927,0.5695698426834436,0.04111595473101539,0.4974688592594425,1.2482066643001055,0.879191746422975
3900,0.0039124699774283015,0.049717314005599145,0.5751383521041692,0.03968112852361911,0.49402909456000943,1.2466171880967858,0.8958649089646835
4000,0.003854210581186246,0.04770899122519017,0.5640164653567482,0.039178944775351825,0.4927813570223841,1.2439590685160786,0.8944837169528007
4100,0.0038561523318018332,0.04785594886574087,0.566666328338703,0.03743756199232161,0.4791566431345004,1.238403361623259,0.9297666563520938
4200,0.0037707642790417543,0.045962541657305345,0.5620421087262596,0.0365433668152012,0.47512597593962913,1.2374840655979764,0.9150161663064559
4300,0.003674863981846084,0.04516211206461336,0.5637429873209925,0.036607330572937934,0.46626091258408553,1.234986133331511,0.9212560635882913
4400,0.003640325444300758,0.04432146579648358,0.5663844745620658,0.03505716699941628,0.4538170664505627,1.232307823846731,0.9364143509559234
4500,0.0035494502500390845,0.043764174482871766,0.5564943139143315,0.034290704343825466,0.44976080234530047,1.228174808336214,0.9528281700012783
4600,0.0033540206068691696,0.042791562415939156,0.5644575858444741,0.0345694426944435,0.44171584531643,1.223471249940631,0.9718154354470083
4700,0.0032420616730185203,0.042610602921316396,0.5630383970324182,0.03346182042854994,0.4283168755030226,1.2248796844745398,0.9770367930908007
4800,0.0031350824094086524,0.04260743978760293,0.552646876169262,0.03135740054681883,0.4156610421451951,1.2202862455337027,0.9792277424890463
4900,0.0032053115192736577,0.04161297760808254,0.5487965023727654,0.03146816289081442,0.4027827582738622,1.2182134930707609,0.9822534306883806
