milliseconds,P,I,M
0,1.0281816588966366,0.9995785472521684,1.035115465511546
100,1.0296550095672832,0.9570447618228523,1.3508351130395113
200,1.1031687370248557,0.9042919069154464,1.8699047406430744
300,1.239394011292837,0.8664423359424372,2.1707349848891297
400,1.2495414007439831,0.8335821902083589,1.9611629377732047
500,1.3307391813289517,0.8170517672935808,2.599290046396097
600,1.4102500072614321,0.7985248056723578,2.9619069904874866
700,1.5308655335182373,0.7509590641187635,2.824639567909489
800,1.5912095331949028,0.7381040916480546,3.645586554454169
900,1.7462517039315473,0.7222443531057221,4.01884009559202
1000,1.7889944939223539,0.7120745721599774,4.211652830456523
1100,1.8816358802083324,0.6900745519742515,4.888335640537876
1200,1.9774880865702857,0.6827294409834043,4.937650885273476
1300,2.0759553376961573,0.6684147144874952,4.912103433252767
1400,2.1265918822230687,0.6622177987142789,5.983930409669685
1500,2.2546541330016656,0.6668823416191298,6.505970130057336
1600,2.325753666462736,0.6428099238763842,6.382681836315096
1700,2.4903789615989136,0.6415879047997035,7.364626742269922
1800,2.564149003826832,0.6520965703685971,7.443879128120019
1900,2.637657383422983,0.6635357451408905,7.9647194930192216
2000,2.7652328590297053,0.6596169598114008,8.566695416878423
2100,2.7642508119312224,0.6723998637273133,9.333235509987954
2200,2.92180329061564,0.6671865869532118,10.302263530946703
2300,2.9243674565535653,0.6685681633337225,10.26784946660183
2400,3.0934537244510767,0.6773830324628555,10.890443493073466
2500,3.0935749752438912,0.6939021354513747,11.99447854831717
2600,3.197050569856555,0.7003685797490035,12.427164367645064
2700,3.2832197021298897,0.7264437668347387,13.15576336922154
2800,3.374485868292276,0.7387590232747752,13.651503233303941
2900,3.3557603885521337,0.7724005669118816,14.368404935614686
3000,3.453014597414529,0.791228759863707,15.070846099661235
3100,3.504408503176374,0.7959502598299869,15.802916447352889
3200,3.554877173906271,0.826794870471632,16.81452794893662
3300,3.631884874953023,0.8543959476069326,16.778977854859576
3400,3.6877206910368048,0.8808613003589432,17.546486274002156
3500,3.727363151140303,0.9138701064899918,18.73436470618621
3600,3.7534197554347,0.9525803618508901,19.553835274302727
3700,3.7683585715862575,0.9861884441045552,20.079412024152006
3800,3.8336638105864598,1.0047911564231038,20.388245007846486
3900,3.8342840374042857,1.048687256051313,21.21267434201027
4000,3.864328503927681,1.099557053476624,22.551916744029356
4100,3.9492313231797294,1.1406614814336271,22.55137285671126
4200,3.91689029710369,1.1735844904251775,23.979937800786256
4300,3.950004953877159,1.219230719345816,23.857923181434508
4400,3.959840285538507,1.2807087168790374,24.861565305908663
4500,3.9746144937667633,1.3436700275363471,25.89796004358493
4600,4.014285613975455,1.3873922307011313,26.633333750077586
4700,4.0147391433219815,1.455990865299757,27.234993337050092
4800,3.9805043367711668,1.4974086395952053,27.909816586181126
4900,4.069108705171679,1.5650523669815444,28.067360161378176
5000,4.007049458349402,1.6237909033738052,29.436565228779614
