miliseconds,P,I,M
0,1.0015271963137795,0.9948064199774769,1.3786843850165902
100,1.0736307579706605,0.95214240006117,1.4330276697742337
200,1.1139435431856002,0.915208638385667,1.753385161207736
300,1.2041087319348263,0.8767989075927963,2.0758358794962715
400,1.3333578101958947,0.8451442147157108,1.6721631686130523
500,1.3746939410108123,0.8091736914908657,2.1616060463396023
600,1.4621427230746091,0.7792466657156725,2.2999562785536454
700,1.5282440641101722,0.7554879764380098,2.543679757468655
800,1.6168706536307953,0.7462458457070174,3.1584821928613227
900,1.670795853298303,0.7195583397548652,3.5231602703715854
1000,1.8157995108586407,0.6998334268975022,4.32566221873145
1100,1.9205970539703836,0.6838001184862956,4.398747533706426
1200,2.019549429674744,0.6830319009819619,5.286867625035836
1300,2.0209472972200846,0.6651066735528277,5.208949870321621
1400,2.153744278342188,0.6539953867308536,5.790626867200218
1500,2.239098523908041,0.6461506910946526,6.507828517759543
1600,2.3857088326466522,0.6510010523476666,7.043089791435679
1700,2.404590682220268,0.6632576299876868,6.975172845405901
1800,2.5748694078186123,0.639313465599936,8.013205861607403
1900,2.590655325350497,0.6665983476807442,7.986703647216653
2000,2.7088207734968583,0.6703240527695877,9.202341952874239
2100,2.7605610780962757,0.6636527796642288,9.08335230745582
2200,2.886534643370592,0.6662189753542406,10.08050847261764
2300,3.0106466290209837,0.6799125242309466,10.600788646745782
2400,3.0376737393790627,0.6952874766087287,11.483268084976686
2500,3.101895508728094,0.6889319340740728,11.646980173449963
2600,3.221099989582804,0.6989323795636131,12.638048840127054
2700,3.297552601089334,0.7270844483402593,12.787253665434633
2800,3.3082932832853316,0.7498210212304633,13.656771999277305
2900,3.4168578768330393,0.7695290725041133,14.155973483813382
3000,3.4982193645182433,0.7845887977458804,15.544204195619454
3100,3.531304285111284,0.7933361534453277,16.178476878608038
3200,3.5931339250795737,0.8341820986993608,16.147264663679074
3300,3.5732473265576337,0.8443707778374824,17.215240242374012
3400,3.7151894056785637,0.894944960182346,18.043639718415733
3500,3.6934143723500887,0.9104080875615486,18.414454605923027
3600,3.7672085534958266,0.9381570056554305,19.193419203459186
3700,3.7517437020954785,0.9762933831961859,19.756905731348333
3800,3.771626710001983,1.0042258143704819,20.36892092635162
3900,3.878942706679834,1.058974118763018,21.267935105898932
4000,3.9008978518435744,1.0816501971003196,22.077656257060404
4100,3.9310403797877083,1.1398500423379754,23.127801252373324
4200,3.9346881015735087,1.1835660488318667,23.95444058984795
4300,3.9559504166966586,1.218253950491086,24.470847518015653
4400,3.933225249661889,1.2724998380325623,25.05761964929321
4500,4.025952278847428,1.3283712129520493,25.97371674530209
4600,4.012175549631679,1.3997084162864994,26.53531510978818
4700,4.024858539024181,1.4570462358856822,26.777923123549325
4800,4.034346504905109,1.4953489704317489,27.417353520409534
4900,3.9911255464316584,1.5737697163885853,28.139311227271076
5000,4.056197293074022,1.6237871510530093,28.785722454662892
