milliseconds,x1,x2
0,1.2,2.0
100,0.9120725815004112,1.6958852077842412
200,0.702065559409496,1.5171637823807815
300,0.5589374308156687,1.4119271411653642
400,0.470040511564076,1.3496497739361848
500,0.41701838450190726,1.3124456911156714
600,0.3859022795629404,1.289902694743264
700,0.36780644607541735,1.275953362746682
800,0.3573623480943872,1.2670539657638265
900,0.3513916436626765,1.261137056199547
1000,0.3480275841048535,1.256996325017085
1100,0.3461780699101759,1.2539273626530205
1200,0.3452056906213851,1.2515180244985988
1300,0.3447391356334103,1.249526135949213
1400,0.344561857862877,1.2478081203056979
1500,0.34454804669840444,1.246278110692553
1600,0.3446250529141994,1.2448841539403201
1700,0.34475065461587007,1.243593860442378
1800,0.34490071509956616,1.2423866326124087
1900,0.34506135375720687,1.2412487350715888
2000,0.34522459729856514,1.2401705540596957
2100,0.34538620742164405,1.2391452026474057
2200,0.34554405239997116,1.238167483045102
2300,0.3456970411172685,1.2372331785274149
2400,0.3458447019291504,1.2363387761122964
2500,0.34598677696818314,1.2354811723080046
2600,0.3461231276948841,1.2346575816797507
2700,0.346254123401617,1.2338657435045004
2800,0.34638012515551125,1.2331036424324686
2900,0.3465013577756075,1.2323693105866955
3000,0.346618290561746,1.2316611668285777
3100,0.3467310291249821,1.2309774677149736
3200,0.3468399636417782,1.230316899431666
3300,0.34694520931429645,1.2296779888625484
3400,0.34704698943547213,1.2290595543763534
3500,0.3471454826667506,1.228460352022517
3600,0.3472408347950919,1.227879311807312
3700,0.3473332438344792,1.2273154092937855
3800,0.34742285896241776,1.2267677187240178
3900,0.3475098468720299,1.2262353609130439
4000,0.3475943620582874,1.2257175512289347
4100,0.3476765204078836,1.2252134579952365
4200,0.34775646450024145,1.2247224238791612
4300,0.34783432582517393,1.2242438443730284
4400,0.3479101985715693,1.223777003682995
4500,0.3479841787113873,1.2233212926602541
4600,0.34805637344315166,1.2228762614576665
4700,0.3481268706852528,1.222441406079525
4800,0.3481957435120237,1.222016124787226
4900,0.34826306780220356,1.2216000645324998
5000,0.3483289079652325,1.2211928407695198
