milliseconds,U,I,V
0,74.98320803699131,99.83151971841839,9.997956755408339
100,74.7904476563323,100.44380327333964,9.996496173360129
200,74.58044631919022,100.53240351024313,10.001162633450187
300,74.3060485206476,101.03907615703228,10.006423799506088
400,74.20242884030432,101.17447892338396,10.006348710022182
500,73.96842012815361,101.49957359968083,10.00401517514826
600,73.70991000313765,101.77776664817986,10.004251230537106
700,73.51959043183825,102.42214599487815,10.009056609833186
800,73.44570894099134,102.57788050233368,10.005949850543178
900,73.16446952697545,102.97295728084597,10.015151423179285
1000,73.07765421814719,102.98624188074247,10.018767634904178
1100,72.79113698461157,103.48950573331021,10.019812250357447
1200,72.6517970623496,103.67014189292091,10.027235346543916
1300,72.48700424077153,104.01419135273409,10.02584222297068
1400,72.36956810311032,104.3767385142428,10.0349753401852
1500,72.18763729388255,104.54257260411146,10.035172818112004
1600,71.94740471460157,105.0712617634006,10.040870222154108
1700,71.82328941425621,105.52120941939143,10.046709598673784
1800,71.62233859092858,105.48219860454418,10.048027781992342
1900,71.39027484754071,105.84803620045255,10.051730106828078
2000,71.36332309121076,106.12932622267826,10.059904744914471
2100,71.02597168712461,106.7321528230929,10.067078810378721
2200,70.93560455403286,106.95326757676307,10.070206554585821
2300,70.83502681044216,106.96075989290038,10.078733382692729
2400,70.73229799399813,107.43229834231639,10.079405575957495
2500,70.47258519594924,107.87914074386363,10.090292775644533
2600,70.23689575260227,108.14672252299675,10.093768145755503
2700,70.22918252679017,108.39512616434925,10.107496422161638
2800,70.13352556873389,108.46201770432354,10.114562561881648
2900,69.93356529309342,109.03253270236101,10.11582224956592
3000,69.78966589269707,109.11431907754957,10.123904844450848
3100,69.56285036746789,109.39658253453943,10.137925506463404
3200,69.48825265197026,109.56811205674965,10.143743325822172
3300,69.31240313503706,109.97868550256285,10.152237933585033
3400,69.13343453489519,110.13551357685692,10.156004884965892
3500,68.99673114673436,110.45838735160848,10.167430170746172
3600,68.94045824903462,110.94734515391244,10.182815622692399
3700,68.7163118468151,111.01737707229323,10.182490753943942
3800,68.68788012452879,111.37965404257577,10.195453137149336
3900,68.48513620240317,111.87087850882855,10.201623518921586
4000,68.31117945359894,112.05948614978341,10.217388579256653
4100,68.19921862817463,112.12074977922246,10.229051503423019
4200,68.20619379604301,112.5305748697077,10.238866385932004
4300,68.01590514806064,112.80728100850997,10.249429053246372
4400,67.93136105714744,113.10353193727862,10.254810584139173
4500,67.75684715254943,113.25809401598336,10.263408225767927
4600,67.70367178955594,113.51984435022881,10.280683675121631
4700,67.60373878168502,113.89702272160423,10.291897244946325
4800,67.37332715000686,114.10790050464622,10.304447519301776
4900,67.38278680072662,114.44291221868436,10.311333718046054
5000,67.16833558862405,114.67391872530779,10.32226670768117
