milliseconds,species_1,species_2,species_3,species_4,species_5,species_6
0,-0.09991033574524,0.007857652303968747,0.7295598721420162,-0.7112818673187615,100.04849103130684,1.0
100,0.07358041439231976,-0.08910715262851783,31.258468883598525,30.98966423756621,37.08432225861454,1.0
200,0.14038022400576872,-0.0889105429297476,43.679124585890236,43.402277912000635,13.434488157758793,1.0
300,0.1625240405885245,-0.01686785434196436,47.635711497980594,47.83153744340606,5.886828659157816,1.0
400,0.3700984364153579,0.2616183405596098,48.4327965566648,49.48095239535041,1.6973653912694657,1.0
500,0.36556640268747376,0.44304326035935704,49.35518844186168,49.14345011547395,-0.1225870718663784,1.0
600,0.7303614100608657,0.7126890842645728,49.74750912421892,50.15248728017963,1.6018777874605115,1.0
700,0.8097785967935536,0.9070328426464889,49.3391511938685,49.91327847326921,0.8126552220955034,1.0
800,1.095701935358968,1.0249642861330075,49.24372744770487,49.96423787051486,1.2321114272456235,1.0
900,1.366764668982887,1.2714294521365461,50.51447379693807,49.880647214476106,1.5915422536364292,1.0
1000,1.4271200364239558,1.4606170149236422,50.546591824434365,49.240756466237094,-0.5619811467577738,1.0
1100,1.6683016570422735,1.466500358774064,49.605669968357205,49.977962603814994,0.5388168344475847,1.0
1200,1.6696844286159238,1.719672006591686,49.47506632497456,50.30703191830426,-1.1694607673505988,1.0
1300,1.8505594445454203,1.9084667468084653,49.938297966592025,49.46018486042172,1.7364878539717243,1.0
1400,2.0887389292148986,2.082269634899522,50.47456723241527,50.288698887054665,0.5122399060963911,1.0
1500,2.2018860940920515,2.0154883806494484,49.42364028704753,50.438030341085756,-0.7898059129377158,1.0
1600,2.1974500862917767,2.2135290947112183,49.8423335333548,50.34532001141262,0.9381469315361017,1.0
1700,2.3505048883833326,2.3665286981460327,49.863950094641424,49.290035532912256,1.2083776102583876,1.0
1800,2.2530628295449664,2.485693559065498,50.164742807322106,50.35165882768434,0.15049716664244855,1.0
1900,2.5295775947118693,2.3869849337364797,50.50959976502565,50.62780103467473,0.7438036461705624,1.0
2000,2.6658947828605926,2.519905738692294,49.22169377478745,50.208645741130034,-0.09218483122645996,1.0
2100,2.68461751000241,2.621485745034097,50.30424652014465,50.439116955814164,-1.1354755118146427,1.0
2200,2.7262123317503812,2.672777052025878,49.50005869604375,50.24844219387112,-1.0502915045056043,1.0
2300,2.816689163412681,2.8231772536816253,50.33935803184358,49.55567392163387,-0.4664333392832193,1.0
2400,2.9248605287229825,2.96102515173605,49.74083152747112,50.41770813738887,0.24006382611362875,1.0
2500,2.9048218577254223,3.0447483325936906,49.73604981969361,50.50181011658148,-0.14710145932671287,1.0
2600,3.1071017639921186,3.0823690166840705,50.017503032620084,49.217300637630345,-0.823027931186783,1.0
2700,3.066271997007693,3.067552586501309,50.11846136973726,50.1615633594929,0.7243787125312297,1.0
2800,3.184913519115187,3.2774064613315237,50.42784729666231,50.169117495583464,1.2715717747550506,1.0
2900,3.1583961046666786,3.1320551108652808,50.397586999172496,50.61091798772787,1.6263780374300614,1.0
3000,3.3025833422192212,3.33254591088614,50.31098663542074,49.766732395096845,-0.4353055644183773,1.0
3100,3.4107637751430953,3.2688541760516494,49.8882171014837,50.66492967408185,0.9080081064393507,1.0
3200,3.31641735849099,3.4570126144758824,49.7299859821901,49.20888715495146,0.5256755780419107,1.0
3300,3.5780644495486844,3.373288331200021,49.201280057023396,50.18902811610903,-1.1864407583997765,1.0
3400,3.414362466238078,3.5980285760991295,49.55927027284125,49.80482560675909,0.3402930103183438,1.0
3500,3.607033621523502,3.494208882346803,50.52364149848548,50.318348681140805,-0.7615315061623475,1.0
3600,3.6661783638215937,3.6748314811800125,49.193173216910616,50.35950146909206,-0.3103301952903562,1.0
3700,3.5615237687919232,3.7066261150197812,50.58300263548071,49.51701000635248,-1.0491631507373418,1.0
3800,3.7007351478621886,3.639147255751717,49.675945074313006,49.872933911348674,-0.9907192008773635,1.0
3900,3.781989229848263,3.670821967272126,50.47686457538732,49.922860929719214,-1.3126802916183273,1.0
4000,3.74572966884007,3.9111655284528095,49.837509765295366,50.18527776183304,-0.9821902775314332,1.0
4100,3.7849311274063906,3.8947214189911805,50.159913214770334,49.62178296660619,0.12782592650548866,1.0
4200,3.9209847824347244,3.930967882694232,50.40960467789644,50.393118513557006,0.8222201194340586,1.0
4300,3.899532410355837,3.908431742570131,49.87919021971908,49.948763681087556,-0.43921883068256795,1.0
4400,4.020512828518147,4.055978998220361,50.10523427084484,49.541606212853196,0.0811266969725492,1.0
4500,4.139454088829315,4.018524800043976,49.41230556510044,49.69426735369127,-1.1021184258150194,1.0
4600,4.111994401648415,4.223948175609962,49.311046472309634,49.94288827208361,-0.9146213775136721,1.0
4700,4.22325484626919,4.210664105312061,50.29083075648006,49.346576296332096,1.14478044889926,1.0
4800,4.2728048716236895,4.134142994721196,49.22180213583033,49.72328152910586,-0.6161582637236356,1.0
4900,4.221069969671213,4.377693269790863,50.52876563421241,49.24432938694224,-0.1624055041693949,1.0
5000,4.311763976231701,4.363486806801639,49.68929767962436,49.386552528939355,-0.870730626224801,1.0
