milliseconds,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,FITC_Dextran_nine_compartment_model_compartment_4,FITC_Dextran_nine_compartment_model_compartment_5,FITC_Dextran_nine_compartment_model_compartment_6,FITC_Dextran_nine_compartment_model_compartment_7,FITC_Dextran_nine_compartment_model_compartment_8,FITC_Dextran_nine_compartment_model_compartment_9
0,0.20514452902537336,0.045173427497012905,-0.012584795999219198,-0.00017474923601803856,0.0003116014377521849,3.7344741134868623e-06,1.4524607336342433e-07,-4.988855788550852e-08,-5.355026446635887e-10
100,0.641119952988552,0.08244491989603198,0.008964538228675278,-0.0032006021468617848,-0.00029492044638073706,-2.7289108735415626e-06,-1.0316000011549241e-06,-3.475406960987863e-08,3.648193285536725e-09
200,1.5070266556984764,-0.08794761420522196,-0.026484795575339552,-0.0005718138117757357,-0.00022862485055150835,-1.1209590510352876e-05,9.011845544266511e-07,2.2941230715105684e-08,3.0190823005862467e-09
300,2.5123112479924963,-0.12957816893606136,-0.0220866962236727,0.0008034894195447814,7.267342716929924e-05,-1.5644866805155388e-05,5.776957547109436e-07,-8.823822112021495e-08,-1.1017126644978822e-09
400,3.2373755279513308,0.09902494253362454,-0.004664059421999621,0.001340300283104396,0.00019881367555995747,1.242496955889411e-05,2.0939130489013196e-07,-6.38786092986073e-08,-1.1018858976502584e-09
500,3.816954571763009,0.028882353350725934,-0.013423485643376448,-0.002765511587813807,-0.0002149079679341937,1.1379964592325216e-05,-4.535617991505504e-08,-1.269365778350014e-08,-8.070003491070864e-10
600,4.618252677129214,-0.029262718344153976,0.03174125032794336,0.0037274049162368014,0.0002552482368159395,4.684615275738544e-06,4.538264234979454e-07,6.362390687179118e-08,-3.53492422807465e-09
700,4.615718115613364,0.21903463603391504,-0.02471577693522831,0.0033825066356622563,6.760105297908022e-05,-2.0991543705755612e-05,-1.2241095970300744e-06,7.819667087908055e-08,4.415256069217937e-09
800,5.108192886848486,0.22315611900501364,-0.0010850877837266073,0.002437700775725322,0.00021943122547680264,-1.6661016816884408e-05,2.8154914779989933e-07,3.4938809029277497e-08,-4.166165949185337e-09
900,5.822992435038504,0.06543382795548963,-0.010602588297499042,-0.0030196479676420284,-4.2811666719258314e-05,6.905592407647074e-06,-5.399852059724392e-07,-7.397000387029665e-08,1.3023752022174722e-09
1000,6.087605997298345,0.20964262680132828,-0.018487985863645567,-0.002666753844875208,8.219152973417467e-05,-1.2164453050693263e-05,-1.4621993613735256e-07,-5.274327971454788e-09,-1.8474503665023589e-09
1100,6.610828882933875,0.27467308365080423,0.003853979018331826,0.0008930881070614129,0.0002281859667992613,-1.304592355744813e-05,1.22193433913569e-06,6.589049433590043e-08,-1.064970629488024e-09
1200,7.3412768385782385,0.2984763795551935,-0.00314831112057902,0.0026659012238377843,-3.04635521373985e-05,1.8955453949228102e-05,-8.952948750235411e-07,6.151871732266446e-08,1.3340721078827417e-09
1300,8.744868282486557,0.5428747988016699,0.0231535149227069,0.0014923211401939758,0.0001867141819309786,1.3161034682120723e-05,4.018619582155234e-07,2.591048051898088e-08,-2.2937384146747158e-10
1400,8.637349881852693,0.4104211024701526,0.051687454851085814,0.0008271330114694385,0.00019704824512022077,-6.144532455026653e-06,3.9766040088608413e-07,-8.856459832852904e-08,-4.487101094229387e-09
1500,9.681630962109429,0.6105407186038633,0.034661033395564804,0.003516380433548267,-9.890804757123404e-05,-1.1114082837439176e-05,-1.4478440631447713e-06,5.7876023189100634e-08,-5.191597852926211e-09
1600,9.59986056571121,0.620480425397781,0.05318018002212,0.00025476127925757046,-7.283426984162127e-05,-2.0134152985441258e-05,1.5738676698597526e-06,6.788441612858033e-08,1.0231470957657617e-09
1700,11.491965008883719,0.9052718244143427,0.07224251469918705,0.005002701895596328,0.00020858412059295706,-2.0929008005366656e-05,-9.143157019764133e-07,-8.31558081170729e-09,1.953937768792335e-09
1800,11.34652310221642,1.0298376115777255,0.05064202855326746,0.0019952085017996514,0.00025290529210706216,9.085742971792066e-06,-1.476935016237552e-06,-5.236729055152317e-08,4.5863708213311736e-09
1900,11.87982326395347,0.8085425936209933,0.06439493453461269,0.0013577889337482818,0.0003747146077769973,-1.221979062203068e-05,-5.048885300882574e-07,-4.167130013478688e-08,-4.79356280971159e-10
2000,12.870708284971135,1.0039435669239405,0.08231965512258518,0.003327371097238129,0.00023738537329004924,3.11590225336253e-06,-1.4080171214945619e-06,6.883361005302052e-08,-3.876432313563074e-09
2100,12.820943264155897,1.3015846355364111,0.07129291053734986,0.001511450879887119,-0.00011701484204581177,1.6993245912420213e-05,-9.643608029919888e-07,9.53734132194256e-08,-9.728551773668026e-10
2200,14.210235933797724,1.1537404723216846,0.09689155292895267,0.008947355339584155,0.00029869238968307236,2.3343220580922692e-05,2.9476609650886056e-07,-3.860417100006626e-08,4.734720453528977e-09
2300,14.178496711253844,1.501812002533105,0.10446894167992207,0.006902758325846494,0.00010481573329228957,1.8231133050756118e-05,-2.727071834726343e-07,-3.207655803777795e-08,-4.431458060118301e-09
2400,14.070873895028482,1.4825909169844085,0.1468843748118891,0.005543046532245385,0.00011349970402545803,-4.002988071156901e-06,1.926847954083116e-06,4.915152676705131e-08,-4.069644896331399e-09
2500,15.097651652275607,1.5501927707121483,0.17804096682794351,0.006647193026921794,0.00019195005213388258,1.8616742024097968e-06,-2.431311891626878e-07,-1.7473344903899782e-08,-3.3481651576362602e-09
