milliseconds,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,FITC_Dextran_nine_compartment_model_compartment_4,FITC_Dextran_nine_compartment_model_compartment_5,FITC_Dextran_nine_compartment_model_compartment_6,FITC_Dextran_nine_compartment_model_compartment_7,FITC_Dextran_nine_compartment_model_compartment_8,FITC_Dextran_nine_compartment_model_compartment_9
1100,6.81406592815113,0.241290536165655,-0.002866140445248199,0.0015274898171455983,0.00030527438858756265,1.9103633130212527e-05,1.030213296374936e-06,7.680770664947777e-08,2.5992714057591353e-09
1200,7.657778042675024,0.30795824638104136,0.00035707965767305117,-0.0026562111475056972,0.0001975472161139262,7.072432318879804e-06,1.4050549642692656e-06,4.6407288720358944e-08,9.832199097740174e-10
1300,8.079587053917576,0.45801972801894386,-0.001831153462307257,0.002956380455054713,-0.0002256851082334636,9.894732667949446e-06,8.8950930651576e-08,-5.4066407889576345e-08,1.5712322946769987e-11
1400,8.305541482389172,0.38172950212879436,0.011555245138403412,0.002217560829597732,0.00018734923712474978,1.2825962114824611e-05,-1.1837641711885596e-06,3.6439881343686813e-09,4.567355788036503e-09
1500,8.836939138067226,0.7658940030135792,0.048696312691607055,0.003441078443966939,4.1683029572545985e-05,-2.4824871425517315e-06,1.2004968691301387e-06,-2.3081001035173398e-08,4.916950446182362e-09
1600,10.149399038479515,0.8223046029531988,0.05800415253823622,-0.000863076294948543,-9.687674547556412e-05,1.7071568914938207e-05,4.514230606783899e-07,-8.133734505440621e-08,-3.5445844407259735e-09
1700,10.059434760644402,0.6605336401988252,0.06944733476456963,0.0032370045142695258,-0.00013268287434171198,-1.0006593584107506e-05,-4.110915488491677e-07,2.3659040887832976e-08,-5.157129526953124e-09
1800,12.040857659655984,0.8823557152249613,0.0744787523933179,0.0010604043464623029,0.00020695523679967602,7.794331423626896e-07,-1.0439983240486764e-06,-4.4604460007531395e-08,-5.348349130610572e-09
1900,11.762616799068095,1.0203455332525964,0.05057143808654141,0.002489202316255436,0.00027512642885706184,-7.660026249999181e-06,-4.3412841275987823e-07,7.798645241871877e-08,-1.2185368008474249e-09
2000,12.14479946990216,1.115909731475445,0.09999530005803463,0.0024445683543216665,6.128509676526208e-05,1.8773086499659992e-05,1.072567600525531e-06,6.206336726173104e-08,1.1325992995476151e-09
2100,12.697092996106555,1.1813764950700698,0.11353825467803866,0.0017925960077395764,-8.153388006711817e-05,2.846555874686983e-05,-1.0532811300176974e-06,6.133039265774734e-08,4.960898754432204e-09
2200,14.31352909242793,1.2137260917322907,0.12822383337553236,0.010031305453129226,0.00038343343473719196,9.268563650284497e-07,9.308928991993745e-07,-5.247560822880847e-08,2.9265805831100566e-09
2300,14.626148260730407,1.4255618860532544,0.1528285949394844,0.009020830595157145,0.0005182882281034023,1.020900582950296e-07,2.3246523706127028e-07,2.7017832255276484e-08,3.687630141566506e-09
2400,14.360311715777602,1.532380875797806,0.1479302587674008,0.009437288497403624,0.0003383795443801556,1.4430465471543204e-05,1.339440975306764e-06,9.367422043747232e-08,2.986290292163249e-09
2500,14.653935427722189,1.7329969308456334,0.1633160082666092,0.009929128800467323,0.0007589608480005729,1.1783223173231154e-05,1.3739523516801945e-06,1.3085980341008214e-08,-1.1138520424287183e-09
2600,15.740748005647148,1.7393643815747166,0.19038433289422874,0.014357719360292592,0.00025131887846947815,4.629277415194097e-06,2.0412575552284216e-06,-1.2789394378806987e-08,3.5896792007686486e-09
2700,16.759665564485037,1.7230928761736253,0.211821671479417,0.01539964309252228,0.00036122549911108353,6.653574754492472e-06,-4.283863000404855e-07,2.1054657300321804e-08,-2.1388548271960597e-10
2800,17.096513395716713,1.891137022130385,0.2421035890344077,0.015653118838951305,0.0009019993907105233,2.804140542265672e-05,2.101015247838191e-06,3.8322894234864896e-08,5.066974862265036e-09
2900,17.489232719061295,1.9551665064796444,0.24701264253643165,0.020194033903894945,0.0006324760179318757,4.894192617304762e-05,5.226897640648616e-07,8.874117825510435e-08,5.610630346728448e-09
3000,17.130533292552656,2.0989118631711503,0.26928474739708325,0.021041676966230157,0.001412008326192791,4.316185004568346e-05,1.962992903160482e-06,-3.407569343178348e-09,-2.425535579138045e-10
3100,18.68744712841405,2.364826552248269,0.3253403513640967,0.026241115829613658,0.0009996903623996304,5.6546302446960404e-05,1.2418777799051842e-06,1.345197761455995e-07,4.7595521861061984e-09
3200,19.61340205882495,2.5631514845654606,0.32689032032373194,0.022297600170138484,0.0014236926893280023,5.536238871780454e-05,2.184227049726287e-06,7.420117921113411e-08,1.4655717434398966e-09
3300,19.49458395523686,2.6317505179295244,0.3716023088944382,0.03198671824496062,0.0014497118863413389,9.387139532000463e-05,3.916083481011857e-06,1.853073057002418e-07,2.7380953270883254e-09
3400,19.676350791836526,2.7143041972465447,0.40406671476924083,0.03635371755096995,0.0021657390963333942,8.773467758599176e-05,3.531974553498346e-06,1.380354567090134e-07,5.892381244879996e-09
3500,20.470667039591433,2.8919471115092232,0.4454066435872048,0.03279542094400814,0.002409536149292903,0.00010790087256238269,7.101133316358982e-06,2.3789620259635812e-07,1.0559117620198056e-08
3600,20.853169856723934,2.9790170800735285,0.4660160217981211,0.04410468036456471,0.002435689067680823,0.00016545813737680245,7.5816278811890935e-06,2.9033820074281245e-07,1.5651534265217795e-08
3700,20.743244124676146,3.1916435832208903,0.5158211616046183,0.04655233536209342,0.0029131877993388076,0.0001511919016201981,1.0188587995387626e-05,4.4625300108437665e-07,1.4871749818034597e-08
3800,22.23994898344869,3.3844221604254074,0.5147226356721355,0.05236257942812521,0.0034940107566099623,0.0002134839239280157,9.373366016815951e-06,3.9369615969661946e-07,2.390167378657668e-08
3900,22.030869473933606,3.573893633204909,0.5936407334649022,0.052047208567073164,0.004020375109188466,0.00022788945544283346,1.2835466640661553e-05,5.646979566379375e-07,2.3716450684700148e-08
4000,22.934412365954703,3.761875767262214,0.6247084405247407,0.06181735400548218,0.004030994121612278,0.00028070305979096546,1.3502018653403355e-05,7.520260632550969e-07,3.371254984992111e-08
4100,22.85177163598541,3.9080851227352897,0.6751559647533878,0.06273455040305932,0.00473853734056475,0.0002853308991480575,1.7268559957272392e-05,9.315129649749534e-07,4.6869250512574876e-08
4200,23.445873827959822,4.0274808911068565,0.7107158978171235,0.07382779090951745,0.0055219870778491975,0.00035212997752982446,2.081711132074683e-05,1.0166645264828098e-06,5.528870364807569e-08
4300,23.937382530594927,4.164950470478628,0.7156724673423811,0.08041733963222392,0.006103256636704869,0.00039286232098503484,2.4191260726949927e-05,1.3071652683255422e-06,6.389173975024287e-08
4400,25.173471879766762,4.264256045332265,0.7995484503106455,0.08262492520223139,0.006654698192217277,0.00042948057238909005,2.7077630388226206e-05,1.4323769075974649e-06,8.11581022174815e-08
4500,25.216099486025005,4.496142023756802,0.8037252477448666,0.08817523205101332,0.007092909837707315,0.0005168023275086718,3.1351343747703084e-05,1.7198945034735303e-06,9.086644367695184e-08
4600,24.92562233782001,4.611327309050235,0.862170814889239,0.09564652767103622,0.007923904761848647,0.0005777339135452268,3.683603779032094e-05,2.0237270415503206e-06,1.1075155627881687e-07
4700,25.539681660166526,4.828533940102404,0.9230290619592634,0.10419195585023182,0.008894809668058704,0.0006462617394904387,4.22522222368842e-05,2.3453586424050085e-06,1.3996625427443943e-07
4800,26.627519720129936,5.0955546347248575,0.9638159472452849,0.11893485972733876,0.009605203905459226,0.0007131376178338167,4.8499541897515546e-05,2.87094181811387e-06,1.620758990464351e-07
4900,27.650223488195394,5.2198922868847575,1.0098506442367154,0.12208341150118167,0.010733834793324305,0.000833071934051531,5.714256773705935e-05,3.242604669033311e-06,1.9355599145317804e-07
5000,28.042396092901477,5.264643227128149,1.067190969999791,0.13261966898217775,0.011883184151852277,0.0009082645489744144,6.25885826887788e-05,3.775833193372363e-06,2.3395531993429709e-07
