milliseconds,FITC_Dextran_three_compartment_model_compartment_1,FITC_Dextran_three_compartment_model_compartment_2,FITC_Dextran_three_compartment_model_compartment_3,FITC_Dextran_nine_compartment_model_compartment_4,FITC_Dextran_nine_compartment_model_compartment_5,FITC_Dextran_nine_compartment_model_compartment_6,FITC_Dextran_nine_compartment_model_compartment_7,FITC_Dextran_nine_compartment_model_compartment_8,FITC_Dextran_nine_compartment_model_compartment_9
0,-0.17985004916622574,0.03401098125108594,-0.003444287614224561,-0.00017226152794846437,0.00023078172859807377,-2.1143335845704654e-05,-2.9570534025540646e-07,-7.776482923981505e-08,3.6520150743248623e-09
100,0.08094102699079764,0.0730938618342874,-0.030205339546569124,0.00298187768324812,0.0002448178706907798,-1.1037427787837554e-05,-7.428631479699302e-07,-2.6908225279324368e-08,4.830242688863352e-09
200,1.488506676214408,0.15959716302934993,-0.02145206490846613,0.003015884928431643,-7.850987758969855e-05,-1.1970015752090435e-05,-1.2229517234764525e-06,-2.9748057602678634e-08,-2.1032702449161744e-09
300,2.069075852943567,0.11745443638411751,-0.031147678080946054,0.0008901723447054896,0.00023766060704218027,4.37482900513255e-06,-7.552290266363953e-07,-5.975984678188699e-08,-5.1824733072030995e-09
400,2.4625543839586816,0.14147760005473,0.023535510849677598,-0.00031241687701122735,0.00016688890054538828,-1.5545072040045666e-05,-1.3405828669731178e-06,-2.340873551205144e-08,-3.4113505410680227e-09
500,2.8403193234597346,0.11413548667761514,-0.030009394982383468,0.0022216958300427503,-0.0001588973216445016,9.000198573388327e-06,8.452394140143134e-07,4.63131368665645e-08,-1.4655572090617497e-09
600,4.513845736289953,-0.04749593825609666,-0.018176089601703534,0.0020651411051951945,-0.00017175820882637255,-1.9487617562555773e-05,5.248213044598633e-07,2.0226260901846423e-08,2.9094740962822975e-09
700,4.338890761245218,-0.0034017246128200396,0.007558286574792563,0.003861509529571043,-3.73090540624513e-05,2.5978444575551396e-06,-8.249381815965916e-07,-7.799352459176394e-08,-4.269337114046503e-09
800,4.59716225332207,0.07385602150400417,0.016022072980319255,0.002057455260858768,0.00013566650881621824,1.3579871676176276e-05,-2.9211816880782053e-07,-4.892690903746895e-08,4.053156234247095e-09
900,5.93258260710345,0.12282378555190522,0.024816972990852424,0.0032120337415099502,0.00017608037171526326,1.9248404912371908e-05,-6.521481320164096e-07,9.227473168771431e-09,3.5874943852041697e-09
1000,6.500502292812064,0.2891444311495334,-0.011738588512783955,-0.0009519571296215093,0.0002495467746873479,-2.2858944105104744e-06,-3.6015434667119875e-08,-8.003477106880783e-08,-2.0445597657118151e-10
1100,6.74756264379377,0.2033205768359511,0.03581813165256816,-0.0008350113079817253,-0.00022139947108120695,1.7697544761222023e-05,-1.201368880848398e-06,8.844979496195591e-08,-2.068113484891759e-09
1200,7.113543778048755,0.5007681550737408,0.02523675305355597,0.0007166284230520547,-0.00019079367435574684,2.36821656102609e-05,1.3498075624785726e-06,1.2125001475642836e-08,1.7952308657392023e-09
1300,8.97550198726057,0.5310276047971926,0.022365651463685864,-0.0025389162154001027,-0.00022569233368005458,1.6346881028245444e-05,2.5470370426493985e-07,4.0152104285974954e-08,-5.290101297189393e-09
1400,9.443108415133663,0.5595113757855489,0.04141763908425269,0.0027951021617084815,-0.00010710425010542236,1.6979557058830553e-05,1.1128334297718984e-06,8.805027984390511e-08,4.593592120166167e-09
