milliseconds,IPTG,C1,C2,A1,A2
0,5.0,19.876004895509634,20.229312680406974,0.16467386887028046,0.09261438235432554
100,5.0,18.399834130188587,20.31804852049531,0.2673727935859099,0.17812863088794628
200,5.0,17.461776073659156,20.509788137142696,0.4800884901426394,0.29250351014307846
300,5.0,17.03957074745019,20.708911483238985,0.6290039725554588,0.24949307541179933
400,5.0,15.483333208973573,21.260344217138492,0.7865484083722608,0.3367869498655699
500,5.0,15.051784412828207,21.11145030476257,0.9763541746243943,0.4008112530305435
600,5.0,14.363466757775111,21.439550886100225,1.0106888493184352,0.5438842569207601
700,5.0,13.197130580840927,21.80699497047966,1.165515750050831,0.6237709313307775
800,5.0,12.29509602735972,22.174036295012574,1.259668428045467,0.683631516864253
900,5.0,11.819004075978835,22.130753795430373,1.4273983186139827,0.6574069518373199
1000,5.0,10.757199343175213,22.46692846829643,1.465085623434317,0.7271943817265889
1100,5.0,10.182544751104157,22.54834990935627,1.518545819950995,0.8752417989202628
1200,5.0,9.863522186523658,22.73255227841744,1.6830751117663858,0.813050459750307
1300,5.0,9.579578074372206,22.958247486798292,1.6997509709222258,0.9729766490643568
1400,5.0,9.54462328098414,23.56894284886206,1.8388605616938027,1.0473422404231318
1500,5.0,8.58190922269627,23.742503654409184,1.8114271289377513,1.0561377177593037
1600,5.0,8.162064728681704,23.56323738635705,1.9388913275908002,1.1051986772660511
1700,5.0,7.841025450861041,24.126062868721693,1.9933310180654742,1.2377541700561534
1800,5.0,7.432003749896984,24.217396232410053,2.0255359797842023,1.17065189885494
1900,5.0,7.159733110977235,24.222254483509275,2.062080444658239,1.290841823143826
2000,5.0,6.546435500572421,24.576936776099988,2.1939271195216383,1.3272552788119691
2100,5.0,7.011348417908733,24.534443749907876,2.191517528046829,1.369971724765121
2200,5.0,6.09253795042423,24.580809518876556,2.2559440201247902,1.5027659603219565
2300,5.0,5.8500941612972515,25.06171485988953,2.2939959475844134,1.4465200295278753
2400,5.0,6.03768946059841,25.258502778904337,2.260463553923639,1.572797395297052
2500,5.0,6.0581446663159255,25.29466809895554,2.3208041959239467,1.6860730653200018
2600,5.0,5.72157093146459,25.56094809796721,2.3288724113692196,1.7322497807266357
2700,5.0,5.5181260891958805,25.71095374539499,2.298649375155225,1.7612888405346379
2800,5.0,4.760934732752538,25.876193783555195,2.4409146776360937,1.780465452690464
2900,5.0,5.079734922058788,25.736475643576775,2.458477585826833,1.7685465643824103
3000,5.0,4.853786510939738,25.714629622696826,2.3793516488641617,1.8576127131710911
3100,5.0,4.5787772483357205,26.23685080659111,2.4902674659716006,1.8805344406114721
3200,5.0,4.4100204185312,26.21314816820183,2.4037817236567656,1.8833854698530326
3300,5.0,4.742550012058469,26.551788964273097,2.4225426916468655,1.9446998757890337
3400,5.0,4.719827960439571,26.32742074268006,2.5408409313618665,1.9890582860602244
3500,5.0,4.368373687127946,26.368148594608968,2.5094619223219885,2.044891955073841
3600,5.0,4.179548985627855,26.511549396944844,2.5094541557958903,2.0855289493946305
3700,5.0,4.127957859513503,26.9679003462169,2.460853988049772,2.254296513255623
3800,5.0,3.8447620897237864,26.897732482710737,2.5201112865981368,2.312276142447521
3900,5.0,3.426609553907694,27.05596348261855,2.4821376665548405,2.262004067565354
4000,5.0,4.052530950535184,27.099810475201597,2.5063359569917183,2.265400694220283
4100,5.0,3.7623632258531567,27.273797332520893,2.4789936594220876,2.424984525290216
4200,5.0,3.633103267541393,27.725467404092957,2.5958117251878785,2.4139191487815905
4300,5.0,3.6844153004546105,27.71570638900837,2.5802141086627537,2.400437768885067
4400,5.0,3.409530296916728,27.900485619649746,2.599169843499382,2.573754439965424
4500,5.0,3.050947534961373,27.818555886259837,2.572877701948591,2.6028191593262133
4600,5.0,3.4275463083366255,27.86026462506983,2.55568920250819,2.6326360882229265
4700,5.0,3.2714397343972292,28.33809752550128,2.554710776159732,2.567305769640461
4800,5.0,3.062396816972065,28.237930612714326,2.5285130458982468,2.607024201151122
4900,5.0,3.546308316397093,28.29498616292683,2.532087659845854,2.670763713920251
5000,5.0,3.058129144135025,28.467512419531186,2.4924676515175954,2.6878940190120457
