milliseconds,IPTG,C1,C2,A1,A2
0,5.0,20.251463990488627,19.89575311009715,0.09921644617474304,0.08956204005888732
100,5.0,19.137060725710505,20.131268506533022,0.2465491201018224,0.135435853470417
200,5.0,18.114261676026693,20.539347282998207,0.42142896038183936,0.20616607714484703
300,5.0,16.743614930546062,20.589322434930025,0.6470180177287627,0.3177482030531782
400,5.0,15.79295086455796,20.87625665656906,0.7222842357108685,0.3986661340977218
500,5.0,14.90940585586449,21.06228466733698,0.9231760225428668,0.4106826751194684
600,5.0,14.044078066571387,21.49817120445796,1.0750367603939586,0.4682619990362992
700,5.0,12.973820130524041,21.5568038509359,1.2172588612839639,0.5490526470248813
800,5.0,12.391567876449765,21.974578639714363,1.2903997393946642,0.6935085238188645
900,5.0,11.955802155784166,22.432246245191802,1.4555529959730908,0.6315479784045163
1000,5.0,11.606419943224909,22.551789829495828,1.4921270158139264,0.6907823476020114
1100,5.0,10.823860142411085,22.47790105716344,1.583790015257961,0.8760732975779837
1200,5.0,10.00773079258302,22.721903902028174,1.6350584079090549,0.8099398481162325
1300,5.0,9.698934494056397,23.257993007734598,1.722409367190607,0.9482014771585183
1400,5.0,8.95106798332678,23.260462109765204,1.7819669828069997,1.0669493321830636
1500,5.0,8.626690042922254,23.639910845077562,1.9356935135481415,1.0462019985238065
1600,5.0,8.657147449607233,23.84906078014175,1.9558569633921292,1.0405045648612352
1700,5.0,7.970355252004906,24.080047708521118,1.9741806179707027,1.225879051915734
1800,5.0,7.599314369274263,24.070111832359874,2.0478803731612065,1.227906066308413
1900,5.0,7.086183660974606,24.31531654116544,2.14460412539488,1.2053932520498811
2000,5.0,6.841056555895838,24.493505970539612,2.113064881125598,1.3464714236671396
2100,5.0,6.2592357902227285,24.485257603673624,2.1335226800395213,1.4135828353595659
2200,5.0,6.48272339800386,24.807315425452057,2.240772508950084,1.3981939280862277
2300,5.0,6.322669997329579,24.86762762365814,2.2475614712572676,1.4926345554763052
2400,5.0,5.530649296293746,24.873270071230966,2.217382304774763,1.565197517539282
2500,5.0,5.583941918174878,25.129163543216965,2.3626282811610304,1.637649455652549
2600,5.0,5.2847988939742,25.32667144750155,2.3724069946782786,1.7343855370687367
2700,5.0,5.633009020739502,25.68121906790878,2.327454023206232,1.7408642611527219
2800,5.0,5.117255308811026,25.80492664500599,2.3958834443034482,1.694799634126886
2900,5.0,4.808211584597254,25.901964212755964,2.440904808269583,1.8639585980788467
3000,5.0,4.4629298339013905,26.043715146573327,2.433980768728574,1.8689488948551494
3100,5.0,4.92247023223829,26.23623812530018,2.498693792058282,1.8431852471431596
3200,5.0,4.51845717513687,26.03491750092113,2.512509730627752,2.032340792214398
3300,5.0,4.5525816118322595,26.09916949325937,2.5279930693778803,1.9844405340153237
3400,5.0,4.231598755684947,26.61429860758622,2.4180241941049716,2.0530162835207535
3500,5.0,4.114345953168624,26.68434297411258,2.4305712093332916,2.1114953195508495
3600,5.0,4.483113249866495,26.483564919123705,2.462331294125973,2.097432336082141
3700,5.0,4.013086661900625,27.064226757325674,2.4665187790286645,2.115503263866212
3800,5.0,4.346450873144602,26.736894238043003,2.5216877702693856,2.200115966891039
3900,5.0,4.231241332541724,27.333247682302193,2.548177426617786,2.2678760679407306
4000,5.0,3.856315076442609,27.43104332589184,2.577053640533372,2.308090610982988
4100,5.0,3.5573643310998397,27.359467246504646,2.568509333228975,2.2996755923717394
4200,5.0,3.237715586414686,27.35377695303272,2.55935612155973,2.4643924307033003
4300,5.0,3.849807097211339,27.55669808710287,2.538891815523319,2.38427053448767
4400,5.0,3.774813995511547,27.71872424951982,2.547999320232287,2.5257911509278372
4500,5.0,3.366338504135076,27.96750174379873,2.497621670653135,2.4641922807828176
4600,5.0,3.346055161447596,27.7863518062202,2.51204464346742,2.6038410064411295
4700,5.0,3.3665710893290433,28.332151005149314,2.481499577701017,2.5519376502936852
4800,5.0,3.616109981630295,28.423991162920238,2.559723449516108,2.6643569774177016
4900,5.0,2.8310316407839653,28.386325921093125,2.4977762321236177,2.694613035349435
5000,5.0,2.843028665438141,28.63466402925111,2.478953322308662,2.769594245263516
