milliseconds,IPTG,C1,C2,A1,A2
0,5.0,19.87694850039638,19.925906784194407,0.05785555289550598,0.16273471541258183
100,5.0,18.520423364560003,20.465086594840354,0.3059769631293083,0.24166852746364623
200,5.0,17.55455492047006,20.41611112853481,0.5089291082577714,0.30283650577138715
300,5.0,16.229641828142377,20.79303794813103,0.5981846451050835,0.33614022536095317
400,5.0,16.05497729864432,21.233929277541435,0.7226589882148536,0.30588230607312655
500,5.0,14.35713433416624,21.171865317672367,0.9905155445930827,0.3961015080432979
600,5.0,14.25959385016833,21.415208032082163,0.9943683381458058,0.47037838461742854
700,5.0,13.201221029280921,21.642610600523504,1.2224657897771847,0.6105097799224053
800,5.0,12.327884559650553,21.80474502062213,1.2783532325831142,0.6805411994689747
900,5.0,11.369845855082751,22.24116468851563,1.4092982030116117,0.6435059337368844
1000,5.0,11.135095837849434,22.645468628958973,1.4983748221774973,0.7879785169292796
1100,5.0,10.363664181604811,22.687151593685343,1.6440319766095983,0.8296461599346375
1200,5.0,10.097616771563201,22.68972949512393,1.6590731016131677,0.810321004221186
1300,5.0,9.819763007248206,23.281748919111664,1.68352447687735,0.9836818656213187
1400,5.0,9.157781251659568,23.551855461750204,1.8387662919906131,0.9787564387566541
1500,5.0,8.975860323845923,23.726450904257494,1.8761027277978866,1.0711997266184687
1600,5.0,8.749744431305345,23.77641018933621,1.914175187940139,1.0441051224239888
1700,5.0,8.009454099123335,24.107205659359977,1.962514745261376,1.1664320100526757
1800,5.0,8.008100897576957,24.156410984693228,2.0645599081701964,1.1548553006609414
1900,5.0,6.879859686750591,24.12618627413327,2.027291611136914,1.2407851776716412
2000,5.0,6.982164130629209,24.2287679216997,2.1217825004913577,1.372253467537186
2100,5.0,7.139487780971438,24.704053785457162,2.1974660709513003,1.4451454204705005
2200,5.0,6.26663612222129,24.675503587146547,2.183102299490699,1.514646980529272
2300,5.0,6.173481557617504,24.971746828500955,2.2903327656198313,1.5547502419472141
2400,5.0,5.7528601690553405,25.24122504834495,2.3011535761330424,1.6311946398323318
2500,5.0,5.533472192262375,25.255937240457246,2.255505512898253,1.6667515878932264
2600,5.0,5.641371367175644,25.150635786361278,2.2797875637446805,1.5906408198367394
2700,5.0,5.2858315769748785,25.29911464346951,2.423121612724361,1.7719879653152566
2800,5.0,4.758867978846703,25.515593270106407,2.4051416009726574,1.7297356474969874
2900,5.0,5.2265237023700495,25.921068687998932,2.453264990689557,1.8473843821340072
3000,5.0,4.5667718078928905,26.00489062626807,2.3935234443068456,1.8615061290828032
3100,5.0,4.867281832501184,25.83085278388609,2.421761567125988,1.8467900142025424
3200,5.0,4.464128415023254,26.24110680935558,2.428852918940416,1.9324512940802534
3300,5.0,4.507480237986282,26.439065389126508,2.474591035848454,1.9502696158452462
3400,5.0,4.577235517716905,26.21951466693272,2.4256390188996915,1.9936504495709213
3500,5.0,4.071367476833403,26.461193528646465,2.4417812585885135,2.0564302072674647
3600,5.0,4.159765834743284,26.714365043014986,2.538781074115235,2.1032991207628973
3700,5.0,3.8233890866893625,26.92030004927375,2.5313389656060226,2.206403335031058
3800,5.0,3.9707347026109505,27.2059284236276,2.45640871801342,2.161395952518045
3900,5.0,3.809557231472711,27.29572564496465,2.534267466696036,2.2318784267313676
4000,5.0,3.7195710698283277,27.326615733979477,2.467435370992064,2.3306950960266652
4100,5.0,3.7925924741758643,27.258197759003906,2.502455269950752,2.3355172899250323
4200,5.0,3.972799116286763,27.362731362133204,2.592693976125382,2.483759670736605
4300,5.0,3.8414501880415983,27.403575352317272,2.518102974861292,2.412199334611322
4400,5.0,3.2820938420195387,27.536272554425018,2.569429579265334,2.4658584305903584
4500,5.0,3.306952885730905,27.895630728533543,2.528977466126816,2.5667851910584165
4600,5.0,3.0515780574100053,28.137194076754987,2.594633793402502,2.6401772338735596
4700,5.0,3.296077279817856,28.20022964700619,2.5088859658059968,2.6386018455245623
4800,5.0,3.491885491506714,27.991019524380135,2.4794403888587806,2.7119564603197186
4900,5.0,3.127548543229894,28.290439795135352,2.4927616911716886,2.7628856243313185
5000,5.0,2.8742304950165165,28.271623668043127,2.5733225602446894,2.781703395490414
