miliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,0.00033997123854158525,-0.0014599037181607774,-0.006633602752210531,0.0001780762161086774,-0.0012121451874448474,-2.649613627807003e-06,-2.1359548639467455e-05,-0.0003867972933789766,0.01369360970961063,0.000123194111022885,0.0021719000167461397,5.733076283388341e-08,-0.00015458153545788378,0.002756018818267566,0.012299398342450946,-0.0004199182092925414,0.001204051256806217,2.728722614605208e-06,-0.0010601086969455604,-0.0016949673934737353,-0.028566346461585918,0.0004663740098617522,0.0004830347927343709,-9.478880121179808e-06,0.0012428194649420222,-0.0043176337571457874,0.06514503832374961,-0.0015627007571318873,-0.0005968696748903769,1.918212464628854e-06,-0.0001613522860936875,-0.009870070435192712,-0.03644128658388729,0.1526708634399787,-0.5843610423070532,0.0003149056295288347,-0.004789669239012799,-0.013444520890670414,-0.3528450916026816,-0.8275728635034042,-1.0180438996657506,0.007716634946283632,69.99999999999805,0.4600000000070399,16.000000000000405
100,0.14981238804654706,0.2768269011299998,0.6471416002487442,0.02661382457429135,0.08317655295199859,0.00026374878846696415,0.02634087869359942,0.1251400740817882,1.4313547176526087,0.029497966692910063,0.0859394313390161,0.00027398083170178167,0.026367226311894407,0.12703917739489784,1.4517236113884755,0.0319706045353555,0.09610774368799731,0.0003075771582827226,0.02656089331116734,0.11858020780543634,1.4588071685111408,0.03456583781122459,0.10640796430262085,0.0003350469204510896,0.021850753731240968,0.1014789697238279,1.0548870683317717,0.0702029965197998,0.23016681801823635,0.0006957044263537852,0.07196850844021871,0.31561695890028396,3.7477785601423474,6.068613407736451,19.4857764814028,0.061229002978579423,0.02513751467602355,0.1223145364371048,2.2765118270274067,4.1871312118601605,15.713309968128389,0.05882426120144768,70.00000000113931,0.46000000125254764,16.000000001118973
200,0.15554468074035294,0.2995452609860523,0.7185678445999061,0.03225812562410612,0.09888093100587951,0.0003122424564027543,0.029620860387515293,0.14190381960763376,1.5806279291159064,0.03556622296788892,0.10747156487973544,0.0003324806274417451,0.03462148590415633,0.16362023161494565,1.8572356653350468,0.040598977726988464,0.12347012608328947,0.00037846500991511054,0.04492398556549044,0.20283274806371215,2.33919159890225,0.0430518279828526,0.12885489696115718,0.00042338058006637173,0.03779681879053752,0.17809817515690893,2.002001700611049,0.09307576653494518,0.28827829205990085,0.0009039897567925203,0.11752827470591545,0.5552771554889628,6.095541363484198,8.695042956037549,26.374891057075537,0.08380571428846924,0.10297710755774253,0.4299845054464933,6.532771117781783,12.480425041657009,39.780407563414144,0.11361797234362118,70.00000000123929,0.46000000128024066,16.000000001184166
300,0.15818895771433034,0.3106250417544145,0.7693541686304162,0.037217595639257625,0.1146717000115125,0.00036381636657977824,0.0314581655996029,0.14971527062233866,1.690547375962854,0.04009930118907916,0.12032916785272954,0.00038376512442065097,0.03998017962899913,0.1857765288898649,2.133949571142101,0.045322781486657734,0.1384418535155995,0.0004398531336254838,0.056256070358308916,0.26083777295644356,2.9525497115610926,0.0487605552220791,0.15249412810461954,0.0004786529160563902,0.05000953349573424,0.2468168976236877,2.6613809089967106,0.10791618409289516,0.33920836661004616,0.0010690698708318482,0.1502498621127094,0.7059671390470635,8.101089395180797,10.192835098492507,31.50842761944085,0.10015733198733182,0.1601920377334706,0.7467038337277889,9.91660463477698,18.093975385073506,56.77743727653609,0.1912008379679174,70.0000000012992,0.4600000012988168,16.000000001208
400,0.16181337340331922,0.3231698409848943,0.788308614649646,0.039850079501880215,0.12590820078858486,0.00039149366421604705,0.03317661854655171,0.15887262895416945,1.7630412657818508,0.04562377821979213,0.13304406532141372,0.00041986085565361923,0.042560930808851184,0.20792800758233004,2.2981415138604997,0.051400612868892345,0.15866406283459378,0.0004945374607382377,0.066962889666689,0.3102955172406042,3.5427190448040657,0.05624765809048588,0.1666995733594723,0.0005311803140353592,0.060887431404003135,0.30401865495728425,3.230799326677301,0.12068266496638543,0.3690743784156863,0.0011579932720245654,0.17783429909273316,0.8582216309677185,9.13794962698858,10.951302080612066,34.74689103585102,0.10812784145971327,0.21527390698832852,0.9752727482026565,12.906518919210475,25.33564996074146,76.93867778155888,0.24252641625098012,70.00000000133367,0.4600000013219215,16.00000000123199
500,0.16410662341767873,0.3316344710000694,0.8187968199109643,0.042631339161144775,0.13346258049620016,0.0004188769678159938,0.03466842171267534,0.1637640830841152,1.8227555075162207,0.04835652032955674,0.14292988785932037,0.0004510044571478075,0.04641355825730496,0.2161333089357695,2.4051568868768265,0.05431066255305787,0.16811173729410148,0.000531619545435896,0.07501160471720945,0.3531917695219951,3.911868004580115,0.05969292604521703,0.1825517684051496,0.0005869045132452928,0.07388667959311974,0.33906582865171414,3.7638602289529866,0.13006528971926684,0.3987413559459164,0.001294883521104854,0.19669111299121175,0.9423128280069847,10.77938067484783,11.895354511103044,37.63023838814864,0.11684916177782373,0.2579460369352377,1.204928613077092,15.258966570004311,28.461058247929504,89.74302323824156,0.27965697661287336,70.00000000138033,0.4600000013230289,16.000000001249784
600,0.16422955968950942,0.34233033489391823,0.8380090301214655,0.0461164495657434,0.14351192315085556,0.0004490165582927897,0.03579008505364839,0.16919225097626472,1.8815062063611896,0.05088138418011337,0.15064118503915516,0.00047251230664715956,0.04827068335521938,0.22780528203691816,2.4985602672514426,0.05958693134248781,0.181725766074689,0.0005745418944329256,0.08279357746019407,0.3906572644082543,4.2769147821713105,0.06383745008108628,0.19814713321250257,0.0006193907718535922,0.0821024815058725,0.3939326256171318,4.1417214611853685,0.13829996536473216,0.43916565017237935,0.0013722761635511765,0.22075473279770103,1.05528404317223,11.77100107242269,12.842609228663953,39.976588539663034,0.12698105416000244,0.3001159962996727,1.4169496083169462,17.048796033672886,33.65352698335888,105.86454609612126,0.3206506933574914,70.00000000140548,0.46000000133597235,16.00000000127187
700,0.16757794667969486,0.3509095268580667,0.8653184843727517,0.04774992788892739,0.14909992831936367,0.00047697996737079023,0.037086083841628266,0.17682516044576418,1.9018098584555998,0.05307993801686025,0.15473291924508248,0.00049620618818762,0.04997822575931119,0.234790554468669,2.5877048314580713,0.06167483157476823,0.19080456636449636,0.0006037084597516592,0.0885537173207752,0.4176101200926371,4.614518758935216,0.06751887422104479,0.20905585857556458,0.0006492171939052979,0.0892597196905486,0.42653689975689496,4.564516432005624,0.14775448337888705,0.4545843404787946,0.001423582608629975,0.24570173326791628,1.1585394794501567,12.70857889571038,13.478865015205999,41.278444103888965,0.13090100990907916,0.3500916895745331,1.5988535027873783,18.830235166716903,36.10524196531165,117.53858313211781,0.36904049328512545,70.0000000014053,0.46000000132665053,16.00000000127892
800,0.16930701804026577,0.3577403708912978,0.8742918341880791,0.04968404009149424,0.15465037929150613,0.0004976120912331834,0.03793818032374654,0.1796114082519158,1.9570370247833826,0.0553950441491138,0.16336862838753952,0.0005152974211630571,0.05191618120212026,0.24589064659576598,2.6901120897567865,0.06543949036098455,0.1965117899417181,0.0006256701643708244,0.09331042582573042,0.4342758266135296,4.842278134023587,0.07032430748946299,0.213390679195614,0.000690290969103044,0.09499012311670507,0.4470434251575729,4.87324554924979,0.15513256098036046,0.4844873711183041,0.0015088233728764767,0.2645141115945349,1.224064696429326,13.634057387002722,14.004796115105874,44.33975287746469,0.13645273959754,0.38405821038040877,1.779398157829442,20.180235900584435,40.02912394829376,125.70317981446651,0.40511380041824674,70.00000000142097,0.4600000013446063,16.000000001288647
900,0.1693058391819452,0.3625740949883666,0.8945569219176577,0.051445670217984296,0.1610781087647042,0.0005064757808877185,0.0383859944887203,0.18329939332698517,1.9771642177953146,0.0585946378741728,0.16654395641760023,0.0005381001869119702,0.0525664764273708,0.2507844889062146,2.7405035798661537,0.06723843222410433,0.2055821301237864,0.0006481039548618257,0.09668503474151276,0.47134355000953404,5.003169580577814,0.0733859531951432,0.22688866879207292,0.0007062285128208274,0.10011907343260572,0.49161594060451164,5.233119362271346,0.15928001069545694,0.5015089284393031,0.0015870995844758237,0.2756285883504675,1.322617511306892,14.136934299755636,14.43666514305351,45.392144005289275,0.14234983398108556,0.40152701280608066,1.9477117226571459,21.44636541960036,43.11245676406158,133.11404060338293,0.4333833540064287,70.00000000143176,0.4600000013304959,16.000000001290037
1000,0.16979137046262396,0.3706946155749105,0.9143312171418269,0.053377534314015075,0.16463047680993065,0.0005195439295129632,0.039038906474230944,0.18562792334758083,2.0055893691512003,0.05971192955131101,0.17142069706214336,0.0005493237917740686,0.05448869917597034,0.2585145639938307,2.755308101683559,0.06906629939004709,0.21165867045530093,0.0006718715546037451,0.10036918217590211,0.47983650351216406,5.231600165555708,0.07675174424956047,0.23002900884963365,0.0007317330463132634,0.10523958965763362,0.5081556827414496,5.4120150463357355,0.1668427640907207,0.511526261746948,0.001609481662587221,0.29255369911285756,1.3887016773224183,15.270720346384053,15.086686657573821,47.0476868776043,0.1490624902969207,0.44767823110356386,2.0812709472923006,23.394416959717063,45.625087485071134,141.13936024229002,0.4500942503354883,70.00000000145857,0.4600000013385109,16.000000001295742
1100,0.17165400768871464,0.3735150796179278,0.9200000079896015,0.05508103591287426,0.17084558990711654,0.0005467956018329577,0.039323120404996977,0.1903431619857098,2.0179305956888665,0.061078949159101475,0.17903668830251182,0.0005578892344305765,0.05476418577365191,0.26234721496157665,2.824852392619227,0.07035541530062904,0.21500608072963065,0.0006791900635394419,0.10385040039409983,0.5078955896742794,5.311369905436398,0.07884362829784643,0.24035567840049762,0.0007616567261146102,0.11053282716212472,0.5387220324337266,5.713787952559881,0.17094331398239723,0.5297868891706952,0.0016795820049969956,0.30614062614479237,1.4493692926758828,16.03363689868172,15.566353563247594,48.855393502558904,0.15344577129845524,0.4575673565227376,2.179351646437887,24.605486059131024,49.0474510028297,152.199445423225,0.4711720213159464,70.0000000014695,0.4600000013395,16.000000001301157
1200,0.1731661090080334,0.3790673617738146,0.9272515737150575,0.05568007828210854,0.1728408759602831,0.0005567963371269352,0.04059709734562579,0.19216081935978602,2.067207731449408,0.06246944354271216,0.1803579488796639,0.0005804455193313897,0.05625085049559704,0.2692479269250439,2.8793090661743155,0.07311462816920744,0.2238481552202231,0.00070851009281778,0.10970364269749386,0.5196879611731269,5.4977860918318875,0.07999721504044775,0.2464732229696082,0.000765344499468006,0.11896758002517786,0.5622886678168846,5.973963157573472,0.17559349050776651,0.539388009250859,0.0017364144393285808,0.3232383657949288,1.5474165965714095,16.451952451652573,16.04763503731224,49.76961843345437,0.15601952610326753,0.4777221219034155,2.365236293259019,25.204587318192704,50.041244259913746,155.75770419645704,0.506134963506814,70.00000000148174,0.4600000013344075,16.000000001315332
