milliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,-0.00030877436700281984,0.002520572070681667,-0.0021667450518571474,-0.00020787594862642272,0.0009727525764253609,6.11623428604384e-06,0.00030524579627785176,-0.0017950706502894052,-0.0035062373777660265,-0.00022202516877610658,0.001312964052000916,1.5911630432357748e-06,-0.00019688263550086287,-0.00011898362639761133,0.027378947739960902,-0.0004220013719555618,-0.0009075279045891326,-6.996859370765123e-06,0.0007616521138574854,-0.0015815395223054674,0.040694838265403266,-0.001046313168026423,-0.0009139209400723709,-9.730745122825908e-06,-0.0016361978589072175,0.007348862154790805,-0.03730802950244349,-0.0016665154088577215,-0.003557096136570425,4.622719709687216e-06,-0.004331541594810781,0.0073348916808265,-0.18477112940764065,-0.1303500908636426,0.346856483881665,-0.00021930746268726038,0.009908247667428757,0.0002535447704104426,-0.3191267496137874,-0.27121931484029904,-0.8570888283867387,0.003615634481373027,70.0000000000013,0.4599999999911427,15.999999999999243
100,0.15117297805600996,0.2781160949563457,0.6459702797769658,0.02668157587611535,0.083914981370216,0.00025783841872774847,0.026802089803524685,0.12545506404690288,1.445419159533477,0.02837747452811431,0.08701674151779794,0.00027663983745047856,0.02689547880056275,0.12554285717926578,1.4490624488999784,0.03156519346363805,0.09594424553702134,0.0003095567600742308,0.025447442224523952,0.12129889425549747,1.4506647814366023,0.0330601326288341,0.10600659482679131,0.0003224119685497905,0.01881429241829471,0.1051470640537971,1.1576904813250726,0.07197185926496287,0.22821801443858197,0.0006949093264368168,0.06647281714853545,0.30313259909879253,3.891643186790169,6.332254659976515,20.05955599566047,0.06063402499104501,0.028395012975457455,0.11157762545085106,2.909902951503635,5.265604142200633,17.49616493966046,0.05123432244927533,70.00000000113727,0.4600000012548468,16.000000001104155
200,0.15519909552142694,0.2939434903807231,0.7153812471111967,0.03277737555474025,0.10089104856258878,0.00032043065787856854,0.029815061306471973,0.14244815360623564,1.6077304503234335,0.035237892045891415,0.10502756728441684,0.00033191540023235833,0.03540526444190267,0.16410774529158978,1.8746120941493785,0.04029063615762188,0.12039144981129699,0.00039068136172431406,0.042910096298380024,0.21485009176679104,2.3565439467285274,0.0425868755613545,0.1340403621889793,0.0004149908421228737,0.03711635809553661,0.17859397400166976,2.0408855316864734,0.09115981376117466,0.2801960280523487,0.0009059876940417427,0.11490117872604406,0.5035283088002614,5.767531586208571,8.66980491804899,26.368775317003053,0.08415720749612392,0.09736437328465335,0.4401190371781875,6.0311736800407605,12.185854735678971,40.61963069986491,0.1293108576744862,70.00000000123518,0.46000000128416996,16.000000001175604
300,0.15756259655006613,0.31212943392716863,0.7553340494672787,0.0365535986614696,0.11570440884656874,0.00035701391335119626,0.031923736007088,0.15132323110706308,1.6861455105092908,0.041421636623552915,0.12101465820975499,0.00038667554303550665,0.0396641651227212,0.188021215184523,2.08297178170194,0.04645649822209727,0.1383048417957759,0.0004541009766275666,0.055085754015205955,0.27553982571220287,2.924101768787193,0.049885150963470314,0.15305429522924652,0.00048818148841781305,0.049667209907692744,0.2421977862588422,2.731770154793622,0.10888066119056344,0.3306856295286021,0.0010642740154881447,0.14849477217674317,0.6920959940098237,7.868700771930429,10.196542161941526,30.896108396177027,0.0973403628868551,0.14778124644504262,0.7262292914188376,9.99318105531793,18.820189422326486,61.294494460149494,0.19214719735473507,70.00000000130535,0.46000000130038454,16.00000000121914
400,0.1610559269278097,0.3272637856931702,0.8017483257795975,0.04005087914627936,0.12587605404563676,0.00038989980335319536,0.03373545298973171,0.1595498254365286,1.767053159880887,0.04520346809736651,0.13293953531358274,0.00042363792547272,0.04281079566238828,0.20419587720102916,2.251907077808529,0.05110379143959575,0.1545784222503513,0.0004843312190076768,0.06681963653158657,0.31965083250207155,3.59092836572531,0.05572651448710604,0.16842935002136078,0.0005340906931887455,0.06195630865116496,0.29429090879967135,3.2222622996396773,0.12133154523963657,0.3784172353500448,0.0011932000004806198,0.1791391994652932,0.8441140139948844,9.12507441577803,11.232884961863487,34.40960405057771,0.11007058576150039,0.2067103193212748,1.0583048043690861,12.392961146262083,25.160326065867956,74.88041491119448,0.2463318583102761,70.0000000013492,0.4600000013198818,16.000000001232067
500,0.162554212389706,0.3357370514353286,0.8197801769460624,0.04262783636126154,0.13232878508619997,0.0004211624196398363,0.03449404157390725,0.16698180184693387,1.832050254404012,0.04754578720013505,0.14226172438080462,0.00044127105612730774,0.04615349727910202,0.21849506356925666,2.396484514935316,0.05453277090833916,0.1662271456875121,0.0005400826353175825,0.07501040082903744,0.3592208863632082,3.9798237819754463,0.05965600962942646,0.18288222130532142,0.000573173904085751,0.07210908665194996,0.3402808035275689,3.7824904276062266,0.13212295622992823,0.4074417889206147,0.0012774208724737185,0.20601534754363,0.9392375458374638,10.740397808390188,11.860643374436142,37.10731315614948,0.11969845642796963,0.2678126189335093,1.2449218726494031,15.105338082664964,28.410066245353264,90.44118534363828,0.28837816356286833,70.00000000137894,0.4600000013173246,16.000000001264237
600,0.16596607653693746,0.3454873256967415,0.8383229935439784,0.045441870213628596,0.14016576339269074,0.0004535968775523996,0.03553468687175614,0.1699599982274948,1.8656761427668855,0.05186083602792014,0.1487656615127743,0.0004769347090381028,0.047669797225167926,0.22550292220207527,2.5051872720272184,0.05860011015583975,0.17833770926594902,0.0005676316530080398,0.08310568410309635,0.3868876004303151,4.238213765085753,0.0646390226512967,0.19713485264742722,0.0006202927979113596,0.08120064967033463,0.39288397746930526,4.209478873427127,0.13792184038761182,0.43367653082569624,0.0013424590589232999,0.22737170026153775,1.0659734417287638,11.532830406562967,12.784980184200341,40.4061796990946,0.12446319631611662,0.2971860977461889,1.4890551643489311,16.75351222202055,33.66331064035664,103.31007418885072,0.32831140249938134,70.00000000139319,0.4600000013269376,16.00000000127205
700,0.16810570394029606,0.3491025936435649,0.8665125793655125,0.04847652043861024,0.1511190546193195,0.0004797752869145741,0.03695619749470584,0.1767438514364054,1.924509375868542,0.05429495634004344,0.1548873490029863,0.0004968330754961388,0.049611760256419904,0.23986409300621114,2.612236580747282,0.06258250863555949,0.1910219527603756,0.0006051248738982343,0.08909001835335083,0.4167085043985882,4.582200560105219,0.067081572197042,0.20563293862235593,0.0006578311472558352,0.08820490593224331,0.41987191309593813,4.63769145783672,0.14847759858233092,0.46309891470388903,0.0014231467779760583,0.24087767010807024,1.1627502544655837,12.645610127531336,13.570020438509026,42.300585310718965,0.13093354164492532,0.33625826399752096,1.6397729827788836,18.67453283751113,36.61516850561772,117.1971721802859,0.36382376123922855,70.00000000141718,0.4600000013242984,16.000000001273012
800,0.16845816921585102,0.3578929765155023,0.8827045732307881,0.04977301789404973,0.1557475922973857,0.0004969268209569175,0.03788499240000491,0.17957908986655133,1.9451036917238027,0.05640372010279799,0.16117183899363496,0.0005200252569827983,0.051681932344160554,0.24188593506590078,2.6913464840632435,0.06499558610482851,0.1988960638848927,0.0006217672388489172,0.09304349148571861,0.44544742085818384,4.788897135082497,0.07162071723359159,0.21838158386846487,0.0006809629199011407,0.0958110474165858,0.45839170603996826,4.9780673372639805,0.15365108601507949,0.48027128451890827,0.0015057030876393846,0.25835466156016046,1.272753442058303,13.894965109907968,14.23317752753656,43.62047083227002,0.13947364335344004,0.3784034051551247,1.820027935544454,20.30808496291208,40.42830265988487,129.05929205382606,0.3946711830840604,70.00000000143739,0.46000000133908386,16.000000001297085
900,0.1689267883492169,0.3643996869544865,0.8944555086715321,0.05217949675833545,0.16071094640562644,0.0005154853137139032,0.03824850085212291,0.1809777272876825,1.9749015005518167,0.05804163009095813,0.1660994920368798,0.000528023886904702,0.053268889154338216,0.2502730338953431,2.695457647458694,0.06743064381878053,0.20144004517528843,0.00065416453262499,0.0960479430539534,0.4597296155258588,5.0270921350244455,0.07389921235291311,0.2220408250753354,0.0007191314470577292,0.10034159904725067,0.4844266683924024,5.290428776555907,0.16246492674310878,0.5036721266246023,0.001566941714062689,0.27676680541990767,1.3165924178258657,14.301605622717098,14.703044506202316,46.05370654504341,0.14170722654979465,0.4031504607956005,1.9383397766758437,21.46074977725367,43.287692520854556,137.7414509037759,0.4270552468561133,70.00000000144924,0.4600000013385427,16.000000001291582
