miliseconds,C16AcylCarCYT,C16AcylCarMAT,C16AcylCoAMAT,C16EnoylCoAMAT,C16HydroxyacylCoAMAT,C16KetoacylCoAMAT,C14AcylCarCYT,C14AcylCarMAT,C14AcylCoAMAT,C14EnoylCoAMAT,C14HydroxyacylCoAMAT,C14KetoacylCoAMAT,C12AcylCarCYT,C12AcylCarMAT,C12AcylCoAMAT,C12EnoylCoAMAT,C12HydroxyacylCoAMAT,C12KetoacylCoAMAT,C10AcylCarCYT,C10AcylCarMAT,C10AcylCoAMAT,C10EnoylCoAMAT,C10HydroxyacylCoAMAT,C10KetoacylCoAMAT,C8AcylCarCYT,C8AcylCarMAT,C8AcylCoAMAT,C8EnoylCoAMAT,C8HydroxyacylCoAMAT,C8KetoacylCoAMAT,C6AcylCarCYT,C6AcylCarMAT,C6AcylCoAMAT,C6EnoylCoAMAT,C6HydroxyacylCoAMAT,C6KetoacylCoAMAT,C4AcylCarCYT,C4AcylCarMAT,C4AcylCoAMAT,C4EnoylCoAMAT,C4HydroxyacylCoAMAT,C4AcetoacylCoAMAT,AcetylCoAMAT,FADHMAT,NADHMAT
0,-0.0012664917853968717,0.00045260477905291257,-0.003358457662316535,3.329338345039896e-05,0.0013753969545353816,-6.218895261635455e-06,0.00036845674918502605,0.0004698708282956804,0.013075397851715506,0.00046907586434192887,-0.001280720157234545,-1.8835918270096878e-07,-8.535561943294664e-05,0.0012936301315440782,-0.02493195954157439,0.00039010431577409167,0.001058621115895052,7.67222494225883e-06,0.0014549697315328744,0.0017413696232749594,-0.07881563777581795,0.0004222627537795132,-0.0002922831000671053,-7.964739790622349e-06,-0.0004220527418159972,0.00539362244999983,0.06439750686498508,0.0005415902945846444,-0.0003284845093930998,2.2295891696139177e-05,-0.0025466575602719507,-0.02278910033553725,-0.0434109020685094,-0.190100857073774,0.6491661462325573,0.0011467204962742831,0.0054004006667142754,0.013696076074222624,-0.24156552967761907,0.9684776162223828,-1.3035924998697572,0.0009858532419283765,70.00000000000814,0.45999999999209207,16.000000000004437
100,0.15153196908659688,0.27195439891794654,0.6426573133896769,0.025775967531088278,0.08214413590280506,0.00026136637259708417,0.026858117045110236,0.12546992950777006,1.4274263332889081,0.028591795749810783,0.08769883854984531,0.0002696602203131509,0.026954535349363064,0.12846552916888931,1.4674558906852462,0.03196368599288569,0.09502455100730263,0.00030575267889180693,0.026497922040198033,0.12049430701468664,1.391347181585138,0.03396417125480898,0.1018188251163386,0.00033615072243924613,0.019424731167187428,0.09323010396278365,1.1946463044874713,0.07473103591914569,0.2288848075754024,0.0007205733457508863,0.061826783155062875,0.32759599056754024,3.680297295530953,6.074464856136379,18.818874811873748,0.06059928160323466,0.023195932508079244,0.10524839827545462,3.1354257885908665,5.343103570142162,17.011326255038533,0.051403039304816135,70.00000000114692,0.46000000125269164,16.00000000111981
200,0.15438805264772396,0.2963423783803472,0.7240861273212806,0.03164462690110979,0.09800991277338145,0.00032249161794737095,0.02967261318314423,0.1397677597328097,1.602922553331505,0.036393766014531086,0.10665089420147837,0.00033695902424125913,0.034806434887241555,0.16691652199660276,1.8649528816018897,0.03917713133388507,0.12165569096936894,0.0003810301503850337,0.04419883063336296,0.2023755085547113,2.2933979012138073,0.043367643991649274,0.13421023554896666,0.0004063043912789899,0.03783164081282399,0.17346430573268162,2.025070405108727,0.09417441080401986,0.28778305315553554,0.0009199367346421309,0.10774185615660642,0.5141208655240858,6.244360888335674,8.74494980263382,27.261735725171018,0.08292985352786585,0.08809962481152395,0.43585847293383545,6.147071409906342,11.97276097283986,37.75408396724952,0.11729223612165575,70.00000000123991,0.4600000012832897,16.000000001171603
300,0.1585067278757129,0.31193499551183584,0.7540387951891531,0.036901033504350284,0.11498974157157148,0.0003616095925024915,0.031860052623109446,0.15280734316686392,1.6949472701996462,0.04013178016613879,0.11878521631947733,0.0003864884481976706,0.03939205913065763,0.18883542042137566,2.0785971576501967,0.04505400636785371,0.14363607699672257,0.0004514072785292533,0.0565854167678171,0.26202319308757543,2.9589743583910315,0.049229111170033854,0.15418260753517518,0.0004917584682584583,0.048663650579129775,0.2316213581241666,2.733593038715914,0.1094606106711073,0.3276116354010061,0.0010627574867105838,0.14375504168555348,0.7223370898567311,7.963026225707803,9.994991771365726,30.60664589802781,0.0968874599670067,0.15335260757463295,0.7453178274246792,9.199604886621445,19.58695615688569,59.48739437835289,0.1900125084766897,70.00000000130521,0.46000000130706636,16.000000001220496
400,0.16043280183253253,0.3269653435250241,0.7908841197186754,0.040834335636519566,0.12266415932350185,0.0003987009489675785,0.03315961225607641,0.1595389168550355,1.7548187226378296,0.04480105385264399,0.13001926008245654,0.00041517601206907465,0.042717533520517575,0.20651103545020744,2.2990222619557525,0.0508368288195437,0.1545660762105215,0.0004943775786374645,0.0669175403223853,0.3191594127452768,3.544189798699247,0.05559602568619979,0.16748785934526106,0.0005357945948329702,0.0624541405367484,0.28768739994198417,3.3849679996662734,0.11801985078166133,0.3684192316215839,0.0011683877219148926,0.1824138971623613,0.8146137387909104,9.180248097797463,11.303347872902963,34.742512628657266,0.10946867011794487,0.21085013339610223,1.051005016648408,11.993986473299424,24.402589099380066,73.94695232776503,0.24854292560492722,70.00000000134344,0.46000000131213403,16.000000001245503
500,0.16221567979647328,0.3357462519846812,0.8282317108771147,0.04330297851141215,0.13554709796827552,0.0004240475489482024,0.034501735018234315,0.16559060445089566,1.8278360187445488,0.04841352378803904,0.14318729764600585,0.00045334656789349545,0.04563988451675102,0.21931759969943537,2.381783208633343,0.05471966804267718,0.16906193659400973,0.0005261894838781132,0.07393745023435516,0.3619794117412721,4.002901589343078,0.05958003064958142,0.1848954757984976,0.0005817675641647658,0.0718739686163018,0.3335183099820188,3.681112015359659,0.13185258109543893,0.4066720018508234,0.0012973309212952673,0.19676463115782014,0.9474913070677096,10.5543959650554,12.183474956595438,37.260274950063604,0.1177315828091537,0.25579098309749054,1.2848793033590167,14.739024996944828,29.923800325246035,92.50847320222316,0.28168048217225744,70.00000000137135,0.4600000013255769,16.000000001247642
600,0.1644266933097445,0.3438138246781357,0.8465139070001031,0.04513114995279264,0.14109142674940567,0.0004446204255139745,0.0361078937371159,0.16912018158105893,1.871926303060965,0.05176213391718472,0.1477789404863184,0.0004791965174064937,0.04792586835806622,0.22746207977512847,2.4914821435639984,0.05880179839989335,0.17666102696759928,0.0005601590208496958,0.08291105419395263,0.3916377858790063,4.288929960043212,0.06382685017709998,0.1985927756943004,0.0006212881677185902,0.08030886988957335,0.38377957729795736,4.275953225008034,0.1398830483549345,0.429813030595676,0.0013692021007987581,0.23005337154766536,1.0620469655100158,12.000484706301496,12.633784433247959,39.65858821180339,0.12498660371861688,0.29805528749322757,1.451534600326176,16.580042101117655,33.112657826651514,101.42658639525933,0.3285630273832838,70.00000000139293,0.4600000013208543,16.000000001275524
700,0.16698045464719324,0.3496192559151263,0.8648938713686383,0.04820009277033637,0.15042474898064298,0.000474763700908391,0.036829466000362215,0.17667993816295646,1.8999927747863066,0.05349302213156291,0.1579817567361871,0.0004999144548203547,0.04950517274966129,0.23533822427485604,2.6022962893634554,0.06093164852771812,0.1888881493233757,0.0006050009363076179,0.08650736480661346,0.40912741024747973,4.6298875741840035,0.06732349530852495,0.20980150413487558,0.0006569565145022426,0.08967148779738456,0.4299005918866206,4.634923543263786,0.14656578163062914,0.4499275911352972,0.0014455708288854303,0.24445497110889078,1.1472314263336032,13.016292461224571,13.27248542821663,41.482263499202666,0.1335508087982047,0.349124223141049,1.6080540976821356,18.821196733545097,37.244574066248155,113.27672081504903,0.3632330442947065,70.00000000141132,0.46000000133503016,16.000000001276092
800,0.16809059250120542,0.3544299902869029,0.8803412662703789,0.04947385465076803,0.15361769355254543,0.0004905869726198858,0.037802271916008295,0.1779614138876291,1.9647116126877011,0.055623454932050585,0.16347168138178006,0.0005093625436860898,0.05105534061515675,0.24177410521436601,2.6489546050153914,0.06381769278924664,0.19755807535947584,0.0006251535735406379,0.0938738615891105,0.438645037640091,4.765319703467153,0.07080565159836928,0.2197670514396777,0.0006893571889836403,0.09394001310150012,0.4511713964874664,4.964591513758015,0.15328280832930274,0.4714010734074006,0.0015219106407872306,0.2576309466149809,1.2634474332476464,13.770942324105885,14.027461562566247,43.40053904327505,0.13748127750743483,0.37419569924301893,1.8110728415074822,20.36411921190866,40.55245106548009,126.8052269137086,0.4038538562064083,70.00000000142339,0.460000001332329,16.00000000129747
900,0.16859970870925417,0.3657385003423371,0.8888000785646012,0.05181587394298305,0.16069085955022344,0.0005081042094839956,0.038291548200499695,0.1816780508694528,1.9796809603527639,0.05763879637787975,0.16961963808667865,0.0005321685101285592,0.05342995760496459,0.24979756254757027,2.722751884290394,0.06633285879027188,0.20552412852449062,0.0006439892986579527,0.09826142531191541,0.45885730461945556,5.066581891373312,0.07316894453830129,0.22444393979013338,0.000699866858482498,0.10007168375747948,0.4910127644228293,5.241208775831896,0.16164892150091562,0.4956080980212674,0.0015516682045495585,0.27536552533646386,1.3078907314232193,14.433899756942425,14.420652439686169,45.80032063815498,0.1446441555127313,0.4030686706811617,1.9463658831591202,22.04008854936653,43.39301358234435,136.45269822852183,0.4333678350654318,70.0000000014484,0.4600000013303684,16.000000001298222
1000,0.1711437673499848,0.3669207983764033,0.907835911266457,0.05315135895081897,0.16585135828957462,0.0005247205295094186,0.038953353546715794,0.1872807700748944,1.989838347044554,0.059184031945181896,0.17352633611413973,0.0005513332533368249,0.05446907771906296,0.2569496107301019,2.772835480453676,0.06939433885593166,0.2118640475618203,0.0006694819650492583,0.10076355469864372,0.486051102701664,5.159294918768966,0.07536749584276918,0.23067590851742606,0.0007318018512501944,0.1088812413517947,0.5106122032143062,5.423886333805866,0.16570300224535334,0.510164544100608,0.0016397730828698054,0.2907127474786538,1.3905940164402966,14.850591282454296,15.240850016221586,46.723048429968486,0.14814621083397117,0.4465895676348952,2.065328337685498,22.852996228168408,45.58539433245012,144.12665916209053,0.4603077174257422,70.00000000146059,0.460000001340473,16.000000001309356
1100,0.1720475543786264,0.3737404793260596,0.921897461508671,0.0549866102337011,0.1712873581787009,0.0005472574803151754,0.039587104536364055,0.18791353908735534,2.0133506084994472,0.06157191776991913,0.17538076854418805,0.0005582556373787462,0.05569213650394259,0.2613045251001547,2.8300359405266486,0.07197593803072698,0.2194866528065178,0.0006846153493964948,0.10689472288838262,0.4926836329632561,5.440900591220821,0.07851397172811718,0.23641703470981043,0.0007473052234877438,0.1141378850254195,0.5336510474076349,5.752620702154249,0.1691371858410273,0.5241259398590629,0.0016866787602674111,0.31114441711051655,1.4688534047874617,15.907729861906649,15.504677167632481,48.18793282225287,0.15164756127579537,0.4567095540313385,2.169500815889291,23.945836618374862,49.19802323212683,149.27780371392322,0.480639579382833,70.00000000146841,0.46000000134892766,16.000000001303334
1200,0.172743894122995,0.3801278378115495,0.9325308852514927,0.056514262510646555,0.1754147193254691,0.000559788147088907,0.04031937224894881,0.19011579068286455,2.0560839142592835,0.06295260559223724,0.18315112606028494,0.0005719315098445417,0.05586900788385241,0.265776105912782,2.8742656927369605,0.07217508943958123,0.21976709067704547,0.0007053831357682565,0.10974254687748979,0.5092533870550344,5.559337238831555,0.07947262077378998,0.2441256699627654,0.0007806281407774351,0.11560278707919973,0.5630852232874349,5.962020963414695,0.17632075285972673,0.5465664123413063,0.0017078748319893705,0.3177538362601267,1.4983150344914136,16.396192275804967,16.032267282780882,48.87523504108753,0.15635785033742852,0.49620007902779656,2.297165737249463,25.148612266861335,51.24129252819228,154.47882681405952,0.501864873652214,70.00000000147168,0.46000000134238894,16.000000001311673
