milliseconds,CML,T_cell_naive,T_cell_effector
0,9986.036363342297,1516.1120385814463,20.116239803583024
100,9831.94466224245,1488.8494396564213,0.7352145970196273
200,9825.754808297523,1461.1464388077277,0.6054368279212559
300,9801.262110992331,1464.2813123224505,0.6850384381339859
400,9741.81610394316,1444.0432628035387,0.7239526074769963
500,9725.791817083727,1426.9449389369097,0.4844533058460303
600,9716.191488586896,1402.7508452321968,0.7474878607122283
700,9669.720135634241,1377.0630558279788,0.46265243199297595
800,9632.78066402317,1363.602614046547,0.8726948699929704
900,9635.120970988797,1375.5476299015334,0.4245627965993872
1000,9622.31410430874,1332.4993564807357,0.464019376820419
1100,9563.754098178228,1319.076960581521,0.5599560607111281
1200,9572.378043179518,1321.0976604680072,0.6110938266000738
1300,9528.458342138687,1292.387455215219,0.8107282027330375
1400,9520.546432456287,1275.9425519401987,0.8385076793319693
1500,9517.55685879455,1264.674679036314,0.7857754171907941
1600,9480.596471132376,1262.0205720441625,0.6552370336100658
1700,9468.753238536028,1261.0152918802596,0.8239283910452788
1800,9446.38294324613,1238.0487056960974,0.4438924353856982
1900,9418.2057142802,1231.653983710116,0.592557112564437
2000,9436.715807157057,1200.0128665915888,0.46216352069933886
2100,9417.063272416772,1178.378332636294,0.6017474409592733
2200,9405.354187223633,1183.6832729285838,0.5603869090623531
2300,9376.642527090618,1167.9102280344512,0.8043946959078978
2400,9366.45264956182,1143.6122086997307,0.39043938819518265
2500,9343.694352358543,1149.1368631382227,0.3028650112195307
2600,9342.699502897343,1141.620723289164,0.6878141856477029
2700,9333.55563099359,1095.3025372162394,0.7956473256590596
2800,9293.886208032529,1108.3823665677605,0.7949348003336604
2900,9280.599924655331,1080.5819703266313,0.542928414312757
3000,9299.78708156703,1094.7168291071896,0.3625131723135663
3100,9264.298551703932,1051.7172424678397,0.7535038663846267
3200,9274.644876669847,1040.813520394619,0.5068474995780285
3300,9275.649218141143,1039.8209123687634,0.4881158796498311
3400,9270.137969348176,1031.943184085487,0.379853747893374
3500,9227.769915931773,1029.7328055951637,0.6790907824359895
3600,9228.88810395304,1021.7755754232617,0.5925207336347612
3700,9216.259166529038,981.1293221816466,0.3492823078337619
3800,9228.926179569446,994.2818068024577,0.6737416549161148
3900,9220.824724625243,954.3082725538397,0.3997551300659107
4000,9189.696053136295,972.0977524580231,0.43688257107726713
4100,9205.736858794491,954.968194287398,0.5339446963807173
4200,9199.357288896408,935.5241906260873,0.42912210287454633
4300,9210.171881939435,932.8208595665183,0.6123772511452407
4400,9184.397872761629,925.6588976548155,0.28675291830904703
4500,9183.37600387301,910.4428012863627,0.24612627097802411
4600,9186.33545703593,907.7785507405562,0.4513988208078652
4700,9173.557377058693,895.4797098811842,0.34505510386863203
4800,9164.435847135637,882.9335323231682,0.6062245600268403
4900,9188.99373706597,866.2816381258075,0.2580772947870935
5000,9154.90507486901,856.163162494938,0.2375120796433547
