milliseconds,CML,T_cell_naive,T_cell_effector
0,10017.943446438647,1493.4929707355082,20.159842102561363
100,9848.067330651606,1488.0759443818104,0.5920935029030133
200,9813.192662243719,1482.8669819310182,0.9017992488265102
300,9807.615029873426,1475.7507738314173,0.9387888749176188
400,9756.640695224887,1453.236556024144,0.46206834508132
500,9725.440554221248,1422.0064101036655,0.8832325284964239
600,9723.432034749654,1420.1497823474874,0.6680145304716772
700,9690.394974471417,1396.8447983362723,0.4723744229634751
800,9644.001054558561,1397.605480064807,0.6129916060525922
900,9639.639075029303,1358.6235147641414,0.8458445071149678
1000,9608.735631622445,1340.5585601670857,0.5395716629737284
1100,9578.505569123035,1322.1200455740993,0.5830594709944702
1200,9571.394692348773,1314.6261873423107,0.68318662969567
1300,9538.620974895925,1319.3150927232414,0.46721765261586756
1400,9540.332278171285,1292.2864796357912,0.571236943718855
1500,9481.950639419856,1268.8906689081512,0.7757694648517052
1600,9484.422600528596,1258.8769014821305,0.8419860369909035
1700,9454.064692776352,1256.3929179634483,0.7156277059667072
1800,9447.715993476993,1234.4356661043762,0.7662602729931862
1900,9444.52753103173,1236.3125055917574,0.7660553720800873
2000,9430.114086726195,1207.4935577052306,0.733989908483136
2100,9384.769400631812,1192.0724981600706,0.3950359284583995
2200,9400.189340587789,1181.7236955763553,0.39993727351896324
2300,9389.41793566656,1163.6985518012546,0.6054392254506842
2400,9345.979993322539,1153.010865469309,0.5834983681681931
2500,9362.285044539052,1143.4141599402647,0.7852051186214577
2600,9322.786604207555,1109.0215926981402,0.6428086522285138
2700,9338.671169406098,1120.657300610466,0.816354962052191
2800,9325.874520281608,1092.0254391271135,0.32126217018279024
2900,9296.964865886011,1101.5441588903168,0.4732944611005784
3000,9300.840781667966,1058.407061074321,0.40808501200750474
3100,9293.011984932462,1068.0516031227598,0.46461161868695083
3200,9290.183081708872,1049.167121190066,0.7485082860728485
3300,9273.497176049987,1059.1420092493613,0.3428853271873866
3400,9254.33377775794,1023.1846328665545,0.7174650121005387
3500,9227.29753042191,1012.8846971852694,0.434098308776622
3600,9223.588210313188,1012.004429636602,0.2383356793996514
3700,9246.942481075937,996.5737367368836,0.4327786997102635
3800,9213.885868140325,966.1055163113,0.4765170289370119
3900,9196.148951624915,991.1638114461006,0.6975484057690008
4000,9197.438545867197,976.0282423256549,0.6371879351966062
4100,9207.822641908888,959.5754833066109,0.3244618109222544
4200,9199.58919247438,947.9026268043782,0.633956874156691
4300,9200.492711386563,933.7949322822999,0.3366120819334424
4400,9179.219027808633,934.8148717442465,0.5868290286224989
4500,9176.39596335663,902.8618463903442,0.39349391863794086
4600,9174.756814831617,898.2547098063999,0.3005820850819795
4700,9188.750966100213,894.8251251048235,0.19635190927525895
4800,9159.16641885239,894.9536350425784,0.6103096862230757
4900,9171.624169298919,860.0402548726125,0.3463566439442579
5000,9147.332401843449,862.864875140933,0.2682705000742087
