milliseconds,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm
0,-0.004159517801330049,-0.00020016386636177044,0.0031234791646174292,-0.015455806854556598,-0.0008529033094468376,0.0018687493186290525,0.00025491409934517794,1.6404360690348605e-05,0.0007723040961082656
100,0.04166211688738947,0.0004678025736382826,0.013620018477103533,-0.005218595185473527,-0.0016796457251603964,0.001154065762188875,-8.361690207210733e-05,-9.15338927622285e-06,0.0002849869931423582
200,0.07919966971883556,0.0008969414878814041,0.01695924783065296,0.019113383138611856,-0.0016074744072160844,-0.001491233765112873,0.00019410890985155965,-6.711029148254227e-06,0.001104050348090515
300,0.11519654672047303,0.002593471423300272,0.02398724247453583,0.011860564723905592,-0.0011934005023258006,0.00045995450349349423,0.00012318942139342913,-1.6073949068422216e-05,0.0003743871159072362
400,0.1473247154332064,0.0032294461065947586,0.03559245908255252,0.0288671224558482,0.0006447124962815038,0.0005892156480676678,-1.2536382469102098e-05,9.152028665157174e-07,-0.0006035273290214624
500,0.18018140645350622,0.0030661550725689496,0.04433493155606428,-0.0027428090806644375,0.0023798072489839726,0.001393440172005863,-0.00019019370395439707,-1.0036536595985384e-06,-0.0011011890568738316
600,0.2151817691682136,0.0028259278577110617,0.055122771102656516,0.011639394542547993,0.00100262802924836,0.0017803290018417247,4.509389785935637e-05,-8.764467900887885e-06,-0.00043403511882332145
700,0.2401398725988299,0.003408874461250532,0.06583620724822144,0.01977436526472346,0.0006840289061393731,-0.0018701760832613816,7.530019922743024e-05,9.963062525049282e-06,-0.00022081915061194268
800,0.27106029450271435,0.005187476848678933,0.06561173065244308,0.013704854810090629,0.0025901411891456,0.0013319103646096252,-0.00026439240403148455,8.110853072345825e-06,-0.000575906164189321
900,0.2753787438326587,0.005412056550395022,0.075168587173569,0.042091512690893534,0.0028801151194666396,0.0024190782272895243,-5.225296303431841e-05,1.672568025380903e-05,0.0013044020777039141
1000,0.29573088054762164,0.006090716614240765,0.08592163825875627,0.03549481841229477,0.003591565125244045,-0.0010190047269017363,-0.0001707915681876072,6.44166207296938e-06,0.0006215306476507811
1100,0.3475980097412282,0.0071158118557731985,0.09155653996970085,0.04261542003143088,0.005506117198814653,0.0005213291135190893,-0.00014582679878979169,-1.120558178136016e-05,-6.475220401479015e-05
1200,0.35298675142556524,0.006955283105790394,0.09926258352362767,0.044541504191563296,0.004237409986790638,0.00041962372138529296,-0.0002699034021534943,4.056070468309342e-06,-0.0004919255314802967
1300,0.38328793070996786,0.007095727775964753,0.10596632415663952,0.0752733210664534,0.006620723892296763,-0.00015065766170464833,-1.5709598770151406e-05,1.987427641854955e-06,0.0008888540513393803
1400,0.42035648657442704,0.008696150820984265,0.11132426597215977,0.1012531538107513,0.006866806016214487,0.000231382399803626,-0.00022832704702834916,1.5785165315076128e-05,0.0013797265582509025
1500,0.4115364939183102,0.009242819074663906,0.1155449664978895,0.11894347335419161,0.010649033723008045,0.0027721076901654584,-0.00024530009604947095,-1.2802456858889384e-05,0.0007693480916851213
