milliseconds,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm
0,0.013976330165402099,0.0008812549909743324,-0.005464317513931553,0.00015015176650618657,0.0017766582130703068,0.0013830161599800437,-0.0002128510330608246,8.03686838993119e-07,0.001134302069070181
100,0.022527387004607224,0.0009370277419749756,0.0027594517642461217,-0.016298315868056325,0.0010096233357790828,-0.0008179023676536386,0.00013620347085310845,-8.570479012848119e-06,-0.0003460011406107564
200,0.0570582204829028,0.000334560219052223,0.018143729339250934,-0.01283108566540323,-0.00034509664710377424,-0.000145202440643137,0.00011107045851786101,1.7841881375273293e-05,-0.0012578756318404431
300,0.09047730953278206,0.002607246600673673,0.030636336124048334,-0.006707336013936976,0.0005041101980537946,-0.00048478280083456973,0.00018394084136687838,1.5560698673758366e-06,-0.0010506256061844372
400,0.11209227638413924,0.003318020725284764,0.042788551970001025,0.002941844744353406,0.001032681481476146,-0.0016943583555938196,5.569602084917789e-05,-1.8126257969225505e-05,0.0008101721447311765
500,0.15122594769392106,0.002801878112695986,0.049511988767181936,0.03367714025083873,0.0013424652282295574,0.0011294977874007743,-6.367313621300138e-05,1.5369849479570926e-06,0.00012382288528499326
600,0.19762354506780364,0.004492834762954246,0.05451114772462255,0.0030072016205888105,0.00010703060550297473,-0.000310107468094863,-8.592593886410758e-05,-1.8770147824682946e-05,-4.02498700397797e-06
700,0.20118019020079717,0.004919602424470263,0.06716149900385777,0.040701100071833654,0.0008756927153544534,-0.001909032255485098,-0.00013604430226515874,6.369080055696498e-08,-0.0005930460036466974
800,0.2446277551762723,0.005140939009328461,0.07132508540351509,0.034019319126353566,0.0025268051158639964,-0.0008043045231123369,0.00024553313107582476,4.542948114741335e-06,-0.0003766479260219977
900,0.2722672429415563,0.006116564145255748,0.08132330390152458,0.04839600115572533,0.004733587579083501,0.0006321657154155018,0.0002676735006193513,6.172572113724515e-06,4.444561013416689e-05
1000,0.2812424999296401,0.006462301997070328,0.08527342460069587,0.048602735224228595,0.004398067500262721,0.0018781580752620462,-0.0002137986172919121,1.1091824365765928e-05,0.0009313111871765211
1100,0.3201263150693975,0.006520745438096663,0.09564878398900283,0.054088148103691766,0.0034887214059411455,0.0019428327442033815,0.00027247458948454444,1.4412950572922971e-05,0.0008007141084181402
1200,0.34383649124825,0.007486183877409627,0.09656900327065752,0.054468287806587065,0.007480781401975777,0.0020801517146989325,0.0001918631293383075,1.5095938779527787e-05,-0.0010745253717573617
