milliseconds,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm
0,0.022040518653686697,0.00013199181854076835,-0.0033186034632035786,0.014143374796004152,-0.0010507365539848045,-0.001203875676030285,0.00026491510254072147,1.7606757798372146e-05,-0.0007714793035012488
100,0.03890667812550185,0.0003585723412585967,0.010075337106080468,-0.021658790751997767,0.0004717033687422357,-0.00040474565634483425,-0.00026729375527029335,-9.496296355777409e-06,-0.0011782174578657302
200,0.048296183569099316,0.00063459675987298,0.01862150548777588,-0.013205381967031986,0.0012748636569112068,0.00035053468945061184,-0.00018193918184990828,-6.386596751890944e-06,-0.0006608324369479394
300,0.09222865755483495,0.0013647983005039954,0.028747109545408222,0.00817393672308966,-0.00041829712772971264,-0.00016953844783915885,-0.00011630657131039989,-3.1223901826042e-06,-0.0009721831334346684
400,0.12169767384552713,0.0032168099799321777,0.03484241557171957,0.01317285710377156,-0.00010980789325446439,-0.000647522905382444,4.274557764285364e-05,1.8732082187733845e-05,-0.0007882876096280913
500,0.1499850851874343,0.0026154299490296832,0.04743352460589642,-0.006455735929435939,0.0002211651516014671,4.8002101006524e-05,-0.00015324741584740525,-4.8634750042705504e-06,0.000678096304863428
600,0.16890895261282635,0.004089805894587529,0.052268882474208425,0.02187344066613461,0.001370153087457103,0.0006626948693371095,0.00025556331830229706,-1.500569651519253e-05,-0.0006694456498518576
700,0.19866758567305007,0.004550655614077701,0.059646896916563046,0.03331742684608227,0.002820570283441315,0.0015410122850958881,0.00013805864129828966,1.1725246195229917e-05,0.0010699957884678206
800,0.24892390671520256,0.00575370263600727,0.07039165595596703,0.028848224464181234,0.004366870247794041,-0.0012382194833669266,0.00011904694109884983,-7.174598642407939e-06,-4.200137020677922e-05
900,0.2803266550557157,0.004893861380528383,0.07399145004382471,0.039587026962793176,0.004693619401866791,-0.00019911859108234136,3.874942641544946e-05,1.0580508189874827e-05,0.0011066471666847798
1000,0.29711706078662603,0.0065075429007068674,0.09144305509255685,0.04556001213020633,0.004244545022881974,-0.0015295549353509467,0.0002496417193043561,-3.489281732414358e-06,0.0001939357993896397
1100,0.35066329284980535,0.00755583029360529,0.09512527466672346,0.0658157029826643,0.004133155535231565,-0.0006689871085179855,-0.00012871493682474946,1.261369726397851e-06,9.276323885568281e-05
1200,0.3695104414984448,0.006673774383561246,0.10479890907776641,0.0861117528513969,0.006032174883750846,0.0008013680354174957,0.00023912657704353208,1.3437796115471608e-05,-9.324081452077591e-05
1300,0.3748062740478496,0.008533516684895546,0.1053834525685393,0.08369355873678194,0.006673019861793262,0.0007561690251048015,-8.739037325246098e-05,-1.0050267219725851e-05,-0.00021011865838234988
1400,0.38380399521133535,0.007905705816535238,0.11860634187601204,0.088766038917554,0.007086928228343168,-0.00025050261026229306,0.00023773623830817964,1.8031703357184423e-05,0.0005117830192124804
1500,0.42491613638176057,0.009550283361774332,0.1182818634941382,0.08219278738739852,0.009531465650141305,0.0005849344355941621,1.3363930380301213e-05,6.9483842319080146e-06,0.00034636812326504195
1600,0.45396312588046067,0.008957947143477923,0.11958905602914445,0.10683650400171259,0.010666969197268323,0.0028133545584294204,2.1508232019185936e-05,-1.8267973368367393e-05,-0.0006809172418873063
1700,0.4452342048520591,0.010247982091115656,0.12446145593458979,0.1064719486169321,0.009605516088040096,0.0008713232176384379,-7.144199749306262e-05,1.4535622902397253e-06,0.0017378904185689872
1800,0.4635551487544929,0.01062759889772636,0.13486941639837838,0.1353469459068522,0.011143430442931717,0.005322080949995143,-5.900203697766602e-05,9.822004930228858e-06,0.00020357550855572607
1900,0.49062704085409026,0.011927681276825424,0.14020654439176583,0.14586192225074854,0.01441572285960654,0.0040352902322149855,-7.746352656750805e-05,-1.2560173904063335e-05,-9.695302785775505e-05
2000,0.533600277987322,0.011981076363362911,0.14212925577889812,0.1610417461706682,0.01300230864816308,0.00449650835887688,0.00034219284316978796,-7.80169913146227e-06,0.002141164746182712
2100,0.5556495801252254,0.013203589049798035,0.15500678572474927,0.17677397626864852,0.016001283864194023,0.006420175541229067,0.00019798256973481724,1.4744696161401453e-06,7.334253102358004e-05
2200,0.5499477527261614,0.01346442289457889,0.1592502894452836,0.20494309120821555,0.016194921894029247,0.004828164401339536,-5.8922373643093315e-05,1.613400423455152e-05,0.0017542122420798761
