milliseconds,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm
0,0.0025431944763268303,-0.0007798664505570309,-0.004702714495851728,-0.01643544490848216,-4.863326093526976e-05,-0.0003658211362032894,-0.0002768133961424056,-1.6544352029997844e-05,-0.0005005262233225593
100,0.02232867924869856,0.001032455696049431,0.003756979732906165,0.01517839645256128,-0.00157704452981162,0.0011756360035714113,0.00028131370512816055,6.2137838426661204e-06,0.000715367219029277
200,0.05597707695898099,0.0009757518001853897,0.013604413884492609,0.023870821930409125,-0.0007641973499881003,0.001455450124781284,0.0001829447496292686,-5.28604027225e-06,-0.00016397837252073435
300,0.11623448702418077,0.0018970973087598215,0.02511452305983277,-0.0005993805798650336,-0.0005090541914751118,0.0006792101992509192,0.00014935209305665378,9.87410437691262e-06,0.00045467482536667774
400,0.12601239799092126,0.002567616082461651,0.04143622582824338,0.003915414208315133,-0.0005227660570407433,6.342629637157394e-05,3.488295377491531e-05,7.492308667120432e-06,-0.0011886220285681189
500,0.18121234342863402,0.0034017757379824196,0.04909207798297536,0.01528557457167346,0.0011246026017097857,6.262082236765518e-05,-0.00010549932703195343,-1.3712424566645379e-05,0.0003113269410348552
600,0.20696734219142082,0.0035799353011149357,0.050225207148026765,0.001380797360385223,0.0004424155356927209,-0.0020176078821933226,1.0653860639185994e-05,1.5554386952436653e-05,0.00012025445380557545
700,0.21285108509964074,0.0035902085391634996,0.06290259041949713,0.04039940828983393,0.0006721465198835203,-0.0004322539184278806,6.824141202537544e-06,1.8183069301751937e-05,-5.84530497393452e-07
800,0.24548144007938444,0.0050421073078779,0.07556217223315465,0.03357544415013519,0.003929914556988018,-0.0016073678957167956,0.00010613533775175503,-1.884687668220559e-05,-0.00022221542118908903
900,0.27977604845605925,0.005162675066318664,0.0810977911477416,0.05335663517895719,0.0033745634443055686,-0.0003929041904069713,0.0001764414262670185,-9.065510055031773e-06,-0.0011454647752240034
1000,0.2901007848194195,0.005839582229913093,0.08868450890579666,0.06561169117707653,0.0034908225261362875,-0.0009156852537578812,0.00024123884167892204,-1.129920501983903e-05,0.0012413534700545623
1100,0.3328364950732618,0.006527633238922079,0.09445379386800914,0.07700643985547934,0.005471948755703749,-0.00158745173735437,5.857533974750484e-06,1.2636973024115154e-05,-0.0005439042869899523
