milliseconds,x1,x2,ppERKn,DUSP,pRSKn,cFOSp,cFOS,pcFOS,cFOSm
0,0.02083113594733598,0.00023049706598979143,-0.0015404821600656174,0.012135962185228513,-0.0011166108008446292,-0.0009012402127927265,8.057183509729654e-05,7.089822267156001e-06,-0.0011932776751666706
100,0.015214229993312501,0.0008333430811381163,0.005537090272442568,0.0032226357969133037,0.0004229123691589652,-0.0009764816839198759,-4.303750288711393e-05,-1.5863642220687092e-05,0.0002275200580963115
200,0.09148824965340374,0.001828941976325306,0.01211686312135439,-0.01280784836109965,-0.0014808548261382166,0.0011954004423393421,-0.00025608927770117573,9.139179770502785e-06,-0.00014487814388561567
300,0.08164203379628632,0.0022526140888660595,0.027755300561753654,0.011315095432727896,-0.000747101864358065,0.00099340544354637,0.0002610649474857361,-4.7379030896476554e-06,-0.0007709963269266376
400,0.11072665762516012,0.002752577339642824,0.03722321491944516,0.025207166300426936,-0.00015412737213733613,-0.0003488449962443502,-4.079181437869771e-05,-1.2398419715348783e-06,-0.00043262572962107104
500,0.16322125448252028,0.0023726507529391113,0.044779435074649314,0.0018411446644606734,0.0005942172987839617,0.0004228077729822709,-5.5814159831816827e-05,-1.320735502813175e-05,-0.00046677766709225815
600,0.19703589905140695,0.0031598843046717244,0.05590375290083059,0.019768196279950762,0.0015808346513335775,0.00014836504269038727,-0.0002772883798644646,1.4884629990803962e-05,0.0005479811290049358
700,0.2069198392109177,0.004816898449481528,0.06663953439652368,0.02148730079091528,0.0012727710814928214,0.0014782191383112134,1.6726486524114902e-05,-1.0534466268983876e-06,0.000225346398776871
800,0.26257991036950123,0.005046489646220804,0.06748507687596093,0.05142724566875719,0.003320852566809236,0.00013317987375411543,-2.2728526514745303e-08,-9.205362149592352e-06,-0.00022953097968410864
900,0.2989366098300679,0.006228841208407711,0.08294818314877901,0.019355341546021088,0.0020998266141480327,0.0006093473193213932,-1.4177685436506178e-05,-4.4935554022285255e-06,0.0007899391166249393
1000,0.29578291894255115,0.005385305171106554,0.08924871454190679,0.0578798227700036,0.0033967505066372933,-0.0014584328043313558,-0.00014434302376920073,8.771807625019974e-06,0.0011520382456627163
1100,0.3425098938701847,0.006550974402826542,0.09202759552962055,0.07108503300486013,0.005786013481447938,0.00015639090746083164,-4.8201675932236386e-05,-1.761985504674777e-05,0.0010795443683692763
1200,0.33530141367550315,0.008024180078909482,0.09814272928211047,0.05078395003142495,0.006734646318229286,-0.0007040270844387052,-0.00023384864615093917,1.328981278907124e-05,0.000828336313931398
1300,0.3776492753201181,0.0070949630518188,0.10912598445455025,0.0769538882076538,0.008692720640085545,-6.8893825938651666e-06,-0.00023237351039355188,1.6804562931365978e-05,-0.0006434551260022926
1400,0.4223992194993343,0.008420834856392254,0.11460561525069618,0.1039015703918106,0.009479560395585267,0.0010255897360766661,7.140164843822808e-05,2.2385231666747996e-06,-0.0002032988119727416
1500,0.411319443939802,0.009146953604525162,0.11358159841879287,0.07438370136151307,0.008203328355657472,0.00104091026385706,-0.0002513417830724632,3.849078355755321e-06,8.117840712802086e-08
1600,0.44323431351547204,0.009962757085165051,0.12713573334329117,0.12823264448822946,0.01103078354388699,0.0010244224341992758,0.00015223988159257707,-1.279449324114589e-05,-0.00042068418317179083
1700,0.4539937281287618,0.011246406074945791,0.12435019289602207,0.1311565393195886,0.012297002841955,0.0013354668021954429,6.479176767784631e-05,-1.4015353284264163e-05,-0.00048579599142803333
1800,0.5041501902968841,0.010271370768224403,0.13975159945599055,0.1313743374194332,0.011691425387667351,0.004362486531565475,6.957574469990844e-05,-2.923649660202028e-06,0.0008186422502448734
1900,0.5130105970503096,0.010815311528458164,0.13844614891727333,0.14449862436041402,0.011715394685039994,0.003473742891929151,0.0002845175246847082,9.832787807558411e-06,0.0018555648015845133
2000,0.5335272325165178,0.013083042712669093,0.14014601590435724,0.17227271014064188,0.014260124099700674,0.006852211761603866,-0.0001416304303878533,-1.4257566840442991e-05,0.0016243622238447633
2100,0.526918822721684,0.012750068060141955,0.14372311181623543,0.1936861878533948,0.014693184389947258,0.00506048970109072,0.00039074745116362045,-3.3633342385889568e-06,0.0008900792248555118
2200,0.5750528906911038,0.01326003283181002,0.14997324223359032,0.20804567921928108,0.015646504538262874,0.0053408652046854944,0.0003921979317819659,1.1311901317870425e-05,0.002288101908590079
2300,0.5776562912013072,0.014798645108401147,0.16402771409266864,0.20645399980662754,0.019633817519964167,0.007571472274246589,-5.503864527027651e-05,5.171102898768625e-06,0.001202733973324073
2400,0.5687303671549524,0.014022182440109603,0.15693413209006368,0.21113811774331054,0.01987241074498624,0.009685523764926663,2.677943210564518e-05,1.6629831475295658e-05,0.002391529771004349
2500,0.5901389495403593,0.014840159498068859,0.1684512755714676,0.2637547153489452,0.02208402685492723,0.01237667610183009,0.0004852012360161523,2.5941041661383596e-05,0.0017335055298627982
2600,0.6399187756371086,0.016020560221443176,0.17481326794522498,0.2368754870784351,0.02147739966663997,0.012346070082209795,0.0005687114104501812,6.253847024143273e-06,0.0032425745707692927
2700,0.6125050495077443,0.01562852623433046,0.17572751394755948,0.26233853705904536,0.023541174116918452,0.011938311811643523,0.000707553289067893,2.5256547889808185e-05,0.004328376089426334
2800,0.6414302258931392,0.017977872187952916,0.1716239353857105,0.2862004850519621,0.026333420711258496,0.01339314098416447,0.0008116104044099524,1.9668535898226377e-05,0.004831360935813101
2900,0.6773824965057811,0.017895979667342726,0.17535235649787081,0.30112774869918235,0.027402534048963378,0.015180341060091434,0.0007778769527559165,1.4477754966358549e-05,0.004007785611350177
3000,0.6664111765230957,0.017756730347809228,0.18672255618043943,0.3324626587154701,0.026508296148550284,0.016473275300616156,0.001055708873275639,1.150971127379102e-05,0.006548555976051638
3100,0.7000967765801596,0.0190308189948111,0.18523147190829548,0.3540487254967908,0.030605195351030748,0.02210444392779741,0.0011808288760464824,4.258052816435848e-05,0.005902807152018556
3200,0.7242157140267439,0.020168284606162722,0.1891434378950253,0.34333799732040066,0.03244805810807687,0.02036809417580772,0.0010292405242845915,3.411901416831394e-05,0.00747766259650825
3300,0.697707502735972,0.020511643177734656,0.1836602350740743,0.3663802935155266,0.030986475385048794,0.022430659910191667,0.0013544714221325354,3.800406414162941e-05,0.009557959583053277
3400,0.7147546337795259,0.02022201664592845,0.19623441782085246,0.3801069442740294,0.032112466521664565,0.027153716130872557,0.0018772065299608185,5.41367038079537e-05,0.010768005012508648
3500,0.7511463577000634,0.021535435027032222,0.19423245841433626,0.4164636722660182,0.035902963924359245,0.02845510904042872,0.0019078493430015697,6.849865489496055e-05,0.01155155047709082
3600,0.7607847930403931,0.022041152855799183,0.19100222497676891,0.4434701515743557,0.03772199856986055,0.032403289893996066,0.0021026515392518017,7.375578509478493e-05,0.012182398054006394
3700,0.7494607608558639,0.02239615009804574,0.19561142021132155,0.4787199579185066,0.037291034936749234,0.03183202322202493,0.0023510764133445913,9.166456336906912e-05,0.013534654220809045
3800,0.7704593567067982,0.022284028878255518,0.19364249571185854,0.45821723784884083,0.03969062768920966,0.037123482436066245,0.0026294725443553623,0.0001277353774583503,0.017244030979855107
3900,0.8026257211392788,0.024542467228617817,0.2028306138220408,0.48291796239357043,0.03992905964007102,0.03863015386659459,0.0033212112894915775,0.0001715175863575697,0.018465838894729497
4000,0.7709950452393398,0.024321668350107885,0.20657319863573517,0.5239450744994744,0.04171978309797099,0.041512095631627846,0.00343842584126687,0.00018493272109385074,0.02055038799251607
4100,0.8262635049256392,0.024160037599334,0.2087962211194669,0.5444904941266487,0.04377558252211895,0.04449163889294251,0.004414433249201436,0.00023035399164991554,0.022149230714981778
4200,0.7912029474834206,0.025508019070095665,0.20650790704678587,0.5503664809831808,0.04476723188302349,0.0466194798214411,0.004661099047150047,0.0002525039923061907,0.022543215057723744
4300,0.8441567586379043,0.02625147374039119,0.20721714499557747,0.5680127972225717,0.047289856850739866,0.04720958495601987,0.0053474216311521034,0.00027694968095999886,0.026264942759696493
4400,0.854200410409535,0.0260985766391924,0.20693032104343523,0.5880264265127061,0.048220114419613665,0.05056085342234869,0.005804611209702924,0.0003261474029088264,0.02730190879350954
4500,0.850364628429423,0.02660189401712467,0.2067016057476393,0.6153391290669737,0.048237506652839025,0.055752776498575275,0.006187028839937187,0.0003781135243144921,0.03117614615791088
4600,0.8581416938756113,0.028527864573722216,0.21226493548979672,0.6213080466101406,0.04983081187255932,0.05952250534159702,0.007009239424974163,0.0004376172146148954,0.034383015494787714
4700,0.8745112453622569,0.027864622044692495,0.20422592001833323,0.6703586031288944,0.05062296448889636,0.060007454935088106,0.007848211567772986,0.0005324944118427284,0.035767506584574664
4800,0.8432263497301844,0.030120126381653477,0.21401546958796305,0.6903098879996072,0.05251539675841952,0.0649535148415283,0.008888076459728944,0.0005792908898423298,0.03982867230829475
4900,0.8478890085827968,0.03030818623566264,0.21125294449185514,0.7206286586401563,0.055336901410520424,0.0655758843025194,0.00948192231066196,0.0006560995024266083,0.042747401157856614
5000,0.8849568478523396,0.029686466534437086,0.20541913675367904,0.7145412404006243,0.054122888142710615,0.07089403733783195,0.010179107946891657,0.0007472181028246123,0.044471597228241566
