milliseconds,z,y
0,0.1,1.4
100,1.5287785506270213,0.6688848482394886
200,1.57969446131561,0.6706667447419783
300,1.580611304404599,0.6708285829455083
400,1.56295192836718,0.6700557004221345
500,1.5384607099019505,0.6689698244322629
600,1.5116689690489968,0.6678211139635991
700,1.4843219081294323,0.6667115393315713
800,1.4570946732904648,0.6656860822821716
900,1.4302347597865104,0.6647679262874729
1000,1.403832416293098,0.6639720731919462
1100,1.377916357525974,0.663310769369343
1200,1.3524904231678512,0.6627962666193382
1300,1.3275505186721062,0.6624397152329579
1400,1.3030890459879507,0.6622526478114086
1500,1.279094999131157,0.662248862067787
1600,1.2555608384099817,0.6624389965624381
1700,1.2324779734585047,0.6628347994980023
1800,1.2098315813677014,0.6634544051742751
1900,1.1876201647308064,0.6643039323453683
2000,1.1658274769663728,0.665403579341448
2100,1.1444490256765432,0.6667632812688903
2200,1.1234753389560017,0.6683974458343749
2300,1.1028976160181232,0.6703204768089572
2400,1.082707761276194,0.6725463271699955
2500,1.062897753149266,0.6750891582854123
2600,1.0434598313331047,0.6779629956101028
2700,1.024385862257766,0.681182692674735
2800,1.005669018218797,0.6847612355559307
2900,0.9873014324904024,0.6887130786004231
3000,0.9692772655114705,0.6930514570253974
3100,0.9515889925459053,0.697790240692913
3200,0.934229521389123,0.7029430726338717
3300,0.9171918531367302,0.7085233025475508
3400,0.9004706129830458,0.7145433645213514
3500,0.8840596879775223,0.7210152917708608
3600,0.8679520454889038,0.7279522286366079
3700,0.8521420813917009,0.7353658966394366
3800,0.8366239883354871,0.7432679978634462
3900,0.821392344481448,0.7516695080984462
4000,0.8064422776844397,0.7605801557023231
4100,0.7917687312174766,0.7700100729100408
4200,0.7773612549599156,0.7799746202712068
4300,0.7632206292679424,0.7904789251262212
4400,0.7493394960066146,0.8015339429394349
4500,0.7357122453416313,0.8131499804203389
4600,0.7223346687726228,0.8253356721418759
4700,0.7092024024406319,0.8380990925213562
4800,0.6963093871018005,0.8514501715460628
4900,0.6836493322255943,0.8654003765878491
5000,0.671218722865863,0.879958482046591
