milliseconds,EC,Z,Y,X
0,0.0009295779936097884,-2.243579241775802e-06,0.006337699561159689,0.510874723400723
100,-0.0037522523018044965,0.002145018768474014,0.029276586321193742,0.4629681504912841
200,-0.002803933374467701,0.0024233201851562823,0.06551743236959848,0.4190508579453631
300,-0.006998843897513556,0.0027429620685575887,0.10270738910714222,0.38908456137735364
400,-0.006472524097968805,0.002904633380007454,0.14957702131689968,0.3487521502687824
500,-0.01207022384116325,0.002986128575422532,0.18334745383908907,0.3268989215189946
600,-0.01800267566143233,0.0030688060515221658,0.21728996089610086,0.306432492577191
700,-0.020182243809796177,0.0030883649213931303,0.22927631868673215,0.25672543442292634
800,-0.022956794476193185,0.00311132350862003,0.27799008214852317,0.23609899678209445
900,-0.02083617646838484,0.003153560039338752,0.29616061539141764,0.21742269080243226
1000,-0.024400737332096654,0.00315014025301534,0.31811611588694594,0.19160366321834343
1100,-0.029843991567327297,0.0031064338194634845,0.3541438267980351,0.17639891052918297
1200,-0.029746281021079797,0.0031305388950303133,0.38195013586501503,0.14961526974781159
1300,-0.02928565420493978,0.0030603464227489056,0.3900943345436934,0.1364857857276721
1400,-0.032764875639910554,0.0030326809228307505,0.4148754179355727,0.123668469498923
1500,-0.03524237514528503,0.0028963750514408274,0.41654338944745395,0.10832211364543295
1600,-0.041990400449041565,0.002876841021277798,0.44897362108931294,0.11267123925157205
1700,-0.04361353001742795,0.002809805592144113,0.43998159345565185,0.09915141488166351
1800,-0.04393316109467308,0.0027193387259000683,0.45766624652060406,0.07541062303027816
1900,-0.04230522023920924,0.0026825894701721516,0.48378603036969653,0.059624001857620956
2000,-0.050340386975663044,0.0026574650837589598,0.48052168544807683,0.06111241521003228
2100,-0.0487484408636279,0.002633099553526572,0.49333281477098756,0.05431365705730311
2200,-0.052372195679434484,0.0026056761882498496,0.5088789652503253,0.04669412253338822
2300,-0.05622615606288618,0.0026153801919772176,0.4977460181713058,0.04749006357575054
2400,-0.05891822957657631,0.002569878048518175,0.5043603833192635,0.03272541112639362
2500,-0.06080951891060052,0.002575244824928689,0.5217536360223033,0.046761116021458174
2600,-0.06440565351463362,0.002540743645731626,0.517065306486162,0.043376075750537965
2700,-0.06769441024293955,0.002576474411568649,0.5358554390675095,0.038478634818359087
2800,-0.06655864820500564,0.002529144923801542,0.5414151011138176,0.03729964596934071
2900,-0.06872798417137346,0.0025633944635311467,0.5344945266316463,0.02152887457772321
3000,-0.07139896241606775,0.002536368065433585,0.5449936504708492,0.02947966728527174
3100,-0.07583224231892699,0.0025672016382547644,0.5464963224888749,0.03314295463703542
3200,-0.07584593055891822,0.002512081843929409,0.5331868064142574,0.023783179914378907
3300,-0.07813603778761039,0.002522216785565491,0.5463045667403272,0.021734473254795904
3400,-0.07970713247953642,0.002502763859889631,0.5494211776157497,0.016689750553797976
3500,-0.08286330712622217,0.002515148038735494,0.5460385195093012,0.02168094957119341
3600,-0.09023199195580885,0.0025783466191297774,0.562546149559037,0.021544786975946036
3700,-0.08906284312163806,0.0025247956768001327,0.5697065292739241,0.019736255547376968
3800,-0.09196901836971796,0.0025380710754027416,0.5824532800757111,0.02359735793399966
3900,-0.09558665578503771,0.0025424265424298553,0.5693146505910951,0.014204044830966479
4000,-0.09508188757360256,0.0025563136881160335,0.565928186471294,0.024980856549173838
4100,-0.10223957073069258,0.0026000814824934416,0.5852597135469011,0.031371047426988624
4200,-0.10030399427723691,0.002578552294794647,0.56669206288555,0.01481783109921105
4300,-0.10390356412014669,0.002544703983317118,0.5820203233101251,0.015055872515742558
4400,-0.11047199634891629,0.0026120776870288435,0.5950830248926068,0.027629807288581686
4500,-0.10991582347524301,0.0026304073431947395,0.6019514553975319,0.02285136259333205
4600,-0.10828009052633625,0.002615553185424398,0.5970848912344722,0.010105009850858243
4700,-0.11295165476127704,0.002580611278938538,0.6083930612108917,0.01228162252896205
4800,-0.11430747789907855,0.00263443821358689,0.5810997604857018,0.02437872654753457
4900,-0.11742906005611607,0.00262531213423423,0.5829083211351943,0.023013914074081668
5000,-0.12143859229842728,0.0026680386877993437,0.6158943501956075,0.01999536094362601
