milliseconds,EC,Z,Y,X
0,0.003477673277906697,1.1582140804417173e-06,-0.015028384415074073,0.5077759520770636
100,2.7104092259456168e-05,0.002166627485337629,0.03837923427515585,0.45668842008373467
200,-0.0021309098761409626,0.0024444783037144637,0.08309102683193596,0.4209116737451305
300,-0.004929788863892378,0.0027434492401786923,0.12491096582464993,0.3911211447045051
400,-0.010247001038668862,0.002914258912901514,0.1668746544056088,0.36201584370227324
500,-0.010450816465064374,0.0029913961475971492,0.19296780039179812,0.33173580642399647
600,-0.013814137035092548,0.003043589299488089,0.2218718480676252,0.30355111492548936
700,-0.017440325981080865,0.003094495315049341,0.25378076197034083,0.2568534781108486
800,-0.017520734141354206,0.003187955176893444,0.2852790778991015,0.2379097566367104
900,-0.02465839575105926,0.003131088136130061,0.29628451829097924,0.2291762572409126
1000,-0.02180951434294017,0.0031879310194217335,0.33897231471057676,0.19883475090160094
1100,-0.02593626135379615,0.0031649678892332876,0.3571765420141687,0.16504975283973716
1200,-0.0323505443763884,0.0030834515082743623,0.3666747348968131,0.15239122292025634
1300,-0.02933902590290456,0.0030259905451267897,0.3739012693543037,0.14901621347801708
1400,-0.035272775738608535,0.003018644571427498,0.38864641536923467,0.12493686774117965
1500,-0.03522923466288711,0.002902800651844379,0.4051962031039939,0.10303538280552889
1600,-0.04036014316154745,0.0029161744699508986,0.4332667229994448,0.09889976795731856
1700,-0.03867581502266535,0.0028431996771123274,0.4352176691459801,0.10051309305533224
1800,-0.04564516669922049,0.002737911534273881,0.4507129246576361,0.08046347218144136
1900,-0.04351203624994911,0.0026848052842784356,0.4802483690543536,0.06203286425610195
2000,-0.04916165589838767,0.0026478980536716453,0.4809079712686663,0.07674161123374289
2100,-0.05286120521501429,0.0026068259062220615,0.4799931895262438,0.06044063164150546
2200,-0.05336433613323572,0.00260079714096592,0.5039813326864994,0.06346889776932087
2300,-0.059054170276392454,0.0026178532308648757,0.49674382201506617,0.05713690049139522
2400,-0.057207173821971394,0.002598467832557175,0.4952781708498625,0.0326286987909281
2500,-0.0638426864816174,0.0025392818605972207,0.5272486684958066,0.04813244943768994
2600,-0.06526878549065979,0.002542567452161973,0.5241227725088702,0.040129783803028736
2700,-0.06392766245125839,0.0025280801809660016,0.5292159936947056,0.028491594420068978
2800,-0.06459611680160493,0.0025271913801339983,0.527336688956811,0.03766026872647842
2900,-0.06877890561275683,0.002484593549336046,0.539021964713141,0.02988077161993713
3000,-0.07241794812957965,0.002551444173372187,0.5546353814554978,0.04171947642995593
3100,-0.07266235435502444,0.0024934595730951963,0.5507015617274732,0.015258387259509242
3200,-0.07546138405743139,0.0025158408714057194,0.5640431470216732,0.03955082784448853
3300,-0.08089970197009945,0.0025507532517269876,0.5502827944624916,0.021650595395797032
3400,-0.08254978017791396,0.0025728421218156002,0.5573689310835673,0.03369239427336321
3500,-0.08195671681438839,0.0025088225618870256,0.5729383007486032,0.011643162954248255
3600,-0.08582681062403694,0.0025735806739918816,0.5664252256802427,0.032008722533121085
3700,-0.08742109684924296,0.002590401123945764,0.5521562989516299,0.017442491408923788
3800,-0.09144311634974084,0.0025268846071201654,0.5585804040717227,0.014499580998867927
3900,-0.09560777613189217,0.0025213691676693015,0.564076524903678,0.013623066984958748
4000,-0.10010608284914191,0.002525564425534143,0.5683061037275904,0.031603025284262204
4100,-0.10259127115496516,0.0025733646858294083,0.5754367639266414,0.02731782352931065
4200,-0.1007091430743831,0.002570127188020249,0.5678779127958271,0.032847212917326236
4300,-0.10560240125991059,0.0025974839029051597,0.5766524601261518,0.01991451942637022
4400,-0.10997430904909253,0.002558735479331204,0.5728191975440199,0.020081159608964557
4500,-0.10719721512161112,0.002598601487831067,0.598561933340832,0.01369251127132634
4600,-0.11108321221081853,0.0026378431501469157,0.6007027732759419,0.009977439080092094
4700,-0.11106502738123376,0.0026347241016536505,0.5806766357758097,0.03192949762864925
4800,-0.11440618195378807,0.0025879114938185824,0.6024441880933898,0.02156330736114131
4900,-0.11984431594784624,0.0026341249714572916,0.6052932272127401,0.02967182072330539
5000,-0.12335525269078478,0.0026354108791509416,0.6013568935492525,0.014633766947703804
