miliseconds,BM,ACT,GLC,ACoA,AKG,cAMP,FBP,G6P,GLX,ICT,MAL,OAA,PEP,PG3,PYR,AceA,AceB,AceK,Acoa2act,Acs,Akg2mal,CAMPdegr,Cya,Emp,Eno,Fdp,GltA,Icd,Icd_P,Mdh,Me,PckA,Pdh,PfkA,Ppc,PpsA,PykF,Cra,CraFBP,Crp,CrpcAMP,IclR,PdhR,PdhRPYR,EIIA,EIIA_P,EIICB
1000,0.030005776960368366,1.9421326549811154e-06,4.799987926937857,0.35206950014906974,0.1911888864947433,0.20278957015090648,6.57504133739654,1.9081261129815932,5.7059241364567e-09,0.0014081515082380368,3.2787756591010453,0.05052720349974383,0.21045402246625322,5.720957011756414,0.8632559322198597,0.004723229993365907,0.0014169689980013354,0.0001416969997768382,0.001,0.0010962220052557852,0.0010268480023121987,0.001,0.001,0.011515593005929222,0.011552813011394263,0.00015749199963231646,0.0010296120026997244,0.004290775370028892,0.0002204907352702977,0.00345727001161265,0.0009997139511057883,0.002290891993808627,0.004647401007079979,0.0001438160001552967,0.0009997139484521507,0.0009874929974313662,0.005977168008712024,0.0002990982980343167,0.0069909017163529924,0.005943354229817917,0.001346646277787534,0.00729,0.0011638385849006522,0.006126161315618332,0.09647746233513746,0.003522527394257502,0.003
1100,0.030005708094693783,2.294010837123575e-06,4.799987731037096,0.3520815810129282,0.19118955336485538,0.20278868023240984,6.575040283448759,1.9081261009457104,5.705920742278847e-09,0.0014081575401937447,3.2787756771148704,0.050526202943150335,0.21045402434638752,5.720955688890111,0.8632542523235855,0.004723229992899532,0.0014169689979786394,0.00014169699976751654,0.001,0.0010962220049789782,0.0010268480024826082,0.001,0.001,0.011515593005988374,0.01155281301317759,0.00015749199960333769,0.001029612002485163,0.004290773285575172,0.00022049194180355405,0.003457270010775539,0.0009997139428728867,0.002290891993137556,0.004647401007366518,0.00014381600015688997,0.0009997139447814288,0.0009874929972067128,0.005977168009343003,0.0002990985221400767,0.0069909014695072845,0.005943356385199455,0.0013466426948703528,0.00729,0.0011638394625306408,0.006126159915524205,0.09647746196944018,0.0035225276627518093,0.003
1200,0.030006868134105275,2.5998199382749327e-06,4.799987082361126,0.35209700644525865,0.19119222131139385,0.20278786126468568,6.57503827390362,1.9081258817552627,5.7059177491851595e-09,0.0014081657871235827,3.2787764956105097,0.05052550191537761,0.2104539942922525,5.720954877478115,0.8632530282900778,0.0047232299926342,0.0014169689977945165,0.00014169699975595827,0.001,0.001096222004200835,0.0010268480019785136,0.001,0.001,0.011515593006160276,0.011552813013595755,0.0001574919995750011,0.0010296120025284781,0.004290772436711089,0.00022049303863722462,0.0034572700074787933,0.0009997139358506539,0.002290891992767507,0.004647401007951382,0.00014381600017306727,0.0009997139358060565,0.0009874929969553902,0.005977168010210288,0.0002990986308876333,0.006990901403133484,0.005943361747487686,0.0013466393078308855,0.00729,0.0011638407186952298,0.0061261587134817655,0.09647746134014346,0.0035225310082894618,0.003
1300,0.03000692677895467,2.8093547532877534e-06,4.799984568893112,0.35211843847895835,0.19119367830049785,0.20278756481609772,6.575037512867519,1.9081256153465145,5.70591808105642e-09,0.001408171588767186,3.2787775702959516,0.05052466307480838,0.210453989234032,5.720954110408762,0.8632516363904807,0.004723229992447766,0.001416968997786188,0.00014169699974245816,0.001,0.0010962220028054711,0.001026848001775784,0.001,0.001,0.011515593006196383,0.011552813015494356,0.0001574919995495928,0.0010296120022828823,0.004290770704510391,0.00022049519792846262,0.0034572700069696754,0.0009997139317405367,0.0022908919921910634,0.004647401008117777,0.00014381600019798665,0.000999713928794906,0.0009874929968297604,0.005977168010948437,0.00029909875631736803,0.006990901270156298,0.005943364516847046,0.0013466347915505807,0.00729,0.0011638437145488549,0.006126156519672756,0.09647746063805887,0.0035225266591529377,0.003
1400,0.030007158991868326,2.920414178186912e-06,4.799984022277181,0.3521163726936732,0.19119492330485238,0.202786736069641,6.575034850895712,1.9081254586457046,5.7059104273047724e-09,0.0014081747048842463,3.2787736647258336,0.050524575841614225,0.21045396102011085,5.7209526790536485,0.8632508418976595,0.004723229992421527,0.0014169689976834344,0.00014169699974186353,0.001,0.0010962220014316744,0.0010268480016402228,0.001,0.001,0.011515593006351669,0.011552813016915965,0.00015749199952403136,0.0010296120020219237,0.004290769848978834,0.00022049556409305227,0.0034572700052250575,0.000999713928985748,0.002290891991678481,0.004647401008513474,0.00014381600020334733,0.0009997139240598158,0.0009874929966595832,0.005977168011522593,0.0002990988554340099,0.0069909011112055715,0.005943366581242027,0.0013466319459443656,0.00729,0.0011638440572080651,0.006126155693174586,0.09647746212413531,0.0035225269459575846,0.003
1500,0.030008108369200925,3.1064180853687633e-06,4.799983342490456,0.3521421585131796,0.19119632119284524,0.20278654964976517,6.575034267410938,1.9081254082978376,5.705910432984442e-09,0.0014081861303495,3.2787778331593977,0.05052343634316736,0.21045393410457178,5.720950689626749,0.863249216612774,0.004723229992116218,0.0014169689975922454,0.00014169699973229892,0.001,0.0010962220005446574,0.00102684800109238,0.001,0.001,0.01151559300642173,0.011552813018179477,0.0001574919994820375,0.0010296120010197492,0.0042907682722577445,0.0002204973176534386,0.0034572700046419614,0.0009997139198658683,0.002290891991370024,0.004647401008896753,0.00014381600022128038,0.0009997139216154766,0.0009874929962949144,0.005977168012376567,0.0002990990251627616,0.006990901072006444,0.00594336918270747,0.0013466289538923823,0.00729,0.0011638452601511165,0.006126155077511799,0.09647745981559477,0.0035225277764048923,0.003
1600,0.030008810995525558,3.2128606277261687e-06,4.799981542291596,0.3521579717927563,0.19119745946146915,0.20278568645926917,6.575032468946092,1.9081254529467797,5.705906617075999e-09,0.0014081870427865707,3.2787788104591393,0.05052304736650354,0.2104539368733014,5.720949635543196,0.8632486524371907,0.004723229991831447,0.001416968997527046,0.00014169699972662442,0.001,0.0010962220001208864,0.0010268480006110296,0.001,0.001,0.011515593006431627,0.011552813018707706,0.00015749199946743213,0.0010296120006256983,0.004290768003153737,0.0002204991459020574,0.0034572700017377117,0.0009997139173198596,0.0022908919906819056,0.004647401009282074,0.00014381600022783122,0.0009997139182939564,0.0009874929961891578,0.005977168012630584,0.000299099126428321,0.006990900777933079,0.0059433708339373436,0.0013466278093370663,0.00729,0.0011638464933493753,0.0061261533488718685,0.09647745971433107,0.003522527409380124,0.003
1700,0.03000913759213898,3.4292167267734284e-06,4.799980295248755,0.3521571646544594,0.1911987021913228,0.20278532763300894,6.575030144579476,1.9081251420483554,5.7059037318374454e-09,0.0014081969172968023,3.2787774343741547,0.050522387614751335,0.21045391976184377,5.720947938416963,0.8632475481670587,0.004723229991857063,0.0014169689975055038,0.00014169699971727266,0.001,0.0010962219980001056,0.0010268480006078,0.001,0.001,0.011515593006249174,0.011552813019582095,0.00015749199944172312,0.0010296120002522384,0.004290766607859693,0.0002204992288820993,0.0034572700010411087,0.0009997139094967418,0.0022908919902075325,0.00464740100936099,0.0001438160002475897,0.0009997139092004065,0.000987492995986293,0.005977168013385053,0.0002990993024296043,0.006990900748317711,0.005943374530511215,0.001346625302083735,0.00729,0.0011638482357303728,0.0061261513427219695,0.09647746147899791,0.003522527786223843,0.003
1800,0.03000933754826949,3.7330494212192775e-06,4.799979322508114,0.3521699927845675,0.19120019823711956,0.202784927038408,6.575028437893323,1.9081253083962741,5.7058970731553275e-09,0.0014082082535000053,3.2787809855181322,0.050521846170494086,0.2104539159389991,5.720946597664532,0.8632465627233795,0.004723229992017389,0.0014169689975696892,0.00014169699971724065,0.001,0.0010962219974263393,0.0010268479999825336,0.001,0.001,0.011515593006216077,0.011552813022041862,0.00015749199940824738,0.001029611999188151,0.004290765243426288,0.000220500500493542,0.003457270000075622,0.0009997139103093172,0.002290891990154149,0.004647401009823633,0.0001438160002521151,0.0009997139095599614,0.0009874929957730285,0.00597716801407996,0.00029909933693098587,0.006990900616374577,0.005943377118941099,0.0013466240673059451,0.00729,0.0011638487222970398,0.006126150679898075,0.09647746224846708,0.003522531478885377,0.003
1900,0.03001046196442429,3.907660480639266e-06,4.7999788934704695,0.3521944957831029,0.19120192863723373,0.20278451131257255,6.575026989101517,1.908125059986723,5.705893536969917e-09,0.0014082177585608806,3.278781745824752,0.05052150236190533,0.21045388936414453,5.720945914234137,0.8632454988049854,0.004723229991900658,0.001416968997493215,0.00014169699971321785,0.001,0.0010962219941844196,0.0010268479998233868,0.001,0.001,0.011515593006183588,0.011552813021742554,0.000157491999390955,0.0010296119989167628,0.00429076448955525,0.00022050107831776347,0.0034572699956938106,0.0009997139025840665,0.002290891989820309,0.004647401009945378,0.00014381600026614936,0.0009997138975339325,0.0009874929956602233,0.005977168014717953,0.0002990995885737713,0.006990900420697903,0.005943378265111834,0.0013466205186505242,0.00729,0.0011638496021689764,0.006126149136836221,0.09647746230701881,0.0035225275751746823,0.003
2000,0.030011064914000317,4.0736559638017574e-06,4.799978096483588,0.3521993911102629,0.1912038492140192,0.20278451432211428,6.575026947576863,1.9081248996595235,5.7058901075048795e-09,0.001408218884370097,3.278787998861752,0.05052070134732514,0.2104538593398679,5.720944566500318,0.8632451512069678,0.004723229991782719,0.0014169689976116313,0.00014169699971677225,0.001,0.0010962219944125585,0.0010268479989685205,0.001,0.001,0.011515593006203615,0.011552813023059912,0.0001574919993677617,0.001029611997828692,0.004290763406204881,0.00022050241381900158,0.003457269995033331,0.0009997138961036812,0.0022908919890092445,0.004647401010189751,0.00014381600028348703,0.0009997138982019375,0.000987492995518331,0.005977168016047983,0.000299099591332,0.0069909003707038665,0.005943379525710394,0.0013466218761692262,0.00729,0.0011638504580494613,0.0061261481417385424,0.09647746295884892,0.003522530897194648,0.003
2100,0.030011329924260997,4.525970784542954e-06,4.7999758971793245,0.35221588404272497,0.19120611460066,0.2027840890657769,6.575025592941101,1.9081251805841821,5.705887166059287e-09,0.0014082288197854037,3.2787903918767296,0.0505193685222106,0.21045387645585345,5.720941557034755,0.8632431844418358,0.004723229991952861,0.001416968997609449,0.0001416969997118494,0.001,0.0010962219923468354,0.0010268479988592703,0.001,0.001,0.01151559300600714,0.011552813024782008,0.00015749199934372336,0.0010296119974279375,0.004290762880261596,0.00022050332613972228,0.003457269992687407,0.0009997138909000384,0.0022908919887860433,0.004647401010471727,0.00014381600029793543,0.0009997138917978237,0.0009874929953303782,0.0059771680172332935,0.00029909985753655613,0.006990900242922598,0.005943379787613015,0.0013466199340461781,0.00729,0.0011638525710279074,0.0061261480494475915,0.09647746304990074,0.003522530321471733,0.003
2200,0.03001158011186971,4.5340069347417485e-06,4.799974505271279,0.3522320621136334,0.19120744691538263,0.2027840336050844,6.575023200567635,1.908124869008283,5.705882435284001e-09,0.001408230362764016,3.2787901726116577,0.05051940671413089,0.21045385528133162,5.7209404164903805,0.8632430452198168,0.004723229992129616,0.0014169689975880755,0.00014169699970936062,0.001,0.0010962219908356335,0.001026847998626648,0.001,0.001,0.011515593005777905,0.01155281302640671,0.00015749199931658795,0.0010296119964226314,0.004290762100567004,0.00022050400711738096,0.0034572699907196307,0.000999713884765879,0.002290891988705283,0.004647401010384082,0.00014381600029397495,0.000999713883190219,0.0009874929953293586,0.005977168017283794,0.0002990999056321416,0.006990900056031846,0.005943381137570508,0.0013466178952856495,0.00729,0.0011638535446133317,0.006126146424177631,0.09647746034875472,0.0035225300148880056,0.003
2300,0.030012061507721146,4.698406540882074e-06,4.79997323664942,0.3522297239441154,0.19121018610584517,0.20278380741367039,6.575022723884984,1.9081247593002484,5.705877983288561e-09,0.001408241224674282,3.278791634656812,0.0505188339552367,0.210453839307008,5.7209391725310175,0.8632425811025708,0.0047232299923232225,0.001416968997668068,0.0001416969997208546,0.001,0.0010962219881522014,0.00102684799761267,0.001,0.001,0.011515593005722245,0.011552813027588697,0.00015749199929562411,0.0010296119955874941,0.004290760915952188,0.00022050547131119904,0.0034572699862204436,0.000999713882182793,0.002290891988077138,0.0046474010105360935,0.00014381600031315055,0.000999713882696439,0.000987492995218722,0.005977168018328931,0.0002991000623750345,0.006990899929799232,0.0059433829687975575,0.0013466174223547998,0.00729,0.0011638548524478599,0.006126145925034281,0.09647746256045558,0.0035225267719901426,0.003
2400,0.030013105304938958,4.999593589247644e-06,4.799972330317289,0.3522538850416476,0.19121172985662568,0.20278337907580643,6.575019983096832,1.9081248701056817,5.705865067586474e-09,0.0014082500382229207,3.2787965775048242,0.050517634916548176,0.21045382803281004,5.720938196361738,0.8632418882267349,0.004723229992629256,0.0014169689977867144,0.0001416969997244146,0.001,0.0010962219855075732,0.0010268479976404505,0.001,0.001,0.011515593005480445,0.011552813028147778,0.00015749199928052036,0.0010296119951305354,0.004290759976064719,0.0002205059040812288,0.0034572699850408182,0.0009997138726102082,0.002290891987907349,0.004647401010812115,0.0001438160003315107,0.0009997138728711043,0.0009874929949634426,0.005977168019393609,0.0002991001608541183,0.006990899779509067,0.0059433849397405435,0.001346616853519263,0.00729,0.0011638552281181094,0.006126145357310858,0.09647745980178205,0.0035225314382263864,0.003
2500,0.03001362207201734,5.268688274741026e-06,4.799972187283034,0.3522710083920378,0.19121229131346648,0.2027831996822808,6.575019926059839,1.9081245324131386,5.705863284082742e-09,0.0014082593698115443,3.2788015094523293,0.050516996249060135,0.21045380974231567,5.720938198799361,0.8632399343562197,0.004723229992426551,0.0014169689978171388,0.0001416969997257372,0.001,0.0010962219855770246,0.0010268479971802507,0.001,0.001,0.011515593005395766,0.01155281302927914,0.00015749199926076983,0.0010296119947965502,0.0042907593419777715,0.00022050647608231247,0.003457269983818013,0.0009997138733154258,0.002290891987442558,0.004647401010937077,0.00014381600033178406,0.0009997138710369357,0.0009874929948579022,0.00597716801916523,0.0002991001980390693,0.0069908997277435625,0.005943386256364833,0.0013466134210956386,0.00729,0.0011638560172403066,0.00612614399917309,0.09647746253103266,0.003522530973847522,0.003
2600,0.030013649103855105,5.599671181085168e-06,4.799970876235628,0.3522675468823134,0.19121398793535369,0.2027830620908332,6.575017460997975,1.9081246874818791,5.705857865587563e-09,0.0014082600732737956,3.278802262629986,0.050516370728438585,0.2104537829419764,5.720935719705018,0.8632396432144473,0.004723229992674569,0.0014169689978034772,0.00014169699973865028,0.001,0.0010962219828176572,0.0010268479964535059,0.001,0.001,0.01151559300534137,0.011552813030104036,0.00015749199925795552,0.0010296119939450941,0.00429075818868637,0.00022050707395941492,0.003457269980267669,0.0009997138655425555,0.0022908919873255895,0.004647401011019756,0.00014381600034704003,0.000999713866672667,0.0009874929947226575,0.005977168020802386,0.00029910032307285114,0.006990899574642,0.005943385316535729,0.0013466131912304058,0.00729,0.0011638570192350792,0.006126143178405296,0.09647746196467309,0.0035225285371765624,0.003
2700,0.030014850567760924,5.525533492101258e-06,4.799969457912675,0.35229314165580855,0.19121651369924536,0.20278312225497663,6.575017369122337,1.9081246568240522,5.7058549732589035e-09,0.0014082680737618272,3.278809377011323,0.050516483348208185,0.21045377981910807,5.720934661045096,0.8632392412278032,0.00472322999296276,0.0014169689979463905,0.00014169699973441948,0.001,0.0010962219798576955,0.0010268479960291695,0.001,0.001,0.011515593005029384,0.011552813031631179,0.0001574919992325381,0.0010296119933075843,0.004290758164105723,0.00022050736793314074,0.003457269976917475,0.0009997138621031772,0.0022908919869379196,0.004647401011127825,0.00014381600035701084,0.0009997138585661335,0.000987492994650189,0.0059771680215711664,0.00029910056785781774,0.006990899512869247,0.005943385446720455,0.001346612909516332,0.00729,0.0011638581086721846,0.006126143181704733,0.09647745938918101,0.003522529651680663,0.003
2800,0.030015318792493903,5.883613630325007e-06,4.799967709902224,0.35230482107985545,0.19121623835902513,0.20278329508745221,6.57501556259853,1.908124528510225,5.7058465523425795e-09,0.0014082715962190006,3.2788129508032924,0.05051586152436034,0.21045378307553964,5.7209340568033324,0.8632385738610862,0.0047232299934065365,0.0014169689981142698,0.00014169699975244705,0.001,0.0010962219793080022,0.0010268479951172642,0.001,0.001,0.011515593004984741,0.011552813033005071,0.00015749199920363867,0.0010296119919230072,0.004290757360071592,0.00022050834030267464,0.003457269974068533,0.000999713852478587,0.002290891986933821,0.004647401010972854,0.00014381600036036078,0.0009997138531839987,0.0009874929946981723,0.005977168022183276,0.00029910063404858675,0.006990899313809328,0.005943388185455589,0.0013466142456864403,0.00729,0.0011638590559063526,0.006126142021827783,0.09647746347984637,0.003522527296286011,0.003
2900,0.030015903365940517,6.032060578340271e-06,4.799966841113117,0.3523154628387813,0.19121881020815115,0.20278292598071132,6.575013125124188,1.9081245013972725,5.705841734644516e-09,0.0014082798443213783,3.278815687893886,0.05051486484059523,0.21045377606970586,5.720932094666143,0.8632374851358009,0.004723229993711667,0.001416968998159981,0.00014169699975410667,0.001,0.001096221977656175,0.0010268479945107311,0.001,0.001,0.01151559300463225,0.01155281303311591,0.00015749199918992587,0.0010296119917077926,0.004290757280926974,0.00022050898151226568,0.0034572699734075267,0.0009997138477178067,0.0022908919867814085,0.004647401011228471,0.00014381600037369636,0.0009997138471161216,0.0009874929944989933,0.0059771680224673576,0.00029910076281146195,0.0069908992104940944,0.005943388270691429,0.0013466134780694998,0.00729,0.001163859280392549,0.0061261408793885875,0.09647746254601913,0.0035225315496102316,0.003
3000,0.03001642825991814,6.384578719649345e-06,4.799965474205286,0.3523317086128488,0.19121992053494524,0.20278258595179677,6.575012337431174,1.9081243429046324,5.705830553194487e-09,0.0014082945670463487,3.2788202771180135,0.05051404069728838,0.21045376632649554,5.720930537712431,0.8632371385354897,0.004723229994522659,0.0014169689982969195,0.00014169699976114707,0.001,0.0010962219742084904,0.0010268479939648174,0.001,0.001,0.011515593004534967,0.011552813035166863,0.00015749199917770382,0.0010296119900921354,0.0042907556250444965,0.00022051027468162588,0.0034572699711857596,0.0009997138426526052,0.0022908919866488327,0.004647401011257953,0.0001438160003821408,0.0009997138458266127,0.0009874929944869778,0.005977168022810033,0.00029910081146677724,0.006990899125465681,0.00594338771481628,0.0013466123659388147,0.00729,0.0011638596861554694,0.006126140274971241,0.09647746247299095,0.003522528794701324,0.003
3100,0.03001700529599661,6.4268464411079055e-06,4.799965525213358,0.35234706250873554,0.1912230103681252,0.20278277924164864,6.57501209579098,1.908124368643735,5.705826412023843e-09,0.0014082917503691562,3.2788254010830737,0.05051335597639742,0.21045376335229096,5.720930176631202,0.8632362568385489,0.004723229994658644,0.0014169689984825315,0.0001416969997832125,0.001,0.0010962219734519348,0.0010268479936760022,0.001,0.001,0.011515593004348772,0.011552813035981001,0.00015749199918397213,0.0010296119898859687,0.004290755661498699,0.0002205105074215962,0.0034572699666833265,0.0009997138430198323,0.0022908919863322864,0.004647401011114761,0.00014381600038655887,0.0009997138394922406,0.0009874929944923417,0.005977168024021352,0.00029910101400566156,0.00699089907269026,0.005943388831434996,0.0013466106886735117,0.00729,0.00116386002826451,0.00612613925638497,0.0964774613420538,0.0035225294786279076,0.003
