milliseconds,x,y,v
0,0.09941465428505498,-0.0022662250621845875,1.0139285303883392
100,0.10320427879084221,-0.0015247311647152654,0.9582349318898306
200,0.11480813128309414,0.0018927521239923335,0.9168596038777387
300,0.11717592792905863,0.01022778514303264,0.8408327027936011
400,0.127331454399234,0.011149749702643335,0.8295984364337884
500,0.12867895678982838,0.012678983337191248,0.7706488173431109
600,0.14147668483231315,0.01444223687431046,0.7341842590973664
700,0.1496734337740684,0.021690121582179155,0.6947932579521248
800,0.15537268860612363,0.021602678618193108,0.6820490589669337
900,0.1618778303817392,0.021808323471380987,0.6371181632983954
1000,0.16306970745060734,0.026585525051674268,0.6212354263946922
1100,0.16861471285710178,0.030482099983379137,0.5717185301195893
1200,0.18641577536637666,0.033406029539729445,0.5498837417762878
1300,0.1843930969249293,0.03834355659824761,0.5236256154298908
1400,0.18919243513250694,0.038307147270304626,0.5187694801500957
1500,0.19501782435330975,0.04670587595963841,0.5022012875047567
1600,0.20986878648489665,0.048287256989877424,0.4576514862264651
1700,0.21042930534487267,0.04615489441302152,0.4546046359056169
1800,0.21948679228203338,0.05109266892443899,0.4219376314786647
1900,0.22356895441563612,0.05251683150493065,0.4212568190222882
2000,0.22292854279050037,0.0600953897606672,0.41431208746098247
2100,0.22691500120421304,0.06103022013260308,0.3781738295031748
2200,0.23189433834608533,0.06572469305245737,0.4001658816339478
2300,0.2326794003043605,0.06432554719711908,0.3867139091487421
2400,0.2460672137966286,0.06693455864758929,0.3651763176538604
2500,0.2528466594959766,0.07321599312948285,0.35788585927773797
2600,0.2553872964708338,0.07838713046840941,0.3351639257045006
2700,0.2576643849726851,0.07478895653441234,0.3140551130118811
2800,0.26366025562015016,0.08046116510322728,0.33931289560473227
2900,0.26144067772237606,0.08550891496035853,0.3295174064129898
3000,0.26250221640392324,0.08883949208720915,0.2877643419628312
3100,0.26546453229309946,0.08701252960262278,0.31574728745209435
3200,0.2770967849956643,0.08916406138392516,0.31463445961887465
3300,0.27437272737602836,0.0950673275523394,0.29864661132506176
3400,0.2781206349841976,0.09920167029643172,0.2808226471704863
3500,0.28354803960374414,0.09915280101636646,0.2763789837813706
3600,0.2814689221877863,0.10024100199716365,0.25785855935074187
3700,0.2848579306840408,0.10570935897982998,0.27099435065795335
3800,0.2973575056334491,0.10806658618389507,0.2903555808123174
3900,0.28973757060825495,0.1073111338076754,0.25588719017952033
4000,0.30452991935365564,0.10675419635191168,0.25013981304478816
4100,0.29610765000249006,0.10924489777727796,0.24527416430138885
4200,0.31170792362900207,0.1123126381974194,0.2764994347767703
4300,0.313510866181844,0.11652038472022552,0.2594716933405678
4400,0.30731087391282647,0.12044421597831619,0.23673368310646345
4500,0.3126207702749223,0.12386184920432566,0.2602117824738725
4600,0.3221420068566595,0.12363093192363424,0.24271558049179262
4700,0.3238409210954173,0.12401275959557116,0.27095645833859316
4800,0.3289152537133432,0.12311027396560384,0.27292978143597607
4900,0.3252310543064836,0.12675573976123553,0.2638135720980561
5000,0.3303865610964733,0.13391743731841466,0.2590585586833348
