milliseconds,x,y,v
0,0.09514734256806949,-0.0032526515928709776,1.0082369627190575
100,0.10062006641234159,-0.00024289636132555697,0.9364180263714806
200,0.11830917677448863,0.0011386750406630012,0.9193079832568051
300,0.11622544826980157,0.007407783392738103,0.8691334799809345
400,0.12165400663445661,0.0126645023792341,0.7991994140312221
500,0.13302742734375073,0.01423677004637723,0.776975896236447
600,0.14251452952591478,0.017668636303535285,0.7554370511282889
700,0.14917014580817026,0.021862149563849596,0.726006873520866
800,0.15581580364343234,0.017576154262982535,0.6849083374467131
900,0.16707618105621885,0.025749507560013922,0.6540665989149489
1000,0.16590517442861022,0.02637702188185453,0.6173443358870699
1100,0.17495123324180392,0.03438520918663434,0.6005233610966841
1200,0.18749756653972205,0.03341576597143539,0.584681767588486
1300,0.19020269134474835,0.040868818797300845,0.5442273340450298
1400,0.1896322054405671,0.037812270290769986,0.5323856911892147
1500,0.19832305783992096,0.0443823106920265,0.49725668574676696
1600,0.20217428718884262,0.04639146794333215,0.47400197499013685
1700,0.206971209756781,0.052447212217054465,0.4638889813932948
1800,0.21206238174487027,0.051449792343357864,0.4608967696861036
1900,0.22247553378008306,0.05422595677536623,0.423735963062835
2000,0.22971228360893747,0.05932708694074356,0.40584806120070094
2100,0.22432865239881883,0.05838105807675185,0.3853066965793826
2200,0.22890918443272734,0.06571026544137008,0.37333754712587774
2300,0.24316417496683967,0.0660840881314215,0.35318621510352427
2400,0.2444354378388349,0.06764650530711512,0.3771415786660911
2500,0.25213341503998005,0.07481166314347133,0.36424813873015177
2600,0.2511445167355041,0.07283080586052057,0.33729309338914065
2700,0.2579000696225193,0.0771448821833832,0.3357600320249942
2800,0.2543489667184224,0.0818159910086961,0.3045982620724707
2900,0.26373399093387456,0.08040079887674716,0.3165985752220978
3000,0.2680026518852578,0.08302370559267083,0.3192432322966847
3100,0.27083004999411187,0.08860728414870564,0.3194789967359601
3200,0.27364763276692977,0.09153392792629698,0.29873984413113935
3300,0.2748218430801005,0.09211949158641178,0.3053891092970845
3400,0.28047277226951295,0.09439440908292446,0.26307838062158434
3500,0.289080007628658,0.09812417460729124,0.27340734059688626
3600,0.2886567083360115,0.09887244100671068,0.2783505282502175
3700,0.2881279667471003,0.10465128856893423,0.2725060568694582
3800,0.2874402018437036,0.10364253001790416,0.27468113095270746
3900,0.2982560424684253,0.10584838149148315,0.2539828042918673
4000,0.2976817548909665,0.1128854531440503,0.2771604618275038
4100,0.30025336614688863,0.11450719564869002,0.2620444057388165
4200,0.30866844419424616,0.11105422016513374,0.2529565182003785
4300,0.3078104366728934,0.11863004706841142,0.2402322104235913
4400,0.30554458726874756,0.11614185411769343,0.26235803220122517
4500,0.30764187539442345,0.11651360633692563,0.24683381309948244
4600,0.3110709361471493,0.12148024234467017,0.24813376105895818
4700,0.3134028455593385,0.12047104231340346,0.2738181207624035
4800,0.32515262759957764,0.12458657185235096,0.26032598837090715
4900,0.3240113189261254,0.1275911311557964,0.24766834676473296
5000,0.3286379606396172,0.12951244813958235,0.25549688549107935
