milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
1000,1.2793596213471806e-05,5.046839951196901e-05,2.0531816855152316e-05,7.283183053086135e-06,-3.263004701590149e-06,4.6615346360062655e-07,8.818836820272771e-05,0.0,0.0,-5.69265102707606e-20,8.498334712786408e-21,-1.5755012341350286e-21,-1.0152401998150214e-05,0.0,-3.046702981487726e-21,-1.5257048374615327e-20,2.137855054667598e-05,0.0,-8.813938764443093e-07,-5.067339816172657e-06,0.0,0.0,-6.39357360498103e-05,9.438171300667899e-07,0.0,4.938637057721925e-06,-1.8144839761316906e-05,9.78865792268904e-22,1.473593548118777e-21,-6.831719398878402e-21,0.0,0.0,0.0,0.0,2.890417603910856e-22,8.469117839345781e-07,-5.370903586815596e-23,0.0,0.0,0.0,-1.7319322089477903e-21,-2.226101308776508e-05,2e-06,3.149820106916423e-06,6.031608756393838e-22,0.0010958381692354308,-1.187817531627995e-07,0.0,0.0,0.0,-3.1027695318713844e-07,6.257065650781196e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.208693390978444e-08,0.0,0.0,-1.4580233956094495e-09,4.895347486805058e-10,0.0,0.0,0.0,0.0,0.0,0.0
1100,5.912930841916283e-05,-5.550558903140901e-05,2.2668869006275295e-05,0.0001436620457632688,-2.0186320012765655e-06,-3.6655103781425167e-07,5.532447644142073e-05,0.0,0.0,-5.912672742034906e-20,-9.88485656002815e-21,4.3183872340850354e-21,6.859272945637639e-06,0.0,-1.908895066626528e-20,2.6031430938410912e-20,3.166367796214914e-05,0.0,2.144967459133861e-06,-2.165330172383801e-06,0.0,0.0,0.00023894133654716668,5.244003665464756e-06,0.0,8.0592148896305e-07,-2.2256352826314868e-05,1.796720209201062e-22,5.293172451165447e-23,-7.26033391153583e-21,0.0,0.0,0.0,0.0,-5.965666455005265e-22,3.802587617614986e-06,7.500692143830971e-24,0.0,0.0,0.0,-1.5806125641472753e-21,6.254708528496538e-06,2e-06,-2.4364393178637003e-06,-4.534774193398988e-22,-0.0010257072992117208,4.872625748075541e-07,0.0,0.0,0.0,2.004864632578822e-07,3.3499762525297094e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.287422629599063e-09,0.0,0.0,-4.101350765460015e-09,2.440771984564617e-09,0.0,0.0,0.0,0.0,0.0,0.0
1200,7.023794305286042e-06,-2.0640356958634552e-05,2.868102754552259e-05,0.00016749255620804462,2.596088145535892e-05,-1.0549444824074132e-06,8.277333134502772e-05,0.0,0.0,-9.260987091897776e-20,-6.318428658165151e-21,-1.6509686300564075e-21,2.132766196706937e-06,0.0,-1.0447581036050808e-20,9.85189408001693e-21,2.960937778540324e-05,0.0,8.744323948798372e-06,-4.624828723382031e-07,0.0,0.0,-0.00041308863480110793,-2.008029028295103e-05,0.0,4.6021274950552285e-08,-2.6587928141508123e-05,2.7281792776857654e-22,1.6740286976264063e-22,-7.673317020419066e-22,0.0,0.0,0.0,0.0,-3.284966880378392e-22,8.023345016136336e-06,-7.345153085263814e-23,0.0,0.0,0.0,-2.143294666606648e-22,-2.4813093464714583e-05,2e-06,-1.4627398319356942e-06,1.1831438484345706e-21,0.0005818322805648873,3.8366210870506065e-07,0.0,0.0,0.0,3.11622644027617e-07,2.600851083032728e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.045196090299508e-09,0.0,0.0,-4.405771725618453e-09,1.3368980101049593e-09,0.0,0.0,0.0,0.0,0.0,0.0
1300,7.87050861915466e-05,-5.3916525306735214e-05,-2.951219258988032e-05,-0.00018176426594897874,1.5504402435339084e-05,-4.631099644798774e-07,0.00014977081364689034,0.0,0.0,8.840034620260771e-20,5.678021471633834e-21,2.467231916066927e-21,9.536203489282236e-06,0.0,-3.100856912576667e-21,-1.5104931176144035e-20,-3.0076191415513656e-05,0.0,-1.586539094532018e-05,-6.371486852198556e-07,0.0,0.0,0.0003060284291735506,-5.477032142459092e-06,0.0,3.0506822013102576e-06,1.556494103700846e-05,-6.139907722942316e-22,1.2755136135957074e-21,2.6552738440073525e-21,0.0,0.0,0.0,0.0,2.816377129583413e-22,-1.9635581192603597e-07,-6.705517435400849e-23,0.0,0.0,0.0,-1.2613322390768286e-21,1.7357187133809096e-05,2e-06,3.661381858921811e-06,-9.357717158136721e-23,-0.000539232824413911,-2.2711808794344839e-07,0.0,0.0,0.0,-3.4130842708166244e-07,5.100524421155784e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.787671943633323e-09,0.0,0.0,2.4373896558139253e-09,-1.8831962777597404e-09,0.0,0.0,0.0,0.0,0.0,0.0
1400,7.051598352884193e-05,2.8176913286227165e-05,1.9393171708599093e-05,-0.00029964341634468967,-1.697317923835713e-05,-1.6128439626554382e-06,0.00013656765106003546,0.0,0.0,-1.0116251663157463e-19,3.3547006598542827e-21,1.7956632771486515e-21,-9.493295428305544e-06,0.0,7.462577100651602e-21,-2.0646507407989776e-20,3.2978634038157854e-05,0.0,-1.054096866425261e-05,4.655426757499809e-06,0.0,0.0,-0.0004168865001820451,1.773314100159803e-05,0.0,2.4764909248105695e-06,2.1358368565022897e-05,-1.0486546032678236e-21,1.66007250236762e-21,-5.9622290150576454e-21,0.0,0.0,0.0,0.0,4.169086611335136e-22,-1.4879912058148224e-07,-9.955956138387342e-23,0.0,0.0,0.0,9.973432359689022e-22,5.339440544679565e-07,2e-06,2.143266183561665e-06,-1.1575700058967415e-21,-0.00102919942956641,5.601803936913553e-07,0.0,0.0,0.0,2.56066064649323e-07,-8.459442335298892e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56557851252003e-08,0.0,0.0,3.465354085388714e-09,8.270240725446541e-10,0.0,0.0,0.0,0.0,0.0,0.0
1500,-4.106746838841087e-06,-4.65325998731045e-05,3.1020602945782644e-06,-7.936877905715515e-05,-2.2516436201106257e-05,-1.668580124709279e-06,-8.378222411861424e-05,0.0,0.0,5.0051565340712406e-20,3.1371661618053715e-21,2.145779594297185e-21,2.397575921117325e-06,0.0,1.4518494061605004e-21,-2.6917379846980527e-20,-2.9159931478690628e-05,0.0,-1.6214862129871715e-05,-4.152149375752395e-06,0.0,0.0,0.0004411750773110349,1.3493928896992465e-06,0.0,-1.640985037225696e-06,-1.136439592754382e-05,1.1732235691433197e-21,6.817384104666152e-22,-1.2377073885051917e-21,0.0,0.0,0.0,0.0,3.842441501966065e-22,-2.082068835516656e-06,1.4962395505183217e-23,0.0,0.0,0.0,-1.7286985047834243e-22,-2.101201420677747e-05,2e-06,-3.242181800247272e-06,-5.930908533032513e-22,-0.0002381404033627026,-1.5509331347597592e-07,0.0,0.0,0.0,-2.6656165519009976e-07,5.420970138972852e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.582039465525259e-09,0.0,0.0,-3.2424655868389565e-09,-2.7319309832082505e-09,0.0,0.0,0.0,0.0,0.0,0.0
1600,2.1878990990930805e-06,-5.438669102479695e-06,3.2805575060039574e-05,-0.00019606240083587718,5.6971100760385194e-06,-3.482552238770878e-06,0.00013485166323449807,0.0,0.0,-6.594672703371697e-20,-4.1977409635438806e-21,3.457347126665123e-21,9.45181746389787e-06,0.0,-2.3892267276159543e-20,1.869557959677777e-20,1.08521106765603e-06,0.0,-1.2548391547509144e-06,3.5356754596881125e-06,0.0,0.0,-0.0001569674664302918,1.6494536767523274e-05,0.0,-2.8675622596990862e-06,-2.6404820539103613e-05,4.1126387049024175e-22,1.6580764365581773e-21,-2.0601273758894646e-21,0.0,0.0,0.0,0.0,6.534709169575525e-22,-2.9995531011626295e-06,-6.153317487504934e-23,0.0,0.0,0.0,1.7825752977746074e-21,-2.4915136130347962e-05,2e-06,-1.9091123995598547e-06,1.0434223467470362e-21,0.00011560669872828975,-6.535941158396349e-07,0.0,0.0,0.0,-2.9633803816900414e-08,3.460980887700213e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607397280840884e-08,0.0,0.0,-6.556812572379211e-10,2.227233255270544e-09,0.0,0.0,0.0,0.0,0.0,0.0
1700,1.041036781328456e-05,-6.14134906585177e-06,2.4393063001558494e-05,-0.00027754342428874666,1.706891359958011e-05,-3.2233005439135573e-06,-9.857274304945625e-05,0.0,0.0,3.505728958380124e-21,1.030742248204463e-20,-4.125421384097009e-21,-1.0515166263433156e-05,0.0,-4.3906532908223796e-21,3.955276480834649e-21,2.4579601173173647e-06,0.0,-2.91162808582969e-06,5.03694650474295e-06,0.0,0.0,0.00020972164367682582,1.928887534014978e-05,0.0,-4.673210778677427e-06,-2.3338740695904106e-05,-5.874490018607152e-22,1.5012855716686272e-21,3.174589677511585e-21,0.0,0.0,0.0,0.0,-2.8845181594217206e-22,1.7466968643063265e-06,4.858894086413341e-24,0.0,0.0,0.0,-4.805386364890068e-22,2.0948046840642554e-05,2e-06,-1.0070958685251353e-06,5.607348499755856e-22,0.000919650949910915,4.892955612345834e-07,0.0,0.0,0.0,-1.037353612297547e-07,-7.018908990526192e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.449021313318945e-08,0.0,0.0,-1.4895653650027518e-09,-1.0368772059881812e-10,0.0,0.0,0.0,0.0,0.0,0.0
1800,2.9118732654880315e-06,-2.773071699904859e-05,-2.4185327312066888e-05,0.0001889794194614601,-2.6486006622475948e-05,-2.9866015188173446e-06,-0.0001278290170973654,0.0,0.0,-5.2876652206059675e-20,-8.855780868732027e-21,7.688978728511582e-22,-6.442400977315976e-06,0.0,1.2865677183868584e-20,2.60721333418867e-20,-2.390476037433593e-05,0.0,-1.4848924456849289e-05,-4.27249879836366e-06,0.0,0.0,0.00022430069583859936,4.3966637626666135e-06,0.0,-5.594058223945285e-07,-1.4218320018007113e-05,1.2975827296440587e-21,5.132291427667607e-22,5.550690028175095e-21,0.0,0.0,0.0,0.0,-1.3830897397546026e-22,7.924065260561382e-06,3.920211833398664e-23,0.0,0.0,0.0,1.5802717387851692e-21,9.64599206762975e-06,2e-06,1.005747759944799e-07,-1.1349223836837919e-21,-0.0009341057880272245,-4.958781046152055e-07,0.0,0.0,0.0,-5.197088169340291e-07,-3.832646546982117e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8329252005267042e-08,0.0,0.0,-1.3332627944897335e-09,2.025899256455439e-09,0.0,0.0,0.0,0.0,0.0,0.0
1900,3.776851553369888e-05,-2.191529772079853e-05,-4.224829457112642e-05,-3.757737282137845e-05,-1.1764115283253773e-05,-3.204134246652418e-06,-5.872297444783371e-05,0.0,0.0,7.698271389506535e-20,-5.2987996871682236e-21,2.8885194184833766e-22,-7.961206120199702e-06,0.0,-2.4703213084885017e-20,2.925184283109832e-20,4.852074577628877e-06,0.0,1.262502810494873e-05,-5.344520437516766e-06,0.0,0.0,0.00038726386024347915,2.6090052571083713e-05,0.0,9.850582112544799e-07,-2.6062081870695586e-05,2.7236085089181575e-22,-1.742938491736389e-21,6.511591840097202e-21,0.0,0.0,0.0,0.0,-6.739708544742052e-22,2.287477305207441e-06,-4.8791975673714426e-23,0.0,0.0,0.0,1.5867658520174683e-21,-2.3228256804014653e-05,2e-06,2.3459268306469214e-06,9.952733663162428e-22,0.0008449272938995699,-3.434081394207383e-07,0.0,0.0,0.0,1.7007748386520734e-07,6.835334416561131e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.899161475216788e-08,0.0,0.0,-5.11210428166584e-09,1.2791133258300352e-09,0.0,0.0,0.0,0.0,0.0,0.0
2000,6.03927777607411e-05,-4.069387221906306e-05,-1.3922848558114657e-05,-8.906926004079761e-05,-1.9261060085302775e-05,-1.318830205485121e-06,0.00011085525986916734,0.0,0.0,-7.685826854388381e-20,-4.434740153611374e-21,4.114237693433897e-21,8.201011402719892e-06,0.0,1.7030541891189402e-20,2.4209197685488652e-21,-1.2382808134400842e-05,0.0,-2.9597667724341126e-06,-8.022883332726053e-07,0.0,0.0,0.00039742053370356837,-2.558964478660377e-07,0.0,3.203477930513061e-06,-4.0079413003640646e-07,2.444391775843864e-22,-1.1338286030500896e-21,-5.547965601982325e-21,0.0,0.0,0.0,0.0,-2.3952459918359733e-22,4.752300696112725e-06,8.49222547357707e-23,0.0,0.0,0.0,4.613403940952115e-22,1.8574407891378055e-05,2e-06,5.064336755247263e-07,2.3347869078666734e-22,-0.0011814076185615646,-5.04977377765916e-07,0.0,0.0,0.0,2.836285767084058e-07,-5.589160056043833e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6099708540141427e-08,0.0,0.0,6.421506922076523e-10,1.6665509012323544e-09,0.0,0.0,0.0,0.0,0.0,0.0
