milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
1000,-3.5532461697560627e-06,-1.4534918197022538e-05,3.2212676694668964e-05,-0.00027723630287824667,4.202279736906729e-06,-5.835807610379644e-07,0.00015410123496336376,0.0,0.0,6.551848973138231e-20,7.129847111654701e-21,3.912456026137171e-21,6.845820706395715e-06,0.0,-1.042977807441559e-20,-1.0016881303705608e-20,-1.4977311147204262e-05,0.0,-3.156184045928393e-06,-2.2454125341480799e-07,0.0,0.0,2.9906635942258436e-05,-4.543313387969237e-06,0.0,2.3096994258753895e-06,-2.0241577041665693e-05,1.1310563459238072e-21,1.3319262775591594e-21,-5.85389956874831e-21,0.0,0.0,0.0,0.0,-3.8474629808593387e-22,6.217469348544675e-06,-1.2288638942841296e-22,0.0,0.0,0.0,1.8355548638957216e-21,-3.307101580468467e-06,2e-06,2.284991525934857e-06,-6.2456620937389315e-22,-0.0006466653389569549,4.624943554784605e-08,0.0,0.0,0.0,-8.793938031402377e-08,-4.0766909867019925e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.037251374006618e-09,0.0,0.0,3.65087314213999e-09,-7.936349567891272e-10,0.0,0.0,0.0,0.0,0.0,0.0
1100,6.41301221438752e-05,-1.4940776266430467e-05,2.053334690722362e-05,-3.126486799060331e-05,-8.776510584835622e-06,-8.076122814200031e-07,3.5459700377182554e-05,0.0,0.0,2.4236623057280034e-20,3.6556819608229296e-21,3.0340754427715495e-21,-9.297580566464399e-06,0.0,9.152928712608934e-21,-2.1587561013655817e-20,1.5608506642766013e-05,0.0,-4.777410431712989e-06,-4.5831282496233075e-06,0.0,0.0,0.0002360934362524049,2.519276167759716e-05,0.0,9.686532134701951e-08,1.773175641259145e-05,2.584557185657461e-22,1.0663592700826697e-22,-1.3494864123792495e-21,0.0,0.0,0.0,0.0,7.049641324273471e-22,-4.3751158015367655e-06,-1.230457003868122e-22,0.0,0.0,0.0,1.1608125075688054e-22,-1.3605828124993297e-05,2e-06,-2.4176647330182354e-06,7.130067628891531e-22,0.00012306100138300712,6.60509264249876e-07,0.0,0.0,0.0,4.1620638149913777e-07,-7.514030020639157e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.418242314258868e-09,0.0,0.0,3.3454223201424337e-09,-5.739416479016642e-11,0.0,0.0,0.0,0.0,0.0,0.0
1200,8.429178052064715e-05,-4.436286306021034e-05,3.379074309895931e-05,0.0003167393380050781,7.815848459822408e-06,-1.7294275514851843e-06,0.00012938821514256205,0.0,0.0,7.533032845412617e-20,6.152919931109363e-21,-1.4183064054807517e-21,-4.189757088328626e-07,0.0,-4.74439347946292e-21,1.32840353239502e-20,1.3615160940374366e-05,0.0,-5.936985899688582e-07,-7.406530985983446e-07,0.0,0.0,0.00032947543018650943,-1.5584068992990735e-05,0.0,-5.788569451421335e-06,2.3709728360983237e-05,-1.1176397103691525e-21,-2.0527799411238047e-21,4.400133782988697e-21,0.0,0.0,0.0,0.0,-7.20438150141534e-22,-1.4741193841820894e-06,-6.70907018603981e-24,0.0,0.0,0.0,2.1803654811714306e-22,1.620243972862104e-05,2e-06,1.6252776692921092e-06,4.410765957981462e-22,0.0004552787398575479,-4.786813350539031e-07,0.0,0.0,0.0,-4.3392173960985236e-07,1.1568374088154124e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1612270588867527e-08,0.0,0.0,-5.026707295717219e-09,2.893308262532111e-09,0.0,0.0,0.0,0.0,0.0,0.0
1300,7.31937555218752e-05,-3.498042554674091e-05,-2.4053770276533267e-05,0.00026024106242459385,-2.8502745014248413e-05,-1.381518607757039e-06,-0.00012501313762931795,0.0,0.0,-4.698374100871109e-21,-9.710166685586405e-21,1.9994762361169243e-22,-1.161280007837775e-05,0.0,-4.887373500585782e-21,1.8272456708054815e-20,1.6601665476928055e-05,0.0,8.187156570365598e-06,-2.1522123938293574e-06,0.0,0.0,4.9792561464820316e-05,-1.4491532275820571e-05,0.0,4.646975437343723e-06,-1.7171443479448828e-05,1.1636713429041612e-21,6.873212224593014e-22,-3.975703153229848e-21,0.0,0.0,0.0,0.0,5.160666808441978e-22,3.562522698646723e-06,5.588919883807841e-23,0.0,0.0,0.0,1.002172444099779e-21,1.4093784966717058e-05,2e-06,3.733291758903173e-06,1.6354712319601787e-22,-0.0005564879773587312,7.087713202466433e-07,0.0,0.0,0.0,-8.170763090430317e-09,-1.9830590768767557e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3970910623316245e-09,0.0,0.0,5.016065057339467e-09,2.2031811034921036e-09,0.0,0.0,0.0,0.0,0.0,0.0
1400,6.969799211860054e-05,3.603553632807395e-05,-3.3687582756438135e-05,-5.023089131008927e-05,3.4608508282764103e-06,-1.0329907547521562e-06,-0.00012990852474697938,0.0,0.0,-7.108201945864415e-20,6.880717878900848e-21,3.4274149653030145e-21,-4.98584642882172e-06,0.0,-2.0232653526485723e-20,-1.5416265408015157e-20,1.9136209730515684e-05,0.0,6.159038786314421e-06,-1.4548470396656301e-06,0.0,0.0,-0.00045951807149775283,-2.7243015561944416e-05,0.0,-5.348562045627182e-06,1.0686427019667108e-05,3.0949124919440483e-22,-1.0392971746159935e-21,-3.3320068808393592e-21,0.0,0.0,0.0,0.0,1.3082541092662726e-22,1.2804873414266755e-06,-4.721270410461151e-23,0.0,0.0,0.0,-1.823988241970012e-21,6.83532542077013e-06,2e-06,-3.2786542044224e-06,-1.2265125664676567e-21,0.0007419012928868663,-1.4419452552722322e-07,0.0,0.0,0.0,1.4376394449724725e-07,-1.7209405672957413e-06,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6630467057449084e-08,0.0,0.0,2.1264764475153207e-09,1.5419744741203393e-09,0.0,0.0,0.0,0.0,0.0,0.0
1500,4.438757847109049e-06,9.875341426549017e-06,-1.969045959661065e-05,-0.00012551688327565186,-2.0608256177730953e-06,-6.811983136173634e-07,-4.077660472229163e-05,0.0,0.0,-6.669491366163534e-20,3.430707049334345e-21,2.5178131192090635e-21,5.247497555592719e-06,0.0,1.5712592130836938e-20,-1.9951970841319414e-23,-3.7237728283576596e-05,0.0,-4.57497980807252e-06,-2.0764917167988223e-06,0.0,0.0,1.9353911505764973e-05,2.3000316374612943e-05,0.0,2.122926424449024e-06,2.3763070573419642e-05,-1.5755793804999114e-22,4.531174730525285e-22,-3.3650541587056785e-23,0.0,0.0,0.0,0.0,6.452910491817321e-22,-6.676351804448125e-07,1.067714018162111e-22,0.0,0.0,0.0,1.7524903131411595e-21,1.0465442376536754e-06,2e-06,1.1592227828327334e-06,2.8670771243974806e-22,-0.0003276646256157587,4.3239339551088554e-07,0.0,0.0,0.0,9.172067816915875e-08,2.2535629129937425e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9161042449539376e-08,0.0,0.0,-3.2011114240960032e-09,8.033380757124506e-10,0.0,0.0,0.0,0.0,0.0,0.0
1600,-8.872728281635213e-06,-2.4513951672882508e-05,6.695044751655601e-06,-3.158588777646894e-05,1.480637372033341e-05,-1.1293669008525032e-06,-0.00016373620581909928,0.0,0.0,5.034750618540794e-20,8.105034655739362e-21,1.7681564128953746e-21,6.764492062943997e-06,0.0,-2.1877749689598476e-20,2.66300824119918e-20,-8.948631452291104e-06,0.0,4.883167525553963e-06,-2.332778732105471e-06,0.0,0.0,-0.00024312437367058818,1.24481402729923e-05,0.0,-3.022457857515024e-07,-2.875593872853822e-05,1.2317573916327118e-21,1.9891792703662746e-21,1.67498302817865e-21,0.0,0.0,0.0,0.0,-4.608516360613782e-22,3.2620008241599493e-06,-1.2361526367612445e-22,0.0,0.0,0.0,1.0594953665916775e-21,-5.735471907003148e-06,2e-06,9.545615529155876e-07,4.2204210857466387e-22,0.0010376494427062654,4.1231100158206907e-07,0.0,0.0,0.0,-5.030730636452417e-07,-5.760498364120245e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2946490931456164e-09,0.0,0.0,-4.3902373072217957e-10,1.42653870614803e-10,0.0,0.0,0.0,0.0,0.0,0.0
1700,1.0287408941780021e-05,-1.1370634341194255e-05,-3.893983214325098e-05,7.116247084763206e-05,9.833477632101227e-06,-1.8192607136981277e-06,-4.957652174402702e-05,0.0,0.0,-1.9168658978589724e-20,-1.0773021255162906e-20,1.0196517788486311e-21,-8.56727848748931e-06,0.0,-1.9063465309426782e-20,-1.1634845002174487e-20,2.73266780376701e-05,0.0,-1.0767882674913096e-05,3.053446789393656e-07,0.0,0.0,0.00024303917123026205,-2.4525135369299185e-05,0.0,-1.2570504577593682e-07,-2.380926950812717e-05,7.852057075534069e-22,1.5683372239570876e-21,3.553903091889066e-21,0.0,0.0,0.0,0.0,2.9074927363542096e-22,5.408685596121569e-06,4.25903506923022e-23,0.0,0.0,0.0,-2.4784803914567847e-22,-2.0717858012113207e-05,2e-06,1.8639038559558692e-06,-1.0937338146477151e-21,0.0007678732202307025,2.1760772858459106e-07,0.0,0.0,0.0,-1.972998680831565e-07,5.246652627676957e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.572489539909426e-09,0.0,0.0,2.4021571333219244e-09,-2.908257768339854e-09,0.0,0.0,0.0,0.0,0.0,0.0
1800,0.00010007584325637253,3.725255291690776e-06,-3.882971062875201e-06,8.27018993551887e-05,1.675487373868304e-05,-2.1471887399345614e-06,-0.0001246972648536694,0.0,0.0,8.606552991732199e-20,8.339070014807307e-21,-1.0207084876936734e-21,-1.513625167312151e-06,0.0,-6.236576877238599e-21,-7.941967968354237e-21,3.0451311271291007e-05,0.0,-4.584529348531739e-06,5.0354171757746364e-06,0.0,0.0,-3.937544167195683e-05,2.5852427469993162e-05,0.0,1.7146595796871452e-06,2.729255006858819e-05,-7.714402890997934e-22,-1.6837737139731603e-22,9.995357797268141e-22,0.0,0.0,0.0,0.0,-2.5528274520534917e-22,-3.4684671615903363e-06,1.6070324626346697e-23,0.0,0.0,0.0,2.4888193161862616e-22,2.1970918296735532e-05,2e-06,1.6173283918459574e-06,8.60305649136813e-22,0.0009780727475746174,-5.304710899811587e-07,0.0,0.0,0.0,-2.657314643133631e-07,-2.9858026075879964e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.681034643127706e-08,0.0,0.0,-3.0180964566060594e-09,-2.0481025756076096e-09,0.0,0.0,0.0,0.0,0.0,0.0
1900,4.1271134614877735e-05,4.1458733934617184e-05,-1.2000254568517311e-05,-7.877075718319958e-05,-2.9525671039896433e-06,-2.5421061363527744e-06,8.374914123196148e-06,0.0,0.0,6.911662721341262e-20,1.113824095165965e-20,-2.7338267435693e-21,4.904490356860936e-06,0.0,-4.456763202047575e-21,8.676956329386571e-21,8.31242528981031e-06,0.0,9.563385299980452e-06,3.3247893487241105e-06,0.0,0.0,0.0004155725835342133,-1.390586744289602e-06,0.0,-1.831547631313131e-06,2.151011979651231e-05,1.248881792162622e-21,5.517083658811508e-22,-5.250621318128513e-21,0.0,0.0,0.0,0.0,2.733175175973652e-22,5.7776408517126855e-06,-6.674435984661458e-24,0.0,0.0,0.0,8.914201447678744e-22,-1.4535976347943671e-05,2e-06,-3.2525021947846192e-06,-8.0658032170960205e-22,-0.000997046739205987,-7.109547543001083e-07,0.0,0.0,0.0,2.087351447901565e-07,9.004496594266714e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0610957196057572e-08,0.0,0.0,-4.089016127210311e-09,-2.2941339998333684e-09,0.0,0.0,0.0,0.0,0.0,0.0
2000,7.628161905331802e-05,8.073648947549386e-06,4.181445895975568e-06,-0.0003697503139442262,-1.61140866030478e-05,-1.4108392989142687e-06,1.5632483784403585e-05,0.0,0.0,-8.776781767160914e-20,-6.667551232715131e-21,-2.0899096521530076e-21,1.0799579743955148e-05,0.0,7.668182257971758e-21,2.3427137071263547e-20,1.148350359971829e-05,0.0,1.1119702858529707e-05,-2.37723727322089e-06,0.0,0.0,2.6818231650352817e-05,-7.424346237489411e-06,0.0,-2.2159590292449416e-06,1.243719733000536e-05,6.198025975247707e-23,-1.2392964950041806e-21,-5.129767163434108e-22,0.0,0.0,0.0,0.0,-3.993158614149413e-23,-8.80189879328833e-06,1.2545596202202697e-22,0.0,0.0,0.0,5.932481947525402e-22,-1.734933862618729e-05,2e-06,2.941849216840848e-06,1.1318570639764085e-21,-0.0009926741181995494,5.957480713522334e-07,0.0,0.0,0.0,2.0912659679543997e-07,-5.345578502370113e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.755182476304437e-08,0.0,0.0,1.4411673829327573e-09,2.2009511797013512e-09,0.0,0.0,0.0,0.0,0.0,0.0
