milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
1000,8.315306918744232e-05,-4.012751665555219e-05,-2.5872212493923477e-05,3.3248490082993895e-06,-1.346913637906383e-05,-5.605256838335074e-07,1.1423658589438099e-05,0.0,0.0,-9.194681047868372e-20,1.1633111510220466e-20,3.3624527236149506e-21,5.7073217789489695e-06,0.0,1.838822751648598e-20,2.9103457449621273e-20,-3.222930230930599e-05,0.0,-3.362764099004861e-06,1.4833569539771002e-06,0.0,0.0,-3.765264449127128e-05,-2.1967257841032027e-07,0.0,2.9047236442033596e-06,2.9055408627057235e-05,-4.0972198446028663e-22,1.6738770146464788e-21,4.693106981629791e-21,0.0,0.0,0.0,0.0,-3.6659239930205196e-22,-3.678849693624744e-07,-1.2779646033750544e-22,0.0,0.0,0.0,-1.495077150913316e-21,-9.01899588964584e-06,2e-06,-1.2513376290784753e-06,4.296757283103251e-22,-0.0006673077528932576,5.47206404207306e-07,0.0,0.0,0.0,-3.3480624172709254e-07,6.165940409436673e-07,6.639999999999999e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9901628000717168e-08,0.0,0.0,1.3079028151936114e-09,8.382089682098763e-10,0.0,0.0,0.0,0.0,0.0,0.0
1100,4.097114881087534e-05,3.579794701682684e-05,1.66667264278047e-05,-0.000221274295099628,2.0102408985187688e-05,-1.5230596487859176e-06,4.5348252709903805e-05,0.0,0.0,1.8924863915452014e-20,2.234791920224731e-21,-2.746395859941637e-22,-2.459969894659184e-06,0.0,-2.4311411497461216e-20,1.1878948595873024e-21,-1.50069102137209e-06,0.0,-1.6419256166143785e-05,-3.3534724597009243e-06,0.0,0.0,3.249731434296955e-05,4.179699453336132e-06,0.0,4.532778743988491e-06,2.7512295493902825e-05,-3.4539276639599955e-22,-4.378714910520391e-22,5.601402075149944e-21,0.0,0.0,0.0,0.0,4.720893612451308e-22,-1.6505409729099661e-06,1.1943908289034018e-22,0.0,0.0,0.0,-1.4757742453699298e-21,-9.029218926750885e-07,2e-06,-1.760599390766106e-06,-5.287183453829558e-22,-5.4663790245059184e-05,-1.1589793675313711e-07,0.0,0.0,0.0,4.682417401432563e-08,6.990628278594454e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.181800187208971e-08,0.0,0.0,-4.542907104583656e-09,-9.414679377458609e-12,0.0,0.0,0.0,0.0,0.0,0.0
1200,8.137569683847512e-05,2.2649405223793733e-06,-1.5363457522977562e-06,0.00021847571070372041,1.1179588930466652e-05,-1.9860000377826417e-06,0.00011494433611676395,0.0,0.0,9.20567966407257e-20,1.974004222903404e-21,2.489709204034499e-21,-1.0598846531709205e-05,0.0,3.1532933025750777e-20,-2.3525042936258342e-20,2.9416616903901593e-05,0.0,6.090332193253644e-06,5.74510653096182e-06,0.0,0.0,-0.00029122287774313994,9.271033034391698e-06,0.0,4.451226025605968e-06,2.579875523205271e-05,-4.76544856875423e-22,-2.1059913554434685e-21,-1.0169389320110195e-21,0.0,0.0,0.0,0.0,2.0917529629611963e-22,8.827853862320617e-06,3.7151236291721016e-23,0.0,0.0,0.0,9.277409526061807e-22,8.718395449920455e-06,2e-06,2.18173880272631e-07,1.3289910531811923e-21,-0.0006176058003412546,-2.2326068231677596e-07,0.0,0.0,0.0,4.273444704296952e-07,4.587021160176024e-06,6.640000000000001e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.398721244260897e-09,0.0,0.0,1.1082382086976076e-09,2.709687585020213e-09,0.0,0.0,0.0,0.0,0.0,0.0
1300,2.2935438982984325e-05,-5.202232263644618e-05,-1.4640493044748414e-05,0.00020907956188317915,-9.9067853228541e-06,-1.2330485999061176e-06,-7.218906334355228e-05,0.0,0.0,-4.099354176770974e-20,4.673296970221496e-21,4.4687106351753565e-22,4.452507132140438e-06,0.0,-4.653534608380789e-21,1.9133402339609208e-20,1.2261264976784368e-05,0.0,-7.561791493764559e-06,3.3748209852416048e-06,0.0,0.0,-0.00031462683847878747,1.754195258644644e-05,0.0,-2.485470858298264e-06,-5.746287711499421e-06,-7.35331507268197e-23,-6.621533162328763e-22,1.84165768301089e-21,0.0,0.0,0.0,0.0,-2.2263394661467827e-22,7.317701253399221e-06,-6.810499271709644e-23,0.0,0.0,0.0,3.3235281752110997e-22,1.106828041734805e-06,2e-06,-8.500362812216143e-07,1.2939144565614663e-21,0.0002582575801772545,1.6582365564358144e-07,0.0,0.0,0.0,4.3420861790147175e-08,-5.7363266236724494e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.990820447353317e-09,0.0,0.0,-2.4055300679926372e-11,1.5871171024771285e-09,0.0,0.0,0.0,0.0,0.0,0.0
1400,8.168618844196709e-05,-2.459659334095907e-05,2.178073344911856e-05,-4.634872685343517e-05,-1.9983480609704976e-05,-2.2598231470136556e-07,0.00013669831968015129,0.0,0.0,-2.2240965493445185e-20,-8.062952118023264e-21,3.7111034054464035e-21,-3.8172732939636265e-06,0.0,-2.0351900431195825e-20,3.606998193304781e-21,3.1853861929648235e-05,0.0,-3.034298723485137e-06,1.216114201468873e-06,0.0,0.0,0.000395117608755478,5.8377843376948115e-06,0.0,-1.3692891791800042e-06,-1.3471224035631543e-05,5.502368938804402e-22,1.6439301620410736e-21,-9.468707815926741e-22,0.0,0.0,0.0,0.0,-2.558075269738742e-22,-1.023169598262498e-05,2.079010304997904e-23,0.0,0.0,0.0,-7.109548611479063e-22,-2.195566102616274e-06,2e-06,2.470913490582632e-06,3.090887203842507e-22,0.000992503352890462,-6.795529425945552e-07,0.0,0.0,0.0,1.736909318996518e-07,-7.236564202834409e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7562130238748535e-08,0.0,0.0,-5.108303721337443e-09,2.6516449457112604e-10,0.0,0.0,0.0,0.0,0.0,0.0
1500,5.0704714229945594e-05,-1.0961963983266689e-06,-1.0697964478449779e-05,-0.0003618653779580577,-3.8536532807355295e-06,-3.0174800138804396e-06,-9.483074745021606e-05,0.0,0.0,8.835073231165111e-20,-4.842411116732345e-21,-3.507525383349903e-21,6.4762854003344015e-06,0.0,-1.019460908825113e-20,-1.118852910193483e-20,3.916446359856256e-06,0.0,-6.9233414723571455e-06,-2.3625096661970884e-06,0.0,0.0,0.0004329325369992135,-2.1217484005792605e-05,0.0,2.1527667798097345e-06,2.354477680888341e-05,-4.908372199812346e-22,-1.064198425032328e-21,-5.2305839504080424e-21,0.0,0.0,0.0,0.0,-5.653757109813042e-22,-6.147683183904699e-06,-9.263157550155401e-23,0.0,0.0,0.0,1.5895752464471796e-21,-1.965284112500314e-06,2e-06,2.6939345430067824e-06,5.654183880067856e-22,-0.0001661170190231409,5.921640707001092e-07,0.0,0.0,0.0,2.8206558627366905e-07,-6.758892323535333e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984327942892096e-09,0.0,0.0,1.2468225204774217e-09,1.5721282824992665e-10,0.0,0.0,0.0,0.0,0.0,0.0
1600,3.7594564030712394e-05,-4.91290975845297e-05,-2.631310506029889e-05,0.0002331976558815033,-1.845743058811764e-05,-1.4937203827175451e-06,4.1939860644060555e-05,0.0,0.0,5.994829807233745e-20,-5.248434089319584e-21,9.075621569708642e-22,1.0599325964043712e-05,0.0,2.424352518933034e-20,-4.5155790308963e-21,-5.268890561037469e-06,0.0,7.942754084831399e-06,2.0983416805152293e-06,0.0,0.0,-5.411495305083433e-05,1.7981349940223974e-05,0.0,3.8807761649818515e-06,2.301007753978967e-06,1.094750303589407e-21,-5.569544489891772e-22,4.057124838882452e-21,0.0,0.0,0.0,0.0,4.5827070739930996e-23,-1.2801571058977054e-06,-2.6460000462645833e-23,0.0,0.0,0.0,7.980933452684921e-22,-1.3256573397813192e-05,2e-06,-1.2135906019565401e-06,6.16284201234189e-22,-0.00031794667981601473,5.136308838061537e-07,0.0,0.0,0.0,-5.407348865233531e-07,5.683043602131944e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.081448988639358e-09,0.0,0.0,1.5305671608712695e-09,3.3571657956882215e-10,0.0,0.0,0.0,0.0,0.0,0.0
1700,4.698439315508042e-05,-3.9159506072619624e-05,-1.900102720282258e-06,0.0003116879005406935,-2.1347813368877883e-05,-2.4786079077386435e-06,-6.785436791448123e-05,0.0,0.0,9.033899189196382e-20,7.879639694080867e-22,-2.20445876193772e-21,9.398663665887575e-06,0.0,1.3348646480517004e-20,4.1933434093700834e-21,8.808545094699787e-08,0.0,7.469306814045862e-06,-2.4104763223170837e-06,0.0,0.0,-4.604311158210515e-05,-2.356526593957189e-05,0.0,-4.0833031454232685e-07,-2.8267134133745366e-06,-6.982991821490705e-22,-1.3910197181613104e-22,-5.237275327162075e-21,0.0,0.0,0.0,0.0,5.574151006160969e-22,-9.048892832229007e-06,-6.316689432141929e-23,0.0,0.0,0.0,1.2424284973440846e-21,-1.895485056823729e-05,2e-06,3.1910515249477127e-06,1.0622227283411818e-21,0.0011196808312664646,4.902272050781691e-07,0.0,0.0,0.0,-2.0055563428897747e-07,6.7163383498414015e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5203616185987824e-08,0.0,0.0,-9.645050510346215e-10,2.438094174033034e-09,0.0,0.0,0.0,0.0,0.0,0.0
1800,1.755487102865496e-05,-5.1024695654368946e-05,2.4929931419849805e-05,0.0002199039074566241,-3.3517156761054566e-06,-3.2873741625933658e-06,-0.00016898632533660486,0.0,0.0,-5.69965405639602e-20,-1.7905641860348343e-21,3.660941133369283e-21,-7.328460634347908e-06,0.0,-2.2929917086440678e-20,1.901366121049308e-20,-1.9067996020307446e-05,0.0,-1.5257132895229587e-05,-1.1730688305813988e-06,0.0,0.0,8.770394358491719e-05,-2.043882022749803e-05,0.0,4.049454467049513e-06,-9.179858879547406e-06,1.184977128211784e-21,1.2380309398890774e-21,2.1751228499163983e-21,0.0,0.0,0.0,0.0,-2.5139202598925667e-22,3.131493317959796e-06,-1.6940179478679116e-23,0.0,0.0,0.0,-2.93207485101106e-22,-1.1515455764883692e-06,2e-06,1.8357466322507446e-06,4.434264159698607e-22,0.0007809950608144005,-3.491032762877108e-08,0.0,0.0,0.0,-3.42476222917261e-07,6.303596140099566e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5588013615105556e-10,0.0,0.0,8.485549188269791e-10,-2.9387594241133332e-09,0.0,0.0,0.0,0.0,0.0,0.0
1900,4.058898272550614e-05,-8.20904533583916e-06,-2.372751354506226e-05,-0.00019240152511962956,-2.1670548043155176e-06,-1.0964550802452079e-06,-0.00010209393677961628,0.0,0.0,-2.333518804174605e-20,-7.488392603249035e-21,-2.4842213929140277e-21,-6.323273209773044e-06,0.0,9.55446660569002e-21,-7.61602777514656e-22,2.0972928923591065e-05,0.0,3.478373768789661e-06,-2.1553053997836855e-07,0.0,0.0,-8.944833994707245e-05,2.296234916740067e-05,0.0,-3.7265524091718254e-06,8.540246911493277e-06,7.719509870896085e-22,2.4743195075192493e-22,1.2730284537880099e-21,0.0,0.0,0.0,0.0,4.359547265117074e-22,-1.9000974707511162e-06,1.0606806699441573e-22,0.0,0.0,0.0,1.340720566126892e-21,1.2592127735003233e-05,2e-06,-1.8093746038061364e-06,1.0754955672059745e-21,-0.0006282214681167498,4.06729740565237e-07,0.0,0.0,0.0,1.950577449620261e-07,-1.9145632017311725e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.583672745774161e-08,0.0,0.0,-1.2681239934176211e-09,7.87014359636348e-10,0.0,0.0,0.0,0.0,0.0,0.0
2000,7.233543923599399e-05,4.526856065195504e-05,-4.287863461200365e-05,-0.0002698747631756637,9.11486543798559e-06,-1.7570595668175676e-06,-0.0001025298807675731,0.0,0.0,7.729006936711802e-20,5.481505231861474e-21,-4.189201636092225e-21,-9.837945786357688e-06,0.0,3.059145142322597e-20,-6.891595159535605e-21,1.8310095528730738e-05,0.0,-8.98978920127309e-06,-1.190306357819293e-06,0.0,0.0,0.00023597094113040522,7.248352711687041e-06,0.0,1.0951680054999023e-06,1.8436850757577757e-05,1.184444060008167e-21,-1.3813190626623635e-21,3.148189478292964e-21,0.0,0.0,0.0,0.0,-1.4164602304239488e-22,8.282742792443982e-06,-8.364430321998073e-23,0.0,0.0,0.0,-5.077940579567344e-22,-5.679236429954604e-06,2e-06,1.872407872795905e-07,-7.909736191571446e-22,0.001001910948468196,-1.279719346777001e-07,0.0,0.0,0.0,-3.465327276269675e-07,7.517366822152287e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.568223487531544e-08,0.0,0.0,-2.6389148084734333e-09,-1.0692072445360874e-09,0.0,0.0,0.0,0.0,0.0,0.0
