milliseconds,P,D,I
0,-0.00911686064986056,-0.012175521906237441,-0.0001515382495283616
100,-0.0019479246511579316,-0.033993760301201326,0.0001667815938577285
200,0.03209683295090646,-0.025123115867720848,0.00043578684102635296
300,0.027392892502047746,0.02563659092307699,-0.0006059295808698823
400,0.07235368262003841,-0.022382521954438503,-0.0007628231826444419
500,0.03180633188367184,0.04848306966030918,0.0007830827493058651
600,0.11743244601586025,0.07904851677208319,0.0005415085927982714
700,0.07335424609374233,-0.008346698155042648,0.0003469837374714919
800,0.12580337133071628,0.08170166621296873,0.0005134554057265244
900,0.198362532164873,0.05847744957589612,0.0005769941208728837
1000,0.34489223355241216,-0.021879694320931432,0.0005814153518634165
1100,0.4696813585911086,0.042002120696774586,3.722271818545378e-05
1200,0.5647511410653927,0.09555611195988474,0.00013239352317484347
1300,0.7771657454531193,0.0630006306746632,0.00015287670398949217
1400,0.979469917279748,0.12284063644590502,3.884698881407745e-05
1500,1.1659071703281654,0.28647271451904216,6.481711442937504e-06
1600,1.4892010428242686,0.21634549999864733,0.0004138489244668663
1700,1.6956516578983014,0.41049709753630775,0.0007181161724997213
1800,1.9775237140384252,0.39094450903639,0.00014720021268654345
1900,2.226490419752152,0.5595235971187384,0.0002667752895589582
2000,2.3916065447941124,0.731967833260045,0.0005699692124720187
2100,2.493953355491447,0.7390345628769102,-0.0004931353388161513
2200,2.581172952862362,0.9229480320562524,-0.0005035566673647246
2300,2.7148120914287746,1.020267644044009,-0.0005014330422792976
2400,2.768481588695861,1.1460397052386921,9.769806471878691e-05
2500,2.7451262863002173,1.2841517601885857,0.00045991586862846346
2600,2.782763143164809,1.4603747369758109,0.000391345367528668
2700,2.7657556447451705,1.6774299599513416,-0.0003505979539920963
2800,2.769585008309171,1.7631630568918524,0.0004993891152467367
2900,2.698638394263093,1.921986236458766,5.3939376134321667e-05
3000,2.6714052630721423,2.0847729873717333,-0.00015006536975375881
3100,2.6197018121019644,2.1024095050171097,0.0005933619659348167
3200,2.6413761840155057,2.230078176522727,-0.00034288647379990706
3300,2.5057539336287267,2.424938253848974,-0.00075342479317372
3400,2.456574757844103,2.5528076724407622,0.0007267854821106144
3500,2.499580381562757,2.6663577291299885,0.0005215355433490859
3600,2.424108400594974,2.736351898621972,0.00015064861170086747
3700,2.3449726933823256,2.8482416403551025,0.0006459896716097186
3800,2.2648628611964474,3.023185108826305,0.00010966005840310659
3900,2.211527365949073,3.2015983790658225,0.0003710426367944931
4000,2.1368281723889875,3.3173260652322547,-0.00015958380693555237
4100,2.118381037488649,3.3185063796943512,-0.0004203960562095092
4200,2.008396238076453,3.4349676911035445,0.00023874807372587558
4300,1.9104301250809537,3.5554991280299566,-0.00015968286134265044
4400,1.8824231270966099,3.621669619680118,-0.0003300945332289389
4500,1.832889258052648,3.75609343134865,0.0006332504606738031
4600,1.729598828470414,3.776763742806069,0.00034558428149355884
4700,1.581627845341077,3.8933189767472856,0.0031758559393149873
4800,1.53931073584213,3.9653688079810565,0.012395904348574101
4900,1.3755866484701622,3.9823061444429113,0.03701020318652869
5000,1.269618492329048,4.192206465101068,0.10635646356446699
