milliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
0,0.9326259400238411,0.17843090502687253,0.10038025061843822,0.0629169116688528,0.0010063683997459446,-0.21965932932670687,0.05610370177307494,0.011004822242001555,0.009948277794444666,0.009410313244265209,-0.012285800201273579,0.009905375728323213,0.010042867866116684,0.010022246799347694,0.009061096431278476,0.009825244120964282,0.00850371104617265,-0.011298930757774746,0.01005953246374441,0.010037105402722235,0.010067889483481092,0.010124456499894498,0.5118475969691259,0.010251247132509786,0.010016752762012346,0.01706789188546212,0.01436013875259868,0.010239192185260142,0.009442744952551898,0.009580435276010326,0.009974507458609984,0.010703618537959701,0.007000726733569447,0.010059956780544955,0.00035666239664309575,0.10020373225949622,0.10316254866321428,0.01095171564640352,0.009989198536235986,0.01006654982725883,0.009779293996832887,0.010124188962370039,0.01000222969042944,-0.07508347484868806,0.0
100,2.8433800919492485,0.063368938734403,0.0006280949834954849,0.3982364125457731,0.00036600570465464174,-0.18067949895445062,0.017462089714364297,0.013842079262493118,0.003136352652518474,0.016707370834597647,-0.019585987707366845,0.002337029791753656,0.016809583839403307,0.004692303107891676,0.18472442891691668,0.008798633279813464,0.07873471766743165,0.13365551495819739,0.00823737414018328,0.021835271342640475,0.0020174711427708393,0.008575664807134524,0.9634978194068622,0.01071156288361532,0.0003776921807106916,0.19316895895501246,0.11586115588109347,0.06678862561682085,0.047251831453835914,0.02231493476690032,0.0032689971226287423,0.00675889594523103,0.1508539014302276,0.0021396246410472185,0.20497389739135738,0.054522474951998065,0.10494485858780662,0.07745655344464257,0.007897279610481325,0.0007750069309308965,0.01014843267956983,0.03341591769562541,0.00804039889543157,1.3940625611753201,0.0
200,5.0255256018375265,0.02135536060053176,-0.00024234451210434284,0.570768304381378,0.0008535575124845285,-0.093522315427842,0.014488879069352301,0.0248896027822728,0.003728731204449525,0.017923874811265797,-0.0026908347769204755,0.0015933315937365032,0.012371118302812616,0.006695534129530209,0.22083976057756063,0.011211571889578558,0.1181789029538879,0.2646931685137066,0.0077509476395801,0.022498332399805,0.0032405664875979367,0.00827292882959244,1.7314733095075656,0.01715646508297427,0.0005861584119085377,0.35186390969662673,0.21272494401913997,0.1033359687009564,0.05703804532941365,0.028310750065074077,0.004457010786428755,0.005595276482771711,0.2924268768329084,0.0038685389883622487,0.29563072148431263,0.06736720469781378,0.1361211319011155,0.09389682198089425,0.006186595884899326,0.0010947334391904328,0.009677622319307565,0.04451901274306081,0.006367483029585952,2.4588170729393353,0.0
300,6.18839271706435,0.029969544563743004,-0.0006334660627571984,0.7403988782994572,0.0014201225688795299,0.03262121592927297,0.002677607020798991,0.032707925411101624,0.004507571810018917,0.021707303963420212,0.0477084907851525,0.0013028883911750918,0.00899190956156452,0.007039738624708983,0.20024182082855457,0.012587935087085979,0.14601050963787182,0.4185187378348969,0.007461729026523675,0.023461559892814426,0.004020190800117252,0.008122714961151488,2.1252207138889365,0.019572706545746468,0.0006745871193598638,0.45162608208565047,0.27564505735694256,0.12802586612423472,0.05879610016779726,0.033488507627592104,0.005568744231064279,0.006486362248338633,0.37768722907288704,0.005065953420615475,0.37667538730179245,0.07369868933237136,0.1564168930802326,0.11358480493946611,0.004926961990612756,0.0010696135962943935,0.008958794833884069,0.048179651344423896,0.005045300902962983,3.2855690052599766,0.0
400,5.796488545912697,0.051440421050654245,0.0008484024876180318,0.8459303492864462,0.0018739630234252162,0.44513821828830163,0.0037931408085126596,0.04626504910155239,0.005420017539459226,0.027327854383542512,0.05878082643005143,0.0014312809563648678,0.006470474124576561,0.006468560501535429,0.17008116735766315,0.015809450321054595,0.16125920946232744,0.5189145424849257,0.00715332762938256,0.023515653452142207,0.004438477022303547,0.0091925879170358,2.399985262112724,0.02022492125249827,0.0006656769117688001,0.5288834965266417,0.3511123613234714,0.1397326969550793,0.05775052034100098,0.03767188375349572,0.006130894034332636,0.005685687819853709,0.4340690274682529,0.005909715257588199,0.42971979044001263,0.07803276289493788,0.17748151107764656,0.12554259038640003,0.004170744048201988,0.0009170787429288271,0.008395158187329235,0.04718547791034183,0.004109665356755179,3.8600587676371676,0.0
500,8.861699904830317,0.037748143191937145,0.000423534112668375,0.9251947894054721,0.002252542030669699,0.5765051215267978,-0.004705711916117944,0.05293587988993223,0.006530384449670987,0.031811730987673856,0.029681261453925047,0.0015413374335714227,0.004798232696585403,0.006171138744998492,0.15105975090432247,0.017666546526023837,0.17280983450631993,0.5877333612903419,0.006988000155671789,0.022529438821580452,0.004650059176655258,0.009940945787015603,2.470696169734019,0.01975473407164563,0.0008460312580302679,0.642538750455667,0.4007737751832975,0.15168326121083664,0.0556226361692165,0.040489065355588896,0.006581875228619729,0.007382485798956005,0.4846446460284345,0.006702736445211066,0.4544619423108969,0.08107327018589343,0.1947262864798963,0.13203256215682238,0.0035162266898200985,0.0007626509334670952,0.007640780684488088,0.044926878454995774,0.003115777645470219,4.487000388832389,0.0
600,9.127208357723354,-0.0022945556532619135,0.0011530444979181676,0.9979090393370197,0.0025541755875982722,0.6007976738705519,-0.002867179960130603,0.058584394870277105,0.007180784445542098,0.035934420621077885,0.06912273664486303,0.0012597074859589143,0.004129356835036775,0.005497034565632614,0.14005533683317145,0.01835734800746272,0.1826555647107894,0.6574322429150583,0.0067710791568761815,0.02271204460707375,0.004830385660063331,0.01009770656100624,2.8711524639868875,0.018463011686507585,0.000872755333320859,0.7029663034869083,0.42744887954957067,0.16837040719950772,0.05220308833261052,0.042741274672941004,0.007013589281828161,0.0087738570153214,0.5357990719220457,0.0070932495586143885,0.4819706205930257,0.084209182900351,0.2135235262353828,0.13994513401190656,0.0027990056901113012,0.0007962687024258259,0.006634091400836868,0.03978578552777692,0.0028000985561442778,4.86816620033168,0.0
700,9.11469239778342,-0.008326226191493539,0.00016197199849792422,1.0590107579033927,0.0027355879278713412,1.0383043834420356,0.0014560603076700363,0.06541086239351468,0.00763814561668621,0.0402765056587148,0.08055322018699325,0.0014729845239494738,0.0031755176688573997,0.004921803585322319,0.1362982828642344,0.020045157889431307,0.1846809349448785,0.7604840658710762,0.006920709629059725,0.021819493219898765,0.004854623487287013,0.011690259203463142,2.9118346367922,0.01686359979010258,0.0007139784976255576,0.771939196142939,0.4667395707664431,0.17392120014595167,0.04892711344657213,0.043890252264720354,0.007186177979437952,0.00857922161126965,0.5696131243202499,0.007413309615201675,0.505125444611854,0.08557503567431456,0.21763863553205576,0.14400784366685562,0.0026426360382147736,0.000801751290941129,0.00569024047769502,0.03782739133434594,0.002118482031014263,4.924781281695487,0.0
800,11.71177321168896,0.035512071946853005,-0.0005374748494017022,1.1539713191020893,0.0029004299734888095,1.0950569366226504,-0.0011271898930504108,0.07360455168974459,0.0080205681247585,0.041677550994380246,0.09992546642068337,0.0013455232891941519,0.0025635646813901136,0.004574244548227475,0.13032270604684792,0.022051508722366036,0.19004378766112073,0.8465764378960581,0.00655478237328358,0.021378087988752716,0.0047834092594212126,0.011969177301279454,3.132537667202467,0.015918972517880214,0.0009011447866704583,0.8128469267852111,0.4938217003844474,0.1847435546511826,0.047232137759837034,0.04414171454328162,0.007266428094465983,0.011357812147542634,0.6053865846263473,0.007594585871498994,0.5226064347200338,0.08789269135161881,0.2321529285475802,0.14890719443899844,0.002130826951694778,0.0005853522185046299,0.004724599128601834,0.031882778255783784,0.0017496230111157844,5.171590085731492,0.0
900,12.009238459088563,-0.037010524053287946,-0.0008942052568829592,1.1757392374089266,0.002965002851224795,1.104777067718778,-0.004011717259274216,0.07489685290711033,0.00829936661558659,0.042942698940269704,0.14934158005092174,0.001360717990918163,0.002560368461765823,0.00400362378989156,0.12827414438872928,0.0234141085052089,0.19129567986553206,0.8975267017726605,0.006368065165026893,0.020902376524845726,0.004908007967348951,0.014678081185874773,3.6232177775319974,0.014338828253238805,0.000750677645021711,0.8635143386715003,0.5229072222903149,0.18282556865783092,0.045590237760320874,0.04315209510002639,0.00722767774703428,0.011906326041241574,0.6169650460044901,0.0075669435065286944,0.5328253786259017,0.0892878665402827,0.24041484256007303,0.15243338496940495,0.0020610365432140636,0.0004837734288442441,0.004031566251764003,0.028377537954611967,0.0014462071224922337,5.517871080882597,0.0
